,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
331,331,211665_s_at,0.094,0.000573,7.47,0.450061,1.45,SOS2,SOS Ras/Rho guanine nucleotide exchange factor 2,6655
336,336,201085_s_at,0.09538,0.000589,7.43,0.42083,1.31,SON,SON DNA binding protein,6651
341,341,206727_at,0.09923,0.000621,7.35,0.366323,1.81,C9,complement component 9,735
343,343,207186_s_at,0.09996,0.00063,7.33,0.35272,1.4,BPTF,bromodomain PHD finger transcription factor,2186
346,346,1553193_at,0.09999,0.000636,7.31,0.341963,2.17,ZNF441,zinc finger protein 441,126068
353,353,208661_s_at,0.10303,0.000668,7.24,0.291773,1.76,TTC3P1///TTC3,tetratricopeptide repeat domain 3 pseudogene 1///tetratricopeptide repeat domain 3,286495///7267
354,354,240365_at,0.10398,0.00068,7.21,0.273541,1.44,MIR924HG,MIR924 host gene,647946
358,358,1558093_s_at,0.10408,0.000684,7.2,0.266648,1.79,SNHG4///MATR3,small nucleolar RNA host gene 4///matrin 3,724102///9782
363,363,237261_at,0.10544,0.000708,7.15,0.230877,2.71,ANGPT2,angiopoietin 2,285
365,365,218545_at,0.10544,0.00071,7.15,0.228749,1.24,CCDC91,coiled-coil domain containing 91,55297
368,368,207664_at,0.10544,0.000715,7.14,0.220548,1.42,ADAM2,ADAM metallopeptidase domain 2,2515
373,373,240817_at,0.10581,0.000725,7.12,0.207189,1.44,LOC101929034,uncharacterized LOC101929034,101929034
376,376,222737_s_at,0.10792,0.000745,7.07,0.178,1.32,BRD7,bromodomain containing 7,29117
382,382,221745_at,0.10792,0.000757,7.05,0.161106,1.4,DCAF7,DDB1 and CUL4 associated factor 7,10238
383,383,203265_s_at,0.10792,0.000759,7.05,0.159147,1.31,MAP2K4,mitogen-activated protein kinase kinase 4,6416
384,384,213824_at,0.10804,0.000762,7.04,0.155319,1.47,OLIG2,oligodendrocyte lineage transcription factor 2,10215
388,388,218645_at,0.10821,0.000771,7.03,0.142856,1.33,ZNF277,zinc finger protein 277,11179
390,390,224730_at,0.10903,0.000781,7.01,0.129705,1.49,DCAF7,DDB1 and CUL4 associated factor 7,10238
394,394,208994_s_at,0.11238,0.000813,6.95,0.086976,1.49,PPIG,peptidylprolyl isomerase G,9360
396,396,1554365_a_at,0.11238,0.000817,6.94,0.082241,1.25,PPP2R5C,protein phosphatase 2 regulatory subunit B'gamma,5527
398,398,1553696_s_at,0.11238,0.000822,6.93,0.07575,1.79,ZNF569,zinc finger protein 569,148266
399,399,228687_at,0.11238,0.000823,6.93,0.074383,1.22,ZNF777,zinc finger protein 777,27153
403,403,242019_at,0.11309,0.000837,6.91,0.057427,3.0,CERS6,ceramide synthase 6,253782
404,404,208095_s_at,0.11325,0.00084,6.9,0.05337,1.44,SRP72,signal recognition particle 72,6731
406,406,218244_at,0.11365,0.000847,6.89,0.044485,1.31,NOL8,nucleolar protein 8,55035
409,409,1553122_s_at,0.11454,0.000861,6.86,0.027678,2.04,RBAK,RB associated KRAB zinc finger,57786
426,426,233078_at,0.11679,0.000913,6.78,-0.034207,1.71,API5,apoptosis inhibitor 5,8539
431,431,219174_at,0.11734,0.000928,6.76,-0.051388,1.61,IFT74,intraflagellar transport 74,80173
432,432,215758_x_at,0.11734,0.000931,6.75,-0.054812,1.8,ZNF93,zinc finger protein 93,81931
433,433,215931_s_at,0.11734,0.000933,6.75,-0.056234,1.52,ARFGEF2,ADP ribosylation factor guanine nucleotide exchange factor 2,10564
436,436,220363_s_at,0.11774,0.000942,6.73,-0.06696,1.16,ELMO2,engulfment and cell motility 2,63916
437,437,212107_s_at,0.11823,0.000948,6.73,-0.073765,1.79,DHX9,DEAH-box helicase 9,1660
440,440,216521_s_at,0.11859,0.000958,6.71,-0.084095,2.26,BRCC3,BRCA1/BRCA2-containing complex subunit 3,79184
441,441,234291_s_at,0.11935,0.000966,6.7,-0.093196,1.2,SLC6A20,solute carrier family 6 member 20,54716
443,443,211789_s_at,0.11958,0.000973,6.69,-0.100748,1.43,MLXIP,MLX interacting protein,22877
446,446,239800_at,0.11958,0.00098,6.68,-0.108799,1.19,UMPS,uridine monophosphate synthetase,7372
450,450,202213_s_at,0.12085,0.00101,6.64,-0.136323,1.48,CUL4B,cullin 4B,8450
451,451,1568286_at,0.12085,0.00101,6.64,-0.13841,1.54,HMGA2,high mobility group AT-hook 2,8091
456,456,208664_s_at,0.12085,0.00103,6.61,-0.160396,1.49,TTC3P1///TTC3,tetratricopeptide repeat domain 3 pseudogene 1///tetratricopeptide repeat domain 3,286495///7267
457,457,230342_at,0.12085,0.00103,6.61,-0.160908,1.13,FOXK1,forkhead box K1,221937
464,464,223289_s_at,0.12085,0.00104,6.6,-0.167337,1.44,USP38,ubiquitin specific peptidase 38,84640
466,466,207983_s_at,0.12085,0.00104,6.6,-0.169258,1.83,STAG2,stromal antigen 2,10735
469,469,221349_at,0.12085,0.00104,6.59,-0.17531,1.22,VPREB1,pre-B lymphocyte 1,7441
471,471,234409_at,0.12085,0.00105,6.58,-0.178468,1.51,ZNF354C,zinc finger protein 354C,30832
472,472,209778_at,0.12085,0.00105,6.58,-0.179026,1.5,TRIP11,thyroid hormone receptor interactor 11,9321
476,476,201392_s_at,0.12112,0.00106,6.57,-0.189184,1.36,IGF2R,insulin like growth factor 2 receptor,3482
482,482,233827_s_at,0.12367,0.00109,6.52,-0.223937,1.7,SUPT16H,"SPT16 homolog, facilitates chromatin remodeling subunit",11198
483,483,239446_x_at,0.12436,0.0011,6.51,-0.232881,1.39,DCBLD2,"discoidin, CUB and LCCL domain containing 2",131566
488,488,208663_s_at,0.12436,0.00112,6.5,-0.245078,1.73,TTC3P1///TTC3,tetratricopeptide repeat domain 3 pseudogene 1///tetratricopeptide repeat domain 3,286495///7267
489,489,214725_at,0.12436,0.00112,6.5,-0.246025,1.2,SBSPON,somatomedin B and thrombospondin type 1 domain containing,157869
490,490,214631_at,0.12436,0.00112,6.49,-0.247489,2.65,ZBTB33,zinc finger and BTB domain containing 33,10009
496,496,1558675_s_at,0.12746,0.00116,6.44,-0.285949,1.29,NEMF,nuclear export mediator factor,9147
497,497,242429_at,0.12757,0.00116,6.44,-0.288965,1.52,ZNF567,zinc finger protein 567,163081
499,499,212634_at,0.12768,0.00117,6.43,-0.296014,1.78,UFL1,UFM1 specific ligase 1,23376
504,504,213305_s_at,0.12823,0.00119,6.41,-0.314458,1.17,PPP2R5C,protein phosphatase 2 regulatory subunit B'gamma,5527
508,508,218859_s_at,0.12823,0.0012,6.4,-0.318004,1.9,ESF1,ESF1 nucleolar pre-rRNA processing protein homolog,51575
510,510,205394_at,0.1283,0.0012,6.4,-0.322244,1.2,CHEK1,checkpoint kinase 1,1111
517,517,207865_s_at,0.1289,0.00122,6.37,-0.341608,1.45,BMP8B,bone morphogenetic protein 8b,656
521,521,238626_at,0.12951,0.00124,6.35,-0.355067,1.15,ANKS6,ankyrin repeat and sterile alpha motif domain containing 6,203286
523,523,223161_at,0.12964,0.00125,6.35,-0.36241,1.31,KIAA1147,KIAA1147,57189
525,525,211632_at,0.12964,0.00125,6.34,-0.365857,1.29,IGHM///IGHG1///IGHD,immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant delta,3507///3500///3495
526,526,210057_at,0.12964,0.00126,6.33,-0.375764,1.31,LOC101060386///BOLA2///SMG1,"putative uncharacterized SMG1-like protein///bolA family member 2///SMG1, nonsense mediated mRNA decay associated PI3K related kinase",101060386///552900///23049
527,527,218748_s_at,0.12964,0.00126,6.33,-0.376402,2.03,EXOC5,exocyst complex component 5,10640
528,528,221209_s_at,0.12964,0.00127,6.33,-0.378062,1.28,OTOR,otoraplin,56914
531,531,202033_s_at,0.12964,0.00128,6.31,-0.387054,1.52,RB1CC1,RB1 inducible coiled-coil 1,9821
533,533,214935_at,0.12964,0.00128,6.31,-0.390089,1.17,IL4I1///NUP62,interleukin 4 induced 1///nucleoporin 62,259307///23636
535,535,201730_s_at,0.12964,0.00128,6.3,-0.393906,3.06,TPR,"translocated promoter region, nuclear basket protein",7175
538,538,214362_at,0.12964,0.00129,6.3,-0.394632,1.21,RGS12,regulator of G-protein signaling 12,6002
539,539,222587_s_at,0.12964,0.00129,6.3,-0.396377,2.28,GALNT7,polypeptide N-acetylgalactosaminyltransferase 7,51809
543,543,203377_s_at,0.12964,0.00129,6.3,-0.40104,1.46,CDC40,cell division cycle 40,51362
547,547,232258_at,0.13006,0.00131,6.28,-0.410691,1.42,TCTE3,t-complex-associated-testis-expressed 3,6991
550,550,214432_at,0.131,0.00133,6.26,-0.428231,1.14,LOC101927137///ATP1A3,uncharacterized LOC101927137///ATPase Na+/K+ transporting subunit alpha 3,101927137///478
551,551,208995_s_at,0.131,0.00133,6.26,-0.42885,1.81,PPIG,peptidylprolyl isomerase G,9360
552,552,204988_at,0.131,0.00133,6.26,-0.42915,1.11,FGB,fibrinogen beta chain,2244
556,556,231658_x_at,0.131,0.00134,6.25,-0.439718,1.82,RPL36,ribosomal protein L36,25873
562,562,214559_at,0.131,0.00135,6.24,-0.448595,1.32,DRD3,dopamine receptor D3,1814
568,568,226462_at,0.13277,0.00139,6.2,-0.474233,1.72,STXBP6,syntaxin binding protein 6,29091
570,570,217952_x_at,0.13316,0.00139,6.2,-0.479284,1.32,PHF3,PHD finger protein 3,23469
572,572,242150_at,0.13372,0.0014,6.19,-0.487438,1.34,CLSPN,claspin,63967
574,574,239478_x_at,0.1339,0.00141,6.18,-0.494539,1.74,GPATCH2L,G-patch domain containing 2 like,55668
575,575,208010_s_at,0.1339,0.00142,6.17,-0.496958,1.74,PTPN22,"protein tyrosine phosphatase, non-receptor type 22",26191
576,576,244363_at,0.1339,0.00142,6.17,-0.500694,1.37,ROS1,"ROS proto-oncogene 1, receptor tyrosine kinase",6098
577,577,214305_s_at,0.1339,0.00142,6.17,-0.501352,1.51,SF3B1,splicing factor 3b subunit 1,23451
583,583,219158_s_at,0.1349,0.00145,6.14,-0.52148,1.91,NAA15,"N(alpha)-acetyltransferase 15, NatA auxiliary subunit",80155
584,584,207729_at,0.1349,0.00145,6.14,-0.522,1.26,CDH9,cadherin 9,1007
586,586,238916_at,0.1349,0.00145,6.14,-0.5245,1.17,LINC00938,long intergenic non-protein coding RNA 938,400027
590,590,209097_s_at,0.1349,0.00146,6.13,-0.53221,1.16,JAG1,jagged 1,182
593,593,230507_at,0.1349,0.00147,6.13,-0.535064,1.42,ATXN1,ataxin 1,6310
595,595,233208_x_at,0.13577,0.00148,6.11,-0.547578,1.72,CPSF2,cleavage and polyadenylation specific factor 2,53981
599,599,201211_s_at,0.13617,0.0015,6.1,-0.555702,1.63,DDX3X,"DEAD-box helicase 3, X-linked",1654
600,600,211079_s_at,0.13625,0.0015,6.1,-0.558113,1.08,DYRK1A,dual specificity tyrosine phosphorylation regulated kinase 1A,1859
602,602,207530_s_at,0.13767,0.00152,6.08,-0.572693,1.37,CDKN2B,cyclin dependent kinase inhibitor 2B,1030
603,603,243948_at,0.13824,0.00153,6.07,-0.579655,1.15,ZC3H14,zinc finger CCCH-type containing 14,79882
604,604,204160_s_at,0.13824,0.00153,6.07,-0.581243,1.31,ENPP4,ectonucleotide pyrophosphatase/phosphodiesterase 4 (putative),22875
607,607,242474_s_at,0.13872,0.00154,6.06,-0.589546,1.81,VMA21,VMA21 vacuolar H+-ATPase homolog (S. cerevisiae),203547
608,608,1552627_a_at,0.13939,0.00155,6.05,-0.596716,1.94,ARHGAP5,Rho GTPase activating protein 5,394
609,609,204739_at,0.13939,0.00156,6.05,-0.59938,1.29,CENPC,centromere protein C,1060
611,611,1553284_s_at,0.13973,0.00157,6.04,-0.605044,1.29,LMLN,leishmanolysin like peptidase,89782
613,613,231950_at,0.14063,0.00158,6.03,-0.614585,1.16,ZNF658,zinc finger protein 658,26149
615,615,210012_s_at,0.14187,0.0016,6.01,-0.629023,1.31,EWSR1,EWS RNA binding protein 1,2130
622,622,209056_s_at,0.14195,0.00163,5.99,-0.644785,1.13,CDC5L,cell division cycle 5 like,988
624,624,219780_at,0.14195,0.00163,5.99,-0.6466,1.09,ZNF771,zinc finger protein 771,51333
633,633,228711_at,0.14202,0.00166,5.97,-0.665813,1.09,LOC101929740///ZNF37A,zinc finger protein 761-like///zinc finger protein 37A,101929740///7587
634,634,216013_at,0.14202,0.00166,5.96,-0.667993,1.17,ZXDB,"zinc finger, X-linked, duplicated B",158586
636,636,202932_at,0.14202,0.00166,5.96,-0.668841,1.05,YES1,"YES proto-oncogene 1, Src family tyrosine kinase",7525
646,646,216327_s_at,0.14202,0.0017,5.94,-0.691177,1.06,SIGLEC8,sialic acid binding Ig like lectin 8,27181
647,647,206695_x_at,0.14202,0.0017,5.93,-0.692831,1.51,ZNF43,zinc finger protein 43,7594
648,648,240573_at,0.14202,0.0017,5.93,-0.693744,1.28,LOC374443,C-type lectin domain family 2 member D pseudogene,374443
650,650,206931_at,0.14202,0.00171,5.93,-0.698099,1.43,ZNF141,zinc finger protein 141,7700
652,652,1557950_at,0.14202,0.00171,5.92,-0.701236,1.66,NEMF,nuclear export mediator factor,9147
656,656,1552927_at,0.14202,0.00172,5.92,-0.704256,1.05,TAB3,TGF-beta activated kinase 1/MAP3K7 binding protein 3,257397
660,660,218649_x_at,0.14202,0.00173,5.92,-0.70835,1.06,NEMF,nuclear export mediator factor,9147
661,661,208662_s_at,0.14202,0.00173,5.92,-0.709172,1.49,TTC3P1///TTC3,tetratricopeptide repeat domain 3 pseudogene 1///tetratricopeptide repeat domain 3,286495///7267
665,665,231915_at,0.14202,0.00173,5.91,-0.713032,1.18,ZSWIM4,zinc finger SWIM-type containing 4,65249
668,668,242183_at,0.14237,0.00174,5.9,-0.719817,1.08,IRGQ,immunity related GTPase Q,126298
670,670,231529_at,0.14259,0.00175,5.9,-0.724077,1.15,MEG3,maternally expressed 3 (non-protein coding),55384
673,673,244245_at,0.14262,0.00176,5.89,-0.730317,1.19,ANKRD9,ankyrin repeat domain 9,122416
674,674,1554922_at,0.14262,0.00176,5.89,-0.73063,1.4,ZNF678,zinc finger protein 678,339500
681,681,211600_at,0.14333,0.00179,5.87,-0.74698,1.05,PTPRO,"protein tyrosine phosphatase, receptor type O",5800
685,685,229581_at,0.14395,0.00181,5.86,-0.759462,1.22,ELFN1,extracellular leucine rich repeat and fibronectin type III domain containing 1,392617
686,686,222850_s_at,0.14395,0.00181,5.85,-0.759713,1.33,DNAJB14,DnaJ heat shock protein family (Hsp40) member B14,79982
687,687,217541_x_at,0.14395,0.00181,5.85,-0.760992,1.1,ZNF816-ZNF321P///ZNF816,ZNF816-ZNF321P readthrough///zinc finger protein 816,100529240///125893
688,688,224145_s_at,0.14435,0.00182,5.85,-0.765636,1.11,SPTBN4,"spectrin beta, non-erythrocytic 4",57731
690,690,203242_s_at,0.14455,0.00184,5.84,-0.774008,1.48,PDLIM5,PDZ and LIM domain 5,10611
696,696,232902_s_at,0.14469,0.00185,5.83,-0.781817,1.07,RARS2,"arginyl-tRNA synthetase 2, mitochondrial",57038
698,698,230272_at,0.14469,0.00185,5.83,-0.783488,1.27,LINC00461///MIR9-2,long intergenic non-protein coding RNA 461///microRNA 9-2,645323///407047
700,700,239500_at,0.14474,0.00186,5.82,-0.788477,1.18,EFCAB1,EF-hand calcium binding domain 1,79645
708,708,233293_at,0.1465,0.0019,5.79,-0.811924,1.41,NPAS3,neuronal PAS domain protein 3,64067
711,711,232670_at,0.14679,0.00191,5.78,-0.819016,1.29,LOC149401,uncharacterized LOC149401,149401
712,712,217067_s_at,0.14679,0.00192,5.78,-0.820419,1.31,DMP1,dentin matrix acidic phosphoprotein 1,1758
713,713,211722_s_at,0.14679,0.00192,5.78,-0.823099,1.08,HDAC6,histone deacetylase 6,10013
714,714,216804_s_at,0.14679,0.00192,5.78,-0.824441,1.36,PDLIM5,PDZ and LIM domain 5,10611
715,715,226588_at,0.14679,0.00193,5.78,-0.826045,1.57,CWC22,"CWC22 homolog, spliceosome-associated protein",57703
726,726,208744_x_at,0.14751,0.00197,5.75,-0.848822,1.64,HSPH1,heat shock protein family H (Hsp110) member 1,10808
729,729,242336_at,0.14763,0.00197,5.75,-0.851762,1.13,GSK3B,glycogen synthase kinase 3 beta,2932
731,731,243103_at,0.14763,0.00198,5.74,-0.855536,1.02,SYNGR2,synaptogyrin 2,9144
736,736,234504_at,0.14766,0.00199,5.73,-0.862915,1.37,SUN5,Sad1 and UNC84 domain containing 5,140732
740,740,207781_s_at,0.14806,0.00201,5.72,-0.870828,1.93,ZNF711,zinc finger protein 711,7552
741,741,222501_s_at,0.14806,0.00201,5.72,-0.873036,1.88,REPIN1,replication initiator 1,29803
742,742,241612_at,0.14806,0.00201,5.72,-0.87343,1.09,FOXD3,forkhead box D3,27022
743,743,202516_s_at,0.14825,0.00202,5.72,-0.876239,1.48,DLG1,discs large MAGUK scaffold protein 1,1739
744,744,217403_s_at,0.14858,0.00203,5.71,-0.880079,1.29,ZNF227,zinc finger protein 227,7770
745,745,232208_at,0.14864,0.00203,5.71,-0.881944,1.12,ISLR2,immunoglobulin superfamily containing leucine rich repeat 2,57611
747,747,215718_s_at,0.14888,0.00204,5.71,-0.886513,1.22,PHF3,PHD finger protein 3,23469
748,748,211909_x_at,0.14961,0.00205,5.7,-0.893374,1.48,PTGER3,prostaglandin E receptor 3,5733
749,749,242631_x_at,0.14961,0.00206,5.7,-0.895399,1.28,DLC1,DLC1 Rho GTPase activating protein,10395
752,752,211517_s_at,0.14967,0.00207,5.69,-0.900551,1.06,IL5RA,interleukin 5 receptor subunit alpha,3568
757,757,201070_x_at,0.14967,0.00208,5.68,-0.909089,1.7,SF3B1,splicing factor 3b subunit 1,23451
758,758,212008_at,0.14967,0.00208,5.68,-0.909503,1.82,UBXN4,UBX domain protein 4,23190
768,768,220454_s_at,0.15068,0.00213,5.65,-0.931685,1.26,SEMA6A,semaphorin 6A,57556
773,773,210544_s_at,0.15068,0.00215,5.64,-0.944664,1.05,ALDH3A2,aldehyde dehydrogenase 3 family member A2,224
775,775,200770_s_at,0.15068,0.00216,5.64,-0.94674,1.22,LAMC1,laminin subunit gamma 1,3915
777,777,213063_at,0.15068,0.00216,5.63,-0.95052,1.17,ZC3H14,zinc finger CCCH-type containing 14,79882
779,779,1560107_at,0.15068,0.00217,5.63,-0.951649,1.17,LOC105372793,uncharacterized LOC105372793,105372793
782,782,218219_s_at,0.15068,0.00217,5.63,-0.955428,1.19,LANCL2,LanC like 2,55915
783,783,233655_s_at,0.15068,0.00217,5.63,-0.95558,1.42,HAUS6,HAUS augmin like complex subunit 6,54801
784,784,1567853_at,0.15068,0.00218,5.62,-0.95794,1.36,ZNF28,zinc finger protein 28,7576
785,785,227454_at,0.15068,0.00218,5.62,-0.958189,1.43,TAOK1,TAO kinase 1,57551
786,786,1557217_a_at,0.15068,0.00218,5.62,-0.958995,1.23,FANCB,Fanconi anemia complementation group B,2187
788,788,213319_s_at,0.15068,0.00218,5.62,-0.959987,1.17,YBX3,Y-box binding protein 3,8531
792,792,223372_at,0.15068,0.00219,5.62,-0.962106,1.06,NUDT22,nudix hydrolase 22,84304
795,795,211090_s_at,0.15146,0.00221,5.61,-0.971656,1.39,PRPF4B,pre-mRNA processing factor 4B,8899
799,799,214809_at,0.15148,0.00223,5.6,-0.980232,1.04,LOC100294145,uncharacterized LOC100294145,100294145
800,800,217309_s_at,0.15148,0.00223,5.59,-0.983889,1.08,DSCR3,DSCR3 arrestin fold containing,10311
802,802,214154_s_at,0.15148,0.00224,5.59,-0.985588,1.24,PKP2,plakophilin 2,5318
804,804,240101_at,0.15148,0.00224,5.59,-0.987165,1.2,STAM-AS1,STAM antisense RNA 1 (head to head),102723166
805,805,204136_at,0.15148,0.00224,5.59,-0.987303,1.11,COL7A1,collagen type VII alpha 1 chain,1294
806,806,209266_s_at,0.15148,0.00224,5.59,-0.988548,1.19,SLC39A8,solute carrier family 39 member 8,64116
811,811,223841_s_at,0.15148,0.00226,5.58,-0.994956,1.17,SPATA9,spermatogenesis associated 9,83890
814,814,1570345_at,0.15148,0.00226,5.58,-0.997196,1.01,LINC00474,long intergenic non-protein coding RNA 474,58483
818,818,211591_s_at,0.15216,0.00229,5.56,-1.009194,1.21,PDE4A,phosphodiesterase 4A,5141
819,819,216200_at,0.15216,0.00229,5.56,-1.009835,1.4,PLEKHM1,pleckstrin homology and RUN domain containing M1,9842
822,822,1563581_at,0.1535,0.00231,5.55,-1.022415,1.39,RPL34-AS1,RPL34 antisense RNA 1 (head to head),285456
823,823,208244_at,0.1535,0.00232,5.55,-1.023194,1.01,BMP3,bone morphogenetic protein 3,651
825,825,239933_x_at,0.15388,0.00233,5.54,-1.030765,1.13,BBOF1,basal body orientation factor 1,80127
826,826,201142_at,0.15388,0.00233,5.54,-1.031298,1.21,EIF2S1,eukaryotic translation initiation factor 2 subunit alpha,1965
829,829,212648_at,0.15388,0.00234,5.54,-1.033834,1.26,DHX29,DEAH-box helicase 29,54505
832,832,231347_at,0.154,0.00236,5.53,-1.04185,1.07,LOC100996694,uncharacterized LOC100996694,100996694
834,834,233988_x_at,0.154,0.00236,5.53,-1.043033,0.997,SCUBE1,"signal peptide, CUB domain and EGF like domain containing 1",80274
835,835,242026_at,0.154,0.00237,5.52,-1.046769,1.1,MYCN,v-myc avian myelocytomatosis viral oncogene neuroblastoma derived homolog,4613
837,837,211578_s_at,0.154,0.00237,5.52,-1.048503,1.06,RPS6KB1,ribosomal protein S6 kinase B1,6198
838,838,225994_at,0.154,0.00238,5.52,-1.050522,1.38,CPSF2,cleavage and polyadenylation specific factor 2,53981
840,840,219635_at,0.154,0.00238,5.52,-1.052198,1.16,ZNF606,zinc finger protein 606,80095
842,842,201732_s_at,0.154,0.00238,5.51,-1.05335,1.4,CLCN3,chloride voltage-gated channel 3,1182
847,847,235243_at,0.1543,0.0024,5.5,-1.061756,1.03,CLIP3,CAP-Gly domain containing linker protein 3,25999
848,848,209945_s_at,0.1543,0.0024,5.5,-1.063015,1.05,GSK3B,glycogen synthase kinase 3 beta,2932
851,851,225140_at,0.15452,0.00241,5.5,-1.066372,1.24,KLF3,Kruppel like factor 3,51274
856,856,236557_at,0.15472,0.00243,5.49,-1.074899,1.76,ZBTB38,zinc finger and BTB domain containing 38,253461
857,857,214975_s_at,0.15472,0.00243,5.49,-1.07517,1.68,MTMR1,myotubularin related protein 1,8776
862,862,242667_at,0.1553,0.00245,5.48,-1.085498,1.18,TLR3,toll like receptor 3,7098
868,868,223134_at,0.15682,0.0025,5.46,-1.104035,1.02,BBX,"BBX, HMG-box containing",56987
872,872,1560182_at,0.15747,0.00252,5.45,-1.114357,1.18,LOC101927066,uncharacterized LOC101927066,101927066
874,874,204492_at,0.15747,0.00253,5.44,-1.117464,1.09,ARHGAP11A,Rho GTPase activating protein 11A,9824
876,876,240886_at,0.15747,0.00253,5.44,-1.119992,1.02,CASR,calcium sensing receptor,846
878,878,217081_at,0.15747,0.00254,5.44,-1.121209,1.1,OR2H2,olfactory receptor family 2 subfamily H member 2,7932
879,879,238952_x_at,0.15747,0.00254,5.44,-1.121389,1.03,ZNF829,zinc finger protein 829,374899
881,881,1557998_at,0.1575,0.00254,5.43,-1.124076,1.31,NAALADL2,N-acetylated alpha-linked acidic dipeptidase-like 2,254827
886,886,228137_s_at,0.1582,0.00257,5.42,-1.134992,1.06,PPP2R2C,protein phosphatase 2 regulatory subunit Bgamma,5522
890,890,239813_at,0.15903,0.00259,5.41,-1.145386,1.0,IQCH,IQ motif containing H,64799
891,891,233996_x_at,0.15918,0.0026,5.41,-1.14863,1.21,EYS,eyes shut homolog (Drosophila),346007
894,894,230397_at,0.15982,0.00262,5.4,-1.156456,1.14,SAR1B,secretion associated Ras related GTPase 1B,51128
897,897,204161_s_at,0.16023,0.00263,5.39,-1.161916,0.932,ENPP4,ectonucleotide pyrophosphatase/phosphodiesterase 4 (putative),22875
898,898,219237_s_at,0.16029,0.00264,5.39,-1.163859,1.26,DNAJB14,DnaJ heat shock protein family (Hsp40) member B14,79982
899,899,223759_s_at,0.16029,0.00264,5.39,-1.164801,0.946,GSG2,"germ cell associated 2, haspin",83903
900,900,236894_at,0.16029,0.00265,5.39,-1.166825,1.35,L1TD1,LINE1 type transposase domain containing 1,54596
902,902,238112_at,0.16029,0.00266,5.38,-1.170958,1.09,LOC283177,uncharacterized LOC283177,283177
