,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
18,1565936_a_at,8.26e-08,3.11e-11,9.0200149,15.457434,1.36743548,LMO3,LIM domain only 3,55885
19,229584_at,8.26e-08,3.38e-11,8.9926632,15.378644,3.79879289,LRRK2,leucine rich repeat kinase 2,120892
20,214735_at,8.26e-08,3.42e-11,-8.9885906,15.366904,-3.17819936,IPCEF1,interaction protein for cytohesin exchange factors 1,26034
21,235801_at,8.26e-08,3.53e-11,8.9781022,15.336658,2.29741499,TUSC3,tumor suppressor candidate 3,7991
22,205016_at,8.26e-08,3.68e-11,8.9649136,15.298605,2.65654045,TGFA,transforming growth factor alpha,7039
23,222871_at,8.26e-08,3.69e-11,8.964187,15.296508,2.17256502,KLHDC8A,kelch domain containing 8A,55220
24,222587_s_at,8.26e-08,3.87e-11,8.9482358,15.250453,2.30138733,GALNT7,polypeptide N-acetylgalactosaminyltransferase 7,51809
25,207789_s_at,8.26e-08,3.93e-11,-8.9432672,15.2361,-2.63907549,DPP6,dipeptidyl peptidase like 6,1804
26,227642_at,9.75e-08,4.82e-11,-8.8763184,15.042388,-2.65538292,TFCP2L1,transcription factor CP2-like 1,29842
27,202733_at,1.03e-07,5.25e-11,8.8480943,14.960546,1.67267272,LOC101927705///P4HA2,uncharacterized LOC101927705///prolyl 4-hydroxylase subunit alpha 2,101927705///8974
28,222108_at,1.12e-07,6.15e-11,8.796234,14.809896,1.9021421,AMIGO2,adhesion molecule with Ig like domain 2,347902
29,212850_s_at,1.12e-07,6.24e-11,8.7915048,14.796141,4.01314674,LRP4,LDL receptor related protein 4,4038
30,232067_at,1.12e-07,6.35e-11,8.7856063,14.77898,2.24803468,FAXC,failed axon connections homolog,84553
31,229866_at,1.5e-07,8.79e-11,8.6796805,14.470047,2.56321516,STK32A,serine/threonine kinase 32A,202374
32,203256_at,1.57e-07,9.64e-11,8.6496968,14.382338,2.88059662,CDH3,cadherin 3,1001
33,212831_at,1.57e-07,9.77e-11,8.6454226,14.369826,1.13506991,MEGF9,multiple EGF like domains 9,1955
34,227408_s_at,1.92e-07,1.23e-10,8.5703375,14.149648,1.50187693,SNX25,sorting nexin 25,83891
35,235746_s_at,2.02e-07,1.36e-10,-8.5377485,14.053864,-2.95239102,PLA2R1,phospholipase A2 receptor 1,22925
36,227657_at,2.02e-07,1.37e-10,-8.5359178,14.048479,-2.20549043,RNF150,ring finger protein 150,57484
37,236783_at,2.11e-07,1.47e-10,-8.5137103,13.983128,-2.27778762,KCNIP4,potassium voltage-gated channel interacting protein 4,80333
38,228546_at,2.18e-07,1.55e-10,-8.4948894,13.927694,-3.57716581,DPP6,dipeptidyl peptidase like 6,1804
39,232056_at,2.19e-07,1.62e-10,8.4814208,13.887998,3.69989638,SCEL,sciellin,8796
40,201486_at,2.19e-07,1.64e-10,8.4771978,13.875547,0.78886574,RCN2,reticulocalbin 2,5955
41,203060_s_at,2.43e-07,1.89e-10,-8.4310684,13.739397,-2.56320689,PAPSS2,3'-phosphoadenosine 5'-phosphosulfate synthase 2,9060
42,243729_at,2.43e-07,1.91e-10,-8.4285047,13.731822,-1.05545227,,,
43,225725_at,2.45e-07,1.97e-10,8.4181377,13.701185,1.66927033,ZMAT3,zinc finger matrin-type 3,64393
44,217853_at,2.56e-07,2.11e-10,-8.3962284,13.636395,-1.23954576,TNS3,tensin 3,64759
45,202350_s_at,2.58e-07,2.17e-10,-8.3873011,13.609979,-2.32083085,LOC100506558///MATN2,uncharacterized LOC100506558///matrilin 2,100506558///4147
46,236065_at,2.68e-07,2.35e-10,8.3610986,13.532388,3.75337233,,,
47,236038_at,2.68e-07,2.35e-10,-8.3608313,13.531596,-2.14033251,RNF150,ring finger protein 150,57484
48,203216_s_at,3.1e-07,2.78e-10,8.3073277,13.372905,1.21685556,MYO6,myosin VI,4646
49,203780_at,3.18e-07,2.91e-10,8.2931996,13.330944,2.17405998,MPZL2,myelin protein zero like 2,10205
50,204623_at,3.25e-07,3.06e-10,-8.2766827,13.281859,-3.96374297,TFF3,trefoil factor 3,7033
51,230536_at,3.25e-07,3.09e-10,-8.2730505,13.27106,-1.80392372,PBX4,PBX homeobox 4,80714
52,228973_at,3.25e-07,3.23e-10,-8.2593039,13.230177,-2.02018716,DLG2,discs large MAGUK scaffold protein 2,1740
53,227221_at,3.25e-07,3.25e-10,8.2575244,13.224883,1.80740678,ZMAT3,zinc finger matrin-type 3,64393
54,203510_at,3.25e-07,3.27e-10,8.2549433,13.217204,2.04791466,MET,"MET proto-oncogene, receptor tyrosine kinase",4233
55,205174_s_at,3.34e-07,3.42e-10,8.2411134,13.176044,3.29233174,QPCT,glutaminyl-peptide cyclotransferase,25797
56,202528_at,3.43e-07,3.57e-10,8.2268709,13.133632,2.1829067,GALE,UDP-galactose-4-epimerase,2582
57,202609_at,3.46e-07,3.67e-10,8.2185655,13.10889,1.59176891,EPS8,epidermal growth factor receptor pathway substrate 8,2059
58,209173_at,3.51e-07,3.79e-10,8.2077778,13.07674,3.18885283,AGR2,"anterior gradient 2, protein disulphide isomerase family member",10551
59,220603_s_at,3.58e-07,3.93e-10,8.1964241,13.042889,1.51788129,MCTP2,multiple C2 and transmembrane domain containing 2,55784
60,204119_s_at,3.6e-07,4.02e-10,8.1893253,13.021716,1.03318946,ADK,adenosine kinase,132
61,220724_at,4.29e-07,4.86e-10,-8.1281925,12.839144,-2.23007202,CWH43,cell wall biogenesis 43 C-terminal homolog,80157
62,203355_s_at,4.46e-07,5.14e-10,8.110648,12.786669,2.10004294,PSD3,pleckstrin and Sec7 domain containing 3,23362
63,203058_s_at,4.66e-07,5.46e-10,-8.0914156,12.729105,-2.33424824,PAPSS2,3'-phosphoadenosine 5'-phosphosulfate synthase 2,9060
64,213071_at,4.71e-07,5.6e-10,-8.0832431,12.704632,-3.10548697,DPT,dermatopontin,1805
65,227771_at,4.8e-07,5.8e-10,-8.0720668,12.671151,-1.64344199,LIFR,leukemia inhibitory factor receptor alpha,3977
66,229839_at,5.49e-07,6.73e-10,-8.0246717,12.529017,-2.79471211,SCARA5,scavenger receptor class A member 5,286133
67,229372_at,5.58e-07,6.93e-10,8.015116,12.50033,2.26644491,GOLT1A,golgi transport 1A,127845
68,207695_s_at,5.63e-07,7.1e-10,8.0073819,12.477104,3.59337731,IGSF1,immunoglobulin superfamily member 1,3547
69,229464_at,6.37e-07,8.16e-10,7.9634356,12.345008,1.6911751,MYEF2,myelin expression factor 2,50804
70,218718_at,6.39e-07,8.29e-10,7.9581377,12.329069,0.80550801,PDGFC,platelet derived growth factor C,56034
71,219093_at,6.43e-07,8.49e-10,-7.950752,12.306844,-2.20143629,PID1,phosphotyrosine interaction domain containing 1,55022
72,203180_at,6.43e-07,8.59e-10,7.9471006,12.295853,2.86488162,ALDH1A3,aldehyde dehydrogenase 1 family member A3,220
73,206243_at,6.48e-07,8.78e-10,-7.9400005,12.274479,-1.2239245,TIMP4,TIMP metallopeptidase inhibitor 4,7079
74,204120_s_at,6.48e-07,8.95e-10,7.9338401,12.25593,1.51769722,ADK,adenosine kinase,132
75,229341_at,6.48e-07,9.01e-10,-7.9320396,12.250508,-1.65251164,TFCP2L1,transcription factor CP2-like 1,29842
76,211828_s_at,6.49e-07,9.24e-10,7.923882,12.225936,1.78618143,TNIK,TRAF2 and NCK interacting kinase,23043
77,229893_at,6.49e-07,9.26e-10,7.923202,12.223888,2.3571765,FRMD3,FERM domain containing 3,257019
78,211258_s_at,6.68e-07,9.7e-10,7.9084053,12.1793,0.72890598,TGFA,transforming growth factor alpha,7039
79,206043_s_at,6.68e-07,9.84e-10,-7.903928,12.165804,-1.87643399,ATP2C2,ATPase secretory pathway Ca2+ transporting 2,9914
80,225436_at,6.68e-07,9.9e-10,7.9019785,12.159927,1.19452166,ABHD17C,abhydrolase domain containing 17C,58489
81,200953_s_at,6.74e-07,1.01e-09,7.8953634,12.139981,0.90447739,CCND2,cyclin D2,894
82,206765_at,6.75e-07,1.02e-09,7.890992,12.126798,3.09640983,KCNJ2,potassium voltage-gated channel subfamily J member 2,3759
83,1553589_a_at,6.77e-07,1.04e-09,7.8861616,12.112228,2.03802513,PDZK1IP1,PDZK1 interacting protein 1,10158
84,242344_at,6.86e-07,1.08e-09,7.8745116,12.077079,5.09279291,GABRB2,gamma-aminobutyric acid type A receptor beta2 subunit,2561
85,229242_at,6.86e-07,1.09e-09,7.871328,12.067471,2.19234994,TNFSF15,tumor necrosis factor superfamily member 15,9966
86,240039_at,6.86e-07,1.09e-09,-7.8709996,12.06648,-1.66103557,PLA2R1,phospholipase A2 receptor 1,22925
87,239297_at,7.37e-07,1.19e-09,-7.844757,11.987241,-1.71745829,LOC101927137///KIAA1456,uncharacterized LOC101927137///KIAA1456,101927137///57604
88,212611_at,7.48e-07,1.22e-09,7.8354967,11.959262,1.94959876,DTX4,deltex E3 ubiquitin ligase 4,23220
89,203349_s_at,7.48e-07,1.23e-09,7.8327204,11.950873,1.72391387,ETV5,ETS variant 5,2119
90,209220_at,7.49e-07,1.27e-09,-7.8240583,11.924691,-2.16267875,GPC3,glypican 3,2719
91,206985_at,7.49e-07,1.28e-09,-7.8213465,11.916493,-0.95215296,HSD17B3,hydroxysteroid 17-beta dehydrogenase 3,3293
92,1555963_x_at,7.49e-07,1.28e-09,7.8202081,11.913051,1.2860916,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",93010
93,205612_at,7.49e-07,1.29e-09,-7.8174141,11.904603,-3.11471155,MMRN1,multimerin 1,22915
94,230875_s_at,7.49e-07,1.3e-09,7.8154539,11.898676,1.64655386,ATP11A,ATPase phospholipid transporting 11A,23250
95,205372_at,7.69e-07,1.37e-09,7.7991081,11.849235,2.13478754,PLAG1,PLAG1 zinc finger,5324
96,209515_s_at,7.69e-07,1.37e-09,7.7981474,11.846328,1.68407473,RAB27A,"RAB27A, member RAS oncogene family",5873
97,200701_at,7.69e-07,1.38e-09,7.7964762,11.841271,1.28020287,NPC2,NPC intracellular cholesterol transporter 2,10577
98,213107_at,7.69e-07,1.39e-09,7.7941269,11.834163,1.82759608,TNIK,TRAF2 and NCK interacting kinase,23043
99,218613_at,7.78e-07,1.43e-09,7.7866501,11.811534,2.14939407,PSD3,pleckstrin and Sec7 domain containing 3,23362
100,235759_at,7.78e-07,1.44e-09,-7.7823529,11.798527,-2.29798063,,,
101,219630_at,7.78e-07,1.45e-09,7.7811037,11.794745,2.53784214,PDZK1IP1,PDZK1 interacting protein 1,10158
102,219059_s_at,8.12e-07,1.53e-09,-7.7642592,11.743736,-2.45746163,LYVE1,lymphatic vessel endothelial hyaluronan receptor 1,10894
103,206737_at,8.16e-07,1.56e-09,-7.7579763,11.724702,-0.72523283,WNT11,Wnt family member 11,7481
104,1557651_x_at,8.16e-07,1.57e-09,7.7566891,11.720802,0.83498093,GALE,UDP-galactose-4-epimerase,2582
105,209474_s_at,8.2e-07,1.59e-09,7.7515497,11.705229,2.79988561,ENTPD1,ectonucleoside triphosphate diphosphohydrolase 1,953
106,205954_at,8.2e-07,1.61e-09,7.749072,11.69772,2.07740515,RXRG,retinoid X receptor gamma,6258
107,215643_at,8.22e-07,1.62e-09,-7.7454218,11.686658,-1.49215136,SEMA3D,semaphorin 3D,223117
108,218182_s_at,9.19e-07,1.83e-09,7.7073576,11.571212,3.28814728,CLDN1,claudin 1,9076
109,208949_s_at,9.6e-07,1.95e-09,7.6876019,11.511239,1.37842763,LGALS3,"lectin, galactoside binding soluble 3",3958
110,230670_at,9.6e-07,1.96e-09,-7.6860639,11.506568,-1.69101266,IGSF10,immunoglobulin superfamily member 10,285313
111,219735_s_at,9.6e-07,1.97e-09,-7.6849748,11.503261,-1.89626991,TFCP2L1,transcription factor CP2-like 1,29842
112,244297_at,1.07e-06,2.21e-09,-7.6489271,11.393721,-1.59269486,ANKRD18A,ankyrin repeat domain 18A,253650
113,222294_s_at,1.07e-06,2.23e-09,7.6458293,11.384301,1.80635893,RAB27A,"RAB27A, member RAS oncogene family",5873
114,214798_at,1.09e-06,2.29e-09,-7.6365776,11.356165,-1.33416823,ATP2C2,ATPase secretory pathway Ca2+ transporting 2,9914
115,204105_s_at,1.15e-06,2.43e-09,7.6185602,11.301346,2.41382721,NRCAM,neuronal cell adhesion molecule,4897
116,231513_at,1.18e-06,2.53e-09,7.6063951,11.264316,3.19869409,,,
117,242801_at,1.19e-06,2.57e-09,-7.6009999,11.247888,-1.49600003,,,
118,204633_s_at,1.21e-06,2.63e-09,-7.5931858,11.224091,-1.23850286,RPS6KA5,ribosomal protein S6 kinase A5,9252
119,226034_at,1.22e-06,2.72e-09,7.5835646,11.194782,2.35556589,DUSP4,dual specificity phosphatase 4,1846
120,223168_at,1.22e-06,2.72e-09,7.5828135,11.192494,0.97203701,RHOU,ras homolog family member U,58480
121,202920_at,1.22e-06,2.73e-09,-7.5819531,11.189872,-2.33534336,ANK2,"ankyrin 2, neuronal",287
122,230252_at,1.22e-06,2.74e-09,7.5804169,11.185191,2.91409322,LPAR5,lysophosphatidic acid receptor 5,57121
123,225864_at,1.22e-06,2.77e-09,7.5769787,11.174714,1.36978089,FAM84B,family with sequence similarity 84 member B,157638
124,222877_at,1.33e-06,3.05e-09,7.5468553,11.082876,2.15294157,NRP2,neuropilin 2,8828
125,223807_at,1.33e-06,3.1e-09,7.5423863,11.069244,2.10152349,IGSF1,immunoglobulin superfamily member 1,3547
126,201485_s_at,1.33e-06,3.12e-09,7.5401729,11.062492,1.04488551,RCN2,reticulocalbin 2,5955
127,1555388_s_at,1.33e-06,3.14e-09,7.5377087,11.054974,1.6903483,SNX25,sorting nexin 25,83891
128,225387_at,1.33e-06,3.14e-09,-7.5376116,11.054678,-1.43414439,TSPAN5,tetraspanin 5,10098
129,215380_s_at,1.36e-06,3.24e-09,7.528022,11.025416,1.185336,GGCT,gamma-glutamylcyclotransferase,79017
130,229103_at,1.36e-06,3.27e-09,7.5252868,11.017068,1.32342142,LOC101929777///WNT3,uncharacterized LOC101929777///Wnt family member 3,101929777///7473
131,229024_at,1.36e-06,3.29e-09,-7.5233144,11.011048,-1.79017202,RNF150,ring finger protein 150,57484
132,227618_at,1.45e-06,3.52e-09,7.5023617,10.947074,1.50545604,NHSL2,NHS like 2,340527
133,207144_s_at,1.52e-06,3.72e-09,7.4846801,10.893057,3.48037418,CITED1,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1,4435
134,229860_x_at,1.52e-06,3.75e-09,7.4820402,10.884989,1.99789458,C4orf48,chromosome 4 open reading frame 48,401115
135,1553559_at,1.6e-06,3.98e-09,-7.4639392,10.829658,-1.61370834,TMEM171,transmembrane protein 171,134285
136,227176_at,1.6e-06,4e-09,7.4619924,10.823705,1.30343903,SLC2A13,solute carrier family 2 member 13,114134
137,209803_s_at,1.65e-06,4.16e-09,7.4497215,10.786176,1.95276851,PHLDA2,pleckstrin homology like domain family A member 2,7262
138,39891_at,1.72e-06,4.42e-09,7.431041,10.729019,0.51987853,ZNF710,zinc finger protein 710,374655
139,215918_s_at,1.72e-06,4.43e-09,-7.4302093,10.726474,-0.64972253,SPTBN1,"spectrin beta, non-erythrocytic 1",6711
140,231929_at,1.72e-06,4.48e-09,7.4266837,10.715683,1.31024275,IKZF2,IKAROS family zinc finger 2,22807
141,214745_at,1.72e-06,4.49e-09,-7.425605,10.712381,-1.86281395,PLCH1,phospholipase C eta 1,23007
142,238009_at,1.72e-06,4.52e-09,-7.4235139,10.70598,-1.41840562,SOX5,SRY-box 5,6660
143,219749_at,1.72e-06,4.54e-09,7.4224396,10.702691,0.87973592,SH2D4A,SH2 domain containing 4A,63898
144,229014_at,1.79e-06,4.77e-09,7.4066669,10.654396,1.65577552,NR2F1-AS1,NR2F1 antisense RNA 1,441094
145,227091_at,1.79e-06,4.79e-09,-7.4059415,10.652174,-1.70326221,CCDC146,coiled-coil domain containing 146,57639
146,209470_s_at,1.9e-06,5.12e-09,-7.3845998,10.586792,-3.1694259,GPM6A,glycoprotein M6A,2823
147,225667_s_at,1.9e-06,5.13e-09,7.3842263,10.585647,1.62643212,FAM84A,family with sequence similarity 84 member A,151354
148,203215_s_at,1.94e-06,5.31e-09,7.3735496,10.552923,0.89685975,MYO6,myosin VI,4646
149,205382_s_at,1.94e-06,5.33e-09,-7.3721416,10.548607,-2.48982204,CFD,complement factor D,1675
150,226961_at,1.98e-06,5.5e-09,7.3624996,10.519045,3.7250224,PRR15,proline rich 15,222171
151,227177_at,1.98e-06,5.53e-09,7.3607433,10.513659,1.5771067,CORO2A,coronin 2A,7464
152,1557649_at,1.98e-06,5.55e-09,7.3596084,10.510179,0.56314621,GALE,UDP-galactose-4-epimerase,2582
153,219157_at,2.11e-06,5.95e-09,7.3377299,10.443066,1.13583818,KLHL2,kelch like family member 2,11275
154,227055_at,2.15e-06,6.08e-09,7.3310678,10.422621,2.78791285,METTL7B,methyltransferase like 7B,196410
155,219049_at,2.15e-06,6.14e-09,-7.3279551,10.413068,-1.82565052,CSGALNACT1,chondroitin sulfate N-acetylgalactosaminyltransferase 1,55790
156,225991_at,2.16e-06,6.21e-09,7.324404,10.402168,0.75574398,TMEM41A,transmembrane protein 41A,90407
157,205923_at,2.16e-06,6.27e-09,-7.3217455,10.394008,-2.39092039,RELN,reelin,5649
158,203059_s_at,2.16e-06,6.27e-09,-7.3212994,10.392638,-1.10061125,PAPSS2,3'-phosphoadenosine 5'-phosphosulfate synthase 2,9060
159,219643_at,2.28e-06,6.67e-09,-7.3024695,10.33482,-2.69706865,LRP1B,LDL receptor related protein 1B,53353
160,220723_s_at,2.28e-06,6.74e-09,-7.2988834,10.323805,-2.76670165,CWH43,cell wall biogenesis 43 C-terminal homolog,80157
161,209469_at,2.28e-06,6.89e-09,-7.2919366,10.302465,-3.05294223,GPM6A,glycoprotein M6A,2823
162,203217_s_at,2.28e-06,6.91e-09,7.2912664,10.300406,1.19595787,ST3GAL5,"ST3 beta-galactoside alpha-2,3-sialyltransferase 5",8869
163,210405_x_at,2.28e-06,6.91e-09,7.2912252,10.300279,1.03010863,TNFRSF10B,TNF receptor superfamily member 10b,8795
164,200951_s_at,2.28e-06,6.92e-09,7.2908369,10.299087,1.4189432,CCND2,cyclin D2,894
165,242874_at,2.28e-06,6.92e-09,-7.2907988,10.298969,-1.31933456,,,
166,226237_at,2.32e-06,7.07e-09,7.2838647,10.277664,1.3701236,COL8A1,collagen type VIII alpha 1 chain,1295
167,238304_at,2.32e-06,7.12e-09,-7.2818476,10.271466,-1.6879744,,,
168,1557961_s_at,2.33e-06,7.25e-09,-7.2763287,10.254505,-1.61471012,C8orf88,chromosome 8 open reading frame 88,100127983
169,224036_s_at,2.33e-06,7.25e-09,7.2762924,10.254393,1.12278556,LMBR1,limb development membrane protein 1,64327
170,210335_at,2.36e-06,7.42e-09,-7.2688488,10.231514,-1.62261701,RASSF9,Ras association domain family member 9,9182
171,207691_x_at,2.36e-06,7.43e-09,7.2684482,10.230282,2.70857419,ENTPD1,ectonucleoside triphosphate diphosphohydrolase 1,953
172,219945_at,2.4e-06,7.58e-09,-7.2621764,10.211001,-1.83945268,DDX25,DEAD-box helicase 25,29118
173,242599_at,2.42e-06,7.72e-09,-7.256656,10.194027,-0.91719835,,,
174,1555962_at,2.42e-06,7.74e-09,7.2556775,10.191018,1.1102972,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",93010
175,218309_at,2.48e-06,8e-09,7.2457444,10.160469,2.39605888,CAMK2N1,calcium/calmodulin dependent protein kinase II inhibitor 1,55450
176,228107_at,2.54e-06,8.23e-09,-7.2367925,10.132932,-0.75629558,C8orf88,chromosome 8 open reading frame 88,100127983
177,201222_s_at,2.61e-06,8.49e-09,7.2270549,10.10297,1.04124019,RAD23B,"RAD23 homolog B, nucleotide excision repair protein",5887
178,222549_at,2.72e-06,8.92e-09,7.2116414,10.055529,3.7592375,CLDN1,claudin 1,9076
179,222942_s_at,2.79e-06,9.19e-09,-7.2024931,10.027363,-1.26388768,TIAM2,T-cell lymphoma invasion and metastasis 2,26230
180,206498_at,2.82e-06,9.37e-09,-7.1962106,10.008016,-2.05533103,OCA2,OCA2 melanosomal transmembrane protein,4948
181,1555912_at,2.82e-06,9.42e-09,-7.1948281,10.003759,-1.3178891,ST7-AS1,ST7 antisense RNA 1,93653
182,236640_at,2.82e-06,9.43e-09,7.1945154,10.002796,2.04471468,LOC100507165,uncharacterized LOC100507165,100507165
183,210695_s_at,2.87e-06,9.67e-09,-7.1863853,9.977754,-0.89375583,WWOX,WW domain containing oxidoreductase,51741
184,1555352_at,2.89e-06,9.83e-09,-7.1812732,9.962006,-0.84933062,FOXP2,forkhead box P2,93986
185,232667_at,2.89e-06,9.85e-09,-7.1809017,9.960862,-0.70222544,,,
186,201496_x_at,2.89e-06,9.89e-09,-7.1794822,9.956488,-2.04723879,MYH11,myosin heavy chain 11,4629
187,238784_at,2.89e-06,9.95e-09,-7.1776426,9.95082,-1.60180299,DPY19L2,dpy-19 like 2,283417
188,222771_s_at,2.98e-06,1.03e-08,7.1654968,9.913393,1.53783893,MYEF2,myelin expression factor 2,50804
189,242093_at,2.98e-06,1.04e-08,7.1629317,9.905487,3.67544416,SYTL5,synaptotagmin like 5,94122
190,237248_at,2.98e-06,1.05e-08,-7.1621147,9.902969,-1.33161952,PDE11A,phosphodiesterase 11A,50940
191,207808_s_at,2.98e-06,1.05e-08,7.1620502,9.90277,1.88142451,PROS1,protein S (alpha),5627
192,231270_at,2.98e-06,1.06e-08,7.158512,9.891865,1.010321,LOC100507258///CA13,uncharacterized LOC100507258///carbonic anhydrase 13,100507258///377677
193,206517_at,2.98e-06,1.06e-08,-7.1567447,9.886417,-2.18658756,CDH16,cadherin 16,1014
194,240770_at,2.98e-06,1.06e-08,-7.1566662,9.886175,-2.35513776,TMEM171,transmembrane protein 171,134285
195,210059_s_at,3.09e-06,1.11e-08,7.1445195,9.848726,0.9364962,MAPK13,mitogen-activated protein kinase 13,5603
196,235849_at,3.12e-06,1.12e-08,-7.1398639,9.83437,-2.10437676,SCARA5,scavenger receptor class A member 5,286133
197,212277_at,3.12e-06,1.13e-08,-7.1385213,9.830229,-0.68375181,MTMR4,myotubularin related protein 4,9110
198,212815_at,3.16e-06,1.15e-08,7.1329265,9.812974,1.09440016,ASCC3,activating signal cointegrator 1 complex subunit 3,10973
199,235316_at,3.19e-06,1.17e-08,7.1284424,9.799143,1.31276978,NAT8L,N-acetyltransferase 8 like,339983
200,233587_s_at,3.19e-06,1.17e-08,7.126881,9.794327,1.42882654,SIPA1L2,signal induced proliferation associated 1 like 2,57568
201,216333_x_at,3.19e-06,1.18e-08,-7.1237339,9.784618,-0.79135162,TNXB///TNXA,tenascin XB///tenascin XA (pseudogene),7148///7146
202,211809_x_at,3.19e-06,1.19e-08,7.1209152,9.775923,0.84589396,COL13A1,collagen type XIII alpha 1 chain,1305
203,227143_s_at,3.19e-06,1.2e-08,7.1202322,9.773815,1.58431849,BID,BH3 interacting domain death agonist,637
204,233591_at,3.19e-06,1.2e-08,7.1198612,9.772671,3.69214626,LOC101930164,uncharacterized LOC101930164,101930164
205,205083_at,3.19e-06,1.21e-08,-7.1178282,9.766398,-2.88033423,AOX1,aldehyde oxidase 1,316
206,235978_at,3.19e-06,1.21e-08,-7.1170811,9.764093,-1.93066145,FABP4,fatty acid binding protein 4,2167
207,225575_at,3.22e-06,1.22e-08,-7.1134188,9.752793,-1.91015658,LIFR,leukemia inhibitory factor receptor alpha,3977
208,226446_at,3.28e-06,1.25e-08,7.1059112,9.729624,1.05519249,HES6,hes family bHLH transcription factor 6,55502
209,204606_at,3.3e-06,1.27e-08,-7.1021188,9.717919,-2.03718948,CCL21,C-C motif chemokine ligand 21,6366
210,232676_x_at,3.3e-06,1.28e-08,7.1004918,9.712898,1.50451371,MYEF2,myelin expression factor 2,50804
211,228291_s_at,3.31e-06,1.29e-08,-7.0970647,9.702319,-0.96705153,KIZ,kizuna centrosomal protein,55857
212,214044_at,3.31e-06,1.29e-08,-7.0969725,9.702034,-1.81973758,RYR2,ryanodine receptor 2,6262
213,228964_at,3.31e-06,1.29e-08,7.0959688,9.698936,1.74841874,PRDM1,PR/SET domain 1,639
214,1569542_at,3.33e-06,1.31e-08,-7.0925975,9.688529,-0.86558994,ADGRA3,adhesion G protein-coupled receptor A3,166647
215,203348_s_at,3.34e-06,1.32e-08,7.0897123,9.679621,1.45871142,ETV5,ETS variant 5,2119
216,1557122_s_at,3.35e-06,1.33e-08,7.0870548,9.671416,3.86655325,GABRB2,gamma-aminobutyric acid type A receptor beta2 subunit,2561
217,202677_at,3.35e-06,1.34e-08,7.0855542,9.666783,0.97829375,RASA1,RAS p21 protein activator 1,5921
218,204014_at,3.35e-06,1.34e-08,7.085154,9.665547,2.67869947,DUSP4,dual specificity phosphatase 4,1846
219,223395_at,3.38e-06,1.36e-08,-7.080523,9.651247,-2.02667941,ABI3BP,ABI family member 3 binding protein,25890
220,208540_x_at,3.59e-06,1.45e-08,7.0598518,9.587399,1.05350406,,,
221,201876_at,3.59e-06,1.46e-08,7.0588611,9.584338,0.89501104,PON2,paraoxonase 2,5445
222,208161_s_at,3.64e-06,1.48e-08,7.0533515,9.567315,2.46868854,ABCC3,ATP binding cassette subfamily C member 3,8714
223,219763_at,3.64e-06,1.49e-08,7.0517074,9.562235,0.93662429,DENND1A,DENN domain containing 1A,57706
