,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
67,201843_s_at,9.906e-05,1.23e-07,-9.97,7.96436,-1.93,EFEMP1,EGF containing fibulin like extracellular matrix protein 1,2202
68,214702_at,9.926e-05,1.25e-07,9.95,7.94905,3.34,FN1,fibronectin 1,2335
69,228503_at,0.00010066,1.29e-07,-9.93,7.9228,-1.69,RPS6KA6,ribosomal protein S6 kinase A6,27330
70,240770_at,0.00010696,1.39e-07,-9.87,7.85357,-3.09,TMEM171,transmembrane protein 171,134285
71,236313_at,0.00011261,1.48e-07,9.81,7.79293,2.95,CDKN2B,cyclin dependent kinase inhibitor 2B,1030
72,205174_s_at,0.00011326,1.51e-07,9.8,7.77489,2.51,QPCT,glutaminyl-peptide cyclotransferase,25797
73,209270_at,0.00012331,1.67e-07,9.72,7.68339,2.84,LAMB3,laminin subunit beta 3,3914
74,244632_at,0.0001297,1.78e-07,-9.67,7.62406,-2.31,CNTN5,contactin 5,53942
75,205328_at,0.00013153,1.83e-07,9.64,7.59875,3.57,CLDN10,claudin 10,9071
76,231008_at,0.00013203,1.86e-07,9.63,7.58307,1.66,UNC5CL,unc-5 family C-terminal like,222643
77,228585_at,0.00013787,1.99e-07,9.58,7.52015,2.42,ENTPD1,ectonucleoside triphosphate diphosphohydrolase 1,953
78,229168_at,0.00013787,1.99e-07,-9.58,7.51895,-1.33,COL23A1,collagen type XXIII alpha 1 chain,91522
79,1555978_s_at,0.00014031,2.05e-07,-9.55,7.49089,-1.69,MYL12A,myosin light chain 12A,10627
80,220203_at,0.0001513,2.24e-07,-9.48,7.40898,-2.74,BMP8A,bone morphogenetic protein 8a,353500
81,214745_at,0.0001513,2.28e-07,-9.47,7.3946,-1.96,PLCH1,phospholipase C eta 1,23007
82,220177_s_at,0.0001513,2.3e-07,-9.46,7.38625,-2.13,TMPRSS3,"transmembrane protease, serine 3",64699
83,211429_s_at,0.00015591,2.4e-07,9.43,7.3471,3.31,SERPINA1,serpin family A member 1,5265
84,227657_at,0.00015892,2.49e-07,-9.4,7.31135,-1.4,RNF150,ring finger protein 150,57484
85,207144_s_at,0.00015892,2.52e-07,9.39,7.2994,3.69,CITED1,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1,4435
86,230752_at,0.00015892,2.53e-07,-9.39,7.29645,-0.755,,,
87,1560652_at,0.00016224,2.65e-07,-9.35,7.25412,-2.51,IRS4,insulin receptor substrate 4,8471
88,218309_at,0.00016224,2.65e-07,9.35,7.25307,1.98,CAMK2N1,calcium/calmodulin dependent protein kinase II inhibitor 1,55450
89,224598_at,0.00016224,2.67e-07,9.34,7.24544,1.2,MGAT4B,"mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme B",11282
90,222294_s_at,0.00017363,2.89e-07,9.28,7.17161,1.02,RAB27A,"RAB27A, member RAS oncogene family",5873
91,202733_at,0.00018028,3.03e-07,9.24,7.12617,1.68,LOC101927705///P4HA2,uncharacterized LOC101927705///prolyl 4-hydroxylase subunit alpha 2,101927705///8974
92,228108_at,0.00020056,3.41e-07,-9.15,7.01606,-1.13,PPM1L,"protein phosphatase, Mg2+/Mn2+ dependent 1L",151742
93,229584_at,0.00020081,3.45e-07,9.14,7.00483,2.58,LRRK2,leucine rich repeat kinase 2,120892
94,228457_at,0.00020516,3.59e-07,-9.11,6.9673,-1.03,PPM1L,"protein phosphatase, Mg2+/Mn2+ dependent 1L",151742
95,206806_at,0.00020516,3.6e-07,-9.11,6.96495,-2.61,DGKI,diacylglycerol kinase iota,9162
96,221266_s_at,0.00021563,3.83e-07,9.06,6.90705,4.2,DCSTAMP,dendrocyte expressed seven transmembrane protein,81501
97,1552283_s_at,0.00021563,3.86e-07,-9.06,6.89877,-1.35,ZDHHC11B///ZDHHC11,zinc finger DHHC-type containing 11B///zinc finger DHHC-type containing 11,653082///79844
98,219877_at,0.00024573,4.45e-07,-8.95,6.76615,-2.74,ZMAT4,zinc finger matrin-type 4,79698
99,236640_at,0.00025254,4.65e-07,8.92,6.72461,1.5,LOC100507165,uncharacterized LOC100507165,100507165
100,235210_s_at,0.00025254,4.67e-07,-8.91,6.72155,-1.56,SBSPON,somatomedin B and thrombospondin type 1 domain containing,157869
101,231329_at,0.00025432,4.85e-07,-8.88,6.68391,-2.0,,,
102,230526_at,0.00025432,4.9e-07,8.88,6.67561,2.44,TNRC6C-AS1,TNRC6C antisense RNA 1,100131096
103,1562638_at,0.00025432,4.94e-07,-8.87,6.6673,-1.68,LOC339874,uncharacterized LOC339874,339874
104,204401_at,0.00025432,4.95e-07,8.87,6.6653,2.31,KCNN4,potassium calcium-activated channel subfamily N member 4,3783
105,213422_s_at,0.00025432,4.96e-07,8.87,6.6632,1.77,MXRA8,matrix remodeling associated 8,54587
106,243681_at,0.00025432,4.98e-07,-8.86,6.66045,-1.98,SHANK2,SH3 and multiple ankyrin repeat domains 2,22941
107,228080_at,0.00025573,5.05e-07,-8.85,6.64645,-1.45,LAYN,layilin,143903
108,240236_at,0.00025815,5.15e-07,-8.84,6.62885,-2.46,STXBP5L,syntaxin binding protein 5 like,9515
109,214053_at,0.00026573,5.35e-07,-8.81,6.59288,-1.88,ERBB4,erb-b2 receptor tyrosine kinase 4,2066
110,1552826_at,0.00026694,5.42e-07,-8.8,6.58006,-2.84,SLC26A7,solute carrier family 26 member 7,115111
111,209792_s_at,0.00026727,5.47e-07,8.79,6.57041,4.14,KLK10,kallikrein related peptidase 10,5655
112,235438_at,0.00026872,5.55e-07,-8.78,6.55688,-1.39,CYP7B1,cytochrome P450 family 7 subfamily B member 1,9420
113,211276_at,0.00027871,5.88e-07,-8.74,6.50212,-3.17,TCEAL2,transcription elongation factor A like 2,140597
114,226614_s_at,0.00027871,5.9e-07,-8.74,6.5002,-2.11,FAM167A,family with sequence similarity 167 member A,83648
115,202239_at,0.00027871,5.91e-07,8.74,6.49757,1.06,PARP4,poly(ADP-ribose) polymerase family member 4,143
116,1557107_at,0.00028419,6.08e-07,-8.71,6.47103,-3.28,SLC26A4-AS1,SLC26A4 antisense RNA 1,286002
117,230197_s_at,0.000297,6.41e-07,-8.68,6.4212,-1.98,TPPP,tubulin polymerization promoting protein,11076
118,216442_x_at,0.00030971,6.86e-07,8.62,6.35658,2.63,FN1,fibronectin 1,2335
119,221646_s_at,0.00030971,6.89e-07,-8.62,6.35326,-1.42,ZDHHC11B///ZDHHC11,zinc finger DHHC-type containing 11B///zinc finger DHHC-type containing 11,653082///79844
120,236634_at,0.00030971,6.9e-07,-8.62,6.35183,-1.34,C8orf48,chromosome 8 open reading frame 48,157773
121,205083_at,0.00030971,6.97e-07,-8.61,6.34227,-1.55,AOX1,aldehyde oxidase 1,316
122,201466_s_at,0.00030971,6.97e-07,-8.61,6.34214,-1.62,JUN,"Jun proto-oncogene, AP-1 transcription factor subunit",3725
123,244788_at,0.0003175,7.22e-07,8.59,6.30861,0.826,,,
124,230776_at,0.0003175,7.26e-07,-8.58,6.30328,-1.96,RNF157-AS1,RNF157 antisense RNA 1,100507218
125,210495_x_at,0.00031955,7.36e-07,8.57,6.2896,2.67,FN1,fibronectin 1,2335
126,230346_x_at,0.00032469,7.54e-07,8.55,6.26695,0.727,,,
127,1554438_at,0.00033584,7.86e-07,8.52,6.22745,1.0,KIAA1217,KIAA1217,56243
128,210414_at,0.00033668,7.94e-07,-8.52,6.21755,-1.49,FLRT1,fibronectin leucine rich transmembrane protein 1,23769
129,214391_x_at,0.00033668,8.01e-07,-8.51,6.21034,-1.12,PTGER1,prostaglandin E receptor 1,5731
130,227771_at,0.00033684,8.1e-07,-8.5,6.19876,-1.62,LIFR,leukemia inhibitory factor receptor alpha,3977
131,214620_x_at,0.00033684,8.2e-07,8.49,6.1876,0.893,PAM,peptidylglycine alpha-amidating monooxygenase,5066
132,205382_s_at,0.00033684,8.28e-07,-8.49,6.17852,-1.92,CFD,complement factor D,1675
133,220979_s_at,0.00033684,8.3e-07,8.48,6.17596,3.03,ST6GALNAC5,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5",81849
134,1565809_x_at,0.00033684,8.32e-07,8.48,6.17401,3.6,,,
135,242344_at,0.00033829,8.41e-07,8.47,6.16293,4.25,GABRB2,gamma-aminobutyric acid type A receptor beta2 subunit,2561
136,208949_s_at,0.00034254,8.58e-07,8.46,6.14408,2.04,LGALS3,"lectin, galactoside binding soluble 3",3958
137,239353_at,0.00034401,8.68e-07,8.45,6.1331,1.41,STK32A,serine/threonine kinase 32A,202374
138,231181_at,0.00035754,9.14e-07,-8.41,6.08389,-4.8,,,
139,244825_at,0.00035754,9.16e-07,8.41,6.08269,1.82,SHROOM4,shroom family member 4,57477
140,227174_at,0.00036682,9.46e-07,-8.39,6.05152,-2.23,WDR72,WD repeat domain 72,256764
141,208161_s_at,0.00038361,1.01e-06,8.34,5.98946,2.64,ABCC3,ATP binding cassette subfamily C member 3,8714
142,228072_at,0.00038361,1.02e-06,8.34,5.98077,2.24,SYT12,synaptotagmin 12,91683
143,218412_s_at,0.00038361,1.03e-06,8.33,5.9748,0.717,GTF2IRD1,GTF2I repeat domain containing 1,9569
144,207415_at,0.00038361,1.03e-06,-8.33,5.97322,-1.26,PLA2R1,phospholipase A2 receptor 1,22925
145,233587_s_at,0.00038361,1.04e-06,8.32,5.96383,1.04,SIPA1L2,signal induced proliferation associated 1 like 2,57568
146,203766_s_at,0.00038361,1.04e-06,-8.32,5.9636,-2.59,LMOD1,leiomodin 1,25802
147,230252_at,0.00038361,1.04e-06,8.32,5.96272,3.18,LPAR5,lysophosphatidic acid receptor 5,57121
148,202609_at,0.00038564,1.06e-06,8.31,5.94411,1.25,EPS8,epidermal growth factor receptor pathway substrate 8,2059
149,238835_at,0.00038564,1.07e-06,-8.3,5.93845,-2.42,AVPR1A,arginine vasopressin receptor 1A,552
150,203510_at,0.00038564,1.07e-06,8.3,5.93736,1.79,MET,"MET proto-oncogene, receptor tyrosine kinase",4233
151,210342_s_at,0.00038564,1.08e-06,-8.29,5.92666,-4.25,TPO,thyroid peroxidase,7173
152,1561761_x_at,0.00038564,1.08e-06,-8.29,5.92138,-0.714,LOC645513,septin 7 pseudogene,645513
153,225725_at,0.00038564,1.09e-06,8.29,5.91978,1.38,ZMAT3,zinc finger matrin-type 3,64393
154,209613_s_at,0.00038574,1.09e-06,-8.28,5.91336,-2.75,ADH1B,"alcohol dehydrogenase 1B (class I), beta polypeptide",125
155,1557122_s_at,0.0003978,1.14e-06,8.26,5.87786,4.1,GABRB2,gamma-aminobutyric acid type A receptor beta2 subunit,2561
156,203354_s_at,0.00039889,1.15e-06,8.25,5.86914,2.12,PSD3,pleckstrin and Sec7 domain containing 3,23362
157,206429_at,0.00039974,1.16e-06,-8.25,5.86106,-0.928,F2RL1,F2R like trypsin receptor 1,2150
158,203145_at,0.00039986,1.17e-06,-8.24,5.85049,-0.968,SPAG5,sperm associated antigen 5,10615
159,230863_at,0.00039986,1.17e-06,-8.24,5.848,-2.05,LRP2,LDL receptor related protein 2,4036
160,218960_at,0.00039986,1.19e-06,8.23,5.83411,3.15,TMPRSS4,"transmembrane protease, serine 4",56649
161,222054_at,0.00039986,1.19e-06,-8.23,5.83411,-2.27,PPIEL,peptidylprolyl isomerase E like pseudogene,728448
162,221030_s_at,0.00039986,1.19e-06,-8.22,5.83101,-2.01,ARHGAP24,Rho GTPase activating protein 24,83478
163,211719_x_at,0.00040397,1.21e-06,8.21,5.81325,2.7,FN1,fibronectin 1,2335
164,225522_at,0.00040397,1.23e-06,-8.2,5.80441,-1.02,AAK1,AP2 associated kinase 1,22848
165,225520_at,0.00040397,1.23e-06,8.2,5.80384,1.22,LOC101928195///LOC100996643///MTHFD1L,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like pseudogene///monofunctional C1-tetrahydrofolate synthase, mitochondrial-like///methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like",101928195///100996643///25902
166,213411_at,0.00040434,1.24e-06,-8.2,5.79721,-1.31,ADAM22,ADAM metallopeptidase domain 22,53616
167,222771_s_at,0.00040514,1.24e-06,8.19,5.78962,1.43,MYEF2,myelin expression factor 2,50804
168,229163_at,0.00041692,1.29e-06,8.17,5.75656,2.38,CAMK2N1,calcium/calmodulin dependent protein kinase II inhibitor 1,55450
169,229714_at,0.00042438,1.32e-06,-8.15,5.73397,-1.37,HS6ST3,heparan sulfate 6-O-sulfotransferase 3,266722
170,212992_at,0.0004275,1.34e-06,8.14,5.72135,2.63,AHNAK2,AHNAK nucleoprotein 2,113146
171,219643_at,0.00043441,1.37e-06,-8.13,5.70044,-2.11,LRP1B,LDL receptor related protein 1B,53353
172,229927_at,0.00043921,1.39e-06,8.11,5.68352,1.23,LEMD1,LEM domain containing 1,93273
173,209474_s_at,0.00043921,1.4e-06,8.11,5.67886,1.27,ENTPD1,ectonucleoside triphosphate diphosphohydrolase 1,953
174,204040_at,0.00043979,1.41e-06,8.1,5.67212,1.16,RNF144A,ring finger protein 144A,9781
175,209154_at,0.00044176,1.42e-06,8.1,5.66238,0.71,P2RX5-TAX1BP3///TAX1BP3,P2RX5-TAX1BP3 readthrough (NMD candidate)///Tax1 binding protein 3,100533970///30851
176,225728_at,0.00045865,1.48e-06,-8.07,5.62105,-1.98,SORBS2,sorbin and SH3 domain containing 2,8470
177,219277_s_at,0.00047244,1.54e-06,-8.04,5.58727,-1.58,OGDHL,oxoglutarate dehydrogenase-like,55753
178,203097_s_at,0.00047446,1.56e-06,-8.03,5.57581,-0.649,RAPGEF2,Rap guanine nucleotide exchange factor 2,9693
179,1553175_s_at,0.00047446,1.56e-06,8.03,5.57249,1.94,PDE5A,phosphodiesterase 5A,8654
180,243278_at,0.00050649,1.69e-06,-7.97,5.49621,-1.99,FOXP2,forkhead box P2,93986
181,235759_at,0.00050649,1.7e-06,-7.97,5.4925,-1.9,,,
182,221636_s_at,0.00050649,1.7e-06,-7.97,5.48975,-1.32,MARC2,mitochondrial amidoxime reducing component 2,54996
183,212868_x_at,0.00050649,1.7e-06,-7.97,5.48876,-1.38,MAPKAPK5-AS1,MAPKAPK5 antisense RNA 1,51275
184,221874_at,0.00050649,1.72e-06,-7.96,5.48082,-2.81,KIAA1324,KIAA1324,57535
185,202908_at,0.00050649,1.72e-06,-7.96,5.47844,-1.19,WFS1,wolframin ER transmembrane glycoprotein,7466
186,203632_s_at,0.00051808,1.77e-06,7.94,5.45158,1.32,GPRC5B,G protein-coupled receptor class C group 5 member B,51704
187,208025_s_at,0.00052007,1.79e-06,7.93,5.43951,3.04,HMGA2,high mobility group AT-hook 2,8091
188,1568892_at,0.00052007,1.8e-06,-7.93,5.4377,-1.06,LOC100996251,uncharacterized LOC100996251,100996251
189,214162_at,0.00052134,1.81e-06,-7.93,5.43029,-2.12,ASXL3,"additional sex combs like 3, transcriptional regulator",80816
190,204042_at,0.00053725,1.88e-06,-7.9,5.39641,-1.73,WASF3,WAS protein family member 3,10810
191,227642_at,0.00053964,1.9e-06,-7.9,5.38713,-2.39,TFCP2L1,transcription factor CP2-like 1,29842
192,242883_at,0.00054356,1.92e-06,-7.89,5.37518,-3.06,OTOS,otospiralin,150677
193,215380_s_at,0.00055432,1.97e-06,7.87,5.3514,1.75,GGCT,gamma-glutamylcyclotransferase,79017
194,205350_at,0.00056965,2.03e-06,-7.85,5.32025,-3.79,CRABP1,cellular retinoic acid binding protein 1,1381
195,229024_at,0.00057635,2.07e-06,-7.84,5.3041,-1.07,RNF150,ring finger protein 150,57484
196,201650_at,0.00057842,2.09e-06,7.83,5.29444,1.92,KRT19,keratin 19,3880
197,218313_s_at,0.00057842,2.09e-06,7.83,5.2909,1.71,GALNT7,polypeptide N-acetylgalactosaminyltransferase 7,51809
198,212464_s_at,0.00057912,2.11e-06,7.82,5.28172,2.83,FN1,fibronectin 1,2335
199,203060_s_at,0.00057912,2.12e-06,-7.82,5.28008,-2.21,PAPSS2,3'-phosphoadenosine 5'-phosphosulfate synthase 2,9060
200,230419_at,0.00058166,2.14e-06,-7.81,5.27107,-1.35,SOX9-AS1,SOX9 antisense RNA 1,400618
201,204796_at,0.00058688,2.17e-06,-7.8,5.25771,-1.2,EML1,echinoderm microtubule associated protein like 1,2009
202,219743_at,0.00059293,2.2e-06,7.79,5.2431,1.57,HEY2,hes related family bHLH transcription factor with YRPW motif 2,23493
203,222953_at,0.00059372,2.22e-06,-7.79,5.23709,-1.4,GPR83,G protein-coupled receptor 83,10888
204,1562811_at,0.00059899,2.25e-06,7.78,5.22389,1.28,CTD-2194D22.4,uncharacterized LOC101929081,101929081
205,209576_at,0.0006151,2.32e-06,-7.76,5.19366,-0.775,GNAI1,G protein subunit alpha i1,2770
206,232676_x_at,0.00062252,2.36e-06,7.74,5.17746,1.43,MYEF2,myelin expression factor 2,50804
207,213103_at,0.0006511,2.48e-06,-7.71,5.12961,-1.34,STARD13,StAR related lipid transfer domain containing 13,90627
208,201223_s_at,0.000672,2.57e-06,7.69,5.09414,0.731,RAD23B,"RAD23 homolog B, nucleotide excision repair protein",5887
209,232603_at,0.000672,2.58e-06,-7.68,5.08996,-1.79,DCDC5///DCDC1,doublecortin domain containing 5///doublecortin domain containing 1,100506627///341019
210,233688_at,0.00067722,2.61e-06,-7.67,5.07794,-0.956,KCNIP3,potassium voltage-gated channel interacting protein 3,30818
211,209473_at,0.00067891,2.64e-06,7.67,5.06769,1.67,ENTPD1,ectonucleoside triphosphate diphosphohydrolase 1,953
212,213107_at,0.00067891,2.64e-06,7.67,5.06644,1.32,TNIK,TRAF2 and NCK interacting kinase,23043
213,232547_at,0.00068837,2.69e-06,7.65,5.04858,1.96,SRCIN1,SRC kinase signaling inhibitor 1,80725
214,202454_s_at,0.00071032,2.79e-06,7.63,5.01384,1.93,ERBB3,erb-b2 receptor tyrosine kinase 3,2065
215,206457_s_at,0.00071055,2.81e-06,-7.63,5.00905,-3.66,DIO1,"deiodinase, iodothyronine type I",1733
216,1560425_s_at,0.00074183,2.94e-06,-7.59,4.96305,-1.2,PTPRD-AS1,PTPRD antisense RNA 1,101929407
217,204119_s_at,0.00074241,2.96e-06,7.59,4.95785,0.925,ADK,adenosine kinase,132
218,226248_s_at,0.00075209,3.02e-06,-7.58,4.93953,-1.94,KIAA1324,KIAA1324,57535
219,204462_s_at,0.00075209,3.03e-06,-7.57,4.93654,-1.66,SLC16A2,solute carrier family 16 member 2,6567
220,201842_s_at,0.00076982,3.11e-06,-7.56,4.90968,-1.47,EFEMP1,EGF containing fibulin like extracellular matrix protein 1,2202
221,231166_at,0.00079963,3.25e-06,-7.53,4.86865,-0.88,GPR155,G protein-coupled receptor 155,151556
222,233111_at,0.0008047,3.28e-06,-7.52,4.8582,-1.88,PTCSC1,papillary thyroid carcinoma susceptibility candidate 1 (non-protein coding),100302522
223,225817_at,0.00081634,3.34e-06,-7.51,4.84001,-1.33,LOC101930349///LOC101930344///CGNL1,uncharacterized LOC101930349///uncharacterized LOC101930344///cingulin like 1,101930349///101930344///84952
224,218888_s_at,0.00084206,3.47e-06,-7.48,4.80573,-1.06,NETO2,neuropilin and tolloid like 2,81831
225,204120_s_at,0.00084938,3.51e-06,7.47,4.79308,0.899,ADK,adenosine kinase,132
226,203221_at,0.00085666,3.56e-06,-7.47,4.78057,-0.811,TLE1,transducin like enhancer of split 1,7088
227,206765_at,0.00087014,3.63e-06,7.45,4.76123,2.52,KCNJ2,potassium voltage-gated channel subfamily J member 2,3759
228,228653_at,0.00087709,3.7e-06,-7.44,4.74259,-2.43,SAMD5,sterile alpha motif domain containing 5,389432
229,209990_s_at,0.00087709,3.73e-06,7.43,4.73552,2.06,GABBR2,gamma-aminobutyric acid type B receptor subunit 2,9568
230,231211_s_at,0.00087709,3.73e-06,7.43,4.73351,1.99,YIF1B,"Yip1 interacting factor homolog B, membrane trafficking protein",90522
