,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
31,31,201477_s_at,1.21e-07,7.11e-11,9.937348,14.822975,1.46615184,RRM1,ribonucleotide reductase catalytic subunit M1,6240
32,32,225651_at,1.23e-07,7.44e-11,9.917586,14.779932,1.30715278,UBE2E2,ubiquitin conjugating enzyme E2 E2,7325
33,33,221676_s_at,1.24e-07,7.69e-11,9.902922,14.747954,2.69889743,CORO1C,coronin 1C,23603
34,34,201088_at,1.44e-07,9.21e-11,9.824517,14.576463,2.13062012,KPNA2,karyopherin subunit alpha 2,3838
35,35,210735_s_at,1.52e-07,1e-10,9.78876,14.497959,1.62179025,CA12,carbonic anhydrase 12,771
37,37,205339_at,1.59e-07,1.11e-10,9.745063,14.401773,2.10527417,STIL,SCL/TAL1 interrupting locus,6491
39,39,202912_at,1.7e-07,1.25e-10,9.693518,14.287962,2.86962509,ADM,adrenomedullin,133
41,41,229097_at,1.81e-07,1.42e-10,9.636464,14.161536,2.59582995,DIAPH3,diaphanous related formin 3,81624
43,43,205534_at,1.84e-07,1.48e-10,9.619659,14.124211,2.636897,PCDH7,protocadherin 7,5099
44,44,212012_at,1.91e-07,1.59e-10,9.588921,14.055829,3.25518805,PXDN,peroxidasin,7837
45,45,1554478_a_at,1.91e-07,1.62e-10,9.580303,14.036633,2.06303796,HEATR3,HEAT repeat containing 3,55027
46,46,218882_s_at,1.91e-07,1.67e-10,9.568469,14.010258,0.93614253,WDR3,WD repeat domain 3,10885
47,47,202660_at,1.91e-07,1.68e-10,9.565534,14.003711,1.36286193,ITPR2,"inositol 1,4,5-trisphosphate receptor type 2",3709
48,48,208964_s_at,2.08e-07,1.86e-10,9.521885,13.906227,2.04173359,MIR1908///FADS1,microRNA 1908///fatty acid desaturase 1,100302263///3992
50,50,218595_s_at,2.32e-07,2.17e-10,9.456575,13.759853,1.33545176,HEATR1,HEAT repeat containing 1,55127
53,53,235783_at,2.47e-07,2.44e-10,9.405586,13.645146,2.05897591,MRTO4,"MRT4 homolog, ribosome maturation factor",51154
54,54,214697_s_at,2.49e-07,2.51e-10,9.394925,13.621115,1.74584907,PTBP3,polypyrimidine tract binding protein 3,9991
56,56,236283_x_at,2.66e-07,2.78e-10,9.351576,13.523235,1.29097705,LOC646214,p21 protein (Cdc42/Rac)-activated kinase 2 pseudogene,646214
57,57,219306_at,2.94e-07,3.12e-10,9.302919,13.413043,3.10904166,KIF15,kinesin family member 15,56992
58,58,235232_at,3.14e-07,3.41e-10,9.265389,13.327816,0.97622484,GMEB1,glucocorticoid modulatory element binding protein 1,10691
63,63,213007_at,3.82e-07,4.47e-10,9.151219,13.067298,2.89207544,FANCI,Fanconi anemia complementation group I,55215
65,65,1554915_a_at,4.17e-07,5.08e-10,9.097969,12.945144,1.37152203,PDE12,phosphodiesterase 12,201626
66,66,208877_at,4.17e-07,5.1e-10,9.095951,12.940509,1.18866192,PAK2,p21 (RAC1) activated kinase 2,5062
67,67,222608_s_at,4.49e-07,5.62e-10,9.05573,12.847958,5.22350035,ANLN,anillin actin binding protein,54443
68,68,234985_at,4.49e-07,5.66e-10,9.052867,12.841363,2.06683779,LDLRAD3,low density lipoprotein receptor class A domain containing 3,143458
70,70,203820_s_at,4.55e-07,5.91e-10,9.035044,12.800271,3.44408955,IGF2BP3,insulin like growth factor 2 mRNA binding protein 3,10643
71,71,219787_s_at,4.61e-07,6.11e-10,9.020746,12.767271,2.38399323,ECT2,epithelial cell transforming 2,1894
72,72,239792_at,4.61e-07,6.16e-10,9.017923,12.760753,1.45948994,UBL7-AS1,UBL7 antisense RNA 1 (head to head),440288
75,75,214011_s_at,4.94e-07,6.86e-10,8.972926,12.656693,1.62142427,NOP16,NOP16 nucleolar protein,51491
76,76,204508_s_at,5.16e-07,7.26e-10,8.949544,12.602503,2.37846423,CA12,carbonic anhydrase 12,771
77,77,1556588_at,5.49e-07,7.83e-10,8.918349,12.530086,0.89814904,ST20-AS1,ST20 antisense RNA 1,283687
78,78,228033_at,5.71e-07,8.25e-10,8.896896,12.480202,4.26419004,E2F7,E2F transcription factor 7,144455
80,80,222701_s_at,5.76e-07,8.53e-10,8.883166,12.44824,1.33654446,CHCHD7,coiled-coil-helix-coiled-coil-helix domain containing 7,79145
84,84,225164_s_at,6.02e-07,9.36e-10,8.84486,12.358927,1.15340554,EIF2AK4,eukaryotic translation initiation factor 2 alpha kinase 4,440275
86,86,206571_s_at,6.11e-07,9.74e-10,8.828663,12.3211,2.4025223,MAP4K4,mitogen-activated protein kinase kinase kinase kinase 4,9448
88,88,213462_at,6.11e-07,9.95e-10,8.819694,12.300136,1.27655458,NPAS2,neuronal PAS domain protein 2,4862
89,89,223461_at,6.15e-07,1.01e-09,8.812716,12.283818,1.27143024,TBC1D7,TBC1 domain family member 7,51256
90,90,220688_s_at,6.21e-07,1.04e-09,8.801452,12.257464,1.61335348,MRTO4,"MRT4 homolog, ribosome maturation factor",51154
91,91,218424_s_at,6.21e-07,1.05e-09,8.796663,12.246253,2.13659991,STEAP3,STEAP3 metalloreductase,55240
92,92,205394_at,6.21e-07,1.06e-09,8.795382,12.243254,3.02607369,CHEK1,checkpoint kinase 1,1111
93,93,204641_at,6.4e-07,1.1e-09,8.778237,12.20309,3.65234653,NEK2,NIMA related kinase 2,4751
94,94,225655_at,6.51e-07,1.13e-09,8.767221,12.17726,4.03307445,UHRF1,ubiquitin like with PHD and ring finger domains 1,29128
97,97,219959_at,7.69e-07,1.38e-09,8.686162,11.986667,2.71717151,MOCOS,molybdenum cofactor sulfurase,55034
100,100,211767_at,8.05e-07,1.49e-09,8.655502,11.914332,1.96772272,GINS4,GINS complex subunit 4,84296
101,101,205263_at,8.15e-07,1.52e-09,8.646348,11.892709,1.25994336,BCL10,B-cell CLL/lymphoma 10,8915
102,102,212840_at,8.25e-07,1.55e-09,8.637596,11.872024,1.30865693,UBXN7,UBX domain protein 7,26043
103,103,228785_at,8.32e-07,1.58e-09,8.630256,11.854668,1.37842288,ZNF281,zinc finger protein 281,23528
105,105,224374_s_at,8.55e-07,1.66e-09,8.611229,11.809641,1.80494538,EMILIN2,elastin microfibril interfacer 2,84034
107,107,202733_at,8.7e-07,1.72e-09,8.596753,11.77535,1.85603127,LOC101927705///P4HA2,uncharacterized LOC101927705///prolyl 4-hydroxylase subunit alpha 2,101927705///8974
109,109,241708_at,8.99e-07,1.81e-09,8.575572,11.725122,1.72728942,DOCK1,dedicator of cytokinesis 1,1793
111,111,204475_at,9.36e-07,1.92e-09,8.552137,11.669475,4.88447383,MMP1,matrix metallopeptidase 1,4312
112,112,204728_s_at,9.45e-07,1.95e-09,8.544882,11.65223,2.39487631,WDHD1,WD repeat and HMG-box DNA binding protein 1,11169
114,114,212048_s_at,9.6e-07,2.02e-09,8.531185,11.619655,1.55497044,YARS,tyrosyl-tRNA synthetase,8565
118,118,222548_s_at,1.03e-06,2.25e-09,8.487061,11.514538,1.92824884,MAP4K4,mitogen-activated protein kinase kinase kinase kinase 4,9448
123,123,202690_s_at,1.09e-06,2.48e-09,8.448745,11.423031,0.87654878,SNRPD1,small nuclear ribonucleoprotein D1 polypeptide,6632
125,125,225736_at,1.12e-06,2.59e-09,8.430701,11.379866,1.14272391,FBXO22,F-box protein 22,26263
127,127,214974_x_at,1.13e-06,2.66e-09,8.419394,11.352794,4.61046513,CXCL5,C-X-C motif chemokine ligand 5,6374
128,128,222396_at,1.13e-06,2.67e-09,8.418242,11.350033,1.48138211,HN1,hematological and neurological expressed 1,51155
129,129,230069_at,1.14e-06,2.71e-09,8.412074,11.335257,1.56606767,SFXN1,sideroflexin 1,94081
130,130,209288_s_at,1.17e-06,2.8e-09,8.399894,11.306062,1.4423472,CDC42EP3,CDC42 effector protein 3,10602
131,131,222036_s_at,1.17e-06,2.82e-09,8.396296,11.297433,2.19668187,MCM4,minichromosome maintenance complex component 4,4173
134,134,235609_at,1.23e-06,3.05e-09,8.365215,11.222822,1.80631795,BRIP1,BRCA1 interacting protein C-terminal helicase 1,83990
135,135,204510_at,1.23e-06,3.06e-09,8.364458,11.221004,2.38120007,CDC7,cell division cycle 7,8317
137,137,65493_at,1.28e-06,3.24e-09,8.341284,11.165282,0.77402958,HEATR6,HEAT repeat containing 6,63897
141,141,201533_at,1.28e-06,3.36e-09,8.32675,11.130295,1.27215317,CTNNB1,catenin beta 1,1499
142,142,218334_at,1.28e-06,3.37e-09,8.325007,11.126099,0.84354721,THOC7,THO complex 7,80145
144,144,238931_at,1.28e-06,3.39e-09,8.32316,11.121649,1.96980383,LOC284009///METTL16,uncharacterized LOC284009///methyltransferase like 16,284009///79066
147,147,208962_s_at,1.36e-06,3.69e-09,8.288441,11.037939,2.63797043,MIR1908///FADS1,microRNA 1908///fatty acid desaturase 1,100302263///3992
148,148,209744_x_at,1.36e-06,3.72e-09,8.286108,11.032307,1.66701921,ITCH,itchy E3 ubiquitin protein ligase,83737
150,150,239433_at,1.36e-06,3.76e-09,8.281094,11.020203,1.72589772,LRRC8E,leucine rich repeat containing 8 family member E,80131
151,151,219358_s_at,1.39e-06,3.87e-09,8.26951,10.992223,1.74919061,ADAP2,ArfGAP with dual PH domains 2,55803
152,152,206102_at,1.4e-06,3.91e-09,8.265957,10.983638,2.80405581,GINS1,GINS complex subunit 1,9837
154,154,209172_s_at,1.49e-06,4.21e-09,8.236216,10.911702,2.72311797,CENPF,centromere protein F,1063
155,155,235205_at,1.49e-06,4.26e-09,8.231362,10.899949,2.54777606,OXR1,oxidation resistance 1,55074
156,156,202870_s_at,1.53e-06,4.4e-09,8.219033,10.870083,3.37939148,CDC20,cell division cycle 20,991
157,157,205524_s_at,1.55e-06,4.47e-09,8.212116,10.853318,1.00545415,HAPLN1,hyaluronan and proteoglycan link protein 1,1404
158,158,1553672_at,1.62e-06,4.71e-09,8.191561,10.803459,2.80442908,ENAH,enabled homolog (Drosophila),55740
160,160,205891_at,1.63e-06,4.82e-09,8.182834,10.782271,2.47425075,ADORA2B,adenosine A2b receptor,136
162,162,219065_s_at,1.64e-06,4.88e-09,8.177974,10.770469,1.09250615,DPY30///MEMO1,"dpy-30, histone methyltransferase complex regulatory subunit///mediator of cell motility 1",84661///51072
164,164,214435_x_at,1.65e-06,4.97e-09,8.170187,10.751549,2.27051346,RALA,RALA Ras like proto-oncogene A,5898
165,165,1553984_s_at,1.67e-06,5.06e-09,8.163264,10.734723,1.42139712,DTYMK,deoxythymidylate kinase,1841
167,167,213616_at,1.67e-06,5.15e-09,8.156571,10.718449,1.39490029,TPGS2,tubulin polyglutamylase complex subunit 2,25941
168,168,222039_at,1.68e-06,5.18e-09,8.15401,10.712222,3.35588413,KIF18B,kinesin family member 18B,146909
169,169,203023_at,1.69e-06,5.28e-09,8.146376,10.693648,1.80859982,NOP16,NOP16 nucleolar protein,51491
170,170,228158_at,1.69e-06,5.28e-09,8.146224,10.693279,1.94017224,LOC100996735///LOC100996732///LOC654342///LOC645166,uncharacterized LOC100996735///uncharacterized LOC100996732///lymphocyte-specific protein 1 pseudogene///lymphocyte-specific protein 1 pseudogene,100996735///100996732///654342///645166
171,171,228273_at,1.69e-06,5.32e-09,8.143435,10.686492,3.43743288,PRR11,proline rich 11,55771
172,172,219493_at,1.7e-06,5.37e-09,8.139806,10.677659,3.32323049,SHCBP1,SHC binding and spindle associated 1,79801
173,173,204033_at,1.7e-06,5.39e-09,8.137916,10.673056,3.24257301,TRIP13,thyroid hormone receptor interactor 13,9319
174,174,211056_s_at,1.7e-06,5.43e-09,8.135016,10.665997,1.69793959,SRD5A1,steroid 5 alpha-reductase 1,6715
175,175,204113_at,1.72e-06,5.52e-09,8.12871,10.65064,1.45197896,CELF1,"CUGBP, Elav-like family member 1",10658
176,176,211833_s_at,1.75e-06,5.67e-09,8.118429,10.625588,1.52299724,BAX,"BCL2 associated X, apoptosis regulator",581
177,177,223498_at,1.76e-06,5.73e-09,8.114315,10.615562,0.8662211,SPECC1,sperm antigen with calponin homology and coiled-coil domains 1,92521
180,180,202679_at,1.78e-06,5.9e-09,8.102742,10.587338,1.8089651,NPC1,NPC intracellular cholesterol transporter 1,4864
181,181,219763_at,1.82e-06,6.08e-09,8.090403,10.557229,1.75265978,DENND1A,DENN domain containing 1A,57706
182,182,223480_s_at,1.82e-06,6.15e-09,8.086264,10.547124,1.19422099,MRPL47,mitochondrial ribosomal protein L47,57129
185,185,200783_s_at,1.83e-06,6.23e-09,8.080793,10.533764,1.57590997,STMN1,stathmin 1,3925
190,190,205264_at,1.88e-06,6.56e-09,8.060451,10.484051,1.27069464,CD3EAP,CD3e molecule associated protein,10849
194,194,226422_at,1.89e-06,6.75e-09,8.04927,10.4567,1.00305912,ERGIC2,ERGIC and golgi 2,51290
195,195,201268_at,1.89e-06,6.79e-09,8.046751,10.450538,1.0535849,NME1-NME2///NME2,NME1-NME2 readthrough///NME/NM23 nucleoside diphosphate kinase 2,654364///4831
197,197,1559067_a_at,1.89e-06,6.86e-09,8.042983,10.441314,1.29653749,LOC158402,uncharacterized LOC158402,158402
201,201,201125_s_at,1.94e-06,7.19e-09,8.024625,10.396359,1.45907537,ITGB5,integrin subunit beta 5,3693
204,204,228853_at,1.95e-06,7.34e-09,8.016166,10.375627,0.95867771,STYX,serine/threonine/tyrosine interacting protein,6815
205,205,1558540_s_at,1.95e-06,7.36e-09,8.015374,10.373685,1.4599576,SLC2A11,solute carrier family 2 member 11,66035
206,206,225933_at,1.95e-06,7.38e-09,8.014207,10.370823,1.4299739,CCDC137,coiled-coil domain containing 137,339230
207,207,1553015_a_at,1.95e-06,7.45e-09,8.010654,10.362113,1.05276851,RECQL4,RecQ like helicase 4,9401
208,208,218392_x_at,1.95e-06,7.46e-09,8.009673,10.359708,1.05002187,SFXN1,sideroflexin 1,94081
210,210,238022_at,1.97e-06,7.62e-09,8.001587,10.339873,2.49778031,CRNDE,colorectal neoplasia differentially expressed (non-protein coding),643911
213,213,222020_s_at,2.07e-06,8.13e-09,7.975981,10.277009,2.09375107,LOC102725271///NTM,neurotrimin-like///neurotrimin,102725271///50863
216,216,212160_at,2.07e-06,8.21e-09,7.972157,10.267612,0.86890078,XPOT,exportin for tRNA,11260
217,217,235384_at,2.09e-06,8.38e-09,7.96416,10.247957,1.26760062,NUDT19,nudix hydrolase 19,390916
220,220,204825_at,2.09e-06,8.45e-09,7.960646,10.239317,3.90544817,MELK,maternal embryonic leucine zipper kinase,9833
222,222,212519_at,2.12e-06,8.66e-09,7.951345,10.216441,0.68294349,UBE2E1,ubiquitin conjugating enzyme E2 E1,7324
223,223,222000_at,2.15e-06,8.88e-09,7.941468,10.192135,1.1075203,C1orf174,chromosome 1 open reading frame 174,339448
225,225,235545_at,2.15e-06,8.9e-09,7.940651,10.190124,2.73024194,DEPDC1,DEP domain containing 1,55635
229,229,234464_s_at,2.22e-06,9.33e-09,7.922084,10.144393,1.90793996,EME1,essential meiotic structure-specific endonuclease 1,146956
232,232,213801_x_at,2.26e-06,9.64e-09,7.909158,10.112529,0.60179554,RPSAP19///RPSAP9///SNORA6///RPSAP58///SNORA62///RPSA,"ribosomal protein SA pseudogene 19///ribosomal protein SA pseudogene 9///small nucleolar RNA, H/ACA box 6///ribosomal protein SA pseudogene 58///small nucleolar RNA, H/ACA box 62///ribosomal protein SA",730029///653162///574040///388524///6044///3921
233,233,218355_at,2.29e-06,9.79e-09,7.903287,10.098051,2.49486768,KIF4A,kinesin family member 4A,24137
237,237,214073_at,2.43e-06,1.06e-08,7.872639,10.022385,1.88370295,CTTN,cortactin,2017
238,238,1555301_a_at,2.45e-06,1.07e-08,7.867234,10.009029,1.67024886,DIP2A,disco interacting protein 2 homolog A,23181
241,241,204348_s_at,2.5e-06,1.11e-08,7.855361,9.979674,2.02660771,LOC100507855///AK4,"adenylate kinase 4, mitochondrial-like///adenylate kinase 4",100507855///205
246,246,1568611_at,2.6e-06,1.18e-08,7.831257,9.920019,1.18263504,P4HA2,prolyl 4-hydroxylase subunit alpha 2,8974
247,247,227165_at,2.6e-06,1.18e-08,7.830028,9.916975,1.58673454,SKA3,spindle and kinetochore associated complex subunit 3,221150
249,249,225722_at,2.68e-06,1.23e-08,7.814858,9.879389,1.31249943,MIR3658///UCK2,microRNA 3658///uridine-cytidine kinase 2,100500832///7371
250,250,205416_s_at,2.68e-06,1.23e-08,7.814493,9.878486,1.10264205,ATXN3,ataxin 3,4287
252,252,204159_at,2.75e-06,1.28e-08,7.799607,9.841572,1.32661753,CDKN2C,cyclin dependent kinase inhibitor 2C,1031
254,254,208822_s_at,2.84e-06,1.32e-08,7.785426,9.806378,0.51149073,DAP3,death associated protein 3,7818
255,255,1558292_s_at,2.87e-06,1.34e-08,7.779833,9.792492,1.44557774,PIGW,phosphatidylinositol glycan anchor biosynthesis class W,284098
256,256,205034_at,2.92e-06,1.37e-08,7.771022,9.770605,2.83070878,CCNE2,cyclin E2,9134
259,259,204092_s_at,3e-06,1.43e-08,7.75475,9.73016,2.74426634,AURKA,aurora kinase A,6790
261,261,229644_at,3e-06,1.44e-08,7.753058,9.725952,1.25700632,PREP,prolyl endopeptidase,5550
262,262,212021_s_at,3.01e-06,1.45e-08,7.749426,9.716919,2.68886578,MKI67,marker of proliferation Ki-67,4288
263,263,213435_at,3.01e-06,1.45e-08,7.749246,9.71647,2.04531187,SATB2,SATB homeobox 2,23314
264,264,209653_at,3.02e-06,1.46e-08,7.746378,9.709337,1.96525777,KPNA4,karyopherin subunit alpha 4,3840
265,265,238075_at,3.02e-06,1.47e-08,7.744919,9.705705,1.60656571,CHEK1,checkpoint kinase 1,1111
267,267,214020_x_at,3.07e-06,1.5e-08,7.735771,9.682941,1.25447912,ITGB5,integrin subunit beta 5,3693
270,270,213226_at,3.1e-06,1.54e-08,7.727178,9.661544,2.65058779,CCNA2,cyclin A2,890
271,271,223381_at,3.14e-06,1.57e-08,7.719584,9.64263,3.24054651,NUF2,"NUF2, NDC80 kinetochore complex component",83540
274,274,214437_s_at,3.14e-06,1.58e-08,7.716436,9.634785,1.9980293,SHMT2,serine hydroxymethyltransferase 2,6472
275,275,203312_x_at,3.18e-06,1.6e-08,7.710705,9.620504,1.15688676,ARF6,ADP ribosylation factor 6,382
276,276,214096_s_at,3.18e-06,1.61e-08,7.708525,9.61507,1.6409253,SHMT2,serine hydroxymethyltransferase 2,6472
277,277,222037_at,3.18e-06,1.62e-08,7.707984,9.61372,1.74528775,MCM4,minichromosome maintenance complex component 4,4173
278,278,244268_x_at,3.18e-06,1.62e-08,7.706318,9.609568,0.82565957,LOC646214,p21 protein (Cdc42/Rac)-activated kinase 2 pseudogene,646214
279,279,225702_at,3.3e-06,1.69e-08,7.690886,9.571077,1.30077203,C8orf76,chromosome 8 open reading frame 76,84933
281,281,228069_at,3.42e-06,1.77e-08,7.672287,9.524647,2.76968445,MTFR2,mitochondrial fission regulator 2,113115
282,282,203764_at,3.42e-06,1.77e-08,7.671999,9.523927,3.79361089,DLGAP5,DLG associated protein 5,9787
283,283,218542_at,3.49e-06,1.82e-08,7.662744,9.500805,4.0133281,CEP55,centrosomal protein 55,55165
285,285,203064_s_at,3.5e-06,1.83e-08,7.659296,9.492188,1.05671862,FOXK2,forkhead box K2,3607
286,286,218732_at,3.53e-06,1.85e-08,7.654917,9.481243,1.09213572,PTRH2,peptidyl-tRNA hydrolase 2,51651
287,287,212013_at,3.53e-06,1.86e-08,7.653071,9.476628,3.42917663,PXDN,peroxidasin,7837
289,289,206499_s_at,3.67e-06,1.95e-08,7.63552,9.432726,1.36149151,RCC1,regulator of chromosome condensation 1,1104
291,291,226936_at,3.8e-06,2.03e-08,7.619904,9.393633,2.01501257,CENPW,centromere protein W,387103
299,299,218235_s_at,3.98e-06,2.18e-08,7.591324,9.322,1.00080996,UTP11,"UTP11, small subunit processome component homolog (S. cerevisiae)",51118
300,300,203276_at,4.08e-06,2.25e-08,7.580102,9.293845,1.98551672,LMNB1,lamin B1,4001
302,302,205449_at,4.13e-06,2.29e-08,7.573365,9.276935,1.73532186,SAC3D1,SAC3 domain containing 1,29901
310,310,222547_at,4.27e-06,2.43e-08,7.549747,9.217603,2.23656226,MAP4K4,mitogen-activated protein kinase kinase kinase kinase 4,9448
312,312,217755_at,4.32e-06,2.48e-08,7.542426,9.199197,2.0416121,HN1,hematological and neurological expressed 1,51155
316,316,201407_s_at,4.36e-06,2.53e-08,7.534577,9.179457,1.45625759,PPP1CB,protein phosphatase 1 catalytic subunit beta,5500
322,322,203025_at,4.44e-06,2.63e-08,7.520404,9.143791,1.29686319,NAA10,"N(alpha)-acetyltransferase 10, NatA catalytic subunit",8260
323,323,206364_at,4.59e-06,2.72e-08,7.506535,9.108864,2.32637609,KIF14,kinesin family member 14,9928
324,324,214164_x_at,4.59e-06,2.73e-08,7.505857,9.107157,2.35838044,CA12,carbonic anhydrase 12,771
326,326,200815_s_at,4.67e-06,2.79e-08,7.496736,9.084173,1.15357718,PAFAH1B1,platelet activating factor acetylhydrolase 1b regulatory subunit 1,5048
328,328,229538_s_at,4.69e-06,2.83e-08,7.492254,9.072875,2.53424227,IQGAP3,IQ motif containing GTPase activating protein 3,128239
329,329,242939_at,4.75e-06,2.87e-08,7.486564,9.058529,1.43561764,TFDP1,transcription factor Dp-1,7027
331,331,236641_at,4.77e-06,2.89e-08,7.48289,9.049262,2.55274671,KIF14,kinesin family member 14,9928
332,332,201292_at,4.77e-06,2.9e-08,7.48185,9.046638,3.37570187,TOP2A,topoisomerase (DNA) II alpha,7153
333,333,1558460_at,4.78e-06,2.92e-08,7.479247,9.040072,1.09518722,ABCC5,ATP binding cassette subfamily C member 5,10057
334,334,242881_x_at,4.79e-06,2.94e-08,7.477132,9.034738,3.85693235,DUXAP10,double homeobox A pseudogene 10,503639
336,336,225195_at,4.83e-06,2.98e-08,7.471275,9.019958,1.86674958,DPH3,diphthamide biosynthesis 3,285381
338,338,208878_s_at,4.95e-06,3.07e-08,7.460303,8.992261,0.92658449,PAK2,p21 (RAC1) activated kinase 2,5062
340,340,228729_at,4.97e-06,3.1e-08,7.457048,8.984041,1.97460452,CCNB1,cyclin B1,891
342,342,226355_at,4.97e-06,3.12e-08,7.45471,8.978136,1.69722793,POC1A,POC1 centriolar protein A,25886
344,344,214662_at,5.11e-06,3.23e-08,7.441223,8.944058,1.44402299,WDR43,WD repeat domain 43,23160
346,346,208074_s_at,5.14e-06,3.26e-08,7.43697,8.933308,1.69404845,AP2S1,adaptor related protein complex 2 sigma 1 subunit,1175
347,347,212791_at,5.15e-06,3.28e-08,7.434968,8.928248,1.26823809,C1orf216,chromosome 1 open reading frame 216,127703
351,351,227370_at,5.25e-06,3.38e-08,7.423455,8.899131,1.93422053,FAM171B,family with sequence similarity 171 member B,165215
352,352,204506_at,5.27e-06,3.4e-08,7.420773,8.892344,1.02584662,PPP3R1,"protein phosphatase 3 regulatory subunit B, alpha",5534
357,357,226059_at,5.47e-06,3.58e-08,7.40143,8.843381,0.88217232,TOMM40L,translocase of outer mitochondrial membrane 40 like,84134
362,362,225073_at,5.7e-06,3.78e-08,7.380346,8.789956,1.09462482,PPHLN1,periphilin 1,51535
363,363,223804_s_at,5.71e-06,3.81e-08,7.377788,8.783473,0.77782635,THUMPD3,THUMP domain containing 3,25917
368,368,227278_at,5.86e-06,3.96e-08,7.363216,8.74651,1.18755526,TAF13,TATA-box binding protein associated factor 13,6884
369,369,216228_s_at,5.86e-06,3.97e-08,7.362309,8.744211,2.31691167,WDHD1,WD repeat and HMG-box DNA binding protein 1,11169
370,370,210868_s_at,5.95e-06,4.04e-08,7.35548,8.726878,1.99940418,ELOVL6,ELOVL fatty acid elongase 6,79071
371,371,239891_x_at,5.96e-06,4.06e-08,7.353672,8.722289,1.28388872,RAB12,"RAB12, member RAS oncogene family",201475
374,374,213338_at,5.97e-06,4.09e-08,7.350443,8.714091,4.40524329,TMEM158,transmembrane protein 158 (gene/pseudogene),25907
376,376,205393_s_at,5.98e-06,4.13e-08,7.347363,8.70627,2.1465677,CHEK1,checkpoint kinase 1,1111
378,378,235029_at,5.99e-06,4.16e-08,7.343983,8.697689,0.8013692,GINS4,GINS complex subunit 4,84296
379,379,203362_s_at,5.99e-06,4.16e-08,7.343787,8.69719,2.94664348,MAD2L1,MAD2 mitotic arrest deficient-like 1 (yeast),4085
380,380,1558116_x_at,5.99e-06,4.18e-08,7.342762,8.694586,1.48721643,RECK,reversion inducing cysteine rich protein with kazal motifs,8434
381,381,226420_at,6.01e-06,4.2e-08,7.340623,8.689152,2.48016482,MECOM,MDS1 and EVI1 complex locus,2122
385,385,202998_s_at,6.15e-06,4.34e-08,7.328016,8.657121,2.98762892,LOXL2,lysyl oxidase like 2,4017
387,387,202613_at,6.23e-06,4.42e-08,7.321163,8.639699,2.08097576,CTPS1,CTP synthase 1,1503
388,388,213358_at,6.26e-06,4.45e-08,7.318437,8.632768,2.43295209,MTCL1,microtubule crosslinking factor 1,23255
389,389,228461_at,6.27e-06,4.48e-08,7.315695,8.625793,1.69600174,SH3RF3,SH3 domain containing ring finger 3,344558
392,392,205745_x_at,6.3e-06,4.53e-08,7.31181,8.615914,1.02044255,ADAM17,ADAM metallopeptidase domain 17,6868
394,394,222428_s_at,6.45e-06,4.66e-08,7.30114,8.588763,0.62812465,LARS,leucyl-tRNA synthetase,51520
395,395,225881_at,6.46e-06,4.68e-08,7.299474,8.584524,1.07620109,SLC35B4,solute carrier family 35 member B4,84912
