,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
158,158,209714_s_at,5.32e-07,1.56e-09,9.0890131,11.9415259,3.24351516,CDKN3,cyclin dependent kinase inhibitor 3,1033
164,164,225285_at,5.47e-07,1.65e-09,9.062788,11.8857978,3.23183605,BCAT1,branched chain amino acid transaminase 1,586
166,166,202238_s_at,5.64e-07,1.72e-09,9.043055,11.8438008,3.06304507,LOC101928916///NNMT,uncharacterized LOC101928916///nicotinamide N-methyltransferase,101928916///4837
167,167,209900_s_at,5.64e-07,1.73e-09,9.0401803,11.837678,2.4699695,SLC16A1,solute carrier family 16 member 1,6566
171,171,225265_at,5.66e-07,1.78e-09,9.027864,11.8114326,1.84067573,RBMS1,RNA binding motif single stranded interacting protein 1,5937
172,172,243_g_at,5.69e-07,1.81e-09,9.0215657,11.7980027,1.5133326,MAP4,microtubule associated protein 4,4134
175,175,1555758_a_at,6e-07,1.93e-09,8.9910067,11.732762,3.57659088,CDKN3,cyclin dependent kinase inhibitor 3,1033
176,176,202828_s_at,6.23e-07,2.02e-09,8.9719627,11.6920374,3.68818161,MMP14,matrix metallopeptidase 14,4323
178,178,213428_s_at,6.57e-07,2.15e-09,8.9424969,11.6289243,3.06740163,COL6A1,collagen type VI alpha 1 chain,1291
179,179,200650_s_at,6.82e-07,2.25e-09,8.922804,11.5866748,1.28278487,LDHA,lactate dehydrogenase A,3939
184,184,221485_at,7.01e-07,2.37e-09,8.8978484,11.5330549,1.44382695,B4GALT5,"beta-1,4-galactosyltransferase 5",9334
185,185,219387_at,7.01e-07,2.39e-09,8.8950056,11.5269412,2.84459922,CCDC88A,coiled-coil domain containing 88A,55704
187,187,212724_at,7.01e-07,2.42e-09,8.8900339,11.5162465,2.40988347,RND3,Rho family GTPase 3,390
188,188,213002_at,7.01e-07,2.42e-09,8.8887922,11.5135748,1.83156799,MARCKS,myristoylated alanine rich protein kinase C substrate,4082
191,191,209340_at,7.22e-07,2.54e-09,8.8683438,11.4695466,1.40593502,UAP1,UDP-N-acetylglucosamine pyrophosphorylase 1,6675
192,192,221881_s_at,7.29e-07,2.57e-09,8.8617605,11.4553592,2.30170011,CLIC4,chloride intracellular channel 4,25932
194,194,203435_s_at,7.35e-07,2.64e-09,8.8508995,11.4319394,4.9007115,MME,membrane metallo-endopeptidase,4311
196,196,201280_s_at,7.35e-07,2.66e-09,8.8467606,11.4230102,2.03423308,LOC101926921///DAB2,"uncharacterized LOC101926921///DAB2, clathrin adaptor protein",101926921///1601
198,198,214390_s_at,7.38e-07,2.69e-09,8.8422369,11.4132479,3.83785916,BCAT1,branched chain amino acid transaminase 1,586
201,201,200744_s_at,7.77e-07,2.87e-09,8.8123403,11.3486574,1.8379605,GNB1,G protein subunit beta 1,2782
202,202,200757_s_at,7.96e-07,2.95e-09,8.7996369,11.3211738,1.40282793,CALU,calumenin,813
210,210,212298_at,8.46e-07,3.26e-09,8.7548355,11.2240616,1.75584128,NRP1,neuropilin 1,8829
211,211,38487_at,8.46e-07,3.28e-09,8.7526248,11.2192623,2.0122397,STAB1,stabilin 1,23166
216,216,242881_x_at,8.52e-07,3.38e-09,8.7393538,11.1904366,3.84489269,DUXAP10,double homeobox A pseudogene 10,503639
220,220,213790_at,8.89e-07,3.59e-09,8.7120174,11.1309807,4.42439566,ADAM12,ADAM metallopeptidase domain 12,8038
224,224,226777_at,9.12e-07,3.75e-09,8.6924578,11.0883735,4.22017784,ADAM12,ADAM metallopeptidase domain 12,8038
228,228,219358_s_at,9.43e-07,3.95e-09,8.6697538,11.0388484,2.25877035,ADAP2,ArfGAP with dual PH domains 2,55803
231,231,211160_x_at,9.55e-07,4.05e-09,8.658548,11.0143774,3.25618569,ACTN1,actinin alpha 1,87
232,232,226490_at,9.57e-07,4.09e-09,8.654469,11.0054654,1.82584418,NHSL1,NHS like 1,57224
233,233,239286_at,9.57e-07,4.1e-09,8.653531,11.0034158,1.71964165,CDH11,cadherin 11,1009
237,237,210427_x_at,9.71e-07,4.23e-09,8.6398696,10.9735484,1.44953629,ANXA2,annexin A2,302
238,238,208637_x_at,9.89e-07,4.33e-09,8.6285636,10.9488104,3.09410149,ACTN1,actinin alpha 1,87
239,239,219926_at,9.89e-07,4.34e-09,8.6276776,10.9468711,3.94980859,POPDC3,popeye domain containing 3,64208
240,240,202912_at,9.94e-07,4.38e-09,8.6237598,10.9382941,3.02871578,ADM,adrenomedullin,133
242,242,205463_s_at,1e-06,4.46e-09,8.616059,10.9214287,1.81602473,PDGFA,platelet derived growth factor subunit A,5154
245,245,200665_s_at,1.03e-06,4.62e-09,8.5997785,10.8857452,1.65334866,SPARC,secreted protein acidic and cysteine rich,6678
248,248,202411_at,1.05e-06,4.77e-09,8.5857512,10.8549699,2.6757602,IFI27,interferon alpha inducible protein 27,3429
249,249,202237_at,1.07e-06,4.89e-09,8.5753683,10.8321722,2.97627701,LOC101928916///NNMT,uncharacterized LOC101928916///nicotinamide N-methyltransferase,101928916///4837
250,250,217764_s_at,1.09e-06,4.98e-09,8.5668255,10.8134032,1.4771265,RAB31,"RAB31, member RAS oncogene family",11031
251,251,213503_x_at,1.09e-06,5.01e-09,8.5641295,10.8074779,1.48332693,ANXA2,annexin A2,302
254,254,201980_s_at,1.11e-06,5.16e-09,8.5517128,10.7801746,1.36058246,RSU1,Ras suppressor protein 1,6251
256,256,218473_s_at,1.17e-06,5.49e-09,8.5239184,10.7189769,1.85793694,COLGALT1,collagen beta(1-O)galactosyltransferase 1,79709
258,258,212464_s_at,1.17e-06,5.57e-09,8.5175579,10.7049569,3.45722111,FN1,fibronectin 1,2335
259,259,202728_s_at,1.17e-06,5.58e-09,8.5170371,10.7038086,4.72958169,LTBP1,latent transforming growth factor beta binding protein 1,4052
260,260,1552611_a_at,1.17e-06,5.6e-09,8.5151012,10.6995402,1.61059658,JAK1,Janus kinase 1,3716
263,263,210845_s_at,1.22e-06,5.89e-09,8.4929771,10.6507208,3.33366883,PLAUR,"plasminogen activator, urokinase receptor",5329
264,264,209091_s_at,1.23e-06,5.98e-09,8.4860682,10.6354612,1.35813147,SH3GLB1,SH3 domain containing GRB2 like endophilin B1,51100
266,266,204030_s_at,1.25e-06,6.13e-09,8.4755554,10.6122289,2.07939621,IQCJ-SCHIP1///SCHIP1,IQCJ-SCHIP1 readthrough///schwannomin interacting protein 1,100505385///29970
267,267,225353_s_at,1.25e-06,6.15e-09,8.4736983,10.6081232,3.18039878,C1QC,complement C1q C chain,714
268,268,201920_at,1.25e-06,6.15e-09,8.4736888,10.6081022,2.48309802,SLC20A1,solute carrier family 20 member 1,6574
269,269,225342_at,1.28e-06,6.3e-09,8.4633619,10.5852625,1.94880862,LOC100507855///AK4,"adenylate kinase 4, mitochondrial-like///adenylate kinase 4",100507855///205
270,270,201307_at,1.28e-06,6.36e-09,8.4587884,10.5751425,1.65648932,SEPT11,septin 11,55752
271,271,217140_s_at,1.3e-06,6.47e-09,8.4515606,10.5591431,1.57189404,VDAC1,voltage dependent anion channel 1,7416
275,275,201279_s_at,1.36e-06,6.85e-09,8.4266477,10.5039394,1.99344191,LOC101926921///DAB2,"uncharacterized LOC101926921///DAB2, clathrin adaptor protein",101926921///1601
276,276,160020_at,1.38e-06,7.03e-09,8.4151988,10.4785406,2.72114766,MMP14,matrix metallopeptidase 14,4323
280,280,209118_s_at,1.47e-06,7.55e-09,8.3839448,10.4091102,2.05396129,TUBA1A,tubulin alpha 1a,7846
281,281,216442_x_at,1.5e-06,7.76e-09,8.3720274,10.382599,3.41552253,FN1,fibronectin 1,2335
287,287,210495_x_at,1.69e-06,8.91e-09,8.3116375,10.2479478,3.26355505,FN1,fibronectin 1,2335
290,290,202627_s_at,1.72e-06,9.15e-09,8.2998038,10.2215014,3.85255831,SERPINE1,serpin family E member 1,5054
292,292,242546_at,1.73e-06,9.26e-09,8.2948,10.2103128,3.16504713,LINC01296///DUXAP10,long intergenic non-protein coding RNA 1296///double homeobox A pseudogene 10,642477///503639
293,293,211924_s_at,1.73e-06,9.3e-09,8.2930234,10.2063393,4.71058176,PLAUR,"plasminogen activator, urokinase receptor",5329
299,299,225799_at,1.76e-06,9.66e-09,8.2764724,10.1693013,1.82188769,LOC101930489///MIR4435-2HG///LINC00152,uncharacterized LOC101930489///MIR4435-2 host gene///long intergenic non-protein coding RNA 152,101930489///541471///112597
300,300,204214_s_at,1.76e-06,9.69e-09,8.2749248,10.1658363,1.71421846,RAB32,"RAB32, member RAS oncogene family",10981
304,304,203147_s_at,1.88e-06,1.05e-08,8.240812,10.0893683,1.67867928,TRIM14,tripartite motif containing 14,9830
305,305,201291_s_at,1.9e-06,1.06e-08,8.2342145,10.0745601,3.97044224,TOP2A,topoisomerase (DNA) II alpha,7153
316,316,225687_at,2.01e-06,1.16e-08,8.1954139,9.9873476,2.65562152,FAM83D,family with sequence similarity 83 member D,81610
318,318,217892_s_at,2.04e-06,1.19e-08,8.1842533,9.9622223,1.16160468,LIMA1,LIM domain and actin binding 1,51474
319,319,222020_s_at,2.04e-06,1.2e-08,8.1837531,9.9610958,3.38910749,LOC102725271///NTM,neurotrimin-like///neurotrimin,102725271///50863
320,320,231823_s_at,2.04e-06,1.2e-08,8.1837237,9.9610295,1.81173409,SH3PXD2B,SH3 and PX domains 2B,285590
321,321,201231_s_at,2.08e-06,1.22e-08,8.1740183,9.9391652,2.08110599,ENO1,enolase 1,2023
324,324,221019_s_at,2.11e-06,1.26e-08,8.1623294,9.9128148,1.83261861,COLEC12,collectin subfamily member 12,81035
325,325,223413_s_at,2.11e-06,1.26e-08,8.1611243,9.9100969,1.73825438,LYAR,Ly1 antibody reactive,55646
327,327,229097_at,2.16e-06,1.29e-08,8.1496693,9.8842532,2.35376086,DIAPH3,diaphanous related formin 3,81624
328,328,215646_s_at,2.16e-06,1.31e-08,8.1455682,9.8749963,4.77050792,VCAN,versican,1462
329,329,211719_x_at,2.16e-06,1.31e-08,8.1437511,9.8708938,3.40539687,FN1,fibronectin 1,2335
330,330,202856_s_at,2.16e-06,1.31e-08,8.1428846,9.8689375,2.52502999,MIR6787///SLC16A3,microRNA 6787///solute carrier family 16 member 3,102465472///9123
331,331,204315_s_at,2.16e-06,1.32e-08,8.1420988,9.8671631,3.75841476,GTSE1,G2 and S-phase expressed 1,51512
337,337,226834_at,2.17e-06,1.34e-08,8.1335992,9.847966,3.49917078,CLMP,CXADR like membrane protein,79827
346,346,212489_at,2.29e-06,1.46e-08,8.0981851,9.7678704,4.34222016,COL5A1,collagen type V alpha 1 chain,1289
347,347,204747_at,2.29e-06,1.46e-08,8.0963525,9.7637209,2.41537843,IFIT3,interferon induced protein with tetratricopeptide repeats 3,3437
350,350,1556499_s_at,2.31e-06,1.48e-08,8.0911429,9.751922,2.70139572,COL1A1,collagen type I alpha 1 chain,1277
355,355,214866_at,2.37e-06,1.55e-08,8.0732274,9.7113178,3.53340341,PLAUR,"plasminogen activator, urokinase receptor",5329
357,357,204141_at,2.4e-06,1.57e-08,8.0662098,9.6954006,2.20056068,TUBB2A,tubulin beta 2A class IIa,7280
361,361,204726_at,2.44e-06,1.61e-08,8.0547657,9.6694282,3.66701633,CDH13,cadherin 13,1012
365,365,201001_s_at,2.55e-06,1.7e-08,8.031271,9.6160497,1.48658811,TMEM189-UBE2V1///TMEM189///UBE2V2///UBE2V1,TMEM189-UBE2V1 readthrough///transmembrane protein 189///ubiquitin conjugating enzyme E2 V2///ubiquitin conjugating enzyme E2 V1,387522///387521///7336///7335
366,366,216950_s_at,2.57e-06,1.72e-08,8.0261137,9.6043222,3.50537287,FCGR1CP///FCGR1B///FCGR1A,"Fc fragment of IgG receptor Ic, pseudogene///Fc fragment of IgG receptor Ib///Fc fragment of IgG receptor Ia",100132417///2210///2209
368,368,201114_x_at,2.57e-06,1.74e-08,8.0232846,9.5978873,1.120718,PSMA7,proteasome subunit alpha 7,5688
371,371,217966_s_at,2.57e-06,1.75e-08,8.0204248,9.5913815,2.19131798,FAM129A,family with sequence similarity 129 member A,116496
373,373,211762_s_at,2.62e-06,1.79e-08,8.0102225,9.568163,1.91748574,KPNA2,karyopherin subunit alpha 2,3838
376,376,207714_s_at,2.64e-06,1.82e-08,8.0022311,9.5499657,2.44387096,SERPINH1,serpin family H member 1,871
377,377,201590_x_at,2.65e-06,1.84e-08,7.9994478,9.5436258,1.42661704,ANXA2,annexin A2,302
380,380,225897_at,2.74e-06,1.91e-08,7.9819333,9.5037051,1.63738168,MARCKS,myristoylated alanine rich protein kinase C substrate,4082
381,381,208693_s_at,2.74e-06,1.92e-08,7.9803021,9.4999849,1.49710818,GARS,glycyl-tRNA synthetase,2617
386,386,218355_at,2.81e-06,1.99e-08,7.9643555,9.4635972,3.06836779,KIF4A,kinesin family member 4A,24137
389,389,214511_x_at,2.84e-06,2.03e-08,7.9570601,9.4469382,3.00393111,FCGR1B,Fc fragment of IgG receptor Ib,2210
391,391,228573_at,2.86e-06,2.05e-08,7.9514371,9.4340933,2.06308141,ANTXR2,anthrax toxin receptor 2,118429
392,392,203242_s_at,2.91e-06,2.09e-08,7.9440543,9.4172214,1.69299027,PDLIM5,PDZ and LIM domain 5,10611
395,395,207828_s_at,2.95e-06,2.14e-08,7.9344214,9.395196,3.06876407,CENPF,centromere protein F,1063
396,396,210869_s_at,2.95e-06,2.14e-08,7.9332305,9.3924722,2.26299231,MIR6756///MCAM,microRNA 6756///melanoma cell adhesion molecule,102465453///4162
398,398,223660_at,2.99e-06,2.19e-08,7.9242093,9.371832,3.47158506,ADORA3,adenosine A3 receptor,140
400,400,226876_at,3.01e-06,2.21e-08,7.9206909,9.3637791,1.63410172,FAM101B,family with sequence similarity 101 member B,359845
404,404,209086_x_at,3.08e-06,2.28e-08,7.9064632,9.3311968,2.15695538,MIR6756///MCAM,microRNA 6756///melanoma cell adhesion molecule,102465453///4162
405,405,206571_s_at,3.08e-06,2.29e-08,7.9056732,9.3293869,2.28374603,MAP4K4,mitogen-activated protein kinase kinase kinase kinase 4,9448
406,406,224733_at,3.1e-06,2.31e-08,7.9016009,9.3200555,1.63706455,CMTM3,CKLF like MARVEL transmembrane domain containing 3,123920
408,408,203417_at,3.11e-06,2.33e-08,7.8981712,9.3121947,2.98882962,MFAP2,microfibrillar associated protein 2,4237
410,410,208836_at,3.12e-06,2.35e-08,7.8947357,9.3043188,1.43044736,ATP1B3,ATPase Na+/K+ transporting subunit beta 3,483
412,412,203476_at,3.16e-06,2.39e-08,7.8867459,9.2859963,1.75247504,TPBG,trophoblast glycoprotein,7162
414,414,224896_s_at,3.17e-06,2.41e-08,7.8838286,9.2793041,1.43187364,TTL,tubulin tyrosine ligase,150465
416,416,211668_s_at,3.17e-06,2.42e-08,7.881426,9.2737916,4.18453591,PLAU,"plasminogen activator, urokinase",5328
417,417,218627_at,3.17e-06,2.43e-08,7.8803053,9.27122,1.67563807,DRAM1,DNA damage regulated autophagy modulator 1,55332
419,419,202363_at,3.17e-06,2.43e-08,7.8789115,9.2680215,3.35556813,SPOCK1,"sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 1",6695
420,420,211732_x_at,3.17e-06,2.44e-08,7.8783377,9.2667048,2.18323737,HNMT,histamine N-methyltransferase,3176
421,421,235425_at,3.2e-06,2.47e-08,7.8727184,9.2538066,2.61980681,SGO2,shugoshin 2,151246
423,423,229450_at,3.2e-06,2.48e-08,7.8703235,9.2483079,2.0829259,IFIT3,interferon induced protein with tetratricopeptide repeats 3,3437
424,424,225105_at,3.24e-06,2.52e-08,7.8645266,9.2349954,2.82692605,C12orf75,chromosome 12 open reading frame 75,387882
425,425,221538_s_at,3.24e-06,2.52e-08,7.8635598,9.2327747,2.0364769,PLXNA1,plexin A1,5361
426,426,242465_at,3.24e-06,2.53e-08,7.8620809,9.2293776,2.76199973,GAPLINC,"gastric adenocarcinoma associated, positive CD44 regulator, long intergenic non-coding RNA",100505592
431,431,211750_x_at,3.35e-06,2.65e-08,7.8434755,9.1866126,1.52253751,TUBA1C,tubulin alpha 1c,84790
433,433,203645_s_at,3.35e-06,2.67e-08,7.8400886,9.1788225,3.19887444,CD163,CD163 molecule,9332
435,435,215049_x_at,3.35e-06,2.67e-08,7.8394247,9.1772954,3.33312313,CD163,CD163 molecule,9332
437,437,203434_s_at,3.37e-06,2.7e-08,7.8342849,9.1654701,4.67269972,MME,membrane metallo-endopeptidase,4311
441,441,203167_at,3.45e-06,2.79e-08,7.821616,9.1363067,2.49776264,TIMP2,TIMP metallopeptidase inhibitor 2,7077
445,445,222600_s_at,3.51e-06,2.86e-08,7.8097756,9.1090306,1.67192458,UBA6,ubiquitin like modifier activating enzyme 6,55236
447,447,201090_x_at,3.59e-06,2.94e-08,7.7991591,9.0845572,1.44108078,TUBA1B,tubulin alpha 1b,10376
449,449,202345_s_at,3.61e-06,2.97e-08,7.7946702,9.0742046,1.96028348,FABP5,fatty acid binding protein 5,2171
455,455,202202_s_at,3.7e-06,3.08e-08,7.7788653,9.0377322,2.43245098,LAMA4,laminin subunit alpha 4,3910
457,457,208782_at,3.73e-06,3.12e-08,7.773109,9.02444,1.92511855,FSTL1,follistatin like 1,11167
461,461,225173_at,3.78e-06,3.19e-08,7.764219,9.0039026,1.88347016,ARHGAP18,Rho GTPase activating protein 18,93663
463,463,208636_at,3.84e-06,3.26e-08,7.7551898,8.9830325,2.44147276,ACTN1,actinin alpha 1,87
470,470,207277_at,3.85e-06,3.31e-08,7.7482739,8.9670395,2.43185477,CD209,CD209 molecule,30835
471,471,212143_s_at,3.86e-06,3.34e-08,7.7450577,8.9595998,1.95409533,IGFBP3,insulin like growth factor binding protein 3,3486
474,474,228347_at,3.87e-06,3.37e-08,7.7415015,8.951372,2.5046121,SIX1,SIX homeobox 1,6495
477,477,204150_at,3.93e-06,3.44e-08,7.7324592,8.9304433,2.16360016,STAB1,stabilin 1,23166
482,482,201543_s_at,4e-06,3.53e-08,7.7213589,8.904736,1.34873512,SAR1A,secretion associated Ras related GTPase 1A,56681
487,487,200835_s_at,4.07e-06,3.63e-08,7.7096501,8.877601,2.64193147,MAP4,microtubule associated protein 4,4134
488,488,211571_s_at,4.07e-06,3.64e-08,7.7088037,8.8756388,4.3036642,VCAN,versican,1462
489,489,214853_s_at,4.15e-06,3.72e-08,7.6999584,8.8551265,1.33381528,SHC1,SHC adaptor protein 1,6464
490,490,214452_at,4.19e-06,3.76e-08,7.6944934,8.8424476,2.97170441,BCAT1,branched chain amino acid transaminase 1,586
