Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR009030:Insulin-like growth factor binding protein, N-terminal	8	10.256410256410255	1.848964858743237E-6	ESM1, ERBB4, LTBP4, LRP4, FBLN1, IGFBP6, FBLN2, FBLN5	77	146	19113	13.601138587439959	3.64180084246879E-4	3.109052835546034E-4	2.9038869123881736E-4
UP_KW_PTM	KW-0325~Glycoprotein	47	60.256410256410255	2.4051442638249824E-6	GPM6A, SRPX, CFH, C1S, C1R, COL14A1, FGL2, LTBP4, LRP4, HBB, FBLN1, CHRDL1, FBLN2, FBLN5, ESM1, ISLR, RELN, ERBB4, MYC, TRBC1, APOD, NRCAM, IGFBP6, PROM1, SLC12A8, ABCC3, CHGA, CSGALNACT1, CD52, PDGFRA, NTRK2, PCDH9, SERPINF1, OMD, ABCA8, LYVE1, DCN, PDGFRL, MFAP4, SFRP4, SERPING1, CDH13, GAS1, ANGPTL4, PLA2R1, ITM2A, SCG2	78	4784	14204	1.7890511105394047	5.0506814768591646E-5	2.6456586902074807E-5	2.5254014770162316E-5
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	24	30.76923076923077	4.168744698499452E-6	CFD, GPM6A, CFH, C1R, SERPINF1, FGL2, OMD, HBB, FBLN1, LYZ, ENO3, LYVE1, FBLN5, ALDH1A3, ISLR, C1ORF116, ALDH3B1, MGP, MYO6, SERPING1, CDH13, APOD, PROM1, S100A8	78	2240	20647	2.836126373626374	6.876077983195561E-4	1.3756857505048192E-4	1.3339983035198246E-4
INTERPRO	IPR026823:Complement Clr-like EGF domain	5	6.41025641025641	4.395809206682437E-6	LTBP4, LRP4, FBLN1, FBLN2, FBLN5	77	28	19113	44.325139146567714	8.656014677626E-4	3.109052835546034E-4	2.9038869123881736E-4
INTERPRO	IPR018097:EGF-like calcium-binding, conserved site	7	8.974358974358974	4.734598226719848E-6	C1S, C1R, LTBP4, LRP4, FBLN1, FBLN2, FBLN5	77	109	19113	15.940783986655548	9.322832124019076E-4	3.109052835546034E-4	2.9038869123881736E-4
GOTERM_BP_DIRECT	GO:0014068~positive regulation of phosphatidylinositol 3-kinase signaling	6	7.6923076923076925	1.4328373789289477E-5	NTRK2, PDGFRA, RELN, ERBB4, IGF1, DCN	77	79	19453	19.187571921749136	0.012261031649427157	0.01233672983257824	0.012250759589842503
INTERPRO	IPR001881:EGF-like calcium-binding	7	8.974358974358974	1.551661555004459E-5	C1S, C1R, LTBP4, LRP4, FBLN1, FBLN2, FBLN5	77	134	19113	12.966757123473542	0.0030521297319164864	7.64193315839696E-4	7.137643153020512E-4
GOTERM_BP_DIRECT	GO:0010560~positive regulation of glycoprotein biosynthetic process	3	3.8461538461538463	4.5075688365427184E-5	CCL21, IGF1, CCL19	77	3	19453	252.63636363636365	0.03806754358329556	0.017873655839333206	0.01774910074637618
GOTERM_BP_DIRECT	GO:0050921~positive regulation of chemotaxis	4	5.128205128205128	6.227754647851291E-5	PDGFRA, CCL21, RARRES2, CCL19	77	20	19453	50.52727272727273	0.0522103004731036	0.017873655839333206	0.01774910074637618
UP_SEQ_FEATURE	DOMAIN:EGF-like 6; calcium-binding	4	5.128205128205128	8.477201457029885E-5	LTBP4, FBLN1, FBLN2, FBLN5	78	23	20558	45.837235228539576	0.04377450563924912	0.019512165702010194	0.01892088795346443
SMART	SM00179:EGF_CA	7	8.974358974358974	9.76245397861088E-5	C1S, C1R, LTBP4, LRP4, FBLN1, FBLN2, FBLN5	59	134	10359	9.171894763470782	0.005452322937633203	0.005466974228022093	0.005271725148449875
UP_SEQ_FEATURE	CARBOHYD:N-linked (GlcNAc...) (complex) asparagine	6	7.6923076923076925	1.1086457785233064E-4	CFH, SERPINF1, SERPING1, FBLN1, NRCAM, APOD	78	126	20558	12.550671550671552	0.0568592427940664	0.019512165702010194	0.01892088795346443
GOTERM_CC_DIRECT	GO:0071953~elastic fiber	3	3.8461538461538463	1.3628655358960344E-4	MFAP4, FBLN1, FBLN5	78	5	20647	158.82307692307694	0.022237825462296135	0.0037478802237140944	0.0036343080957227584
GOTERM_MF_DIRECT	GO:0031721~hemoglobin alpha binding	3	3.8461538461538463	2.1107147629272026E-4	HBB, HBD	73	6	18967	129.91095890410958	0.041137561702484726	0.021001611891125666	0.020579468938540225
UP_KW_DOMAIN	KW-0245~EGF-like domain	8	10.256410256410255	2.1247159576436923E-4	RELN, C1S, C1R, LTBP4, LRP4, FBLN1, FBLN2, FBLN5	70	258	14576	6.4566998892580285	0.0027586122407877722	0.0013810653724684	0.0012748295745862153
GOTERM_BP_DIRECT	GO:0043552~positive regulation of phosphatidylinositol 3-kinase activity	4	5.128205128205128	2.619792435792576E-4	PDGFRA, CCL21, ERBB4, CCL19	77	32	19453	31.579545454545457	0.20195770400992674	0.056391032180435195	0.05599806331506631
UP_SEQ_FEATURE	DOMAIN:EGF-like 4; calcium-binding	4	5.128205128205128	3.0332249672587687E-4	LTBP4, FBLN1, FBLN2, FBLN5	78	35	20558	30.12161172161172	0.148008366793978	0.04003856956781575	0.03882527958091224
INTERPRO	IPR002337:Haemoglobin, beta	3	3.8461538461538463	3.2348164521790523E-4	HBB, HBD	77	7	19113	106.38033395176251	0.061747515924612584	0.012745176821585465	0.011904124544018912
UP_KW_PTM	KW-0765~Sulfation	5	6.41025641025641	3.296133491267362E-4	CHGA, CFH, OMD, DPT, SCG2	78	61	14204	14.92643968053804	0.006899112447914191	0.002417164560262732	0.0023072934438871534
UP_KW_BIOLOGICAL_PROCESS	KW-0130~Cell adhesion	10	12.82051282051282	4.686700273411533E-4	SRPX, MFAP4, RELN, PCDH9, COL14A1, OMD, CDH13, DPT, NRCAM, FBLN5	55	493	11371	4.193619767656279	0.019496197542838156	0.01968414114832844	0.018746801093646133
INTERPRO	IPR000742:Epidermal growth factor-like domain	7	8.974358974358974	5.110490907902698E-4	RELN, C1R, LTBP4, LRP4, FBLN1, FBLN2, FBLN5	77	253	19113	6.867768595041323	0.09579792114468322	0.01677944514761386	0.015672172117568276
GOTERM_MF_DIRECT	GO:0005509~calcium ion binding	11	14.102564102564102	5.467264839190028E-4	C1S, PCDH9, C1R, MGP, LTBP4, CDH13, LRP4, FBLN1, FBLN2, FBLN5, S100A8	73	756	18967	3.780477640066681	0.10311562100655791	0.036266190099960516	0.03553722145473518
UP_SEQ_FEATURE	DOMAIN:EGF-like 5; calcium-binding	4	5.128205128205128	5.991024822613163E-4	LTBP4, FBLN1, FBLN2, FBLN5	78	44	20558	23.96037296037296	0.2712473495738973	0.04828730580682905	0.04682405411571301
UP_SEQ_FEATURE	DOMAIN:Sushi 1	4	5.128205128205128	6.401726148632639E-4	SRPX, CFH, C1S, C1R	78	45	20558	23.427920227920225	0.2868898479756211	0.04828730580682905	0.04682405411571301
UP_SEQ_FEATURE	DOMAIN:Sushi 2	4	5.128205128205128	6.401726148632639E-4	SRPX, CFH, C1S, C1R	78	45	20558	23.427920227920225	0.2868898479756211	0.04828730580682905	0.04682405411571301
GOTERM_MF_DIRECT	GO:0043177~organic acid binding	3	3.8461538461538463	7.644688035758371E-4	HBB, HBD	73	11	18967	70.86052303860522	0.14117273922461693	0.038032322977897895	0.03726785417432206
GOTERM_BP_DIRECT	GO:0051897~positive regulation of protein kinase B signaling	6	7.6923076923076925	7.886517717475189E-4	NTRK2, PDGFRA, CCL21, IGF1, CCL19, DCN	77	185	19453	8.193611793611794	0.49302676875491824	0.13580583509492275	0.13485945296882573
KEGG_PATHWAY	hsa04610:Complement and coagulation cascades	5	6.41025641025641	8.385821419447967E-4	CFD, CFH, C1S, C1R, SERPING1	44	86	8644	11.421775898520083	0.09804340027649872	0.10314560345920999	0.10314560345920999
SMART	SM00181:EGF	7	8.974358974358974	8.436135676647121E-4	RELN, C1R, LTBP4, LRP4, FBLN1, FBLN2, FBLN5	59	200	10359	6.145169491525424	0.04616282495237356	0.02362117989461194	0.022777566326947225
INTERPRO	IPR000152:EGF-type aspartate/asparagine hydroxylation site	5	6.41025641025641	8.739870585155457E-4	C1S, LTBP4, FBLN1, FBLN2, FBLN5	77	107	19113	11.59910183274669	0.15823191313359053	0.02459649293250893	0.022973374109551487
GOTERM_BP_DIRECT	GO:0048251~elastic fiber assembly	3	3.8461538461538463	9.692881494705998E-4	MFAP4, LTBP4, FBLN5	77	12	19453	63.159090909090914	0.5661089535292967	0.13909284944903105	0.13812356129956047
GOTERM_CC_DIRECT	GO:0031838~haptoglobin-hemoglobin complex	3	3.8461538461538463	0.0010426476473813363	HBB, HBD	78	13	20647	61.08579881656806	0.15812742401145918	0.024576694545417214	0.023831946225859116
GOTERM_CC_DIRECT	GO:0005833~hemoglobin complex	3	3.8461538461538463	0.0012134849001157971	HBB, HBD	78	14	20647	56.722527472527474	0.18155296320042458	0.025028126064888315	0.024269698002315942
UP_SEQ_FEATURE	DOMAIN:EGF-like 2; calcium-binding	4	5.128205128205128	0.0012781904860710979	LTBP4, LRP4, FBLN1, FBLN5	78	57	20558	18.495726495726494	0.49100457977040657	0.0662079573206878	0.06420165558369725
UP_KW_BIOLOGICAL_PROCESS	KW-0145~Chemotaxis	5	6.41025641025641	0.0013682481547265897	PDGFRA, CCL21, RARRES2, CCL19, S100A8	55	102	11371	10.13458110516934	0.05588355959777569	0.027188944433886322	0.025894232794177453
GOTERM_BP_DIRECT	GO:0048146~positive regulation of fibroblast proliferation	4	5.128205128205128	0.0013689137101864641	PDGFRA, MYC, FBLN1, IGF1	77	56	19453	18.045454545454547	0.6925498030695834	0.16689891877600516	0.16573586010857652
UP_SEQ_FEATURE	DOMAIN:Globin family profile	3	3.8461538461538463	0.001408723359320891	HBB, HBD	78	15	20558	52.712820512820514	0.5249476804854127	0.0662079573206878	0.06420165558369725
UP_SEQ_FEATURE	BINDING:distal binding residue	3	3.8461538461538463	0.001408723359320891	HBB, HBD	78	15	20558	52.712820512820514	0.5249476804854127	0.0662079573206878	0.06420165558369725
UP_SEQ_FEATURE	DOMAIN:EGF-like calcium-binding	3	3.8461538461538463	0.001408723359320891	LTBP4, FBLN2, FBLN5	78	15	20558	52.712820512820514	0.5249476804854127	0.0662079573206878	0.06420165558369725
UP_SEQ_FEATURE	DOMAIN:EGF-like	6	7.6923076923076925	0.001535061298875282	RELN, C1R, LTBP4, FBLN1, FBLN2, FBLN5	78	224	20558	7.059752747252748	0.5556466040238656	0.0662079573206878	0.06420165558369725
INTERPRO	IPR000971:Globin	3	3.8461538461538463	0.0015843864283031069	HBB, HBD	77	15	19113	49.64415584415584	0.2682904625079974	0.02997647226306842	0.027998329423373543
INTERPRO	IPR012292:Globin, structural domain	3	3.8461538461538463	0.0015843864283031069	HBB, HBD	77	15	19113	49.64415584415584	0.2682904625079974	0.02997647226306842	0.027998329423373543
INTERPRO	IPR009050:Globin-like	3	3.8461538461538463	0.0015843864283031069	HBB, HBD	77	15	19113	49.64415584415584	0.2682904625079974	0.02997647226306842	0.027998329423373543
UP_KW_PTM	KW-0654~Proteoglycan	5	6.41025641025641	0.001618181938446291	CHGA, SRPX, ESM1, OMD, DCN	78	93	14204	9.790460435621725	0.03343752772635811	0.008900000661454601	0.008495455176843027
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	9	11.538461538461538	0.0016226353401679165	SRPX, MFAP4, ISLR, RELN, PCDH9, OMD, DPT, NRCAM, LYVE1	77	566	19453	4.0171859942177965	0.7529646261268053	0.16689891877600516	0.16573586010857652
UP_SEQ_FEATURE	DOMAIN:Sushi	4	5.128205128205128	0.0016301201613048131	SRPX, CFH, C1S, C1R	78	62	20558	17.00413564929694	0.5774323528913938	0.0662079573206878	0.06420165558369725
GOTERM_MF_DIRECT	GO:0005344~oxygen transporter activity	3	3.8461538461538463	0.0016475718294916494	HBB, HBD	73	16	18967	48.71660958904109	0.2797357951825512	0.06557335881376765	0.06425530135017432
INTERPRO	IPR000436:Sushi/SCR/CCP	4	5.128205128205128	0.0016738131720495054	SRPX, CFH, C1S, C1R	77	59	19113	16.828527404798592	0.28108882303541394	0.02997647226306842	0.027998329423373543
GOTERM_BP_DIRECT	GO:0015671~oxygen transport	3	3.8461538461538463	0.001744588001142911	MYC, HBB, HBD	77	16	19453	47.36931818181818	0.777627652079344	0.16689891877600516	0.16573586010857652
UP_KW_BIOLOGICAL_PROCESS	KW-0561~Oxygen transport	3	3.8461538461538463	0.0019420674595633089	HBB, HBD	55	14	11371	44.3025974025974	0.07840198245498353	0.027188944433886322	0.025894232794177453
GOTERM_CC_DIRECT	GO:0031093~platelet alpha granule lumen	4	5.128205128205128	0.0020998600801639808	CFD, ISLR, SERPING1, IGF1	78	68	20647	15.570889894419306	0.29308242200448253	0.03849743480300631	0.03733084586958188
UP_SEQ_FEATURE	DOMAIN:EGF-like 9; calcium-binding	3	3.8461538461538463	0.0022720530510075606	LTBP4, FBLN1, FBLN2	78	19	20558	41.61538461538462	0.6991095115408585	0.07997626739546614	0.07755274414105806
UP_SEQ_FEATURE	BINDING:proximal binding residue	3	3.8461538461538463	0.0022720530510075606	HBB, HBD	78	19	20558	41.61538461538462	0.6991095115408585	0.07997626739546614	0.07755274414105806
UP_KW_DOMAIN	KW-0768~Sushi	4	5.128205128205128	0.0026005330551470713	SRPX, CFH, C1S, C1R	70	58	14576	14.360591133004926	0.03328443076793042	0.011268976572303975	0.010402132220588285
GOTERM_BP_DIRECT	GO:0007568~aging	5	6.41025641025641	0.0026346996903276894	CALCA, SERPINF1, SERPING1, APOD, TYMS	77	147	19453	8.593073593073592	0.8968395844561953	0.22045674997587594	0.21892046600391868
GOTERM_BP_DIRECT	GO:0033674~positive regulation of kinase activity	4	5.128205128205128	0.0028165206152550937	VAC14, NTRK2, PDGFRA, ERBB4	77	72	19453	14.035353535353536	0.9118262289964524	0.22045674997587594	0.21892046600391868
GOTERM_CC_DIRECT	GO:0098992~neuronal dense core vesicle	3	3.8461538461538463	0.0030214496374156396	CHGA, CALCA, SCG2	78	22	20647	36.096153846153854	0.39304089725381675	0.049853919017358056	0.048343194198650234
UP_KW_LIGAND	KW-0106~Calcium	12	15.384615384615385	0.0030360718586764403	CHGA, MFAP4, RELN, C1S, PCDH9, CDH13, LRP4, FBLN1, SCG2, FBLN2, FBLN5, S100A8	33	971	6913	2.588896170770527	0.05037843964109101	0.05161322159749948	0.05161322159749948
GOTERM_MF_DIRECT	GO:0005178~integrin binding	5	6.41025641025641	0.0032146320490827247	ESM1, LTBP4, FBLN1, IGF1, FBLN5	73	160	18967	8.119434931506849	0.47309879017419476	0.10661862962791036	0.10447554159518856
UP_SEQ_FEATURE	DOMAIN:EGF-like 1; calcium-binding	3	3.8461538461538463	0.0036230166952778056	LRP4, FBLN2, FBLN5	78	24	20558	32.945512820512825	0.8528682062687822	0.11955955094416758	0.11593653424888978
SMART	SM00032:CCP	4	5.128205128205128	0.004132120582006115	SRPX, CFH, C1S, C1R	59	58	10359	12.108708357685565	0.2069572562385329	0.07713291753078082	0.07437817047611006
UP_SEQ_FEATURE	MOTIF:Cell attachment site	4	5.128205128205128	0.0045537619123844	MFAP4, COL14A1, CHRDL1, FBLN5	78	89	20558	11.845577643330452	0.9101736994860263	0.13417653913981126	0.13011058340830184
UP_SEQ_FEATURE	DOMAIN:EGF-like 8; calcium-binding	3	3.8461538461538463	0.0045742001979481115	LTBP4, FBLN1, FBLN2	78	27	20558	29.284900284900285	0.9111422373520928	0.13417653913981126	0.13011058340830184
INTERPRO	IPR014716:Fibrinogen, alpha/beta/gamma chain, C-terminal globular, subdomain 1	3	3.8461538461538463	0.00476728293620488	MFAP4, FGL2, ANGPTL4	77	26	19113	28.640859140859142	0.6099188508918612	0.07826289486936346	0.0730983383551415
GOTERM_BP_DIRECT	GO:0042744~hydrogen peroxide catabolic process	3	3.8461538461538463	0.005331401731726853	HBB, HBD	77	28	19453	27.06818181818182	0.9899744357427844	0.3715059704736633	0.36891707869335905
GOTERM_BP_DIRECT	GO:0031640~killing of cells of other organism	4	5.128205128205128	0.005609265523992594	CHGA, CCL21, CCL19, LYZ	77	92	19453	10.98418972332016	0.9921180005832212	0.3715059704736633	0.36891707869335905
UP_SEQ_FEATURE	DOMAIN:EGF-like 7; calcium-binding	3	3.8461538461538463	0.005627904380981685	LTBP4, FBLN1, FBLN2	78	30	20558	26.356410256410257	0.9492034465505786	0.15639650069254368	0.1516572127927696
GOTERM_BP_DIRECT	GO:0050829~defense response to Gram-negative bacterium	4	5.128205128205128	0.006131221009240212	CHGA, CALCA, RARRES2, LYZ	77	95	19453	10.637320574162679	0.9949845445495603	0.37573673161756904	0.3731183571812097
GOTERM_BP_DIRECT	GO:0030198~extracellular matrix organization	5	6.41025641025641	0.006545936090898416	CSGALNACT1, PDGFRA, COL14A1, FBLN1, FBLN2	77	190	19453	6.6483253588516735	0.9964985513164523	0.37573673161756904	0.3731183571812097
UP_SEQ_FEATURE	DOMAIN:LRRNT	4	5.128205128205128	0.006650332873560008	NTRK2, ISLR, OMD, DCN	78	102	20558	10.33584715937657	0.9704922899281728	0.16449738392109411	0.159512614711364
GOTERM_BP_DIRECT	GO:0006954~inflammatory response	7	8.974358974358974	0.007150003735215472	CALCA, CCL21, RARRES2, CCL19, LYZ, SCG2, S100A8	77	436	19453	4.056088407005839	0.9979259808734364	0.3847595760012826	0.3820783246005768
UP_SEQ_FEATURE	DOMAIN:Fibrinogen C-terminal	3	3.8461538461538463	0.007188256642138392	MFAP4, FGL2, ANGPTL4	78	34	20558	23.255656108597286	0.9778320202546532	0.16449738392109411	0.159512614711364
UP_SEQ_FEATURE	DOMAIN:Anaphylatoxin-like 3	2	2.564102564102564	0.007477153814595188	FBLN1, FBLN2	78	2	20558	263.56410256410254	0.9809896339994496	0.16449738392109411	0.159512614711364
UP_SEQ_FEATURE	DOMAIN:Anaphylatoxin-like 1	2	2.564102564102564	0.007477153814595188	FBLN1, FBLN2	78	2	20558	263.56410256410254	0.9809896339994496	0.16449738392109411	0.159512614711364
UP_SEQ_FEATURE	DOMAIN:Anaphylatoxin-like 2	2	2.564102564102564	0.007477153814595188	FBLN1, FBLN2	78	2	20558	263.56410256410254	0.9809896339994496	0.16449738392109411	0.159512614711364
GOTERM_MF_DIRECT	GO:0031732~CCR7 chemokine receptor binding	2	2.564102564102564	0.0075779229737884795	CCL21, CCL19	73	2	18967	259.82191780821915	0.7799167690689792	0.2154295245405582	0.2110992828412505
SMART	SM00186:FBG	3	3.8461538461538463	0.007856958618874102	MFAP4, FGL2, ANGPTL4	59	24	10359	21.947033898305087	0.35707505027761133	0.10999742066423743	0.10606894135480038
INTERPRO	IPR017048:Fibulin-1	2	2.564102564102564	0.007937098208411467	FBLN1, FBLN2	77	2	19113	248.22077922077924	0.7919229082960432	0.11344342422264292	0.10595730993383906
INTERPRO	IPR002181:Fibrinogen, alpha/beta/gamma chain, C-terminal globular domain	3	3.8461538461538463	0.008061969234096451	MFAP4, FGL2, ANGPTL4	77	34	19113	21.901833460656988	0.7970193447872902	0.11344342422264292	0.10595730993383906
GOTERM_MF_DIRECT	GO:0019825~oxygen binding	3	3.8461538461538463	0.008685891746406799	HBB, HBD	73	37	18967	21.066641984450204	0.823783682232012	0.21606155719186912	0.2117186113186657
GOTERM_BP_DIRECT	GO:0043542~endothelial cell migration	3	3.8461538461538463	0.008708444762843088	CALCA, CDH13, SCG2	77	36	19453	21.0530303030303	0.999463696090142	0.4410571141651705	0.43798354542534357
UP_SEQ_FEATURE	DOMAIN:EGF-like 3; calcium-binding	3	3.8461538461538463	0.008921213812358894	FBLN1, FBLN2, FBLN5	78	38	20558	20.80769230769231	0.9911870931602512	0.18841603571701987	0.18270645887711015
GOTERM_BP_DIRECT	GO:0045471~response to ethanol	4	5.128205128205128	0.009865959130272236	RGS2, MYC, TYMS, S100A8	77	113	19453	8.942880128720837	0.9998038777017689	0.47192171173135533	0.4686330586879312
BIOCARTA	h_compPathway:Complement Pathway	3	3.8461538461538463	0.010377617719704583	CFD, C1S, C1R	14	20	1623	17.389285714285716	0.34799657692208197	0.4254823265078879	0.4254823265078879
PIR_SUPERFAMILY	PIRSF036313:fibulin-1	2	2.564102564102564	0.011258002964799016	FBLN1, FBLN2	11	2	1772	161.09090909090912	0.1070445073058578	0.11258002964799016	0.11258002964799016
GOTERM_BP_DIRECT	GO:0045087~innate immune response	8	10.256410256410255	0.011853875423753256	CHGA, CALCA, C1S, C1R, RARRES2, TRBC1, SERPING1, S100A8	77	634	19453	3.1878405506165763	0.9999652440751847	0.4799633845582533	0.4766186919829345
INTERPRO	IPR018054:Chromogranin, conserved site	2	2.564102564102564	0.011882301522542906	CHGA, SCG2	77	3	19113	165.4805194805195	0.9050905198565397	0.14630083749630954	0.13664646750924342
INTERPRO	IPR001990:Chromogranin/secretogranin	2	2.564102564102564	0.011882301522542906	CHGA, SCG2	77	3	19113	165.4805194805195	0.9050905198565397	0.14630083749630954	0.13664646750924342
KEGG_PATHWAY	hsa05150:Staphylococcus aureus infection	4	5.128205128205128	0.011884181025452962	CFD, CFH, C1S, C1R	44	96	8644	8.18560606060606	0.7701916499111059	0.7308771330653572	0.7308771330653572
UP_KW_BIOLOGICAL_PROCESS	KW-0180~Complement pathway	3	3.8461538461538463	0.011914737244118807	C1S, C1R, SERPING1	55	35	11371	17.72103896103896	0.39554257294625184	0.12510474106324748	0.11914737244118806
GOTERM_BP_DIRECT	GO:0010976~positive regulation of neuron projection development	4	5.128205128205128	0.012403571833268177	NTRK2, RGS2, RELN, SERPINF1	77	123	19453	8.215816703621583	0.9999784742354316	0.4799633845582533	0.4766186919829345
GOTERM_BP_DIRECT	GO:0070374~positive regulation of ERK1 and ERK2 cascade	5	6.41025641025641	0.012581452162990229	PDGFRA, CCL21, ERBB4, IGF1, CCL19	77	230	19453	5.492094861660078	0.9999815667129134	0.4799633845582533	0.4766186919829345
GOTERM_BP_DIRECT	GO:0001764~neuron migration	4	5.128205128205128	0.012675988989146103	NTRK2, GPM6A, RELN, NRCAM	77	124	19453	8.149560117302054	0.9999830253538787	0.4799633845582533	0.4766186919829345
GOTERM_BP_DIRECT	GO:0006958~complement activation, classical pathway	4	5.128205128205128	0.013231090004699993	C1S, C1R, TRBC1, SERPING1	77	126	19453	8.02020202020202	0.9999895405429456	0.4799633845582533	0.4766186919829345
GOTERM_BP_DIRECT	GO:0002548~monocyte chemotaxis	3	3.8461538461538463	0.013378770301275354	CALCA, CCL21, CCL19	77	45	19453	16.84242424242424	0.9999908051895411	0.4799633845582533	0.4766186919829345
