,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
18,18,1565936_a_at,8.26e-08,3.11e-11,9.0200149,15.457434,1.36743548,LMO3,LIM domain only 3,55885
19,19,229584_at,8.26e-08,3.38e-11,8.9926632,15.378644,3.79879289,LRRK2,leucine rich repeat kinase 2,120892
21,21,235801_at,8.26e-08,3.53e-11,8.9781022,15.336658,2.29741499,TUSC3,tumor suppressor candidate 3,7991
22,22,205016_at,8.26e-08,3.68e-11,8.9649136,15.298605,2.65654045,TGFA,transforming growth factor alpha,7039
23,23,222871_at,8.26e-08,3.69e-11,8.964187,15.296508,2.17256502,KLHDC8A,kelch domain containing 8A,55220
24,24,222587_s_at,8.26e-08,3.87e-11,8.9482358,15.250453,2.30138733,GALNT7,polypeptide N-acetylgalactosaminyltransferase 7,51809
27,27,202733_at,1.03e-07,5.25e-11,8.8480943,14.960546,1.67267272,LOC101927705///P4HA2,uncharacterized LOC101927705///prolyl 4-hydroxylase subunit alpha 2,101927705///8974
28,28,222108_at,1.12e-07,6.15e-11,8.796234,14.809896,1.9021421,AMIGO2,adhesion molecule with Ig like domain 2,347902
29,29,212850_s_at,1.12e-07,6.24e-11,8.7915048,14.796141,4.01314674,LRP4,LDL receptor related protein 4,4038
30,30,232067_at,1.12e-07,6.35e-11,8.7856063,14.77898,2.24803468,FAXC,failed axon connections homolog,84553
31,31,229866_at,1.5e-07,8.79e-11,8.6796805,14.470047,2.56321516,STK32A,serine/threonine kinase 32A,202374
32,32,203256_at,1.57e-07,9.64e-11,8.6496968,14.382338,2.88059662,CDH3,cadherin 3,1001
33,33,212831_at,1.57e-07,9.77e-11,8.6454226,14.369826,1.13506991,MEGF9,multiple EGF like domains 9,1955
34,34,227408_s_at,1.92e-07,1.23e-10,8.5703375,14.149648,1.50187693,SNX25,sorting nexin 25,83891
39,39,232056_at,2.19e-07,1.62e-10,8.4814208,13.887998,3.69989638,SCEL,sciellin,8796
40,40,201486_at,2.19e-07,1.64e-10,8.4771978,13.875547,0.78886574,RCN2,reticulocalbin 2,5955
43,43,225725_at,2.45e-07,1.97e-10,8.4181377,13.701185,1.66927033,ZMAT3,zinc finger matrin-type 3,64393
48,48,203216_s_at,3.1e-07,2.78e-10,8.3073277,13.372905,1.21685556,MYO6,myosin VI,4646
49,49,203780_at,3.18e-07,2.91e-10,8.2931996,13.330944,2.17405998,MPZL2,myelin protein zero like 2,10205
53,53,227221_at,3.25e-07,3.25e-10,8.2575244,13.224883,1.80740678,ZMAT3,zinc finger matrin-type 3,64393
54,54,203510_at,3.25e-07,3.27e-10,8.2549433,13.217204,2.04791466,MET,"MET proto-oncogene, receptor tyrosine kinase",4233
55,55,205174_s_at,3.34e-07,3.42e-10,8.2411134,13.176044,3.29233174,QPCT,glutaminyl-peptide cyclotransferase,25797
56,56,202528_at,3.43e-07,3.57e-10,8.2268709,13.133632,2.1829067,GALE,UDP-galactose-4-epimerase,2582
57,57,202609_at,3.46e-07,3.67e-10,8.2185655,13.10889,1.59176891,EPS8,epidermal growth factor receptor pathway substrate 8,2059
58,58,209173_at,3.51e-07,3.79e-10,8.2077778,13.07674,3.18885283,AGR2,"anterior gradient 2, protein disulphide isomerase family member",10551
59,59,220603_s_at,3.58e-07,3.93e-10,8.1964241,13.042889,1.51788129,MCTP2,multiple C2 and transmembrane domain containing 2,55784
60,60,204119_s_at,3.6e-07,4.02e-10,8.1893253,13.021716,1.03318946,ADK,adenosine kinase,132
62,62,203355_s_at,4.46e-07,5.14e-10,8.110648,12.786669,2.10004294,PSD3,pleckstrin and Sec7 domain containing 3,23362
67,67,229372_at,5.58e-07,6.93e-10,8.015116,12.50033,2.26644491,GOLT1A,golgi transport 1A,127845
68,68,207695_s_at,5.63e-07,7.1e-10,8.0073819,12.477104,3.59337731,IGSF1,immunoglobulin superfamily member 1,3547
69,69,229464_at,6.37e-07,8.16e-10,7.9634356,12.345008,1.6911751,MYEF2,myelin expression factor 2,50804
70,70,218718_at,6.39e-07,8.29e-10,7.9581377,12.329069,0.80550801,PDGFC,platelet derived growth factor C,56034
72,72,203180_at,6.43e-07,8.59e-10,7.9471006,12.295853,2.86488162,ALDH1A3,aldehyde dehydrogenase 1 family member A3,220
74,74,204120_s_at,6.48e-07,8.95e-10,7.9338401,12.25593,1.51769722,ADK,adenosine kinase,132
76,76,211828_s_at,6.49e-07,9.24e-10,7.923882,12.225936,1.78618143,TNIK,TRAF2 and NCK interacting kinase,23043
77,77,229893_at,6.49e-07,9.26e-10,7.923202,12.223888,2.3571765,FRMD3,FERM domain containing 3,257019
78,78,211258_s_at,6.68e-07,9.7e-10,7.9084053,12.1793,0.72890598,TGFA,transforming growth factor alpha,7039
80,80,225436_at,6.68e-07,9.9e-10,7.9019785,12.159927,1.19452166,ABHD17C,abhydrolase domain containing 17C,58489
81,81,200953_s_at,6.74e-07,1.01e-09,7.8953634,12.139981,0.90447739,CCND2,cyclin D2,894
82,82,206765_at,6.75e-07,1.02e-09,7.890992,12.126798,3.09640983,KCNJ2,potassium voltage-gated channel subfamily J member 2,3759
83,83,1553589_a_at,6.77e-07,1.04e-09,7.8861616,12.112228,2.03802513,PDZK1IP1,PDZK1 interacting protein 1,10158
84,84,242344_at,6.86e-07,1.08e-09,7.8745116,12.077079,5.09279291,GABRB2,gamma-aminobutyric acid type A receptor beta2 subunit,2561
85,85,229242_at,6.86e-07,1.09e-09,7.871328,12.067471,2.19234994,TNFSF15,tumor necrosis factor superfamily member 15,9966
88,88,212611_at,7.48e-07,1.22e-09,7.8354967,11.959262,1.94959876,DTX4,deltex E3 ubiquitin ligase 4,23220
89,89,203349_s_at,7.48e-07,1.23e-09,7.8327204,11.950873,1.72391387,ETV5,ETS variant 5,2119
92,92,1555963_x_at,7.49e-07,1.28e-09,7.8202081,11.913051,1.2860916,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",93010
94,94,230875_s_at,7.49e-07,1.3e-09,7.8154539,11.898676,1.64655386,ATP11A,ATPase phospholipid transporting 11A,23250
95,95,205372_at,7.69e-07,1.37e-09,7.7991081,11.849235,2.13478754,PLAG1,PLAG1 zinc finger,5324
96,96,209515_s_at,7.69e-07,1.37e-09,7.7981474,11.846328,1.68407473,RAB27A,"RAB27A, member RAS oncogene family",5873
97,97,200701_at,7.69e-07,1.38e-09,7.7964762,11.841271,1.28020287,NPC2,NPC intracellular cholesterol transporter 2,10577
98,98,213107_at,7.69e-07,1.39e-09,7.7941269,11.834163,1.82759608,TNIK,TRAF2 and NCK interacting kinase,23043
99,99,218613_at,7.78e-07,1.43e-09,7.7866501,11.811534,2.14939407,PSD3,pleckstrin and Sec7 domain containing 3,23362
101,101,219630_at,7.78e-07,1.45e-09,7.7811037,11.794745,2.53784214,PDZK1IP1,PDZK1 interacting protein 1,10158
104,104,1557651_x_at,8.16e-07,1.57e-09,7.7566891,11.720802,0.83498093,GALE,UDP-galactose-4-epimerase,2582
105,105,209474_s_at,8.2e-07,1.59e-09,7.7515497,11.705229,2.79988561,ENTPD1,ectonucleoside triphosphate diphosphohydrolase 1,953
106,106,205954_at,8.2e-07,1.61e-09,7.749072,11.69772,2.07740515,RXRG,retinoid X receptor gamma,6258
108,108,218182_s_at,9.19e-07,1.83e-09,7.7073576,11.571212,3.28814728,CLDN1,claudin 1,9076
109,109,208949_s_at,9.6e-07,1.95e-09,7.6876019,11.511239,1.37842763,LGALS3,"lectin, galactoside binding soluble 3",3958
113,113,222294_s_at,1.07e-06,2.23e-09,7.6458293,11.384301,1.80635893,RAB27A,"RAB27A, member RAS oncogene family",5873
115,115,204105_s_at,1.15e-06,2.43e-09,7.6185602,11.301346,2.41382721,NRCAM,neuronal cell adhesion molecule,4897
119,119,226034_at,1.22e-06,2.72e-09,7.5835646,11.194782,2.35556589,DUSP4,dual specificity phosphatase 4,1846
120,120,223168_at,1.22e-06,2.72e-09,7.5828135,11.192494,0.97203701,RHOU,ras homolog family member U,58480
122,122,230252_at,1.22e-06,2.74e-09,7.5804169,11.185191,2.91409322,LPAR5,lysophosphatidic acid receptor 5,57121
123,123,225864_at,1.22e-06,2.77e-09,7.5769787,11.174714,1.36978089,FAM84B,family with sequence similarity 84 member B,157638
124,124,222877_at,1.33e-06,3.05e-09,7.5468553,11.082876,2.15294157,NRP2,neuropilin 2,8828
125,125,223807_at,1.33e-06,3.1e-09,7.5423863,11.069244,2.10152349,IGSF1,immunoglobulin superfamily member 1,3547
126,126,201485_s_at,1.33e-06,3.12e-09,7.5401729,11.062492,1.04488551,RCN2,reticulocalbin 2,5955
127,127,1555388_s_at,1.33e-06,3.14e-09,7.5377087,11.054974,1.6903483,SNX25,sorting nexin 25,83891
129,129,215380_s_at,1.36e-06,3.24e-09,7.528022,11.025416,1.185336,GGCT,gamma-glutamylcyclotransferase,79017
130,130,229103_at,1.36e-06,3.27e-09,7.5252868,11.017068,1.32342142,LOC101929777///WNT3,uncharacterized LOC101929777///Wnt family member 3,101929777///7473
132,132,227618_at,1.45e-06,3.52e-09,7.5023617,10.947074,1.50545604,NHSL2,NHS like 2,340527
133,133,207144_s_at,1.52e-06,3.72e-09,7.4846801,10.893057,3.48037418,CITED1,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1,4435
134,134,229860_x_at,1.52e-06,3.75e-09,7.4820402,10.884989,1.99789458,C4orf48,chromosome 4 open reading frame 48,401115
136,136,227176_at,1.6e-06,4e-09,7.4619924,10.823705,1.30343903,SLC2A13,solute carrier family 2 member 13,114134
137,137,209803_s_at,1.65e-06,4.16e-09,7.4497215,10.786176,1.95276851,PHLDA2,pleckstrin homology like domain family A member 2,7262
138,138,39891_at,1.72e-06,4.42e-09,7.431041,10.729019,0.51987853,ZNF710,zinc finger protein 710,374655
140,140,231929_at,1.72e-06,4.48e-09,7.4266837,10.715683,1.31024275,IKZF2,IKAROS family zinc finger 2,22807
143,143,219749_at,1.72e-06,4.54e-09,7.4224396,10.702691,0.87973592,SH2D4A,SH2 domain containing 4A,63898
144,144,229014_at,1.79e-06,4.77e-09,7.4066669,10.654396,1.65577552,NR2F1-AS1,NR2F1 antisense RNA 1,441094
147,147,225667_s_at,1.9e-06,5.13e-09,7.3842263,10.585647,1.62643212,FAM84A,family with sequence similarity 84 member A,151354
148,148,203215_s_at,1.94e-06,5.31e-09,7.3735496,10.552923,0.89685975,MYO6,myosin VI,4646
150,150,226961_at,1.98e-06,5.5e-09,7.3624996,10.519045,3.7250224,PRR15,proline rich 15,222171
151,151,227177_at,1.98e-06,5.53e-09,7.3607433,10.513659,1.5771067,CORO2A,coronin 2A,7464
152,152,1557649_at,1.98e-06,5.55e-09,7.3596084,10.510179,0.56314621,GALE,UDP-galactose-4-epimerase,2582
153,153,219157_at,2.11e-06,5.95e-09,7.3377299,10.443066,1.13583818,KLHL2,kelch like family member 2,11275
154,154,227055_at,2.15e-06,6.08e-09,7.3310678,10.422621,2.78791285,METTL7B,methyltransferase like 7B,196410
156,156,225991_at,2.16e-06,6.21e-09,7.324404,10.402168,0.75574398,TMEM41A,transmembrane protein 41A,90407
162,162,203217_s_at,2.28e-06,6.91e-09,7.2912664,10.300406,1.19595787,ST3GAL5,"ST3 beta-galactoside alpha-2,3-sialyltransferase 5",8869
163,163,210405_x_at,2.28e-06,6.91e-09,7.2912252,10.300279,1.03010863,TNFRSF10B,TNF receptor superfamily member 10b,8795
164,164,200951_s_at,2.28e-06,6.92e-09,7.2908369,10.299087,1.4189432,CCND2,cyclin D2,894
166,166,226237_at,2.32e-06,7.07e-09,7.2838647,10.277664,1.3701236,COL8A1,collagen type VIII alpha 1 chain,1295
169,169,224036_s_at,2.33e-06,7.25e-09,7.2762924,10.254393,1.12278556,LMBR1,limb development membrane protein 1,64327
171,171,207691_x_at,2.36e-06,7.43e-09,7.2684482,10.230282,2.70857419,ENTPD1,ectonucleoside triphosphate diphosphohydrolase 1,953
174,174,1555962_at,2.42e-06,7.74e-09,7.2556775,10.191018,1.1102972,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",93010
175,175,218309_at,2.48e-06,8e-09,7.2457444,10.160469,2.39605888,CAMK2N1,calcium/calmodulin dependent protein kinase II inhibitor 1,55450
177,177,201222_s_at,2.61e-06,8.49e-09,7.2270549,10.10297,1.04124019,RAD23B,"RAD23 homolog B, nucleotide excision repair protein",5887
178,178,222549_at,2.72e-06,8.92e-09,7.2116414,10.055529,3.7592375,CLDN1,claudin 1,9076
182,182,236640_at,2.82e-06,9.43e-09,7.1945154,10.002796,2.04471468,LOC100507165,uncharacterized LOC100507165,100507165
188,188,222771_s_at,2.98e-06,1.03e-08,7.1654968,9.913393,1.53783893,MYEF2,myelin expression factor 2,50804
189,189,242093_at,2.98e-06,1.04e-08,7.1629317,9.905487,3.67544416,SYTL5,synaptotagmin like 5,94122
191,191,207808_s_at,2.98e-06,1.05e-08,7.1620502,9.90277,1.88142451,PROS1,protein S (alpha),5627
192,192,231270_at,2.98e-06,1.06e-08,7.158512,9.891865,1.010321,LOC100507258///CA13,uncharacterized LOC100507258///carbonic anhydrase 13,100507258///377677
195,195,210059_s_at,3.09e-06,1.11e-08,7.1445195,9.848726,0.9364962,MAPK13,mitogen-activated protein kinase 13,5603
198,198,212815_at,3.16e-06,1.15e-08,7.1329265,9.812974,1.09440016,ASCC3,activating signal cointegrator 1 complex subunit 3,10973
199,199,235316_at,3.19e-06,1.17e-08,7.1284424,9.799143,1.31276978,NAT8L,N-acetyltransferase 8 like,339983
200,200,233587_s_at,3.19e-06,1.17e-08,7.126881,9.794327,1.42882654,SIPA1L2,signal induced proliferation associated 1 like 2,57568
202,202,211809_x_at,3.19e-06,1.19e-08,7.1209152,9.775923,0.84589396,COL13A1,collagen type XIII alpha 1 chain,1305
203,203,227143_s_at,3.19e-06,1.2e-08,7.1202322,9.773815,1.58431849,BID,BH3 interacting domain death agonist,637
204,204,233591_at,3.19e-06,1.2e-08,7.1198612,9.772671,3.69214626,LOC101930164,uncharacterized LOC101930164,101930164
208,208,226446_at,3.28e-06,1.25e-08,7.1059112,9.729624,1.05519249,HES6,hes family bHLH transcription factor 6,55502
210,210,232676_x_at,3.3e-06,1.28e-08,7.1004918,9.712898,1.50451371,MYEF2,myelin expression factor 2,50804
213,213,228964_at,3.31e-06,1.29e-08,7.0959688,9.698936,1.74841874,PRDM1,PR/SET domain 1,639
215,215,203348_s_at,3.34e-06,1.32e-08,7.0897123,9.679621,1.45871142,ETV5,ETS variant 5,2119
216,216,1557122_s_at,3.35e-06,1.33e-08,7.0870548,9.671416,3.86655325,GABRB2,gamma-aminobutyric acid type A receptor beta2 subunit,2561
217,217,202677_at,3.35e-06,1.34e-08,7.0855542,9.666783,0.97829375,RASA1,RAS p21 protein activator 1,5921
218,218,204014_at,3.35e-06,1.34e-08,7.085154,9.665547,2.67869947,DUSP4,dual specificity phosphatase 4,1846
221,221,201876_at,3.59e-06,1.46e-08,7.0588611,9.584338,0.89501104,PON2,paraoxonase 2,5445
222,222,208161_s_at,3.64e-06,1.48e-08,7.0533515,9.567315,2.46868854,ABCC3,ATP binding cassette subfamily C member 3,8714
223,223,219763_at,3.64e-06,1.49e-08,7.0517074,9.562235,0.93662429,DENND1A,DENN domain containing 1A,57706
225,225,224374_s_at,3.78e-06,1.56e-08,7.0373909,9.51799,1.34037797,EMILIN2,elastin microfibril interfacer 2,84034
228,228,221577_x_at,3.93e-06,1.64e-08,7.021589,9.469139,2.76361446,GDF15,growth differentiation factor 15,9518
230,230,210058_at,3.99e-06,1.69e-08,7.0140428,9.445804,0.91384031,MAPK13,mitogen-activated protein kinase 13,5603
231,231,222581_at,3.99e-06,1.7e-08,7.0109685,9.436297,1.53642505,XPR1,xenotropic and polytropic retrovirus receptor 1,9213
233,233,1568611_at,3.99e-06,1.71e-08,7.0098468,9.432827,1.05993646,P4HA2,prolyl 4-hydroxylase subunit alpha 2,8974
234,234,235766_x_at,4.02e-06,1.73e-08,7.0065905,9.422756,1.8102413,RAB27A,"RAB27A, member RAS oncogene family",5873
235,235,206757_at,4.03e-06,1.74e-08,7.0041787,9.415296,2.41705006,PDE5A,phosphodiesterase 5A,8654
236,236,214803_at,4.09e-06,1.77e-08,6.9982033,9.396812,2.12363317,CDH6,cadherin 6,1004
237,237,223441_at,4.17e-06,1.82e-08,6.9902064,9.372071,1.12685834,SLC17A5,solute carrier family 17 member 5,26503
238,238,210706_s_at,4.17e-06,1.82e-08,6.9894329,9.369678,0.81896042,RNF24,ring finger protein 24,11237
241,241,202458_at,4.32e-06,1.91e-08,6.9746986,9.324082,1.49865677,PRSS23,"protease, serine 23",11098
243,243,228315_at,4.67e-06,2.08e-08,6.9483781,9.242597,1.77960486,ZMAT3,zinc finger matrin-type 3,64393
245,245,213807_x_at,4.71e-06,2.12e-08,6.942878,9.225564,1.43754255,MET,"MET proto-oncogene, receptor tyrosine kinase",4233
246,246,228585_at,4.73e-06,2.14e-08,6.9398985,9.216336,2.89499769,ENTPD1,ectonucleoside triphosphate diphosphohydrolase 1,953
247,247,239353_at,4.73e-06,2.15e-08,6.9389387,9.213363,1.06816175,STK32A,serine/threonine kinase 32A,202374
249,249,228579_at,5.06e-06,2.31e-08,6.9156949,9.141355,1.83499432,KCNQ3,potassium voltage-gated channel subfamily Q member 3,3786
251,251,231788_at,5.2e-06,2.4e-08,6.9051015,9.108526,1.047169,LPAR5,lysophosphatidic acid receptor 5,57121
252,252,208712_at,5.23e-06,2.42e-08,6.9019704,9.098821,1.09128111,CCND1,cyclin D1,595
256,256,205640_at,5.32e-06,2.5e-08,6.8917642,9.067185,0.9153563,ALDH3B1,aldehyde dehydrogenase 3 family member B1,221
260,260,210951_x_at,5.44e-06,2.6e-08,6.8803065,9.031661,1.87641082,RAB27A,"RAB27A, member RAS oncogene family",5873
263,263,227475_at,5.55e-06,2.68e-08,6.8706462,9.001704,2.18447933,FOXQ1,forkhead box Q1,94234
264,264,230645_at,5.59e-06,2.71e-08,6.8668351,8.989885,2.2826547,FRMD3,FERM domain containing 3,257019
265,265,229021_at,5.63e-06,2.74e-08,6.8633086,8.978947,0.96858952,MCTP2,multiple C2 and transmembrane domain containing 2,55784
266,266,202833_s_at,5.63e-06,2.75e-08,6.8627187,8.977117,3.76827535,SERPINA1,serpin family A member 1,5265
267,267,226612_at,5.75e-06,2.82e-08,6.8549101,8.952895,1.95272712,UBE2QL1,ubiquitin conjugating enzyme E2 Q family like 1,134111
268,268,212538_at,5.79e-06,2.85e-08,6.8513881,8.941969,0.97112033,DOCK9,dedicator of cytokinesis 9,23348
269,269,203354_s_at,5.79e-06,2.86e-08,6.8498213,8.937108,2.07342919,PSD3,pleckstrin and Sec7 domain containing 3,23362
270,270,209270_at,5.79e-06,2.87e-08,6.848896,8.934237,2.78054278,LAMB3,laminin subunit beta 3,3914
271,271,226814_at,5.79e-06,2.88e-08,6.8481994,8.932076,2.39522196,ADAMTS9,ADAM metallopeptidase with thrombospondin type 1 motif 9,56999
273,273,212830_at,5.86e-06,2.94e-08,6.8418383,8.912339,1.30498204,MEGF9,multiple EGF like domains 9,1955
274,274,212014_x_at,6e-06,3.02e-08,6.8335305,8.886559,1.23137007,CD44,CD44 molecule (Indian blood group),960
278,279,215506_s_at,6.02e-06,3.08e-08,6.8271082,8.866627,2.31827682,DIRAS3,DIRAS family GTPase 3,9077
279,280,220813_at,6.23e-06,3.21e-08,6.8145842,8.827752,1.48859774,CYSLTR2,cysteinyl leukotriene receptor 2,57105
287,288,244825_at,6.77e-06,3.59e-08,6.7802072,8.721002,1.13593476,SHROOM4,shroom family member 4,57477
289,290,219628_at,6.8e-06,3.62e-08,6.7770874,8.711311,1.70735981,ZMAT3,zinc finger matrin-type 3,64393
292,293,219615_s_at,6.88e-06,3.7e-08,6.7707181,8.691524,1.07131394,KCNK5,potassium two pore domain channel subfamily K member 5,8645
293,294,211429_s_at,6.88e-06,3.72e-08,6.7686947,8.685238,3.34422548,SERPINA1,serpin family A member 1,5265
297,298,229546_at,6.88e-06,3.76e-08,6.7657335,8.676039,1.66805071,LOC653602///FAM84A,uncharacterized LOC653602///family with sequence similarity 84 member A,653602///151354
299,300,227314_at,7.23e-06,3.98e-08,6.7482613,8.621746,2.47493356,ITGA2,integrin subunit alpha 2,3673
300,301,204934_s_at,7.23e-06,3.99e-08,6.7472067,8.618469,1.04143999,HPN,hepsin,3249
301,302,225835_at,7.28e-06,4.04e-08,6.7438392,8.608003,0.85051166,SLC12A2,solute carrier family 12 member 2,6558
302,303,226279_at,7.38e-06,4.11e-08,6.7385908,8.59169,1.78258315,PRSS23,"protease, serine 23",11098
308,309,229477_at,7.91e-06,4.5e-08,6.7103142,8.50378,2.07585892,THRSP,thyroid hormone responsive,7069
309,310,213601_at,7.91e-06,4.5e-08,6.7101463,8.503258,2.39101416,SLIT1,slit guidance ligand 1,6585
312,313,225365_at,7.95e-06,4.57e-08,6.7054887,8.488774,0.7085028,ZDHHC20,zinc finger DHHC-type containing 20,253832
317,318,230102_at,8.23e-06,4.8e-08,6.6902009,8.441227,1.12142129,ETV5,ETS variant 5,2119
319,320,209641_s_at,8.44e-06,4.95e-08,6.680669,8.411576,1.56312286,ABCC3,ATP binding cassette subfamily C member 3,8714
320,321,208711_s_at,8.55e-06,5.04e-08,6.6755478,8.395644,1.50227316,CCND1,cyclin D1,595
322,323,229005_at,8.67e-06,5.14e-08,6.669212,8.375931,1.18422967,MCTP2,multiple C2 and transmembrane domain containing 2,55784
324,325,204490_s_at,8.88e-06,5.3e-08,6.6599483,8.347106,1.12622379,CD44,CD44 molecule (Indian blood group),960
326,327,229476_s_at,8.91e-06,5.34e-08,6.657202,8.33856,2.59113103,THRSP,thyroid hormone responsive,7069
330,331,235939_at,9.46e-06,5.74e-08,6.6349654,8.26935,1.08598191,ZFP69B,ZFP69 zinc finger protein B,65243
336,337,210621_s_at,9.71e-06,6e-08,6.6213112,8.226842,1.13634989,RASA1,RAS p21 protein activator 1,5921
337,338,222594_s_at,9.74e-06,6.04e-08,6.6195655,8.221406,0.67099762,SPATS2,spermatogenesis associated serine rich 2,65244
339,340,218872_at,1.01e-05,6.3e-08,6.6063272,8.180185,2.21314505,TESC,tescalcin,54997
340,341,205227_at,1.02e-05,6.35e-08,6.6040601,8.173125,1.96715958,IL1RAP,interleukin 1 receptor accessory protein,3556
346,347,236826_at,1.06e-05,6.74e-08,6.5856521,8.115793,0.96192473,TTC39B,tetratricopeptide repeat domain 39B,158219
348,349,211343_s_at,1.08e-05,6.88e-08,6.5791752,8.095618,2.53111084,COL13A1,collagen type XIII alpha 1 chain,1305
350,351,226264_at,1.08e-05,6.97e-08,6.5754678,8.084069,1.17657324,SUSD1,sushi domain containing 1,64420
351,352,229824_at,1.08e-05,7e-08,6.5739637,8.079383,1.61052675,SHC3,SHC adaptor protein 3,53358
352,353,229221_at,1.1e-05,7.1e-08,6.5698469,8.066558,1.19762193,CD44,CD44 molecule (Indian blood group),960
357,358,242600_at,1.13e-05,7.45e-08,6.5550132,8.020341,2.11543053,FRMD3,FERM domain containing 3,257019
359,360,231779_at,1.14e-05,7.53e-08,6.5515339,8.009499,1.26885727,IRAK2,interleukin 1 receptor associated kinase 2,3656
363,365,209473_at,1.18e-05,7.96e-08,6.5346678,7.956938,1.91311922,ENTPD1,ectonucleoside triphosphate diphosphohydrolase 1,953
365,367,232591_s_at,1.18e-05,7.97e-08,6.5341656,7.955373,1.1457493,TMEM30A,transmembrane protein 30A,55754
366,368,209295_at,1.18e-05,7.97e-08,6.5340429,7.95499,1.23284513,TNFRSF10B,TNF receptor superfamily member 10b,8795
367,369,226542_at,1.18e-05,8.01e-08,6.5326213,7.950559,0.98925537,RNF24,ring finger protein 24,11237
368,370,210233_at,1.18e-05,8.04e-08,6.5314588,7.946936,0.81538554,IL1RAP,interleukin 1 receptor accessory protein,3556
371,373,1554097_a_at,1.2e-05,8.18e-08,6.5261911,7.930517,2.12087829,MIR31HG,MIR31 host gene,554202
374,376,1553938_a_at,1.21e-05,8.35e-08,6.519672,7.910197,1.09734101,STK32A,serine/threonine kinase 32A,202374
375,377,201888_s_at,1.23e-05,8.5e-08,6.5143988,7.893759,0.77625421,IL13RA1,interleukin 13 receptor subunit alpha 1,3597
381,383,203344_s_at,1.29e-05,9.09e-08,6.4935379,7.828721,0.77209457,RBBP8,"RB binding protein 8, endonuclease",5932
383,385,211071_s_at,1.3e-05,9.14e-08,6.4918398,7.823426,1.45849723,MLLT11,"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 11",10962
385,387,222772_at,1.31e-05,9.3e-08,6.4867697,7.807617,1.58354668,MYEF2,myelin expression factor 2,50804
386,388,204493_at,1.31e-05,9.3e-08,6.4865438,7.806913,1.77342117,BID,BH3 interacting domain death agonist,637
388,390,205532_s_at,1.33e-05,9.55e-08,6.4784063,7.781537,1.94324027,CDH6,cadherin 6,1004
392,394,207265_s_at,1.35e-05,9.72e-08,6.4729277,7.764452,1.15212791,KDELR3,KDEL endoplasmic reticulum protein retention receptor 3,11015
393,395,202662_s_at,1.35e-05,9.76e-08,6.4718203,7.760998,0.97947098,ITPR2,"inositol 1,4,5-trisphosphate receptor type 2",3709
395,397,212803_at,1.38e-05,1e-07,6.4630464,7.733634,1.1670306,NAB2,NGFI-A binding protein 2,4665
396,398,229331_at,1.41e-05,1.03e-07,6.4556072,7.710431,2.24237733,SPATA18,spermatogenesis associated 18,132671
