,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
206,207,228370_at,0.000136,5.19e-07,-7.3777444,6.456967,-0.8494477,LOC101930404///SNORD116-28///SNORD115-26///SNORD115-13///SNORD115-7///SNORD116-22///SNORD116-4///PWARSN///SNORD107///IPW,"uncharacterized LOC101930404///small nucleolar RNA, C/D box 116-28///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-7///small nucleolar RNA, C/D box 116-22///small nucleolar RNA, C/D box 116-4///Prader Willi/Angelman region RNA, SNRPN neighbor///small nucleolar RNA, C/D box 107///imprinted in Prader-Willi syndrome (non-protein coding)",101930404///100033820///100033802///100033450///100033444///100033433///100033416///347746///91380///3653
208,209,224820_at,0.000136,5.25e-07,-7.3716304,6.445487,-0.74062209,COX20,"COX20, cytochrome c oxidase assembly factor",116228
212,213,207550_at,0.000141,5.53e-07,-7.3445899,6.394646,-0.6209343,MPL,"MPL proto-oncogene, thrombopoietin receptor",4352
214,215,237400_at,0.000143,5.65e-07,-7.3343441,6.375354,-1.0861086,ATP5S,"ATP synthase, H+ transporting, mitochondrial Fo complex subunit s (factor B)",27109
217,218,212814_at,0.000147,5.93e-07,-7.309409,6.328337,-0.74348733,AHCYL2,adenosylhomocysteinase like 2,23382
219,220,203165_s_at,0.000147,5.96e-07,-7.3066766,6.32318,-1.04579341,SLC33A1,solute carrier family 33 member 1,9197
224,225,213129_s_at,0.000152,6.29e-07,-7.2793088,6.271459,-1.11903374,LOC101060817///GCSH,"glycine cleavage system H protein, mitochondrial-like///glycine cleavage system protein H",101060817///2653
227,228,227417_at,0.000157,6.63e-07,-7.2526897,6.221046,-1.33653759,MARC2,mitochondrial amidoxime reducing component 2,54996
229,230,243278_at,0.000157,6.66e-07,-7.2502194,6.216362,-2.56286127,FOXP2,forkhead box P2,93986
234,235,238784_at,0.000159,6.91e-07,-7.2317519,6.181319,-1.85184032,DPY19L2,dpy-19 like 2,283417
238,239,214862_x_at,0.000159,7.01e-07,-7.2240887,6.166763,-1.05278891,TET1,tet methylcytosine dioxygenase 1,80312
240,241,213103_at,0.000159,7.06e-07,-7.2207143,6.16035,-1.48109072,STARD13,StAR related lipid transfer domain containing 13,90627
241,242,209992_at,0.000159,7.06e-07,-7.2206147,6.160161,-1.20953648,PFKFB2,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2",5208
242,243,1554588_a_at,0.00016,7.14e-07,-7.2150153,6.149516,-1.09192776,TTC30B,tetratricopeptide repeat domain 30B,150737
245,246,229341_at,0.000162,7.32e-07,-7.2024679,6.125647,-0.89135038,TFCP2L1,transcription factor CP2-like 1,29842
251,252,220161_s_at,0.000165,7.64e-07,-7.1805332,6.083863,-0.86316532,EPB41L4B,erythrocyte membrane protein band 4.1 like 4B,54566
252,253,220751_s_at,0.000165,7.65e-07,-7.1801405,6.083114,-1.25909467,FAXDC2,fatty acid hydroxylase domain containing 2,10826
255,256,60474_at,0.000165,7.78e-07,-7.1713884,6.066422,-0.84508535,FERMT1,fermitin family member 1,55612
256,257,232424_at,0.000165,7.8e-07,-7.1702493,6.064249,-1.58677955,PRDM16,PR/SET domain 16,63976
271,272,228502_at,0.000173,8.63e-07,-7.1191989,5.966649,-1.15855689,RPS6KA6,ribosomal protein S6 kinase A6,27330
273,274,201976_s_at,0.000175,8.82e-07,-7.1083268,5.945813,-0.81155471,MYO10,myosin X,4651
274,275,1557961_s_at,0.000179,9.06e-07,-7.0950532,5.920352,-1.3336278,C8orf88,chromosome 8 open reading frame 88,100127983
275,276,213839_at,0.00018,9.13e-07,-7.0909751,5.912524,-1.72857559,CLMN,calmin,79789
277,278,212310_at,0.000181,9.26e-07,-7.0840301,5.899187,-0.71844217,MIA3,"MIA family member 3, ER export factor",375056
279,280,238007_at,0.000186,9.56e-07,-7.067915,5.868214,-0.61062074,ZNF271P,"zinc finger protein 271, pseudogene",10778
282,283,224452_s_at,0.000189,9.89e-07,-7.0510509,5.83576,-0.77024863,FAM220A,family with sequence similarity 220 member A,84792
283,284,224240_s_at,0.000189,9.9e-07,-7.0504789,5.834659,-0.77145885,CCL28,C-C motif chemokine ligand 28,56477
284,285,227719_at,0.000189,9.91e-07,-7.0499123,5.833567,-1.86593648,SMAD9,SMAD family member 9,4093
285,286,210473_s_at,0.000196,1.03e-06,-7.03089,5.796907,-1.58511297,ADGRA3,adhesion G protein-coupled receptor A3,166647
286,287,236783_at,0.000197,1.04e-06,-7.0257418,5.786975,-1.07745781,KCNIP4,potassium voltage-gated channel interacting protein 4,80333
293,295,204633_s_at,0.000214,1.16e-06,-6.9706386,5.680435,-1.09907906,RPS6KA5,ribosomal protein S6 kinase A5,9252
296,298,236634_at,0.000216,1.18e-06,-6.9632073,5.666033,-0.98305772,C8orf48,chromosome 8 open reading frame 48,157773
298,300,215643_at,0.000216,1.19e-06,-6.9598852,5.659591,-0.70969158,SEMA3D,semaphorin 3D,223117
303,305,244370_at,0.000221,1.24e-06,-6.9366307,5.614459,-0.91427155,KIAA2022,KIAA2022,340533
304,306,225575_at,0.000221,1.24e-06,-6.936151,5.613527,-2.26671461,LIFR,leukemia inhibitory factor receptor alpha,3977
306,308,225606_at,0.000223,1.26e-06,-6.9302385,5.602039,-1.1009043,BCL2L11,BCL2 like 11,10018
307,309,225674_at,0.000231,1.31e-06,-6.9095883,5.561875,-0.92506572,BCAP29,B-cell receptor-associated protein 29,55973
308,310,233527_at,0.000231,1.32e-06,-6.9086836,5.560114,-0.79344867,LOC101929340,uncharacterized LOC101929340,101929340
310,312,204616_at,0.000231,1.32e-06,-6.9054919,5.5539,-0.58289754,UCHL3,ubiquitin C-terminal hydrolase L3,7347
312,314,240292_x_at,0.000231,1.34e-06,-6.8989865,5.54123,-0.54607673,ANKS1B,ankyrin repeat and sterile alpha motif domain containing 1B,56899
313,315,219949_at,0.000231,1.34e-06,-6.8986909,5.540654,-1.27343529,LRRC2,leucine rich repeat containing 2,79442
314,316,228571_at,0.000231,1.34e-06,-6.8984429,5.540171,-0.63746301,RBAK,RB associated KRAB zinc finger,57786
317,319,209470_s_at,0.000234,1.37e-06,-6.8888962,5.521566,-2.31086954,GPM6A,glycoprotein M6A,2823
318,320,208847_s_at,0.000235,1.38e-06,-6.8843237,5.512651,-0.5706553,ADH5,"alcohol dehydrogenase 5 (class III), chi polypeptide",128
321,323,225571_at,0.00024,1.42e-06,-6.8692463,5.48323,-2.17593178,LIFR,leukemia inhibitory factor receptor alpha,3977
322,324,223374_s_at,0.000242,1.44e-06,-6.8641163,5.473213,-0.97708562,B3GALNT1,"beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)",8706
325,328,235122_at,0.000249,1.5e-06,-6.843408,5.432735,-1.02177019,HIVEP3,human immunodeficiency virus type I enhancer binding protein 3,59269
327,330,203386_at,0.000253,1.53e-06,-6.8326297,5.411643,-1.41488211,TBC1D4,TBC1 domain family member 4,9882
328,331,227657_at,0.000255,1.55e-06,-6.826401,5.399446,-1.46799087,RNF150,ring finger protein 150,57484
329,332,203387_s_at,0.000255,1.55e-06,-6.8263939,5.399432,-1.58859034,TBC1D4,TBC1 domain family member 4,9882
333,336,236741_at,0.00026,1.6e-06,-6.811045,5.369351,-1.86186022,WDR72,WD repeat domain 72,256764
334,337,1556147_at,0.000261,1.61e-06,-6.8078955,5.363175,-0.77527338,LOC105377832,uncharacterized LOC105377832,105377832
335,338,242979_at,0.000261,1.62e-06,-6.8050475,5.357588,-1.75203524,IRS1,insulin receptor substrate 1,3667
340,343,230425_at,0.000267,1.69e-06,-6.7860816,5.320356,-1.51501075,EPHB1,EPH receptor B1,2047
342,345,229386_at,0.000267,1.69e-06,-6.7843119,5.316879,-1.54577149,ID4,"inhibitor of DNA binding 4, HLH protein",3400
345,348,238835_at,0.000275,1.76e-06,-6.7659489,5.280775,-2.98826125,AVPR1A,arginine vasopressin receptor 1A,552
350,353,226685_at,0.000282,1.83e-06,-6.7461969,5.241886,-0.69211265,SNTB2,syntrophin beta 2,6645
357,360,226541_at,0.000289,1.91e-06,-6.724639,5.199377,-0.73577314,FBXO30,F-box protein 30,84085
358,361,230536_at,0.000291,1.93e-06,-6.71985,5.189924,-1.9853039,PBX4,PBX homeobox 4,80714
362,365,219317_at,0.000297,1.99e-06,-6.7047776,5.160153,-1.21857908,POLI,DNA polymerase iota,11201
363,366,65630_at,0.000297,1.99e-06,-6.7043616,5.159331,-0.64688586,TMEM80,transmembrane protein 80,283232
364,367,205357_s_at,0.000298,2e-06,-6.7014136,5.153504,-2.31124077,AGTR1,angiotensin II receptor type 1,185
365,368,1552827_s_at,0.000298,2.01e-06,-6.6997606,5.150236,-1.88406622,SLC26A7,solute carrier family 26 member 7,115111
367,370,1558552_s_at,0.000302,2.05e-06,-6.6896616,5.130263,-0.80208382,PQLC2L,PQ loop repeat containing 2 like,152078
369,372,208943_s_at,0.000306,2.09e-06,-6.6806193,5.112367,-0.54205822,SEC62,"SEC62 homolog, preprotein translocation factor",7095
371,374,230185_at,0.000308,2.12e-06,-6.6743899,5.100031,-0.98191614,THAP9,THAP domain containing 9,79725
373,376,228249_at,0.000309,2.13e-06,-6.6706224,5.092568,-1.65861032,C11orf74,chromosome 11 open reading frame 74,119710
375,378,227642_at,0.000309,2.15e-06,-6.6678144,5.087004,-2.23280893,TFCP2L1,transcription factor CP2-like 1,29842
376,379,237028_at,0.000311,2.16e-06,-6.6636259,5.078703,-0.80178364,ENO1-AS1,ENO1 antisense RNA 1,100505975
378,381,209274_s_at,0.000313,2.19e-06,-6.6578417,5.067235,-0.71546114,ISCA1,iron-sulfur cluster assembly 1,81689
379,382,226599_at,0.000319,2.24e-06,-6.6464049,5.044546,-1.04764158,FHDC1,FH2 domain containing 1,85462
380,383,241470_x_at,0.000319,2.24e-06,-6.6461127,5.043966,-1.50837595,RASSF9,Ras association domain family member 9,9182
385,388,231472_at,0.000322,2.3e-06,-6.6338349,5.019587,-1.21728439,FBXO15,F-box protein 15,201456
386,389,1552711_a_at,0.000322,2.3e-06,-6.6338177,5.019552,-0.76671119,CYB5D1,cytochrome b5 domain containing 1,124637
389,392,231070_at,0.000328,2.36e-06,-6.6214165,4.994906,-1.18022688,IYD,iodotyrosine deiodinase,389434
390,393,229178_at,0.000328,2.37e-06,-6.6198789,4.991849,-1.57861296,PRTG,protogenin,283659
396,399,209004_s_at,0.000332,2.43e-06,-6.6066575,4.965545,-0.56498322,FBXL5,F-box and leucine rich repeat protein 5,26234
397,400,226269_at,0.000339,2.48e-06,-6.5962147,4.944752,-0.83007201,GDAP1,ganglioside induced differentiation associated protein 1,54332
398,401,240574_at,0.00034,2.5e-06,-6.593371,4.939087,-0.95786758,DNAJC3-AS1,DNAJC3 antisense RNA 1 (head to head),100289274
399,402,209170_s_at,0.000342,2.54e-06,-6.5864189,4.925233,-1.12777942,GPM6B,glycoprotein M6B,2824
400,403,228615_at,0.000342,2.55e-06,-6.5828523,4.918123,-0.51089676,LOC286161,uncharacterized LOC286161,286161
402,405,229073_at,0.000342,2.56e-06,-6.5819611,4.916346,-1.52868434,PRTG,protogenin,283659
410,413,210055_at,0.000345,2.62e-06,-6.5713173,4.895114,-0.69891366,TSHR,thyroid stimulating hormone receptor,7253
412,415,227091_at,0.000348,2.65e-06,-6.5655739,4.883651,-1.32461038,CCDC146,coiled-coil domain containing 146,57639
413,416,227174_at,0.000349,2.66e-06,-6.5630321,4.878577,-2.09975065,WDR72,WD repeat domain 72,256764
414,417,205413_at,0.000349,2.68e-06,-6.5598243,4.872171,-3.06040504,MPPED2,metallophosphoesterase domain containing 2,744
419,422,219355_at,0.000354,2.74e-06,-6.5486877,4.849922,-0.89426994,CXorf57,chromosome X open reading frame 57,55086
421,424,203908_at,0.000357,2.77e-06,-6.543083,4.838717,-2.88182748,SLC4A4,solute carrier family 4 member 4,8671
427,430,218549_s_at,0.000371,2.92e-06,-6.5177821,4.788083,-0.77486832,RMDN1,regulator of microtubule dynamics 1,51115
428,431,227623_at,0.000371,2.93e-06,-6.5163712,4.785257,-1.18699877,CACNA2D1,calcium voltage-gated channel auxiliary subunit alpha2delta 1,781
429,432,228908_s_at,0.000374,2.96e-06,-6.5110199,4.774535,-1.04591511,LOC642852,uncharacterized LOC642852,642852
430,433,1558404_at,0.000374,2.97e-06,-6.5091585,4.770804,-0.80143264,LINC00622,long intergenic non-protein coding RNA 622,644242
432,435,230243_at,0.000374,2.98e-06,-6.5075305,4.767541,-0.80088252,TRMT10A,tRNA methyltransferase 10A,93587
433,436,215691_x_at,0.000374,2.99e-06,-6.5071211,4.76672,-0.88002244,HSPB11,heat shock protein family B (small) member 11,51668
435,438,221823_at,0.000376,3.02e-06,-6.5020085,4.75647,-0.58495128,C5orf30,chromosome 5 open reading frame 30,90355
440,443,225727_at,0.000379,3.1e-06,-6.489593,4.731562,-1.19411642,PLEKHH1,"pleckstrin homology, MyTH4 and FERM domain containing H1",57475
444,447,243681_at,0.000379,3.11e-06,-6.4874092,4.727179,-1.89440106,SHANK2,SH3 and multiple ankyrin repeat domains 2,22941
445,448,224339_s_at,0.000379,3.11e-06,-6.487248,4.726855,-1.83039017,ANGPTL1,angiopoietin like 1,9068
447,450,205612_at,0.000381,3.14e-06,-6.4826584,4.71764,-1.68953504,MMRN1,multimerin 1,22915
448,451,224027_at,0.000386,3.19e-06,-6.4752188,4.702697,-1.32651313,CCL28,C-C motif chemokine ligand 28,56477
449,452,230281_at,0.000387,3.2e-06,-6.4730867,4.698413,-1.27932459,C16orf46,chromosome 16 open reading frame 46,123775
450,453,204918_s_at,0.000391,3.25e-06,-6.4658516,4.683871,-1.18420369,MLLT3,"MLLT3, super elongation complex subunit",4300
451,454,226733_at,0.000391,3.26e-06,-6.4652285,4.682619,-0.95768252,PFKFB2,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2",5208
452,455,227431_at,0.000392,3.27e-06,-6.4632117,4.678564,-0.7783124,APTR,Alu-mediated CDKN1A/p21 transcriptional regulator (non-protein coding),100505854
453,456,232101_s_at,0.000393,3.29e-06,-6.4607453,4.673604,-0.59185043,PIGN,phosphatidylinositol glycan anchor biosynthesis class N,23556
455,458,1569792_a_at,0.000393,3.3e-06,-6.4582763,4.668638,-0.50706249,ETFBKMT,electron transfer flavoprotein beta subunit lysine methyltransferase,254013
456,459,218024_at,0.000393,3.31e-06,-6.4576436,4.667365,-0.69554935,MPC1,mitochondrial pyruvate carrier 1,51660
461,464,239799_at,0.000397,3.37e-06,-6.4481335,4.648229,-0.83678454,LINC00476,long intergenic non-protein coding RNA 476,100128782
464,467,229160_at,0.000401,3.44e-06,-6.4394225,4.630689,-2.60806104,MUM1L1,MUM1 like 1,139221
467,470,224370_s_at,0.000406,3.5e-06,-6.4308216,4.61336,-1.07609134,CAPS2,calcyphosine 2,84698
471,474,219619_at,0.000411,3.57e-06,-6.4209169,4.593392,-1.36160027,DIRAS2,DIRAS family GTPase 2,54769
473,476,227193_at,0.000412,3.59e-06,-6.418307,4.588128,-0.80948366,SLC30A4,solute carrier family 30 member 4,7782
474,477,1560652_at,0.000412,3.6e-06,-6.4167591,4.585006,-1.60856467,IRS4,insulin receptor substrate 4,8471
477,480,236832_at,0.000419,3.69e-06,-6.4049721,4.561218,-1.12856998,ADCY10P1,"adenylate cyclase 10, soluble pseudogene 1",221442
478,481,220495_s_at,0.000419,3.69e-06,-6.4047928,4.560856,-0.62570992,TXNDC15,thioredoxin domain containing 15,79770
479,482,244758_at,0.000422,3.73e-06,-6.3998162,4.550806,-0.85826835,ZBED9,zinc finger BED-type containing 9,114821
483,486,222931_s_at,0.000425,3.78e-06,-6.3933138,4.537671,-0.58143188,THNSL1,threonine synthase like 1,79896
484,487,216944_s_at,0.000426,3.8e-06,-6.3907985,4.532588,-1.69940525,ITPR1,"inositol 1,4,5-trisphosphate receptor type 1",3708
485,488,209273_s_at,0.000426,3.81e-06,-6.390195,4.531368,-0.53344501,ISCA1,iron-sulfur cluster assembly 1,81689
487,490,205710_at,0.000428,3.85e-06,-6.3854119,4.5217,-1.17207802,LRP2,LDL receptor related protein 2,4036
489,492,206085_s_at,0.000429,3.87e-06,-6.3824638,4.515739,-0.80440842,CTH,cystathionine gamma-lyase,1491
490,493,233546_at,0.000429,3.87e-06,-6.3818724,4.514543,-0.94702579,LOC283075,uncharacterized LOC283075,283075
495,498,219195_at,0.000435,3.97e-06,-6.3697258,4.48997,-1.97536686,PPARGC1A,PPARG coactivator 1 alpha,10891
497,500,238727_at,0.000435,3.98e-06,-6.368726,4.487946,-1.63388075,LOC440934,uncharacterized LOC440934,440934
499,503,203501_at,0.00044,4.06e-06,-6.3593598,4.468983,-0.88213153,CPQ,carboxypeptidase Q,10404
500,504,216103_at,0.000448,4.14e-06,-6.3499206,4.449859,-0.98448215,ACOT11,acyl-CoA thioesterase 11,26027
503,507,206529_x_at,0.000452,4.21e-06,-6.3419945,4.433792,-1.83619281,SLC26A4,solute carrier family 26 member 4,5172
504,508,204283_at,0.000452,4.21e-06,-6.3414607,4.432709,-0.5808867,FARS2,"phenylalanyl-tRNA synthetase 2, mitochondrial",10667
505,509,219049_at,0.000452,4.22e-06,-6.3411689,4.432117,-1.89398408,CSGALNACT1,chondroitin sulfate N-acetylgalactosaminyltransferase 1,55790
506,510,212224_at,0.000452,4.23e-06,-6.3403009,4.430357,-1.73018484,ALDH1A1,aldehyde dehydrogenase 1 family member A1,216
509,513,208650_s_at,0.000457,4.3e-06,-6.3318846,4.413284,-0.80438043,CD24,CD24 molecule,100133941
510,514,230230_at,0.000457,4.32e-06,-6.3301707,4.409806,-1.00036228,PTPN4,"protein tyrosine phosphatase, non-receptor type 4",5775
511,515,219667_s_at,0.000457,4.32e-06,-6.330166,4.409797,-0.68250158,BANK1,B-cell scaffold protein with ankyrin repeats 1,55024
513,517,212964_at,0.000462,4.38e-06,-6.3233294,4.39592,-0.91245175,HIC2,hypermethylated in cancer 2,23119
515,519,203058_s_at,0.000466,4.43e-06,-6.3176458,4.384378,-1.93983095,PAPSS2,3'-phosphoadenosine 5'-phosphosulfate synthase 2,9060
518,522,219951_s_at,0.000473,4.52e-06,-6.3076347,4.364037,-0.68920166,DZANK1,double zinc ribbon and ankyrin repeat domains 1,55184
523,527,225589_at,0.000477,4.62e-06,-6.297138,4.342695,-0.91330032,SH3RF1,SH3 domain containing ring finger 1,57630
526,530,204274_at,0.000477,4.64e-06,-6.2954309,4.339223,-0.58942633,EBAG9,"estrogen receptor binding site associated, antigen, 9",9166
527,531,208937_s_at,0.000477,4.65e-06,-6.2949462,4.338237,-1.34389021,ID1,"inhibitor of DNA binding 1, HLH protein",3397
531,535,213664_at,0.000493,4.83e-06,-6.2763276,4.300339,-1.32164667,SLC1A1,solute carrier family 1 member 1,6505
533,537,219735_s_at,0.000493,4.85e-06,-6.2740371,4.295673,-1.13986029,TFCP2L1,transcription factor CP2-like 1,29842
534,538,218294_s_at,0.000499,4.92e-06,-6.2675342,4.282423,-0.83274984,NUP50,nucleoporin 50,10762
535,539,243413_at,0.0005,4.94e-06,-6.2656005,4.278482,-1.05785513,TTC30B,tetratricopeptide repeat domain 30B,150737
538,542,219527_at,0.000506,5.03e-06,-6.2570938,4.261138,-1.15600697,MARC2,mitochondrial amidoxime reducing component 2,54996
541,545,220397_at,0.000513,5.12e-06,-6.248515,4.243637,-0.54930661,MDM1,Mdm1 nuclear protein,56890
545,549,229313_at,0.000514,5.17e-06,-6.2443223,4.23508,-1.15450322,ANO5,anoctamin 5,203859
546,550,231781_s_at,0.000517,5.21e-06,-6.2404781,4.227233,-0.88463775,LRRC2,leucine rich repeat containing 2,79442
549,553,1553974_at,0.000522,5.3e-06,-6.2323271,4.210586,-0.82671747,C22orf39,chromosome 22 open reading frame 39,128977
552,557,208939_at,0.000538,5.51e-06,-6.2141175,4.173365,-0.59740181,SEPHS1,selenophosphate synthetase 1,22929
561,566,231944_at,0.00055,5.7e-06,-6.1974109,4.139176,-1.20023517,ERO1B,endoplasmic reticulum oxidoreductase 1 beta,56605
566,571,214930_at,0.000557,5.83e-06,-6.186852,4.117549,-2.0716238,SLITRK5,SLIT and NTRK like family member 5,26050
567,572,204932_at,0.000559,5.85e-06,-6.1850033,4.113761,-2.39631443,TNFRSF11B,TNF receptor superfamily member 11b,4982
572,578,213411_at,0.000566,6e-06,-6.1736986,4.090586,-1.30107884,ADAM22,ADAM metallopeptidase domain 22,53616
573,579,229492_at,0.000566,6e-06,-6.1734248,4.090025,-0.76322744,VANGL1,VANGL planar cell polarity protein 1,81839
574,580,218450_at,0.000568,6.03e-06,-6.1707437,4.084526,-0.68090707,HEBP1,heme binding protein 1,50865
575,583,223582_at,0.000571,6.1e-06,-6.1652975,4.073353,-1.28084435,ADGRV1,adhesion G protein-coupled receptor V1,84059
578,587,213320_at,0.000577,6.2e-06,-6.1578105,4.057987,-1.16233167,PRMT3,protein arginine methyltransferase 3,10196
580,589,205084_at,0.000579,6.25e-06,-6.1543565,4.050895,-1.09838766,BCAP29,B-cell receptor-associated protein 29,55973
582,591,217367_s_at,0.000585,6.34e-06,-6.1476164,4.037052,-0.72593593,ZHX3,zinc fingers and homeoboxes 3,23051
583,592,1558077_s_at,0.000586,6.36e-06,-6.1455819,4.032872,-1.03166617,MDH1B,malate dehydrogenase 1B,130752
584,593,239183_at,0.000586,6.39e-06,-6.1439571,4.029534,-1.48483699,ANGPTL1,angiopoietin like 1,9068
585,594,217853_at,0.000586,6.39e-06,-6.1434692,4.028532,-1.22217371,TNS3,tensin 3,64759
586,595,204686_at,0.000586,6.39e-06,-6.1433053,4.028195,-1.34368571,IRS1,insulin receptor substrate 1,3667
588,597,229134_at,0.000589,6.45e-06,-6.1393019,4.019967,-0.564591,VANGL1,VANGL planar cell polarity protein 1,81839
589,598,229831_at,0.000589,6.47e-06,-6.1377319,4.01674,-1.88136145,CNTN3,contactin 3,5067
