,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
58,62,210400_at,2.78e-09,7.86e-12,-10.5,17.0206,-1.37,GRIN2C,glutamate ionotropic receptor NMDA type subunit 2C,2905
59,63,220203_at,2.81e-09,8.08e-12,-10.5,16.99393,-0.802,BMP8A,bone morphogenetic protein 8a,353500
62,66,204288_s_at,3.34e-09,1.01e-11,-10.4,16.77641,-0.981,SORBS2,sorbin and SH3 domain containing 2,8470
64,68,206806_at,5.06e-09,1.57e-11,-10.2,16.34626,-0.795,DGKI,diacylglycerol kinase iota,9162
65,69,219643_at,6.26e-09,1.97e-11,-10.1,16.12311,-0.605,LRP1B,LDL receptor related protein 1B,53353
66,70,213308_at,6.34e-09,2.02e-11,-10.1,16.09668,-0.746,SHANK2,SH3 and multiple ankyrin repeat domains 2,22941
73,77,209325_s_at,9.49e-09,3.32e-11,-9.91,15.60906,-0.812,RGS16,regulator of G-protein signaling 16,6004
74,78,221636_s_at,9.56e-09,3.39e-11,-9.9,15.58983,-0.53,MARC2,mitochondrial amidoxime reducing component 2,54996
76,80,203766_s_at,9.99e-09,3.63e-11,-9.87,15.52188,-0.936,LMOD1,leiomodin 1,25802
79,84,216944_s_at,1.51e-08,5.75e-11,-9.68,15.07122,-0.664,ITPR1,"inositol 1,4,5-trisphosphate receptor type 1",3708
80,85,219093_at,1.6e-08,6.16e-11,-9.66,15.00267,-0.52,PID1,phosphotyrosine interaction domain containing 1,55022
81,86,204513_s_at,1.89e-08,7.39e-11,-9.58,14.82388,-0.707,ELMO1,engulfment and cell motility 1,9844
82,87,213629_x_at,1.89e-08,7.45e-11,-9.58,14.81606,-0.911,MT1F,metallothionein 1F,4494
83,88,205923_at,1.93e-08,7.73e-11,-9.56,14.78086,-0.665,RELN,reelin,5649
84,89,214044_at,2.05e-08,8.3e-11,-9.54,14.70994,-0.585,RYR2,ryanodine receptor 2,6262
85,92,203710_at,2.1e-08,8.78e-11,-9.51,14.65552,-0.826,ITPR1,"inositol 1,4,5-trisphosphate receptor type 1",3708
86,93,219619_at,2.1e-08,8.85e-11,-9.51,14.6471,-0.524,DIRAS2,DIRAS family GTPase 2,54769
88,96,219059_s_at,2.98e-08,1.3e-10,-9.36,14.27228,-0.783,LYVE1,lymphatic vessel endothelial hyaluronan receptor 1,10894
89,99,206457_s_at,3.35e-08,1.51e-10,-9.3,14.12543,-1.38,DIO1,"deiodinase, iodothyronine type I",1733
91,102,209470_s_at,3.47e-08,1.61e-10,-9.27,14.05749,-0.707,GPM6A,glycoprotein M6A,2823
92,103,221030_s_at,3.47e-08,1.62e-10,-9.27,14.0533,-0.532,ARHGAP24,Rho GTPase activating protein 24,83478
93,104,205051_s_at,3.56e-08,1.68e-10,-9.25,14.01814,-1.1,KIT,KIT proto-oncogene receptor tyrosine kinase,3815
96,109,205083_at,4.15e-08,2.06e-10,-9.17,13.81694,-0.701,AOX1,aldehyde oxidase 1,316
97,111,215350_at,4.52e-08,2.27e-10,-9.13,13.72009,-0.663,SYNE1,spectrin repeat containing nuclear envelope protein 1,23345
99,115,220037_s_at,6.02e-08,3.17e-10,-9.0,13.39351,-0.699,LYVE1,lymphatic vessel endothelial hyaluronan receptor 1,10894
101,117,214307_at,6.02e-08,3.19e-10,-9.0,13.38741,-0.652,HGD,"homogentisate 1,2-dioxygenase",3081
102,118,219277_s_at,6.04e-08,3.23e-10,-9.0,13.37552,-0.951,OGDHL,oxoglutarate dehydrogenase-like,55753
103,119,210473_s_at,6.31e-08,3.4e-10,-8.98,13.32444,-0.605,ADGRA3,adhesion G protein-coupled receptor A3,166647
105,121,215047_at,7.39e-08,4.04e-10,-8.91,13.15314,-0.515,TRIM58,tripartite motif containing 58,25893
107,123,220751_s_at,7.6e-08,4.28e-10,-8.89,13.09783,-0.6,FAXDC2,fatty acid hydroxylase domain containing 2,10826
110,126,209612_s_at,7.6e-08,4.4e-10,-8.88,13.07032,-0.596,ADH1B,"alcohol dehydrogenase 1B (class I), beta polypeptide",125
111,127,211653_x_at,7.6e-08,4.41e-10,-8.87,13.06709,-0.664,LOC101930400///AKR1C2,"aldo-keto reductase family 1 member C2-like///aldo-keto reductase family 1, member C2",101930400///1646
113,129,214930_at,7.6e-08,4.44e-10,-8.87,13.06189,-0.569,SLITRK5,SLIT and NTRK like family member 5,26050
114,131,210038_at,7.79e-08,4.61e-10,-8.86,13.02352,-0.502,PRKCQ,protein kinase C theta,5588
115,132,204151_x_at,9.05e-08,5.4e-10,-8.8,12.86781,-0.614,AKR1C1,aldo-keto reductase family 1 member C1,1645
116,134,213103_at,9.35e-08,5.66e-10,-8.78,12.82129,-0.527,STARD13,StAR related lipid transfer domain containing 13,90627
118,137,205350_at,9.58e-08,5.96e-10,-8.76,12.77075,-1.36,CRABP1,cellular retinoic acid binding protein 1,1381
119,139,219195_at,9.62e-08,6.04e-10,-8.75,12.75766,-0.73,PPARGC1A,PPARG coactivator 1 alpha,10891
120,141,204042_at,9.87e-08,6.29e-10,-8.74,12.71772,-0.505,WASF3,WAS protein family member 3,10810
122,144,209469_at,1.15e-07,7.46e-10,-8.67,12.54959,-0.863,GPM6A,glycoprotein M6A,2823
123,145,220858_at,1.15e-07,7.53e-10,-8.67,12.54118,-0.785,SORBS2,sorbin and SH3 domain containing 2,8470
125,148,202709_at,1.57e-07,1.05e-09,-8.54,12.21366,-0.697,FMOD,fibromodulin,2331
127,152,218901_at,1.77e-07,1.22e-09,-8.48,12.06214,-0.54,PLSCR4,phospholipid scramblase 4,57088
129,156,219179_at,1.85e-07,1.3e-09,-8.46,12.00174,-0.501,DACT1,dishevelled binding antagonist of beta catenin 1,51339
130,157,204745_x_at,1.93e-07,1.37e-09,-8.44,11.95314,-0.666,MT1G,metallothionein 1G,4495
131,158,219877_at,1.96e-07,1.4e-09,-8.43,11.93318,-0.842,ZMAT4,zinc finger matrin-type 4,79698
132,159,209613_s_at,2.25e-07,1.63e-09,-8.37,11.78128,-0.674,ADH1B,"alcohol dehydrogenase 1B (class I), beta polypeptide",125
133,160,212843_at,2.25e-07,1.63e-09,-8.37,11.78092,-0.828,NCAM1,neural cell adhesion molecule 1,4684
134,164,218888_s_at,2.34e-07,1.74e-09,-8.35,11.71344,-0.538,NETO2,neuropilin and tolloid like 2,81831
135,165,216594_x_at,2.34e-07,1.75e-09,-8.34,11.71019,-0.551,AKR1C1,aldo-keto reductase family 1 member C1,1645
137,169,206517_at,2.39e-07,1.82e-09,-8.33,11.66863,-1.03,CDH16,cadherin 16,1014
138,171,219527_at,2.41e-07,1.86e-09,-8.32,11.64932,-0.528,MARC2,mitochondrial amidoxime reducing component 2,54996
141,177,220108_at,3.45e-07,2.76e-09,-8.17,11.26041,-0.589,GNA14,G protein subunit alpha 14,9630
142,178,205236_x_at,3.57e-07,2.86e-09,-8.16,11.22376,-0.511,SOD3,"superoxide dismutase 3, extracellular",6649
143,179,219049_at,3.64e-07,2.94e-09,-8.15,11.19738,-0.715,CSGALNACT1,chondroitin sulfate N-acetylgalactosaminyltransferase 1,55790
145,186,213071_at,4.76e-07,4e-09,-8.03,10.8955,-1.1,DPT,dermatopontin,1805
147,193,213068_at,6.22e-07,5.41e-09,-7.92,10.59603,-0.927,DPT,dermatopontin,1805
148,194,219077_s_at,6.22e-07,5.45e-09,-7.92,10.58964,-0.567,WWOX,WW domain containing oxidoreductase,51741
150,197,207047_s_at,6.55e-07,5.82e-09,-7.89,10.52493,-0.524,CLCNKB///CLCNKA,chloride voltage-gated channel Kb///chloride voltage-gated channel Ka,1188///1187
151,198,219310_at,6.67e-07,5.96e-09,-7.88,10.50135,-0.528,SYNDIG1,synapse differentiation inducing 1,79953
154,204,209293_x_at,7.22e-07,6.67e-09,-7.84,10.38955,-0.501,ID4,"inhibitor of DNA binding 4, HLH protein",3400
155,208,206339_at,7.67e-07,7.19e-09,-7.81,10.31579,-0.502,CARTPT,CART prepropeptide,9607
157,210,218332_at,7.94e-07,7.52e-09,-7.8,10.27208,-0.946,BEX1,brain expressed X-linked 1,55859
158,211,211323_s_at,8.16e-07,7.76e-09,-7.79,10.24042,-0.892,ITPR1,"inositol 1,4,5-trisphosphate receptor type 1",3708
159,213,203911_at,8.53e-07,8.2e-09,-7.77,10.18653,-0.646,RAP1GAP,RAP1 GTPase activating protein,5909
161,216,218858_at,9.4e-07,9.15e-09,-7.73,10.07783,-0.785,DEPTOR,DEP domain containing MTOR-interacting protein,64798
162,218,209699_x_at,9.88e-07,9.71e-09,-7.7,10.01917,-0.62,LOC101930400///AKR1C2,"aldo-keto reductase family 1 member C2-like///aldo-keto reductase family 1, member C2",101930400///1646
164,220,217165_x_at,9.91e-07,9.83e-09,-7.7,10.00698,-0.761,MT1F,metallothionein 1F,4494
165,221,214308_s_at,1.03e-06,1.03e-08,-7.68,9.9652,-0.792,HGD,"homogentisate 1,2-dioxygenase",3081
166,222,209447_at,1.04e-06,1.04e-08,-7.68,9.95231,-0.536,SYNE1,spectrin repeat containing nuclear envelope protein 1,23345
167,223,218559_s_at,1.06e-06,1.07e-08,-7.67,9.92515,-0.788,MAFB,MAF bZIP transcription factor B,9935
173,233,205979_at,1.39e-06,1.46e-08,-7.55,9.61729,-0.746,SCGB2A1,secretoglobin family 2A member 1,4246
174,234,203387_s_at,1.42e-06,1.5e-08,-7.54,9.59087,-0.558,TBC1D4,TBC1 domain family member 4,9882
176,237,203060_s_at,1.42e-06,1.52e-08,-7.54,9.57583,-0.79,PAPSS2,3'-phosphoadenosine 5'-phosphosulfate synthase 2,9060
177,238,200884_at,1.44e-06,1.54e-08,-7.53,9.56413,-0.533,CKB,creatine kinase B,1152
179,241,206209_s_at,1.58e-06,1.72e-08,-7.49,9.45648,-0.678,CA4,carbonic anhydrase 4,762
180,246,203700_s_at,1.75e-06,1.94e-08,-7.45,9.33398,-0.588,DIO2,"deiodinase, iodothyronine, type II",1734
181,247,202920_at,1.79e-06,1.99e-08,-7.44,9.31167,-0.614,ANK2,"ankyrin 2, neuronal",287
182,248,207977_s_at,1.81e-06,2.02e-08,-7.44,9.29677,-0.873,DPT,dermatopontin,1805
184,251,217546_at,1.9e-06,2.15e-08,-7.41,9.23238,-0.869,MT1M,metallothionein 1M,4499
189,260,203980_at,2.12e-06,2.49e-08,-7.36,9.0916,-1.25,FABP4,fatty acid binding protein 4,2167
194,267,206743_s_at,2.81e-06,3.38e-08,-7.25,8.78765,-0.555,ASGR1,asialoglycoprotein receptor 1,432
198,278,203699_s_at,3.29e-06,4.12e-08,-7.18,8.59318,-0.83,DIO2,"deiodinase, iodothyronine, type II",1734
199,279,206320_s_at,3.33e-06,4.19e-08,-7.17,8.57622,-0.63,SMAD9,SMAD family member 9,4093
202,286,209890_at,3.72e-06,4.79e-08,-7.12,8.44347,-0.552,TSPAN5,tetraspanin 5,10098
203,288,203126_at,3.72e-06,4.83e-08,-7.12,8.43652,-0.641,IMPA2,inositol monophosphatase 2,3613
206,292,209763_at,3.96e-06,5.2e-08,-7.09,8.36195,-0.788,CHRDL1,chordin like 1,91851
207,297,206498_at,4.3e-06,5.75e-08,-7.06,8.26358,-0.719,OCA2,OCA2 melanosomal transmembrane protein,4948
208,304,205382_s_at,5.22e-06,7.14e-08,-6.98,8.04961,-0.861,CFD,complement factor D,1675
210,314,63305_at,5.65e-06,7.98e-08,-6.94,7.93936,-0.574,PKNOX2,PBX/knotted 1 homeobox 2,63876
219,337,203386_at,8.65e-06,1.31e-07,-6.76,7.44912,-0.556,TBC1D4,TBC1 domain family member 4,9882
226,355,206461_x_at,1.13e-05,1.81e-07,-6.65,7.13107,-0.503,MT1H,metallothionein 1H,4496
229,367,204606_at,1.32e-05,2.2e-07,-6.58,6.93911,-1.03,CCL21,C-C motif chemokine ligand 21,6366
234,378,214014_at,1.42e-05,2.42e-07,-6.55,6.84634,-0.536,CDC42EP2,CDC42 effector protein 2,10435
235,384,201539_s_at,1.46e-05,2.52e-07,-6.53,6.80557,-0.65,FHL1,four and a half LIM domains 1,2273
236,387,204304_s_at,1.53e-05,2.67e-07,-6.51,6.74932,-0.667,PROM1,prominin 1,8842
238,392,205221_at,1.62e-05,2.87e-07,-6.49,6.67825,-1.02,HGD,"homogentisate 1,2-dioxygenase",3081
239,395,205082_s_at,1.65e-05,2.92e-07,-6.48,6.65851,-0.57,AOX1,aldehyde oxidase 1,316
240,415,207981_s_at,1.99e-05,3.71e-07,-6.4,6.4227,-0.606,ESRRG,estrogen related receptor gamma,2104
242,423,203240_at,2.08e-05,3.97e-07,-6.37,6.35784,-0.683,FCGBP,Fc fragment of IgG binding protein,8857
244,430,209243_s_at,2.36e-05,4.57e-07,-6.32,6.21749,-0.524,PEG3,paternally expressed 3,5178
245,435,203178_at,2.48e-05,4.86e-07,-6.3,6.15702,-0.664,GATM,glycine amidinotransferase,2628
251,443,206070_s_at,2.68e-05,5.34e-07,-6.27,6.06446,-0.653,EPHA3,EPH receptor A3,2042
252,446,210299_s_at,2.78e-05,5.57e-07,-6.25,6.02256,-0.765,FHL1,four and a half LIM domains 1,2273
253,459,221221_s_at,3.37e-05,6.96e-07,-6.18,5.80396,-0.576,KLHL3,kelch like family member 3,26249
257,487,202554_s_at,4.74e-05,1.04e-06,-6.03,5.40766,-0.551,GSTM3,glutathione S-transferase mu 3,2947
258,490,219127_at,4.75e-05,1.05e-06,-6.03,5.40217,-0.541,PRR15L,proline rich 15 like,79170
259,494,213543_at,4.83e-05,1.07e-06,-6.02,5.37665,-0.791,SGCD,sarcoglycan delta,6444
260,506,204933_s_at,5.22e-05,1.19e-06,-5.99,5.27611,-0.736,TNFRSF11B,TNF receptor superfamily member 11b,4982
264,520,211562_s_at,5.72e-05,1.34e-06,-5.95,5.16022,-0.562,LMOD1,leiomodin 1,25802
265,523,210342_s_at,5.87e-05,1.38e-06,-5.94,5.1282,-1.48,TPO,thyroid peroxidase,7173
267,527,216733_s_at,6.22e-05,1.47e-06,-5.91,5.06403,-0.684,GATM,glycine amidinotransferase,2628
271,546,219778_at,7.55e-05,1.85e-06,-5.83,4.83895,-0.7,ZFPM2,"zinc finger protein, FOG family member 2",23414
274,555,209621_s_at,8.28e-05,2.07e-06,-5.8,4.73142,-0.61,PDLIM3,PDZ and LIM domain 3,27295
278,575,213664_at,9.84e-05,2.54e-06,-5.72,4.52719,-0.571,SLC1A1,solute carrier family 1 member 1,6505
279,579,214505_s_at,9.96e-05,2.59e-06,-5.72,4.5081,-0.695,FHL1,four and a half LIM domains 1,2273
280,582,203474_at,0.000103,2.69e-06,-5.7,4.47212,-0.638,IQGAP2,IQ motif containing GTPase activating protein 2,10788
283,599,209840_s_at,0.00012,3.24e-06,-5.64,4.28777,-0.614,LRRN3,leucine rich repeat neuronal 3,54674
286,612,201693_s_at,0.000132,3.63e-06,-5.6,4.17797,-0.584,EGR1,early growth response 1,1958
288,627,206834_at,0.000137,3.86e-06,-5.58,4.11743,-0.519,HBD,hemoglobin subunit delta,3045
290,648,206093_x_at,0.000156,4.53e-06,-5.52,3.95903,-0.539,TNXB///TNXA,tenascin XB///tenascin XA (pseudogene),7148///7146
292,652,205066_s_at,0.00016,4.7e-06,-5.51,3.92358,-0.775,ENPP1,ectonucleotide pyrophosphatase/phosphodiesterase 1,5167
295,675,219355_at,0.000192,5.84e-06,-5.44,3.71029,-0.52,CXorf57,chromosome X open reading frame 57,55086
298,707,219090_at,0.000244,7.75e-06,-5.34,3.43194,-0.61,SLC24A3,solute carrier family 24 member 3,57419
299,709,214745_at,0.00025,7.96e-06,-5.33,3.40664,-0.509,PLCH1,phospholipase C eta 1,23007
300,713,222171_s_at,0.000253,8.12e-06,-5.32,3.38691,-0.789,PKNOX2,PBX/knotted 1 homeobox 2,63876
301,718,208234_x_at,0.000265,8.56e-06,-5.3,3.33429,-0.583,FGFR2,fibroblast growth factor receptor 2,2263
302,729,204955_at,0.000283,9.26e-06,-5.28,3.25749,-0.554,SRPX,"sushi repeat containing protein, X-linked",8406
303,730,222315_at,0.000283,9.27e-06,-5.28,3.25678,-0.519,LOC100996756,uncharacterized LOC100996756,100996756
311,765,206208_at,0.000342,1.18e-05,-5.19,3.02223,-0.854,CA4,carbonic anhydrase 4,762
312,766,211276_at,0.000343,1.18e-05,-5.19,3.01978,-0.971,TCEAL2,transcription elongation factor A like 2,140597
314,770,209655_s_at,0.000349,1.21e-05,-5.19,2.99815,-0.552,TMEM47,transmembrane protein 47,83604
318,792,201465_s_at,0.000395,1.4e-05,-5.13,2.84903,-0.599,JUN,"Jun proto-oncogene, AP-1 transcription factor subunit",3725
319,793,210298_x_at,0.000399,1.42e-05,-5.13,2.83793,-0.773,FHL1,four and a half LIM domains 1,2273
321,804,202036_s_at,0.000419,1.51e-05,-5.11,2.77612,-0.59,SFRP1,secreted frizzled related protein 1,6422
322,811,204719_at,0.000433,1.58e-05,-5.09,2.73536,-0.54,ABCA8,ATP binding cassette subfamily A member 8,10351
325,834,37028_at,0.000499,1.87e-05,-5.03,2.56961,-0.505,PPP1R15A,protein phosphatase 1 regulatory subunit 15A,23645
327,871,202995_s_at,0.000588,2.3e-05,-4.96,2.36631,-0.678,FBLN1,fibulin 1,2192
331,898,211696_x_at,0.000655,2.64e-05,-4.91,2.2313,-0.809,HBB,hemoglobin subunit beta,3043
332,904,205249_at,0.00066,2.68e-05,-4.91,2.21707,-0.615,EGR2,early growth response 2,1959
333,905,219436_s_at,0.000665,2.7e-05,-4.91,2.20844,-0.521,EMCN,endomucin,51705
334,912,201466_s_at,0.000684,2.8e-05,-4.89,2.17297,-0.622,JUN,"Jun proto-oncogene, AP-1 transcription factor subunit",3725
337,916,209116_x_at,0.000701,2.89e-05,-4.88,2.1442,-0.938,HBB,hemoglobin subunit beta,3043
338,923,216336_x_at,0.000721,2.99e-05,-4.87,2.11004,-0.502,MT1E,metallothionein 1E,4493
339,925,204433_s_at,0.000726,3.02e-05,-4.87,2.10175,-0.551,SPATA2,spermatogenesis associated 2,9825
340,934,213515_x_at,0.000749,3.14e-05,-4.85,2.0618,-0.6,HBG2///HBG1,hemoglobin subunit gamma 2///hemoglobin subunit gamma 1,3048///3047
343,946,207980_s_at,0.000786,3.34e-05,-4.83,2.00135,-0.586,CITED2,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2,10370
344,948,209230_s_at,0.000789,3.36e-05,-4.83,1.99635,-0.651,NUPR1,"nuclear protein 1, transcriptional regulator",26471
345,957,209357_at,0.000806,3.46e-05,-4.82,1.96632,-0.522,CITED2,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2,10370
347,968,217232_x_at,0.000852,3.71e-05,-4.8,1.89982,-0.893,HBB,hemoglobin subunit beta,3043
348,970,204697_s_at,0.000855,3.73e-05,-4.79,1.89448,-0.625,CHGA,chromogranin A,1113
356,1032,201369_s_at,0.00105,4.88e-05,-4.7,1.63179,-0.564,ZFP36L2,ZFP36 ring finger protein like 2,678
357,1039,201525_at,0.00106,4.95e-05,-4.7,1.61821,-0.665,APOD,apolipoprotein D,347
361,1067,219961_s_at,0.00118,5.65e-05,-4.65,1.48887,-0.54,KIZ,kizuna centrosomal protein,55857
364,1086,205164_at,0.00124,6.05e-05,-4.63,1.42267,-0.624,GCAT,glycine C-acetyltransferase,23464
370,1118,202994_s_at,0.00135,6.79e-05,-4.59,1.31019,-0.945,FBLN1,fibulin 1,2192
373,1159,209335_at,0.00151,7.87e-05,-4.53,1.166,-0.676,DCN,decorin,1634
375,1178,201540_at,0.00161,8.5e-05,-4.51,1.09062,-0.611,FHL1,four and a half LIM domains 1,2273
376,1196,208399_s_at,0.00173,9.28e-05,-4.48,1.00538,-0.81,EDN3,endothelin 3,1908
378,1218,201843_s_at,0.00188,0.000103,-4.44,0.90366,-0.627,EFEMP1,EGF containing fibulin like extracellular matrix protein 1,2202
379,1237,210764_s_at,0.002,0.000111,-4.41,0.83061,-0.7,CYR61,cysteine rich angiogenic inducer 61,3491
380,1247,211896_s_at,0.00212,0.000119,-4.39,0.76708,-0.673,DCN,decorin,1634
385,1279,209555_s_at,0.00234,0.000135,-4.35,0.64404,-0.509,CD36,CD36 molecule,948
386,1282,213917_at,0.00237,0.000136,-4.34,0.63314,-0.556,PAX8,paired box 8,7849
387,1290,204359_at,0.00239,0.000139,-4.34,0.61567,-0.504,LOC100506718///FLRT2,uncharacterized LOC100506718///fibronectin leucine rich transmembrane protein 2,100506718///23768
388,1294,211699_x_at,0.00242,0.000141,-4.33,0.60056,-0.791,HBA2///HBA1,hemoglobin subunit alpha 2///hemoglobin subunit alpha 1,3040///3039
390,1300,209841_s_at,0.00245,0.000143,-4.32,0.58329,-0.547,LRRN3,leucine rich repeat neuronal 3,54674
393,1337,211745_x_at,0.00267,0.00016,-4.28,0.47466,-0.805,HBA2///HBA1,hemoglobin subunit alpha 2///hemoglobin subunit alpha 1,3040///3039
394,1355,214414_x_at,0.0028,0.000171,-4.26,0.41402,-0.737,HBA2///HBA1,hemoglobin subunit alpha 2///hemoglobin subunit alpha 1,3040///3039
396,1360,204018_x_at,0.00283,0.000173,-4.26,0.40259,-0.788,HBA2///HBA1,hemoglobin subunit alpha 2///hemoglobin subunit alpha 1,3040///3039
397,1365,213451_x_at,0.00283,0.000173,-4.26,0.39857,-0.666,TNXB///TNXA,tenascin XB///tenascin XA (pseudogene),7148///7146
399,1385,209458_x_at,0.003,0.000187,-4.23,0.32676,-0.793,HBA2///HBA1,hemoglobin subunit alpha 2///hemoglobin subunit alpha 1,3040///3039
401,1406,209652_s_at,0.00315,0.000199,-4.21,0.26576,-0.516,PGF,placental growth factor,5228
403,1426,206529_x_at,0.0033,0.000212,-4.19,0.20598,-0.717,SLC26A4,solute carrier family 26 member 4,5172
404,1427,205710_at,0.0033,0.000212,-4.19,0.20597,-0.534,LRP2,LDL receptor related protein 2,4036
405,1478,201893_x_at,0.0037,0.000245,-4.13,0.06275,-0.677,DCN,decorin,1634
406,1482,203638_s_at,0.00376,0.00025,-4.13,0.04455,-0.562,FGFR2,fibroblast growth factor receptor 2,2263
407,1495,204932_at,0.00389,0.000261,-4.11,0.00311,-0.57,TNFRSF11B,TNF receptor superfamily member 11b,4982
408,1506,204437_s_at,0.00402,0.000272,-4.1,-0.03714,-0.517,FOLR1,folate receptor 1,2348
409,1512,212713_at,0.00408,0.000277,-4.09,-0.0552,-0.535,MFAP4,microfibrillar associated protein 4,4239
410,1516,209850_s_at,0.00412,0.000281,-4.09,-0.06703,-0.571,CDC42EP2,CDC42 effector protein 2,10435
411,1520,211813_x_at,0.00414,0.000283,-4.08,-0.07419,-0.707,DCN,decorin,1634
412,1526,204686_at,0.00415,0.000284,-4.08,-0.0794,-0.53,IRS1,insulin receptor substrate 1,3667
413,1539,204848_x_at,0.00427,0.000295,-4.07,-0.11599,-0.699,HBG2///HBG1,hemoglobin subunit gamma 2///hemoglobin subunit gamma 1,3048///3047
417,1614,201842_s_at,0.00514,0.000372,-3.98,-0.34011,-0.626,EFEMP1,EGF containing fibulin like extracellular matrix protein 1,2202
418,1633,212224_at,0.00538,0.000395,-3.96,-0.39607,-0.619,ALDH1A1,aldehyde dehydrogenase 1 family member A1,216
419,1639,210727_at,0.00551,0.000406,-3.95,-0.42276,-0.797,CALCA,calcitonin related polypeptide alpha,796
420,1649,209101_at,0.00559,0.000414,-3.95,-0.44313,-0.594,CTGF,connective tissue growth factor,1490
423,1684,201289_at,0.00589,0.000445,-3.92,-0.51171,-0.549,CYR61,cysteine rich angiogenic inducer 61,3491
425,1849,204482_at,0.00819,0.00068,-3.77,-0.91948,-0.514,CLDN5,claudin 5,7122
426,1868,203639_s_at,0.00849,0.000713,-3.75,-0.96389,-0.661,FGFR2,fibroblast growth factor receptor 2,2263
427,1910,204755_x_at,0.0092,0.000789,-3.71,-1.06137,-0.679,HLF,"HLF, PAR bZIP transcription factor",3131
429,1963,217495_x_at,0.00978,0.000862,-3.68,-1.14635,-0.663,CALCA,calcitonin related polypeptide alpha,796
430,1966,204457_s_at,0.00979,0.000864,-3.68,-1.14852,-0.681,GAS1,growth arrest specific 1,2619
431,1969,204753_s_at,0.00986,0.000872,-3.68,-1.15702,-0.556,HLF,"HLF, PAR bZIP transcription factor",3131
433,2059,209687_at,0.0114,0.00105,-3.61,-1.33944,-0.609,CXCL12,C-X-C motif chemokine ligand 12,6387
435,2089,201367_s_at,0.0119,0.00112,-3.59,-1.39281,-0.595,ZFP36L2,ZFP36 ring finger protein like 2,678
436,2098,210471_s_at,0.0121,0.00114,-3.58,-1.41021,-0.552,KCNAB1,potassium voltage-gated channel subfamily A member regulatory beta subunit 1,7881
437,2109,217414_x_at,0.0123,0.00117,-3.57,-1.43668,-0.977,HBA2///HBA1,hemoglobin subunit alpha 2///hemoglobin subunit alpha 1,3040///3039
441,2170,202768_at,0.0135,0.00131,-3.53,-1.54814,-1.1,FOSB,"FosB proto-oncogene, AP-1 transcription factor subunit",2354
447,2274,216333_x_at,0.0152,0.00156,-3.46,-1.70989,-0.526,TNXB///TNXA,tenascin XB///tenascin XA (pseudogene),7148///7146
