,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
191,191,226101_at,6.69e-15,2.35e-17,-11.518967,29.17576,-0.86009766,PRKCE,protein kinase C epsilon,5581
192,192,203060_s_at,6.74e-15,2.38e-17,-11.515518,29.16281,-2.60165712,PAPSS2,3'-phosphoadenosine 5'-phosphosulfate synthase 2,9060
195,195,205051_s_at,7.5e-15,2.7e-17,-11.482184,29.03762,-2.88902977,KIT,KIT proto-oncogene receptor tyrosine kinase,3815
198,198,235746_s_at,7.64e-15,2.78e-17,-11.474557,29.00896,-3.24198247,PLA2R1,phospholipase A2 receptor 1,22925
201,201,202502_at,7.76e-15,2.87e-17,-11.466865,28.98004,-0.65933759,ACADM,"acyl-CoA dehydrogenase, C-4 to C-12 straight chain",34
202,202,223422_s_at,7.81e-15,2.9e-17,-11.463857,28.96873,-1.93120003,ARHGAP24,Rho GTPase activating protein 24,83478
203,203,206286_s_at,8.23e-15,3.07e-17,-11.448538,28.91112,-0.96362659,TDGF1P3///TDGF1,teratocarcinoma-derived growth factor 1 pseudogene 3///teratocarcinoma-derived growth factor 1,6998///6997
206,206,209469_at,1.06e-14,4e-17,-11.379624,28.65159,-3.15804911,GPM6A,glycoprotein M6A,2823
211,212,204225_at,1.19e-14,4.62e-17,-11.342,28.50966,-1.25617063,HDAC4,histone deacetylase 4,9759
214,215,220547_s_at,1.32e-14,5.23e-17,-11.309789,28.38802,-0.81605766,FAM35A,family with sequence similarity 35 member A,54537
224,225,228973_at,1.68e-14,6.93e-17,-11.236645,28.11132,-1.75538449,DLG2,discs large MAGUK scaffold protein 2,1740
229,230,216944_s_at,1.77e-14,7.47e-17,-11.217287,28.03799,-1.96340612,ITPR1,"inositol 1,4,5-trisphosphate receptor type 1",3708
239,240,204985_s_at,1.94e-14,8.56e-17,-11.182061,27.90443,-0.78627546,TRAPPC6A,trafficking protein particle complex 6A,79090
240,241,203710_at,2e-14,8.84e-17,-11.173448,27.87175,-2.07124464,ITPR1,"inositol 1,4,5-trisphosphate receptor type 1",3708
244,245,239340_at,2.04e-14,9.16e-17,-11.164456,27.83762,-1.42367329,ZNF536,zinc finger protein 536,9745
245,246,213411_at,2.07e-14,9.33e-17,-11.15953,27.81893,-1.61781674,ADAM22,ADAM metallopeptidase domain 22,53616
246,247,211323_s_at,2.13e-14,9.66e-17,-11.150487,27.78459,-1.63411885,ITPR1,"inositol 1,4,5-trisphosphate receptor type 1",3708
248,249,229247_at,2.58e-14,1.18e-16,-11.098682,27.58771,-1.09347368,FBLN7,fibulin 7,129804
249,250,211494_s_at,2.67e-14,1.22e-16,-11.089298,27.55202,-1.8840583,SLC4A4,solute carrier family 4 member 4,8671
251,252,221928_at,2.8e-14,1.3e-16,-11.074323,27.49503,-0.88515013,ACACB,acetyl-CoA carboxylase beta,32
252,253,210039_s_at,2.84e-14,1.32e-16,-11.070186,27.47928,-0.96020172,PRKCQ,protein kinase C theta,5588
254,255,229461_x_at,3.03e-14,1.42e-16,-11.051073,27.40651,-2.0591518,NEGR1,neuronal growth regulator 1,257194
257,258,215691_x_at,3.12e-14,1.48e-16,-11.040547,27.36641,-0.97968034,HSPB11,heat shock protein family B (small) member 11,51668
259,260,237400_at,3.13e-14,1.5e-16,-11.037612,27.35522,-1.18516918,ATP5S,"ATP synthase, H+ transporting, mitochondrial Fo complex subunit s (factor B)",27109
261,262,206253_at,3.14e-14,1.51e-16,-11.035201,27.34603,-1.7717111,DLG2,discs large MAGUK scaffold protein 2,1740
266,267,203386_at,3.34e-14,1.64e-16,-11.013412,27.26298,-1.68389207,TBC1D4,TBC1 domain family member 4,9882
269,270,219877_at,3.7e-14,1.83e-16,-10.985089,27.15493,-2.26051049,ZMAT4,zinc finger matrin-type 4,79698
271,272,229376_at,3.89e-14,1.94e-16,-10.970238,27.09824,-1.72092285,PROX1,prospero homeobox 1,5629
274,275,1557961_s_at,4.13e-14,2.08e-16,-10.952111,27.029,-2.1646392,C8orf88,chromosome 8 open reading frame 88,100127983
276,277,226030_at,4.59e-14,2.34e-16,-10.92268,26.91652,-0.85993304,ACADSB,"acyl-CoA dehydrogenase, short/branched chain",36
277,278,203059_s_at,4.67e-14,2.38e-16,-10.917628,26.8972,-1.15572961,PAPSS2,3'-phosphoadenosine 5'-phosphosulfate synthase 2,9060
288,289,230803_s_at,5.51e-14,2.92e-16,-10.864832,26.69514,-1.35925203,ARHGAP24,Rho GTPase activating protein 24,83478
293,294,212731_at,6.37e-14,3.44e-16,-10.823214,26.53564,-0.78083531,ANKRD46,ankyrin repeat domain 46,157567
298,299,229778_at,7.56e-14,4.15e-16,-10.774947,26.35042,-3.3466969,SPX,spexin hormone,80763
300,301,205082_s_at,7.61e-14,4.22e-16,-10.77099,26.33522,-1.61417355,AOX1,aldehyde oxidase 1,316
301,302,206498_at,7.61e-14,4.22e-16,-10.770734,26.33424,-1.72178954,OCA2,OCA2 melanosomal transmembrane protein,4948
306,307,209440_at,8.19e-14,4.62e-16,-10.74778,26.24605,-0.77810431,PRPS1,phosphoribosyl pyrophosphate synthetase 1,5631
307,308,218549_s_at,8.98e-14,5.07e-16,-10.723604,26.15311,-0.73374613,RMDN1,regulator of microtubule dynamics 1,51115
311,312,205413_at,9.55e-14,5.48e-16,-10.70391,26.07735,-3.6286405,MPPED2,metallophosphoesterase domain containing 2,744
313,314,221559_s_at,9.56e-14,5.51e-16,-10.702569,26.07218,-0.56953058,MIS12,"MIS12, kinetochore complex component",79003
316,317,228080_at,9.67e-14,5.65e-16,-10.695906,26.04654,-1.5870683,LAYN,layilin,143903
320,321,227932_at,9.88e-14,5.82e-16,-10.688557,26.01825,-0.5968743,ARIH2,ariadne RBR E3 ubiquitin protein ligase 2,10425
321,322,241470_x_at,9.95e-14,5.88e-16,-10.685952,26.00822,-2.07548859,RASSF9,Ras association domain family member 9,9182
326,327,203387_s_at,1.12e-13,6.71e-16,-10.651926,25.87716,-1.58335103,TBC1D4,TBC1 domain family member 4,9882
327,328,203685_at,1.15e-13,6.93e-16,-10.643842,25.84601,-1.81275401,BCL2,"BCL2, apoptosis regulator",596
335,336,210038_at,1.24e-13,7.67e-16,-10.617989,25.74632,-1.00047655,PRKCQ,protein kinase C theta,5588
340,341,1554027_a_at,1.31e-13,8.19e-16,-10.601288,25.68188,-1.16172634,SLC4A4,solute carrier family 4 member 4,8671
345,346,209814_at,1.47e-13,9.31e-16,-10.568608,25.55571,-0.57651371,ZNF330,zinc finger protein 330,27309
346,347,213839_at,1.47e-13,9.34e-16,-10.567775,25.55249,-1.67007141,CLMN,calmin,79789
349,350,227091_at,1.57e-13,1.01e-15,-10.547824,25.47541,-1.52446389,CCDC146,coiled-coil domain containing 146,57639
356,357,243357_at,1.96e-13,1.28e-15,-10.486715,25.23903,-1.05587438,NEGR1,neuronal growth regulator 1,257194
361,362,220108_at,2.26e-13,1.5e-15,-10.446868,25.08469,-2.23743573,GNA14,G protein subunit alpha 14,9630
368,369,207789_s_at,2.34e-13,1.59e-15,-10.432976,25.03084,-2.22100988,DPP6,dipeptidyl peptidase like 6,1804
375,376,203766_s_at,2.51e-13,1.73e-15,-10.410999,24.94562,-1.66492035,LMOD1,leiomodin 1,25802
376,377,235122_at,2.52e-13,1.75e-15,-10.408463,24.93578,-1.00597884,HIVEP3,human immunodeficiency virus type I enhancer binding protein 3,59269
377,378,205434_s_at,2.52e-13,1.75e-15,-10.408285,24.93509,-1.03635844,AAK1,AP2 associated kinase 1,22848
379,380,244675_at,2.81e-13,1.96e-15,-10.37906,24.82167,-2.4210406,RGS8,regulator of G-protein signaling 8,85397
381,382,212843_at,2.96e-13,2.08e-15,-10.364782,24.76623,-3.0411535,NCAM1,neural cell adhesion molecule 1,4684
382,383,212604_at,2.99e-13,2.1e-15,-10.361391,24.75305,-0.66222718,MRPS31,mitochondrial ribosomal protein S31,10240
384,385,220486_x_at,3.01e-13,2.12e-15,-10.359,24.74377,-0.88625898,LOC101928589///TMEM164,uncharacterized LOC101928589///transmembrane protein 164,101928589///84187
387,388,235978_at,3.09e-13,2.2e-15,-10.350537,24.71089,-1.67139979,FABP4,fatty acid binding protein 4,2167
388,389,213234_at,3.15e-13,2.25e-15,-10.344541,24.68759,-1.12150465,FAM234B,family with sequence similarity 234 member B,57613
391,392,231944_at,3.35e-13,2.41e-15,-10.327255,24.6204,-1.40335156,ERO1B,endoplasmic reticulum oxidoreductase 1 beta,56605
393,394,217546_at,3.38e-13,2.44e-15,-10.323333,24.60515,-2.68879268,MT1M,metallothionein 1M,4499
398,399,226073_at,3.51e-13,2.57e-15,-10.310782,24.55634,-0.54770684,TMEM218,transmembrane protein 218,219854
399,400,230595_at,3.51e-13,2.58e-15,-10.309914,24.55297,-1.06013051,PGM5-AS1,PGM5 antisense RNA 1,572558
400,401,217127_at,3.53e-13,2.6e-15,-10.307761,24.5446,-1.73614699,CTH,cystathionine gamma-lyase,1491
401,402,202119_s_at,3.53e-13,2.6e-15,-10.307482,24.54351,-0.64523809,CPNE3,copine 3,8895
404,405,213287_s_at,3.62e-13,2.69e-15,-10.299091,24.51087,-0.57642867,KRT10,keratin 10,3858
405,406,230536_at,3.72e-13,2.77e-15,-10.291459,24.48117,-1.4211583,PBX4,PBX homeobox 4,80714
407,408,229032_at,3.94e-13,2.95e-15,-10.275636,24.41959,-2.05483043,WSCD2,WSC domain containing 2,9671
412,413,213071_at,4.49e-13,3.4e-15,-10.239795,24.28,-2.36310375,DPT,dermatopontin,1805
417,418,209763_at,5.18e-13,3.97e-15,-10.200507,24.12684,-2.75202706,CHRDL1,chordin like 1,91851
419,420,208846_s_at,5.26e-13,4.06e-15,-10.195258,24.10636,-0.69212459,VDAC3,voltage dependent anion channel 3,7419
421,422,202908_at,5.26e-13,4.07e-15,-10.19437,24.1029,-1.07206664,WFS1,wolframin ER transmembrane glycoprotein,7466
422,423,206403_at,5.34e-13,4.14e-15,-10.189959,24.08569,-1.04056348,ZNF536,zinc finger protein 536,9745
423,424,238893_at,5.38e-13,4.19e-15,-10.1873,24.07531,-0.98463929,LINC00936,long intergenic non-protein coding RNA 936,338758
424,425,206043_s_at,5.48e-13,4.27e-15,-10.182128,24.05514,-1.66209395,ATP2C2,ATPase secretory pathway Ca2+ transporting 2,9914
433,434,219132_at,6.27e-13,4.99e-15,-10.142895,23.90197,-0.92306528,PELI2,pellino E3 ubiquitin protein ligase family member 2,57161
435,436,240039_at,6.65e-13,5.31e-15,-10.127096,23.84024,-1.54654952,PLA2R1,phospholipase A2 receptor 1,22925
436,437,210738_s_at,6.72e-13,5.38e-15,-10.123801,23.82737,-2.31472858,SLC4A4,solute carrier family 4 member 4,8671
441,443,241672_at,7.63e-13,6.2e-15,-10.088322,23.68866,-2.64235395,SERTM1,serine rich and transmembrane domain containing 1,400120
442,444,225926_at,7.64e-13,6.23e-15,-10.087037,23.68364,-0.66091446,VTI1B,vesicle transport through interaction with t-SNAREs 1B,10490
445,447,206214_at,8.06e-13,6.61e-15,-10.072215,23.62565,-1.58999582,PLA2G7,phospholipase A2 group VII,7941
447,449,1552827_s_at,8.22e-13,6.77e-15,-10.066239,23.60227,-2.23817444,SLC26A7,solute carrier family 26 member 7,115111
448,450,227642_at,8.51e-13,7.02e-15,-10.057106,23.56653,-3.01116873,TFCP2L1,transcription factor CP2-like 1,29842
449,451,203980_at,8.56e-13,7.08e-15,-10.05501,23.55832,-3.20114637,FABP4,fatty acid binding protein 4,2167
452,454,206806_at,9.4e-13,7.82e-15,-10.029821,23.45969,-3.08303283,DGKI,diacylglycerol kinase iota,9162
453,455,206985_at,9.47e-13,7.9e-15,-10.027222,23.44951,-0.95666703,HSD17B3,hydroxysteroid 17-beta dehydrogenase 3,3293
454,456,213189_at,9.69e-13,8.1e-15,-10.021078,23.42545,-1.32529897,MINA,MYC induced nuclear antigen,84864
455,457,219735_s_at,9.76e-13,8.18e-15,-10.018554,23.41556,-1.66554801,TFCP2L1,transcription factor CP2-like 1,29842
456,458,210633_x_at,9.8e-13,8.23e-15,-10.016988,23.40942,-0.59013898,KRT10,keratin 10,3858
458,460,230802_at,9.91e-13,8.36e-15,-10.01313,23.3943,-1.00672668,ARHGAP24,Rho GTPase activating protein 24,83478
462,464,228546_at,1.1e-12,9.39e-15,-9.98395,23.27993,-3.25265411,DPP6,dipeptidyl peptidase like 6,1804
465,467,235339_at,1.17e-12,1.01e-14,-9.966693,23.21225,-0.63618118,SETDB2,SET domain bifurcated 2,83852
471,473,214044_at,1.23e-12,1.07e-14,-9.951349,23.15205,-2.03212772,RYR2,ryanodine receptor 2,6262
472,474,1555516_at,1.24e-12,1.07e-14,-9.949909,23.1464,-0.74084231,FOXP2,forkhead box P2,93986
476,478,1562699_at,1.31e-12,1.15e-14,-9.932525,23.07817,-0.58916878,LOC101928847,uncharacterized LOC101928847,101928847
477,479,226301_at,1.32e-12,1.16e-14,-9.93184,23.07548,-0.76587247,SLC18B1,solute carrier family 18 member B1,116843
479,481,229341_at,1.41e-12,1.24e-14,-9.91341,23.00311,-1.53810334,TFCP2L1,transcription factor CP2-like 1,29842
480,482,221016_s_at,1.42e-12,1.25e-14,-9.912002,22.99758,-1.60280651,TCF7L1,transcription factor 7 like 1,83439
483,485,229693_at,1.47e-12,1.31e-14,-9.900884,22.95391,-1.04033948,TMEM220,transmembrane protein 220,388335
484,486,227394_at,1.47e-12,1.31e-14,-9.900066,22.9507,-2.53970468,NCAM1,neural cell adhesion molecule 1,4684
488,490,238605_at,1.56e-12,1.4e-14,-9.883473,22.8855,-1.64776143,NOL4,nucleolar protein 4,8715
492,494,233536_at,1.63e-12,1.47e-14,-9.871149,22.83706,-1.78198143,ASXL3,"additional sex combs like 3, transcriptional regulator",80816
495,497,235201_at,1.75e-12,1.6e-14,-9.850641,22.75642,-1.95173649,FOXP2,forkhead box P2,93986
496,499,203474_at,1.79e-12,1.63e-14,-9.845081,22.73455,-1.82911136,IQGAP2,IQ motif containing GTPase activating protein 2,10788
497,501,227478_at,1.81e-12,1.66e-14,-9.841072,22.71878,-1.131906,SETBP1,SET binding protein 1,26040
502,507,209613_s_at,1.94e-12,1.8e-14,-9.820834,22.63915,-3.80581901,ADH1B,"alcohol dehydrogenase 1B (class I), beta polypeptide",125
506,511,218559_s_at,1.97e-12,1.84e-14,-9.814807,22.61542,-1.60684718,MAFB,MAF bZIP transcription factor B,9935
507,512,221185_s_at,1.97e-12,1.85e-14,-9.813538,22.61043,-1.03788214,IQCG,IQ motif containing G,84223
511,516,209612_s_at,2.16e-12,2.04e-14,-9.789389,22.51535,-3.325065,ADH1B,"alcohol dehydrogenase 1B (class I), beta polypeptide",125
512,517,230519_at,2.16e-12,2.05e-14,-9.788425,22.51155,-0.69290186,FAM124A,family with sequence similarity 124 member A,220108
517,522,227614_at,2.39e-12,2.29e-14,-9.760534,22.40167,-1.77464344,HKDC1,hexokinase domain containing 1,80201
521,526,219355_at,2.57e-12,2.48e-14,-9.740348,22.3221,-1.23553378,CXorf57,chromosome X open reading frame 57,55086
523,528,231967_at,2.59e-12,2.5e-14,-9.73842,22.3145,-0.96664231,PHF20L1,PHD finger protein 20-like 1,51105
524,529,203960_s_at,2.63e-12,2.55e-14,-9.734065,22.29733,-1.0116784,HSPB11,heat shock protein family B (small) member 11,51668
530,535,228090_at,2.89e-12,2.84e-14,-9.706886,22.19012,-0.908516,NMNAT3,nicotinamide nucleotide adenylyltransferase 3,349565
531,536,209501_at,2.9e-12,2.84e-14,-9.706359,22.18805,-0.88608508,LOC101060399///CDR2,cerebellar degeneration-related protein 2///cerebellar degeneration related protein 2,101060399///1039
532,537,236255_at,2.91e-12,2.87e-14,-9.704488,22.18066,-1.15099822,PLEKHG4B,pleckstrin homology and RhoGEF domain containing G4B,153478
533,538,225928_at,2.93e-12,2.89e-14,-9.70268,22.17353,-0.66414289,VTI1B,vesicle transport through interaction with t-SNAREs 1B,10490
535,540,223201_s_at,2.96e-12,2.93e-14,-9.698684,22.15776,-1.04516454,LOC101928589///TMEM164,uncharacterized LOC101928589///transmembrane protein 164,101928589///84187
536,541,1566079_at,3e-12,2.97e-14,-9.695479,22.14511,-1.65584994,RPS16P5,ribosomal protein S16 pseudogene 5,647190
542,547,226008_at,3.19e-12,3.19e-14,-9.677381,22.07368,-0.6408845,NSMCE3,"NSE3 homolog, SMC5-SMC6 complex component",56160
545,550,229497_at,3.32e-12,3.34e-14,-9.666032,22.02887,-0.98365812,ANKDD1A,ankyrin repeat and death domain containing 1A,348094
546,552,209220_at,3.49e-12,3.53e-14,-9.652193,21.97421,-1.40531268,GPC3,glypican 3,2719
547,553,238009_at,3.49e-12,3.54e-14,-9.65201,21.97349,-0.95844108,SOX5,SRY-box 5,6660
549,555,218858_at,3.65e-12,3.71e-14,-9.63996,21.92588,-2.16111843,DEPTOR,DEP domain containing MTOR-interacting protein,64798
554,560,206030_at,3.81e-12,3.91e-14,-9.626672,21.87338,-1.1803741,ASPA,aspartoacylase,443
556,562,63305_at,3.93e-12,4.05e-14,-9.618172,21.83978,-1.84938286,PKNOX2,PBX/knotted 1 homeobox 2,63876
559,565,218024_at,4.03e-12,4.17e-14,-9.61078,21.81056,-0.69982184,MPC1,mitochondrial pyruvate carrier 1,51660
562,568,226342_at,4.14e-12,4.31e-14,-9.602877,21.77931,-0.86579588,SPTBN1,"spectrin beta, non-erythrocytic 1",6711
563,569,227760_at,4.2e-12,4.38e-14,-9.598791,21.76316,-2.62037254,IGFBPL1,insulin like growth factor binding protein like 1,347252
567,574,217973_at,4.46e-12,4.69e-14,-9.581489,21.69473,-0.7672501,DCXR,dicarbonyl and L-xylulose reductase,51181
568,575,223582_at,4.47e-12,4.71e-14,-9.580495,21.69079,-1.50666348,ADGRV1,adhesion G protein-coupled receptor V1,84059
569,576,207415_at,4.49e-12,4.73e-14,-9.579264,21.68592,-1.4434704,PLA2R1,phospholipase A2 receptor 1,22925
571,578,228656_at,4.56e-12,4.83e-14,-9.574133,21.66563,-1.96009926,PROX1,prospero homeobox 1,5629
572,579,231863_at,4.57e-12,4.86e-14,-9.572958,21.66098,-0.83535358,ING3,inhibitor of growth family member 3,54556
574,581,204836_at,4.63e-12,4.93e-14,-9.569326,21.64661,-1.83312154,GLDC,glycine decarboxylase,2731
576,583,202709_at,4.75e-12,5.07e-14,-9.562006,21.61764,-1.51611325,FMOD,fibromodulin,2331
579,586,207977_s_at,4.85e-12,5.2e-14,-9.555774,21.59298,-2.10119599,DPT,dermatopontin,1805
582,589,242304_at,4.95e-12,5.34e-14,-9.549267,21.56722,-0.62463919,LOC102724112///PYM1,"uncharacterized LOC102724112///PYM homolog 1, exon junction complex associated factor",102724112///84305
583,590,208510_s_at,5e-12,5.4e-14,-9.546326,21.55558,-1.15367285,PPARG,peroxisome proliferator activated receptor gamma,5468
585,592,1555270_a_at,5.08e-12,5.51e-14,-9.541394,21.53606,-1.04655382,WFS1,wolframin ER transmembrane glycoprotein,7466
588,595,230425_at,5.32e-12,5.8e-14,-9.528606,21.48543,-2.23850095,EPHB1,EPH receptor B1,2047
589,596,242281_at,5.47e-12,5.97e-14,-9.521361,21.45673,-0.94226808,GLUL,glutamate-ammonia ligase,2752
591,598,230670_at,5.62e-12,6.16e-14,-9.513859,21.42702,-1.10187832,IGSF10,immunoglobulin superfamily member 10,285313
593,600,223513_at,5.63e-12,6.2e-14,-9.51216,21.42029,-1.47987799,CENPJ,centromere protein J,55835
596,603,222670_s_at,5.86e-12,6.47e-14,-9.501436,21.37781,-1.4430557,MAFB,MAF bZIP transcription factor B,9935
597,604,230087_at,5.94e-12,6.58e-14,-9.497498,21.3622,-0.85592927,PRIMA1,proline rich membrane anchor 1,145270
598,605,207023_x_at,5.96e-12,6.6e-14,-9.496602,21.35865,-0.65685337,KRT10,keratin 10,3858
599,606,211596_s_at,5.98e-12,6.63e-14,-9.495328,21.3536,-1.28796955,LRIG1,leucine rich repeats and immunoglobulin like domains 1,26018
602,609,225137_at,6.07e-12,6.77e-14,-9.490184,21.33322,-0.61504834,NFATC3,nuclear factor of activated T-cells 3,4775
604,611,206243_at,6.32e-12,7.07e-14,-9.479475,21.29078,-1.28136833,TIMP4,TIMP metallopeptidase inhibitor 4,7079
605,612,220723_s_at,6.34e-12,7.11e-14,-9.478259,21.28596,-2.35549387,CWH43,cell wall biogenesis 43 C-terminal homolog,80157
607,614,204615_x_at,6.41e-12,7.21e-14,-9.474523,21.27115,-0.62515697,IDI1,isopentenyl-diphosphate delta isomerase 1,3422
608,615,213334_x_at,6.41e-12,7.22e-14,-9.474176,21.26977,-0.60963525,HAUS7,HAUS augmin like complex subunit 7,55559
612,619,220012_at,6.97e-12,7.9e-14,-9.451788,21.18101,-1.14323813,ERO1B,endoplasmic reticulum oxidoreductase 1 beta,56605
615,622,229313_at,7.23e-12,8.24e-14,-9.441457,21.14003,-1.50171977,ANO5,anoctamin 5,203859
616,623,228557_at,7.61e-12,8.69e-14,-9.428335,21.08798,-1.03984963,L3MBTL4,l(3)mbt-like 4 (Drosophila),91133
617,624,225243_s_at,7.75e-12,8.86e-14,-9.423532,21.06892,-0.77555175,SLMAP,sarcolemma associated protein,7871
619,626,1560652_at,7.82e-12,8.97e-14,-9.420471,21.05677,-2.03270056,IRS4,insulin receptor substrate 4,8471
620,627,223449_at,8.15e-12,9.36e-14,-9.40991,21.01486,-0.68762766,SEMA6A,semaphorin 6A,57556
622,629,226303_at,8.32e-12,9.59e-14,-9.403809,20.99064,-1.55631086,PGM5,phosphoglucomutase 5,5239
623,630,218504_at,8.48e-12,9.79e-14,-9.39878,20.97068,-0.99660919,FAHD2A,fumarylacetoacetate hydrolase domain containing 2A,51011
624,631,228107_at,8.71e-12,1.01e-13,-9.391829,20.94309,-1.48627068,C8orf88,chromosome 8 open reading frame 88,100127983
629,636,229838_at,9.19e-12,1.07e-13,-9.376361,20.88166,-0.95812135,NUCB2,nucleobindin 2,4925
630,637,228249_at,9.19e-12,1.07e-13,-9.376198,20.88102,-1.9493982,C11orf74,chromosome 11 open reading frame 74,119710
632,639,222171_s_at,9.21e-12,1.08e-13,-9.374798,20.87546,-1.84244759,PKNOX2,PBX/knotted 1 homeobox 2,63876
638,645,218386_x_at,9.83e-12,1.16e-13,-9.35619,20.80154,-0.53031979,USP16,ubiquitin specific peptidase 16,10600
643,651,1554748_at,1.06e-11,1.27e-13,-9.334543,20.71553,-1.61261244,CLCNKB,chloride voltage-gated channel Kb,1188
647,655,235867_at,1.15e-11,1.38e-13,-9.312815,20.62915,-1.56812358,GSTM3,glutathione S-transferase mu 3,2947
648,656,219077_s_at,1.19e-11,1.43e-13,-9.305363,20.59952,-1.20176405,WWOX,WW domain containing oxidoreductase,51741
