,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
61,61,231358_at,7.362e-05,8.35e-08,-10.3,8.32239,-2.43,MRO,maestro,83876
64,64,236081_at,9.091e-05,1.08e-07,-10.1,8.08512,-1.13,SNCA,synuclein alpha,6622
65,65,205876_at,9.603e-05,1.16e-07,-10.0,8.02056,-2.15,LIFR,leukemia inhibitory factor receptor alpha,3977
66,66,219077_s_at,9.906e-05,1.23e-07,-9.97,7.96868,-1.53,WWOX,WW domain containing oxidoreductase,51741
67,67,201843_s_at,9.906e-05,1.23e-07,-9.97,7.96436,-1.93,EFEMP1,EGF containing fibulin like extracellular matrix protein 1,2202
69,69,228503_at,0.00010066,1.29e-07,-9.93,7.9228,-1.69,RPS6KA6,ribosomal protein S6 kinase A6,27330
70,70,240770_at,0.00010696,1.39e-07,-9.87,7.85357,-3.09,TMEM171,transmembrane protein 171,134285
74,74,244632_at,0.0001297,1.78e-07,-9.67,7.62406,-2.31,CNTN5,contactin 5,53942
78,78,229168_at,0.00013787,1.99e-07,-9.58,7.51895,-1.33,COL23A1,collagen type XXIII alpha 1 chain,91522
79,79,1555978_s_at,0.00014031,2.05e-07,-9.55,7.49089,-1.69,MYL12A,myosin light chain 12A,10627
80,80,220203_at,0.0001513,2.24e-07,-9.48,7.40898,-2.74,BMP8A,bone morphogenetic protein 8a,353500
81,81,214745_at,0.0001513,2.28e-07,-9.47,7.3946,-1.96,PLCH1,phospholipase C eta 1,23007
82,82,220177_s_at,0.0001513,2.3e-07,-9.46,7.38625,-2.13,TMPRSS3,"transmembrane protease, serine 3",64699
84,84,227657_at,0.00015892,2.49e-07,-9.4,7.31135,-1.4,RNF150,ring finger protein 150,57484
87,87,1560652_at,0.00016224,2.65e-07,-9.35,7.25412,-2.51,IRS4,insulin receptor substrate 4,8471
92,92,228108_at,0.00020056,3.41e-07,-9.15,7.01606,-1.13,PPM1L,"protein phosphatase, Mg2+/Mn2+ dependent 1L",151742
94,94,228457_at,0.00020516,3.59e-07,-9.11,6.9673,-1.03,PPM1L,"protein phosphatase, Mg2+/Mn2+ dependent 1L",151742
95,95,206806_at,0.00020516,3.6e-07,-9.11,6.96495,-2.61,DGKI,diacylglycerol kinase iota,9162
97,97,1552283_s_at,0.00021563,3.86e-07,-9.06,6.89877,-1.35,ZDHHC11B///ZDHHC11,zinc finger DHHC-type containing 11B///zinc finger DHHC-type containing 11,653082///79844
98,98,219877_at,0.00024573,4.45e-07,-8.95,6.76615,-2.74,ZMAT4,zinc finger matrin-type 4,79698
100,100,235210_s_at,0.00025254,4.67e-07,-8.91,6.72155,-1.56,SBSPON,somatomedin B and thrombospondin type 1 domain containing,157869
103,103,1562638_at,0.00025432,4.94e-07,-8.87,6.6673,-1.68,LOC339874,uncharacterized LOC339874,339874
106,106,243681_at,0.00025432,4.98e-07,-8.86,6.66045,-1.98,SHANK2,SH3 and multiple ankyrin repeat domains 2,22941
107,107,228080_at,0.00025573,5.05e-07,-8.85,6.64645,-1.45,LAYN,layilin,143903
108,108,240236_at,0.00025815,5.15e-07,-8.84,6.62885,-2.46,STXBP5L,syntaxin binding protein 5 like,9515
109,109,214053_at,0.00026573,5.35e-07,-8.81,6.59288,-1.88,ERBB4,erb-b2 receptor tyrosine kinase 4,2066
110,110,1552826_at,0.00026694,5.42e-07,-8.8,6.58006,-2.84,SLC26A7,solute carrier family 26 member 7,115111
112,112,235438_at,0.00026872,5.55e-07,-8.78,6.55688,-1.39,CYP7B1,cytochrome P450 family 7 subfamily B member 1,9420
113,113,211276_at,0.00027871,5.88e-07,-8.74,6.50212,-3.17,TCEAL2,transcription elongation factor A like 2,140597
114,114,226614_s_at,0.00027871,5.9e-07,-8.74,6.5002,-2.11,FAM167A,family with sequence similarity 167 member A,83648
116,116,1557107_at,0.00028419,6.08e-07,-8.71,6.47103,-3.28,SLC26A4-AS1,SLC26A4 antisense RNA 1,286002
117,117,230197_s_at,0.000297,6.41e-07,-8.68,6.4212,-1.98,TPPP,tubulin polymerization promoting protein,11076
119,119,221646_s_at,0.00030971,6.89e-07,-8.62,6.35326,-1.42,ZDHHC11B///ZDHHC11,zinc finger DHHC-type containing 11B///zinc finger DHHC-type containing 11,653082///79844
120,120,236634_at,0.00030971,6.9e-07,-8.62,6.35183,-1.34,C8orf48,chromosome 8 open reading frame 48,157773
121,121,205083_at,0.00030971,6.97e-07,-8.61,6.34227,-1.55,AOX1,aldehyde oxidase 1,316
122,122,201466_s_at,0.00030971,6.97e-07,-8.61,6.34214,-1.62,JUN,"Jun proto-oncogene, AP-1 transcription factor subunit",3725
124,124,230776_at,0.0003175,7.26e-07,-8.58,6.30328,-1.96,RNF157-AS1,RNF157 antisense RNA 1,100507218
128,128,210414_at,0.00033668,7.94e-07,-8.52,6.21755,-1.49,FLRT1,fibronectin leucine rich transmembrane protein 1,23769
129,129,214391_x_at,0.00033668,8.01e-07,-8.51,6.21034,-1.12,PTGER1,prostaglandin E receptor 1,5731
130,130,227771_at,0.00033684,8.1e-07,-8.5,6.19876,-1.62,LIFR,leukemia inhibitory factor receptor alpha,3977
132,132,205382_s_at,0.00033684,8.28e-07,-8.49,6.17852,-1.92,CFD,complement factor D,1675
140,140,227174_at,0.00036682,9.46e-07,-8.39,6.05152,-2.23,WDR72,WD repeat domain 72,256764
144,144,207415_at,0.00038361,1.03e-06,-8.33,5.97322,-1.26,PLA2R1,phospholipase A2 receptor 1,22925
146,146,203766_s_at,0.00038361,1.04e-06,-8.32,5.9636,-2.59,LMOD1,leiomodin 1,25802
149,149,238835_at,0.00038564,1.07e-06,-8.3,5.93845,-2.42,AVPR1A,arginine vasopressin receptor 1A,552
151,151,210342_s_at,0.00038564,1.08e-06,-8.29,5.92666,-4.25,TPO,thyroid peroxidase,7173
152,152,1561761_x_at,0.00038564,1.08e-06,-8.29,5.92138,-0.714,LOC645513,septin 7 pseudogene,645513
154,154,209613_s_at,0.00038574,1.09e-06,-8.28,5.91336,-2.75,ADH1B,"alcohol dehydrogenase 1B (class I), beta polypeptide",125
157,157,206429_at,0.00039974,1.16e-06,-8.25,5.86106,-0.928,F2RL1,F2R like trypsin receptor 1,2150
158,158,203145_at,0.00039986,1.17e-06,-8.24,5.85049,-0.968,SPAG5,sperm associated antigen 5,10615
159,159,230863_at,0.00039986,1.17e-06,-8.24,5.848,-2.05,LRP2,LDL receptor related protein 2,4036
161,161,222054_at,0.00039986,1.19e-06,-8.23,5.83411,-2.27,PPIEL,peptidylprolyl isomerase E like pseudogene,728448
162,162,221030_s_at,0.00039986,1.19e-06,-8.22,5.83101,-2.01,ARHGAP24,Rho GTPase activating protein 24,83478
164,164,225522_at,0.00040397,1.23e-06,-8.2,5.80441,-1.02,AAK1,AP2 associated kinase 1,22848
166,166,213411_at,0.00040434,1.24e-06,-8.2,5.79721,-1.31,ADAM22,ADAM metallopeptidase domain 22,53616
169,169,229714_at,0.00042438,1.32e-06,-8.15,5.73397,-1.37,HS6ST3,heparan sulfate 6-O-sulfotransferase 3,266722
171,171,219643_at,0.00043441,1.37e-06,-8.13,5.70044,-2.11,LRP1B,LDL receptor related protein 1B,53353
176,176,225728_at,0.00045865,1.48e-06,-8.07,5.62105,-1.98,SORBS2,sorbin and SH3 domain containing 2,8470
177,177,219277_s_at,0.00047244,1.54e-06,-8.04,5.58727,-1.58,OGDHL,oxoglutarate dehydrogenase-like,55753
178,178,203097_s_at,0.00047446,1.56e-06,-8.03,5.57581,-0.649,RAPGEF2,Rap guanine nucleotide exchange factor 2,9693
180,180,243278_at,0.00050649,1.69e-06,-7.97,5.49621,-1.99,FOXP2,forkhead box P2,93986
182,182,221636_s_at,0.00050649,1.7e-06,-7.97,5.48975,-1.32,MARC2,mitochondrial amidoxime reducing component 2,54996
183,183,212868_x_at,0.00050649,1.7e-06,-7.97,5.48876,-1.38,MAPKAPK5-AS1,MAPKAPK5 antisense RNA 1,51275
184,184,221874_at,0.00050649,1.72e-06,-7.96,5.48082,-2.81,KIAA1324,KIAA1324,57535
185,185,202908_at,0.00050649,1.72e-06,-7.96,5.47844,-1.19,WFS1,wolframin ER transmembrane glycoprotein,7466
188,188,1568892_at,0.00052007,1.8e-06,-7.93,5.4377,-1.06,LOC100996251,uncharacterized LOC100996251,100996251
189,189,214162_at,0.00052134,1.81e-06,-7.93,5.43029,-2.12,ASXL3,"additional sex combs like 3, transcriptional regulator",80816
190,190,204042_at,0.00053725,1.88e-06,-7.9,5.39641,-1.73,WASF3,WAS protein family member 3,10810
191,191,227642_at,0.00053964,1.9e-06,-7.9,5.38713,-2.39,TFCP2L1,transcription factor CP2-like 1,29842
192,192,242883_at,0.00054356,1.92e-06,-7.89,5.37518,-3.06,OTOS,otospiralin,150677
194,194,205350_at,0.00056965,2.03e-06,-7.85,5.32025,-3.79,CRABP1,cellular retinoic acid binding protein 1,1381
195,195,229024_at,0.00057635,2.07e-06,-7.84,5.3041,-1.07,RNF150,ring finger protein 150,57484
199,199,203060_s_at,0.00057912,2.12e-06,-7.82,5.28008,-2.21,PAPSS2,3'-phosphoadenosine 5'-phosphosulfate synthase 2,9060
200,200,230419_at,0.00058166,2.14e-06,-7.81,5.27107,-1.35,SOX9-AS1,SOX9 antisense RNA 1,400618
201,201,204796_at,0.00058688,2.17e-06,-7.8,5.25771,-1.2,EML1,echinoderm microtubule associated protein like 1,2009
203,203,222953_at,0.00059372,2.22e-06,-7.79,5.23709,-1.4,GPR83,G protein-coupled receptor 83,10888
205,205,209576_at,0.0006151,2.32e-06,-7.76,5.19366,-0.775,GNAI1,G protein subunit alpha i1,2770
207,207,213103_at,0.0006511,2.48e-06,-7.71,5.12961,-1.34,STARD13,StAR related lipid transfer domain containing 13,90627
209,209,232603_at,0.000672,2.58e-06,-7.68,5.08996,-1.79,DCDC5///DCDC1,doublecortin domain containing 5///doublecortin domain containing 1,100506627///341019
210,210,233688_at,0.00067722,2.61e-06,-7.67,5.07794,-0.956,KCNIP3,potassium voltage-gated channel interacting protein 3,30818
215,215,206457_s_at,0.00071055,2.81e-06,-7.63,5.00905,-3.66,DIO1,"deiodinase, iodothyronine type I",1733
216,216,1560425_s_at,0.00074183,2.94e-06,-7.59,4.96305,-1.2,PTPRD-AS1,PTPRD antisense RNA 1,101929407
218,218,226248_s_at,0.00075209,3.02e-06,-7.58,4.93953,-1.94,KIAA1324,KIAA1324,57535
219,219,204462_s_at,0.00075209,3.03e-06,-7.57,4.93654,-1.66,SLC16A2,solute carrier family 16 member 2,6567
220,220,201842_s_at,0.00076982,3.11e-06,-7.56,4.90968,-1.47,EFEMP1,EGF containing fibulin like extracellular matrix protein 1,2202
221,221,231166_at,0.00079963,3.25e-06,-7.53,4.86865,-0.88,GPR155,G protein-coupled receptor 155,151556
222,222,233111_at,0.0008047,3.28e-06,-7.52,4.8582,-1.88,PTCSC1,papillary thyroid carcinoma susceptibility candidate 1 (non-protein coding),100302522
223,223,225817_at,0.00081634,3.34e-06,-7.51,4.84001,-1.33,LOC101930349///LOC101930344///CGNL1,uncharacterized LOC101930349///uncharacterized LOC101930344///cingulin like 1,101930349///101930344///84952
224,224,218888_s_at,0.00084206,3.47e-06,-7.48,4.80573,-1.06,NETO2,neuropilin and tolloid like 2,81831
226,226,203221_at,0.00085666,3.56e-06,-7.47,4.78057,-0.811,TLE1,transducin like enhancer of split 1,7088
228,228,228653_at,0.00087709,3.7e-06,-7.44,4.74259,-2.43,SAMD5,sterile alpha motif domain containing 5,389432
234,234,213281_at,0.00088448,3.8e-06,-7.42,4.71619,-0.933,JUN,"Jun proto-oncogene, AP-1 transcription factor subunit",3725
235,235,225759_x_at,0.00088707,3.83e-06,-7.42,4.70926,-1.02,CLMN,calmin,79789
236,236,223075_s_at,0.00088856,3.85e-06,-7.41,4.70354,-1.7,AIF1L,allograft inflammatory factor 1 like,83543
237,237,229831_at,0.00089021,3.88e-06,-7.41,4.69767,-1.86,CNTN3,contactin 3,5067
238,238,201034_at,0.00089035,3.91e-06,-7.4,4.68869,-0.773,ADD3,adducin 3,120
240,240,214725_at,0.00089035,3.92e-06,-7.4,4.6854,-1.06,SBSPON,somatomedin B and thrombospondin type 1 domain containing,157869
241,241,235978_at,0.00089941,3.98e-06,-7.39,4.6716,-1.68,FABP4,fatty acid binding protein 4,2167
242,242,229506_at,0.0009017,4.01e-06,-7.39,4.66515,-1.1,PPM1L,"protein phosphatase, Mg2+/Mn2+ dependent 1L",151742
245,245,213920_at,0.00091731,4.13e-06,-7.37,4.63667,-2.5,CUX2,cut like homeobox 2,23316
247,247,227690_at,0.00093704,4.26e-06,-7.34,4.6064,-1.63,GABRB3,gamma-aminobutyric acid type A receptor beta3 subunit,2562
248,249,209501_at,0.00093797,4.29e-06,-7.34,4.59904,-1.02,LOC101060399///CDR2,cerebellar degeneration-related protein 2///cerebellar degeneration related protein 2,101060399///1039
249,250,211596_s_at,0.00093797,4.31e-06,-7.34,4.59562,-1.17,LRIG1,leucine rich repeats and immunoglobulin like domains 1,26018
250,251,230425_at,0.0009489,4.37e-06,-7.33,4.58055,-1.75,EPHB1,EPH receptor B1,2047
251,252,219093_at,0.00096344,4.46e-06,-7.31,4.562,-2.01,PID1,phosphotyrosine interaction domain containing 1,55022
252,253,227417_at,0.00097143,4.51e-06,-7.31,4.55017,-1.31,MARC2,mitochondrial amidoxime reducing component 2,54996
253,254,227081_at,0.00100271,4.69e-06,-7.28,4.51284,-1.96,DNALI1,dynein axonemal light intermediate chain 1,7802
254,255,204513_s_at,0.00100271,4.7e-06,-7.28,4.51136,-1.99,ELMO1,engulfment and cell motility 1,9844
255,256,236783_at,0.00100271,4.71e-06,-7.28,4.50809,-1.5,KCNIP4,potassium voltage-gated channel interacting protein 4,80333
257,258,1557113_at,0.00101569,4.81e-06,-7.26,4.48811,-1.43,LOC283588,uncharacterized LOC283588,283588
259,260,204288_s_at,0.00101941,4.87e-06,-7.26,4.47711,-1.1,SORBS2,sorbin and SH3 domain containing 2,8470
260,261,209699_x_at,0.00104149,4.99e-06,-7.24,4.45262,-1.64,LOC101930400///AKR1C2,"aldo-keto reductase family 1 member C2-like///aldo-keto reductase family 1, member C2",101930400///1646
261,262,226625_at,0.00106545,5.13e-06,-7.22,4.42688,-1.16,TGFBR3,transforming growth factor beta receptor 3,7049
262,263,206529_x_at,0.00106788,5.16e-06,-7.22,4.42099,-2.95,SLC26A4,solute carrier family 26 member 4,5172
264,265,239183_at,0.00108628,5.28e-06,-7.2,4.3971,-2.2,ANGPTL1,angiopoietin like 1,9068
265,266,223449_at,0.00109356,5.34e-06,-7.2,4.38684,-1.09,SEMA6A,semaphorin 6A,57556
267,268,211653_x_at,0.00109356,5.38e-06,-7.19,4.37974,-1.46,LOC101930400///AKR1C2,"aldo-keto reductase family 1 member C2-like///aldo-keto reductase family 1, member C2",101930400///1646
269,270,225288_at,0.0011248,5.58e-06,-7.17,4.34522,-1.09,COL27A1,collagen type XXVII alpha 1 chain,85301
274,275,1558552_s_at,0.00122678,6.21e-06,-7.1,4.24007,-1.2,PQLC2L,PQ loop repeat containing 2 like,152078
277,278,202965_s_at,0.0012567,6.42e-06,-7.08,4.20868,-1.43,CAPN6,calpain 6,827
278,279,213307_at,0.0012567,6.44e-06,-7.07,4.2058,-1.37,SHANK2,SH3 and multiple ankyrin repeat domains 2,22941
279,280,210078_s_at,0.00128368,6.6e-06,-7.06,4.1817,-2.07,KCNAB1,potassium voltage-gated channel subfamily A member regulatory beta subunit 1,7881
280,281,209291_at,0.00128977,6.65e-06,-7.05,4.17364,-0.568,ID4,"inhibitor of DNA binding 4, HLH protein",3400
281,282,227526_at,0.00129353,6.7e-06,-7.05,4.16614,-2.25,CDON,"cell adhesion associated, oncogene regulated",50937
283,284,223296_at,0.00130078,6.83e-06,-7.04,4.14847,-1.47,SLC25A33,solute carrier family 25 member 33,84275
284,285,242541_at,0.00130078,6.83e-06,-7.04,4.14846,-1.05,ABCA9,ATP binding cassette subfamily A member 9,10350
286,287,221016_s_at,0.00131143,6.92e-06,-7.03,4.13592,-0.92,TCF7L1,transcription factor 7 like 1,83439
288,289,226207_at,0.00134572,7.14e-06,-7.01,4.10515,-0.941,RILPL1,Rab interacting lysosomal protein like 1,353116
289,290,207030_s_at,0.00135734,7.22e-06,-7.0,4.09344,-1.02,CSRP2,cysteine and glycine rich protein 2,1466
290,291,244675_at,0.00135853,7.26e-06,-7.0,4.08925,-1.46,RGS8,regulator of G-protein signaling 8,85397
291,292,57588_at,0.00136719,7.33e-06,-6.99,4.07974,-0.943,SLC24A3,solute carrier family 24 member 3,57419
292,293,227826_s_at,0.00137871,7.44e-06,-6.98,4.06508,-1.67,SORBS2,sorbin and SH3 domain containing 2,8470
294,295,205392_s_at,0.00139206,7.54e-06,-6.97,4.05229,-1.52,CCL15-CCL14///CCL14,CCL15-CCL14 readthrough (NMD candidate)///C-C motif chemokine ligand 14,348249///6358
297,298,237413_at,0.00140538,7.69e-06,-6.96,4.03322,-0.792,MAPK10,mitogen-activated protein kinase 10,5602
299,300,1556579_s_at,0.00142884,7.89e-06,-6.94,4.00746,-1.2,IGSF10,immunoglobulin superfamily member 10,285313
300,301,231334_at,0.00142884,7.89e-06,-6.94,4.00738,-1.13,LOC101929480,uncharacterized LOC101929480,101929480
303,304,223672_at,0.00155746,8.69e-06,-6.88,3.91383,-1.23,SGIP1,SH3 domain GRB2 like endophilin interacting protein 1,84251
307,308,230536_at,0.00159579,9.02e-06,-6.86,3.87745,-1.04,PBX4,PBX homeobox 4,80714
308,309,213234_at,0.00160501,9.1e-06,-6.85,3.86869,-1.65,FAM234B,family with sequence similarity 234 member B,57613
309,310,204719_at,0.00164721,9.37e-06,-6.83,3.84025,-1.87,ABCA8,ATP binding cassette subfamily A member 8,10351
311,312,209135_at,0.00167982,9.62e-06,-6.82,3.81429,-0.693,ASPH,aspartate beta-hydroxylase,444
312,313,238786_at,0.00167982,9.65e-06,-6.81,3.81179,-0.955,ANK3,"ankyrin 3, node of Ranvier (ankyrin G)",288
313,314,238009_at,0.00168406,9.7e-06,-6.81,3.80623,-1.02,SOX5,SRY-box 5,6660
314,315,228241_at,0.00169144,9.78e-06,-6.81,3.79887,-2.44,AGR3,"anterior gradient 3, protein disulphide isomerase family member",155465
315,316,1562733_at,0.00173416,1.01e-05,-6.79,3.77147,-0.822,LINC00092,long intergenic non-protein coding RNA 92,100188953
316,317,212157_at,0.00173607,1.01e-05,-6.78,3.76537,-1.01,SDC2,syndecan 2,6383
326,327,231980_at,0.00181197,1.09e-05,-6.74,3.69538,-0.605,DOK6,docking protein 6,220164
327,328,227337_at,0.00181314,1.09e-05,-6.74,3.69178,-1.07,ANKRD37,ankyrin repeat domain 37,353322
328,329,209789_at,0.00181927,1.1e-05,-6.73,3.68552,-0.998,CORO2B,coronin 2B,10391
329,330,206043_s_at,0.00183033,1.11e-05,-6.73,3.67666,-0.943,ATP2C2,ATPase secretory pathway Ca2+ transporting 2,9914
330,331,209242_at,0.00184169,1.12e-05,-6.72,3.66768,-1.22,PEG3,paternally expressed 3,5178
332,333,1552827_s_at,0.00184378,1.13e-05,-6.72,3.66071,-1.29,SLC26A7,solute carrier family 26 member 7,115111
333,334,242220_at,0.00185397,1.14e-05,-6.71,3.65241,-0.853,SPTBN1,"spectrin beta, non-erythrocytic 1",6711
334,335,227550_at,0.00190241,1.17e-05,-6.69,3.62432,-1.35,GFRA1,GDNF family receptor alpha 1,2674
335,336,205501_at,0.00190314,1.17e-05,-6.69,3.62105,-1.24,PDE10A,phosphodiesterase 10A,10846
336,337,207961_x_at,0.00193892,1.2e-05,-6.68,3.5985,-1.62,MYH11,myosin heavy chain 11,4629
339,340,238605_at,0.0019479,1.21e-05,-6.67,3.58683,-0.738,NOL4,nucleolar protein 4,8715
340,341,211126_s_at,0.00195635,1.22e-05,-6.66,3.57974,-0.971,CSRP2,cysteine and glycine rich protein 2,1466
341,342,223625_at,0.00196361,1.23e-05,-6.66,3.5716,-0.793,FAM126A,family with sequence similarity 126 member A,84668
343,344,227013_at,0.00198422,1.25e-05,-6.65,3.55739,-0.77,LATS2,large tumor suppressor kinase 2,26524
344,345,213308_at,0.00198934,1.26e-05,-6.65,3.55205,-1.88,SHANK2,SH3 and multiple ankyrin repeat domains 2,22941
345,346,238692_at,0.00199655,1.27e-05,-6.64,3.5457,-1.37,BTBD11,BTB domain containing 11,121551
346,347,226303_at,0.00199698,1.27e-05,-6.64,3.54267,-1.36,PGM5,phosphoglucomutase 5,5239
348,349,214002_at,0.00201701,1.29e-05,-6.63,3.52733,-0.964,MYL6,myosin light chain 6,4637
349,350,213629_x_at,0.00202339,1.3e-05,-6.63,3.52145,-2.03,MT1F,metallothionein 1F,4494
350,351,204151_x_at,0.00203571,1.31e-05,-6.62,3.51274,-1.52,AKR1C1,aldo-keto reductase family 1 member C1,1645
351,352,229656_s_at,0.00204894,1.33e-05,-6.61,3.5008,-1.09,EML6,echinoderm microtubule associated protein like 6,400954
353,354,217853_at,0.00204894,1.33e-05,-6.61,3.49812,-1.17,TNS3,tensin 3,64759
357,358,203387_s_at,0.00211583,1.39e-05,-6.58,3.45578,-1.68,TBC1D4,TBC1 domain family member 4,9882
360,361,221042_s_at,0.00215005,1.42e-05,-6.57,3.43196,-0.8,CLMN,calmin,79789
362,364,243386_at,0.00217534,1.45e-05,-6.56,3.41099,-1.84,CASZ1,castor zinc finger 1,54897
365,367,209325_s_at,0.00217534,1.46e-05,-6.55,3.40445,-1.34,RGS16,regulator of G-protein signaling 16,6004
366,368,233647_s_at,0.00225281,1.52e-05,-6.53,3.36758,-0.908,CDADC1,cytidine and dCMP deaminase domain containing 1,81602
367,369,207547_s_at,0.00226388,1.53e-05,-6.52,3.36013,-1.54,FAM107A,family with sequence similarity 107 member A,11170
368,370,202401_s_at,0.00229395,1.56e-05,-6.51,3.34459,-1.33,SRF,serum response factor,6722
370,372,204072_s_at,0.00233343,1.6e-05,-6.5,3.32009,-0.967,FRY,FRY microtubule binding protein,10129
371,373,1555977_at,0.00233343,1.6e-05,-6.5,3.32002,-1.38,MYL12A,myosin light chain 12A,10627
372,374,1569582_at,0.00235363,1.61e-05,-6.49,3.30897,-2.29,AADACP1,arylacetamide deacetylase pseudogene 1,201651
373,375,227874_at,0.00239584,1.65e-05,-6.48,3.28897,-1.22,EMCN,endomucin,51705
376,378,222885_at,0.00243749,1.69e-05,-6.46,3.26433,-1.1,EMCN,endomucin,51705
378,380,227827_at,0.00245686,1.71e-05,-6.46,3.25143,-1.65,SORBS2,sorbin and SH3 domain containing 2,8470
381,383,224412_s_at,0.0024997,1.76e-05,-6.44,3.22683,-0.732,TRPM6,transient receptor potential cation channel subfamily M member 6,140803
382,384,205236_x_at,0.00251133,1.77e-05,-6.44,3.21974,-1.83,SOD3,"superoxide dismutase 3, extracellular",6649
383,385,219619_at,0.00252794,1.78e-05,-6.43,3.21074,-1.8,DIRAS2,DIRAS family GTPase 2,54769
385,387,224996_at,0.00258807,1.84e-05,-6.41,3.18267,-0.919,ASPH,aspartate beta-hydroxylase,444
386,388,213068_at,0.00259754,1.85e-05,-6.41,3.17657,-1.46,DPT,dermatopontin,1805
