,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
121,121,202920_at,1.22e-06,2.73e-09,-7.5819531,11.189872,-2.33534336,ANK2,"ankyrin 2, neuronal",287
128,128,225387_at,1.33e-06,3.14e-09,-7.5376116,11.054678,-1.43414439,TSPAN5,tetraspanin 5,10098
131,131,229024_at,1.36e-06,3.29e-09,-7.5233144,11.011048,-1.79017202,RNF150,ring finger protein 150,57484
135,135,1553559_at,1.6e-06,3.98e-09,-7.4639392,10.829658,-1.61370834,TMEM171,transmembrane protein 171,134285
139,139,215918_s_at,1.72e-06,4.43e-09,-7.4302093,10.726474,-0.64972253,SPTBN1,"spectrin beta, non-erythrocytic 1",6711
141,141,214745_at,1.72e-06,4.49e-09,-7.425605,10.712381,-1.86281395,PLCH1,phospholipase C eta 1,23007
142,142,238009_at,1.72e-06,4.52e-09,-7.4235139,10.70598,-1.41840562,SOX5,SRY-box 5,6660
145,145,227091_at,1.79e-06,4.79e-09,-7.4059415,10.652174,-1.70326221,CCDC146,coiled-coil domain containing 146,57639
146,146,209470_s_at,1.9e-06,5.12e-09,-7.3845998,10.586792,-3.1694259,GPM6A,glycoprotein M6A,2823
149,149,205382_s_at,1.94e-06,5.33e-09,-7.3721416,10.548607,-2.48982204,CFD,complement factor D,1675
155,155,219049_at,2.15e-06,6.14e-09,-7.3279551,10.413068,-1.82565052,CSGALNACT1,chondroitin sulfate N-acetylgalactosaminyltransferase 1,55790
157,157,205923_at,2.16e-06,6.27e-09,-7.3217455,10.394008,-2.39092039,RELN,reelin,5649
158,158,203059_s_at,2.16e-06,6.27e-09,-7.3212994,10.392638,-1.10061125,PAPSS2,3'-phosphoadenosine 5'-phosphosulfate synthase 2,9060
159,159,219643_at,2.28e-06,6.67e-09,-7.3024695,10.33482,-2.69706865,LRP1B,LDL receptor related protein 1B,53353
160,160,220723_s_at,2.28e-06,6.74e-09,-7.2988834,10.323805,-2.76670165,CWH43,cell wall biogenesis 43 C-terminal homolog,80157
161,161,209469_at,2.28e-06,6.89e-09,-7.2919366,10.302465,-3.05294223,GPM6A,glycoprotein M6A,2823
168,168,1557961_s_at,2.33e-06,7.25e-09,-7.2763287,10.254505,-1.61471012,C8orf88,chromosome 8 open reading frame 88,100127983
170,170,210335_at,2.36e-06,7.42e-09,-7.2688488,10.231514,-1.62261701,RASSF9,Ras association domain family member 9,9182
172,172,219945_at,2.4e-06,7.58e-09,-7.2621764,10.211001,-1.83945268,DDX25,DEAD-box helicase 25,29118
176,176,228107_at,2.54e-06,8.23e-09,-7.2367925,10.132932,-0.75629558,C8orf88,chromosome 8 open reading frame 88,100127983
179,179,222942_s_at,2.79e-06,9.19e-09,-7.2024931,10.027363,-1.26388768,TIAM2,T-cell lymphoma invasion and metastasis 2,26230
180,180,206498_at,2.82e-06,9.37e-09,-7.1962106,10.008016,-2.05533103,OCA2,OCA2 melanosomal transmembrane protein,4948
181,181,1555912_at,2.82e-06,9.42e-09,-7.1948281,10.003759,-1.3178891,ST7-AS1,ST7 antisense RNA 1,93653
183,183,210695_s_at,2.87e-06,9.67e-09,-7.1863853,9.977754,-0.89375583,WWOX,WW domain containing oxidoreductase,51741
184,184,1555352_at,2.89e-06,9.83e-09,-7.1812732,9.962006,-0.84933062,FOXP2,forkhead box P2,93986
186,186,201496_x_at,2.89e-06,9.89e-09,-7.1794822,9.956488,-2.04723879,MYH11,myosin heavy chain 11,4629
187,187,238784_at,2.89e-06,9.95e-09,-7.1776426,9.95082,-1.60180299,DPY19L2,dpy-19 like 2,283417
190,190,237248_at,2.98e-06,1.05e-08,-7.1621147,9.902969,-1.33161952,PDE11A,phosphodiesterase 11A,50940
193,193,206517_at,2.98e-06,1.06e-08,-7.1567447,9.886417,-2.18658756,CDH16,cadherin 16,1014
194,194,240770_at,2.98e-06,1.06e-08,-7.1566662,9.886175,-2.35513776,TMEM171,transmembrane protein 171,134285
196,196,235849_at,3.12e-06,1.12e-08,-7.1398639,9.83437,-2.10437676,SCARA5,scavenger receptor class A member 5,286133
197,197,212277_at,3.12e-06,1.13e-08,-7.1385213,9.830229,-0.68375181,MTMR4,myotubularin related protein 4,9110
201,201,216333_x_at,3.19e-06,1.18e-08,-7.1237339,9.784618,-0.79135162,TNXB///TNXA,tenascin XB///tenascin XA (pseudogene),7148///7146
205,205,205083_at,3.19e-06,1.21e-08,-7.1178282,9.766398,-2.88033423,AOX1,aldehyde oxidase 1,316
206,206,235978_at,3.19e-06,1.21e-08,-7.1170811,9.764093,-1.93066145,FABP4,fatty acid binding protein 4,2167
207,207,225575_at,3.22e-06,1.22e-08,-7.1134188,9.752793,-1.91015658,LIFR,leukemia inhibitory factor receptor alpha,3977
209,209,204606_at,3.3e-06,1.27e-08,-7.1021188,9.717919,-2.03718948,CCL21,C-C motif chemokine ligand 21,6366
211,211,228291_s_at,3.31e-06,1.29e-08,-7.0970647,9.702319,-0.96705153,KIZ,kizuna centrosomal protein,55857
212,212,214044_at,3.31e-06,1.29e-08,-7.0969725,9.702034,-1.81973758,RYR2,ryanodine receptor 2,6262
214,214,1569542_at,3.33e-06,1.31e-08,-7.0925975,9.688529,-0.86558994,ADGRA3,adhesion G protein-coupled receptor A3,166647
219,219,223395_at,3.38e-06,1.36e-08,-7.080523,9.651247,-2.02667941,ABI3BP,ABI family member 3 binding protein,25890
224,224,204872_at,3.64e-06,1.5e-08,-7.0502889,9.557852,-1.33975189,TLE4,transducin like enhancer of split 4,7091
226,226,206286_s_at,3.81e-06,1.58e-08,-7.0338528,9.507054,-1.16456121,TDGF1P3///TDGF1,teratocarcinoma-derived growth factor 1 pseudogene 3///teratocarcinoma-derived growth factor 1,6998///6997
229,229,231358_at,3.94e-06,1.66e-08,-7.0187757,9.46044,-2.61537837,MRO,maestro,83876
239,239,238727_at,4.25e-06,1.86e-08,-6.9826819,9.348788,-1.87179289,LOC440934,uncharacterized LOC440934,440934
242,242,230104_s_at,4.67e-06,2.08e-08,-6.9487569,9.24377,-1.89627379,TPPP,tubulin polymerization promoting protein,11076
244,244,219877_at,4.71e-06,2.11e-08,-6.9437941,9.228401,-2.78706968,ZMAT4,zinc finger matrin-type 4,79698
248,248,205357_s_at,4.84e-06,2.2e-08,-6.9311178,9.189138,-2.50082073,AGTR1,angiotensin II receptor type 1,185
250,250,214308_s_at,5.19e-06,2.38e-08,-6.907001,9.114413,-2.04081587,HGD,"homogentisate 1,2-dioxygenase",3081
253,253,210665_at,5.25e-06,2.44e-08,-6.8994743,9.091085,-1.64591481,TFPI,tissue factor pathway inhibitor,7035
254,254,230661_at,5.32e-06,2.48e-08,-6.8943324,9.075146,-0.69032788,LOC286191,uncharacterized LOC286191,286191
255,255,211596_s_at,5.32e-06,2.5e-08,-6.8921516,9.068385,-1.31429394,LRIG1,leucine rich repeats and immunoglobulin like domains 1,26018
259,259,228667_at,5.44e-06,2.59e-08,-6.8804087,9.031978,-1.68870809,AGPAT4,1-acylglycerol-3-phosphate O-acyltransferase 4,56895
261,261,239183_at,5.44e-06,2.61e-08,-6.8786671,9.026578,-1.42064306,ANGPTL1,angiopoietin like 1,9068
262,262,238206_at,5.48e-06,2.64e-08,-6.8754298,9.016539,-1.26196513,RXFP1,relaxin/insulin like family peptide receptor 1,59350
272,272,1555890_at,5.79e-06,2.89e-08,-6.8471371,8.92878,-0.99976095,LOC101928605///OR2A1-AS1///OR2A9P///OR2A20P,uncharacterized LOC101928605///OR2A1 antisense RNA 1///olfactory receptor family 2 subfamily A member 9 pseudogene///olfactory receptor family 2 subfamily A member 20 pseudogene,101928605///101928492///441295///401428
275,276,214607_at,6.02e-06,3.06e-08,-6.8290184,8.872556,-1.30962426,PAK3,p21 (RAC1) activated kinase 3,5063
276,277,205752_s_at,6.02e-06,3.07e-08,-6.8280651,8.869597,-1.19497906,GSTM5,glutathione S-transferase mu 5,2949
277,278,227194_at,6.02e-06,3.08e-08,-6.8276636,8.868351,-1.7570125,FAM3B,family with sequence similarity 3 member B,54097
280,281,229168_at,6.23e-06,3.21e-08,-6.8142517,8.82672,-1.96752678,COL23A1,collagen type XXIII alpha 1 chain,91522
281,282,1569387_at,6.33e-06,3.28e-08,-6.8081285,8.80771,-1.15719035,CSGALNACT1,chondroitin sulfate N-acetylgalactosaminyltransferase 1,55790
282,283,217504_at,6.33e-06,3.29e-08,-6.8073692,8.805353,-1.14509962,ABCA6,ATP binding cassette subfamily A member 6,23460
283,284,238835_at,6.43e-06,3.35e-08,-6.8011034,8.785898,-2.37460681,AVPR1A,arginine vasopressin receptor 1A,552
286,287,202995_s_at,6.76e-06,3.56e-08,-6.7823334,8.727606,-2.50719581,FBLN1,fibulin 1,2192
288,289,203221_at,6.77e-06,3.59e-08,-6.7799977,8.720351,-1.12191177,TLE1,transducin like enhancer of split 1,7088
290,291,209501_at,6.8e-06,3.63e-08,-6.7763919,8.70915,-0.80767511,LOC101060399///CDR2,cerebellar degeneration-related protein 2///cerebellar degeneration related protein 2,101060399///1039
291,292,228080_at,6.88e-06,3.69e-08,-6.7715511,8.694112,-1.55685681,LAYN,layilin,143903
294,295,209612_s_at,6.88e-06,3.75e-08,-6.7669309,8.679759,-3.06305629,ADH1B,"alcohol dehydrogenase 1B (class I), beta polypeptide",125
295,296,214162_at,6.88e-06,3.75e-08,-6.7664927,8.678397,-1.3553387,ASXL3,"additional sex combs like 3, transcriptional regulator",80816
296,297,232720_at,6.88e-06,3.76e-08,-6.765884,8.676506,-1.95438235,LINGO2,leucine rich repeat and Ig domain containing 2,158038
298,299,233536_at,7.23e-06,3.97e-08,-6.7490557,8.624215,-1.88128984,ASXL3,"additional sex combs like 3, transcriptional regulator",80816
303,304,218208_at,7.41e-06,4.14e-08,-6.7363405,8.584696,-0.6722769,PQLC1,PQ loop repeat containing 1,80148
304,305,212966_at,7.41e-06,4.15e-08,-6.7352889,8.581427,-0.79554232,HIC2,hypermethylated in cancer 2,23119
305,306,207415_at,7.5e-06,4.21e-08,-6.7304759,8.566466,-1.31442624,PLA2R1,phospholipase A2 receptor 1,22925
306,307,212843_at,7.5e-06,4.23e-08,-6.7296256,8.563822,-2.53275636,NCAM1,neural cell adhesion molecule 1,4684
307,308,203685_at,7.6e-06,4.29e-08,-6.7246872,8.54847,-1.34573808,BCL2,"BCL2, apoptosis regulator",596
310,311,231430_at,7.95e-06,4.56e-08,-6.7059199,8.490115,-0.67050134,FAM181B,family with sequence similarity 181 member B,220382
311,312,203980_at,7.95e-06,4.57e-08,-6.7055106,8.488843,-3.08130306,FABP4,fatty acid binding protein 4,2167
313,314,222670_s_at,7.95e-06,4.58e-08,-6.7049351,8.487053,-1.33637372,MAFB,MAF bZIP transcription factor B,9935
314,315,209292_at,8.02e-06,4.64e-08,-6.7010913,8.475099,-1.13530843,ID4,"inhibitor of DNA binding 4, HLH protein",3400
315,316,225288_at,8.03e-06,4.66e-08,-6.6997802,8.471021,-1.0899106,COL27A1,collagen type XXVII alpha 1 chain,85301
318,319,227760_at,8.23e-06,4.82e-08,-6.6891505,8.43796,-2.61952529,IGFBPL1,insulin like growth factor binding protein like 1,347252
323,324,242305_at,8.88e-06,5.29e-08,-6.660544,8.348959,-0.54950284,LOC645513,septin 7 pseudogene,645513
327,328,209890_at,9.11e-06,5.48e-08,-6.6495042,8.314603,-1.40785799,TSPAN5,tetraspanin 5,10098
328,329,210194_at,9.36e-06,5.65e-08,-6.6400581,8.285202,-1.48841163,PLA2R1,phospholipase A2 receptor 1,22925
331,332,205082_s_at,9.49e-06,5.78e-08,-6.6331883,8.263818,-1.35179905,AOX1,aldehyde oxidase 1,316
332,333,207961_x_at,9.49e-06,5.79e-08,-6.6322966,8.261042,-1.0179795,MYH11,myosin heavy chain 11,4629
334,335,235867_at,9.64e-06,5.92e-08,-6.6256303,8.240288,-1.61490695,GSTM3,glutathione S-transferase mu 3,2947
335,336,231084_at,9.67e-06,5.96e-08,-6.6236307,8.234063,-1.34087652,CFAP43,cilia and flagella associated protein 43,80217
338,339,204731_at,9.89e-06,6.15e-08,-6.6138374,8.203571,-1.23871479,TGFBR3,transforming growth factor beta receptor 3,7049
341,342,219961_s_at,1.03e-05,6.46e-08,-6.5989986,8.157362,-1.028451,KIZ,kizuna centrosomal protein,55857
342,343,209854_s_at,1.03e-05,6.46e-08,-6.598705,8.156448,-0.81464061,KLK2,kallikrein related peptidase 2,3817
344,345,219610_at,1.03e-05,6.52e-08,-6.595958,8.147893,-1.58039345,ARHGEF28,Rho guanine nucleotide exchange factor 28,64283
345,346,206806_at,1.03e-05,6.52e-08,-6.5957352,8.147199,-2.40628458,DGKI,diacylglycerol kinase iota,9162
347,348,220037_s_at,1.07e-05,6.85e-08,-6.5807979,8.100673,-1.97162734,LYVE1,lymphatic vessel endothelial hyaluronan receptor 1,10894
349,350,205620_at,1.08e-05,6.96e-08,-6.5757305,8.084887,-1.00676695,F10,coagulation factor X,2159
353,354,205221_at,1.12e-05,7.27e-08,-6.5625291,8.043759,-2.77093261,HGD,"homogentisate 1,2-dioxygenase",3081
355,356,205876_at,1.13e-05,7.36e-08,-6.5585944,8.031499,-1.46457934,LIFR,leukemia inhibitory factor receptor alpha,3977
358,359,223296_at,1.14e-05,7.53e-08,-6.5516816,8.009959,-1.38404953,SLC25A33,solute carrier family 25 member 33,84275
360,361,239752_at,1.17e-05,7.71e-08,-6.5441646,7.986535,-1.56423437,CECR2,"CECR2, histone acetyl-lysine reader",27443
362,364,212071_s_at,1.18e-05,7.92e-08,-6.5359492,7.960931,-0.76059183,SPTBN1,"spectrin beta, non-erythrocytic 1",6711
364,366,206159_at,1.18e-05,7.96e-08,-6.5345086,7.956442,-1.38393066,GDF10,growth differentiation factor 10,2662
369,371,202994_s_at,1.19e-05,8.08e-08,-6.5299782,7.942321,-2.27970383,FBLN1,fibulin 1,2192
370,372,205051_s_at,1.2e-05,8.18e-08,-6.5261922,7.930521,-2.3263278,KIT,KIT proto-oncogene receptor tyrosine kinase,3815
372,374,208016_s_at,1.2e-05,8.26e-08,-6.5230397,7.920694,-1.16711016,AGTR1,angiotensin II receptor type 1,185
373,375,229313_at,1.2e-05,8.26e-08,-6.5230223,7.92064,-1.80297481,ANO5,anoctamin 5,203859
376,378,225705_at,1.25e-05,8.67e-08,-6.5083518,7.874908,-0.54416265,CEP95,centrosomal protein 95,90799
377,379,213068_at,1.27e-05,8.8e-08,-6.5035561,7.859956,-2.92819902,DPT,dermatopontin,1805
378,380,1561760_s_at,1.29e-05,9.01e-08,-6.4962261,7.837103,-0.60974981,LOC645513,septin 7 pseudogene,645513
380,382,212964_at,1.29e-05,9.07e-08,-6.4942059,7.830804,-0.87071102,HIC2,hypermethylated in cancer 2,23119
382,384,212713_at,1.29e-05,9.11e-08,-6.4928084,7.826446,-1.22607786,MFAP4,microfibrillar associated protein 4,4239
384,386,206262_at,1.3e-05,9.18e-08,-6.4905727,7.819475,-1.18435638,ADH1C,"alcohol dehydrogenase 1C (class I), gamma polypeptide",126
387,389,235210_s_at,1.33e-05,9.53e-08,-6.4790492,7.783542,-1.32813659,SBSPON,somatomedin B and thrombospondin type 1 domain containing,157869
390,392,242496_at,1.33e-05,9.58e-08,-6.4775908,7.778994,-1.65035666,ART4,ADP-ribosyltransferase 4 (Dombrock blood group),420
391,393,230087_at,1.33e-05,9.61e-08,-6.4764661,7.775487,-0.8862016,PRIMA1,proline rich membrane anchor 1,145270
394,396,224339_s_at,1.36e-05,9.87e-08,-6.4682006,7.749709,-1.78872299,ANGPTL1,angiopoietin like 1,9068
400,402,203911_at,1.46e-05,1.08e-07,-6.4414052,7.66613,-1.85689657,RAP1GAP,RAP1 GTPase activating protein,5909
402,404,236255_at,1.46e-05,1.08e-07,-6.4405826,7.663564,-0.99501088,PLEKHG4B,pleckstrin homology and RhoGEF domain containing G4B,153478
403,405,219295_s_at,1.46e-05,1.09e-07,-6.4387766,7.65793,-2.24399909,PCOLCE2,procollagen C-endopeptidase enhancer 2,26577
404,406,205413_at,1.46e-05,1.09e-07,-6.4378668,7.655092,-3.05498441,MPPED2,metallophosphoesterase domain containing 2,744
405,407,227478_at,1.46e-05,1.09e-07,-6.437399,7.653632,-0.94225784,SETBP1,SET binding protein 1,26040
407,409,213383_at,1.49e-05,1.12e-07,-6.4307886,7.63301,-1.05593543,SBF1,SET binding factor 1,6305
412,414,229178_at,1.57e-05,1.19e-07,-6.4109972,7.571259,-1.63068237,PRTG,protogenin,283659
415,417,230425_at,1.59e-05,1.21e-07,-6.4045233,7.551058,-2.53474291,EPHB1,EPH receptor B1,2047
416,418,229302_at,1.6e-05,1.22e-07,-6.402265,7.544011,-1.69381547,TMEM178A,transmembrane protein 178A,130733
420,422,231532_at,1.63e-05,1.26e-07,-6.3930349,7.515207,-1.14367656,NCAM1,neural cell adhesion molecule 1,4684
423,425,206253_at,1.71e-05,1.33e-07,-6.3756772,7.461035,-1.48863125,DLG2,discs large MAGUK scaffold protein 2,1740
424,426,225571_at,1.71e-05,1.34e-07,-6.3741144,7.456157,-2.18304242,LIFR,leukemia inhibitory factor receptor alpha,3977
426,428,238116_at,1.71e-05,1.34e-07,-6.3734445,7.454066,-1.59192478,DYNLRB2,dynein light chain roadblock-type 2,83657
427,429,223513_at,1.71e-05,1.35e-07,-6.3719911,7.44953,-1.27531062,CENPJ,centromere protein J,55835
428,430,225147_at,1.71e-05,1.35e-07,-6.3715713,7.448219,-1.01561842,CYTH3,cytohesin 3,9265
429,431,201368_at,1.76e-05,1.4e-07,-6.361792,7.417695,-0.76239802,ZFP36L2,ZFP36 ring finger protein like 2,678
430,432,1569582_at,1.76e-05,1.4e-07,-6.3615123,7.416822,-1.83571842,AADACP1,arylacetamide deacetylase pseudogene 1,201651
432,434,209324_s_at,1.76e-05,1.4e-07,-6.3601105,7.412446,-1.76424083,RGS16,regulator of G-protein signaling 16,6004
433,435,209447_at,1.76e-05,1.41e-07,-6.3596566,7.411029,-1.28769981,SYNE1,spectrin repeat containing nuclear envelope protein 1,23345
437,439,202709_at,1.77e-05,1.43e-07,-6.3546938,7.395538,-1.43300168,FMOD,fibromodulin,2331
438,440,1554748_at,1.77e-05,1.43e-07,-6.3539876,7.393333,-1.83928164,CLCNKB,chloride voltage-gated channel Kb,1188
440,442,220486_x_at,1.81e-05,1.47e-07,-6.3466333,7.370376,-0.76254231,LOC101928589///TMEM164,uncharacterized LOC101928589///transmembrane protein 164,101928589///84187
446,448,207977_s_at,1.86e-05,1.53e-07,-6.3335106,7.329408,-1.85896701,DPT,dermatopontin,1805
450,452,219778_at,1.89e-05,1.57e-07,-6.3262742,7.306816,-1.77686697,ZFPM2,"zinc finger protein, FOG family member 2",23414
451,453,237942_at,1.9e-05,1.58e-07,-6.3230801,7.296843,-1.27342789,SNRK-AS1,SNRK antisense RNA 1,100873954
452,454,235201_at,1.9e-05,1.58e-07,-6.3228151,7.296016,-1.71288117,FOXP2,forkhead box P2,93986
453,455,1555869_a_at,1.9e-05,1.59e-07,-6.3219977,7.293464,-0.84583678,LOC100507477,uncharacterized LOC100507477,100507477
454,456,203766_s_at,1.9e-05,1.59e-07,-6.3219229,7.293231,-1.60703965,LMOD1,leiomodin 1,25802
458,460,205498_at,1.95e-05,1.65e-07,-6.309803,7.255389,-1.77964387,GHR,growth hormone receptor,2690
465,467,226248_s_at,2.01e-05,1.73e-07,-6.2953153,7.21015,-2.03787936,KIAA1324,KIAA1324,57535
466,469,229032_at,2.01e-05,1.73e-07,-6.2950032,7.209176,-2.14475159,WSCD2,WSC domain containing 2,9671
467,470,241672_at,2.01e-05,1.74e-07,-6.2938811,7.205672,-2.62822821,SERTM1,serine rich and transmembrane domain containing 1,400120
468,471,210664_s_at,2.01e-05,1.74e-07,-6.293818,7.205475,-1.78544185,TFPI,tissue factor pathway inhibitor,7035
470,473,209613_s_at,2.05e-05,1.78e-07,-6.2871252,7.184575,-3.36782263,ADH1B,"alcohol dehydrogenase 1B (class I), beta polypeptide",125
473,476,221447_s_at,2.07e-05,1.8e-07,-6.2832696,7.172535,-1.65279952,GLT8D2,glycosyltransferase 8 domain containing 2,83468
478,483,218858_at,2.13e-05,1.88e-07,-6.2697843,7.130421,-1.72081916,DEPTOR,DEP domain containing MTOR-interacting protein,64798
479,484,220987_s_at,2.13e-05,1.89e-07,-6.2690286,7.128061,-1.44142203,NUAK2///AKIP1,NUAK family kinase 2///A-kinase interacting protein 1,81788///56672
480,485,242680_at,2.13e-05,1.89e-07,-6.2682555,7.125647,-1.83755297,AVPR1A,arginine vasopressin receptor 1A,552
484,489,207557_s_at,2.24e-05,2.01e-07,-6.2503813,7.069823,-1.04459548,RYR2,ryanodine receptor 2,6262
485,490,229778_at,2.25e-05,2.02e-07,-6.2483983,7.06363,-2.55538364,SPX,spexin hormone,80763
486,491,242715_at,2.25e-05,2.03e-07,-6.2472082,7.059913,-1.26862346,ZNF536,zinc finger protein 536,9745
487,492,1566079_at,2.26e-05,2.04e-07,-6.2457783,7.055447,-1.70633356,RPS16P5,ribosomal protein S16 pseudogene 5,647190
488,493,214930_at,2.26e-05,2.05e-07,-6.24416,7.050393,-2.19599382,SLITRK5,SLIT and NTRK like family member 5,26050
490,495,1554234_at,2.3e-05,2.09e-07,-6.2379268,7.030924,-1.20472284,KATNAL2,katanin catalytic subunit A1 like 2,83473
491,496,209230_s_at,2.31e-05,2.1e-07,-6.235871,7.024503,-1.7220983,NUPR1,"nuclear protein 1, transcriptional regulator",26471
492,498,218844_at,2.31e-05,2.11e-07,-6.2341545,7.019142,-1.00798864,ACSF2,acyl-CoA synthetase family member 2,80221
493,499,228656_at,2.31e-05,2.12e-07,-6.2339691,7.018563,-1.51900312,PROX1,prospero homeobox 1,5629
494,500,228502_at,2.31e-05,2.12e-07,-6.2334792,7.017032,-0.56722168,RPS6KA6,ribosomal protein S6 kinase A6,27330
495,501,209676_at,2.35e-05,2.15e-07,-6.2283252,7.000934,-1.43310758,TFPI,tissue factor pathway inhibitor,7035
496,502,203088_at,2.35e-05,2.17e-07,-6.2267555,6.996031,-1.56621665,FBLN5,fibulin 5,10516
497,503,237585_at,2.37e-05,2.19e-07,-6.2231641,6.984813,-0.74166177,C4orf47,chromosome 4 open reading frame 47,441054
499,505,231773_at,2.37e-05,2.19e-07,-6.2226934,6.983343,-1.67759965,ANGPTL1,angiopoietin like 1,9068
501,507,227174_at,2.44e-05,2.26e-07,-6.2132988,6.953998,-2.0948064,WDR72,WD repeat domain 72,256764
506,512,229351_at,2.46e-05,2.31e-07,-6.2069377,6.934129,-0.75733667,USP49,ubiquitin specific peptidase 49,25862
508,514,230158_at,2.48e-05,2.33e-07,-6.2039278,6.924726,-1.38084602,DPY19L2,dpy-19 like 2,283417
