,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
57,57,202458_at,1.19e-05,1.26e-08,9.4241909,9.991673,1.46991306,PRSS23,"protease, serine 23",11098
59,59,213422_s_at,1.34e-05,1.49e-08,9.325192,9.834412,1.68803783,MXRA8,matrix remodeling associated 8,54587
60,60,206571_s_at,1.34e-05,1.49e-08,9.3233991,9.831552,0.8672719,MAP4K4,mitogen-activated protein kinase kinase kinase kinase 4,9448
61,61,207808_s_at,1.38e-05,1.57e-08,9.2946599,9.785641,2.57913853,PROS1,protein S (alpha),5627
62,62,202180_s_at,1.46e-05,1.69e-08,9.2510917,9.715823,1.45809172,MVP,major vault protein,9961
64,64,209035_at,1.48e-05,1.76e-08,9.2271567,9.677357,1.48569716,MDK,midkine (neurite growth-promoting factor 2),4192
65,65,204017_at,1.68e-05,2.03e-08,9.1424077,9.540517,0.9272825,KDELR3,KDEL endoplasmic reticulum protein retention receptor 3,11015
66,66,235871_at,1.77e-05,2.17e-08,9.1038047,9.477856,1.25724162,LIPH,lipase H,200879
67,67,209641_s_at,2.12e-05,2.66e-08,8.9865125,9.286188,1.55922369,ABCC3,ATP binding cassette subfamily C member 3,8714
69,70,201136_at,2.15e-05,2.81e-08,8.9562282,9.236387,1.13560434,PLP2,proteolipid protein 2,5355
70,71,202391_at,2.15e-05,2.83e-08,8.9522841,9.229892,1.61217703,BASP1,brain abundant membrane attached signal protein 1,10409
73,74,222240_s_at,2.23e-05,3.17e-08,8.8866388,9.121462,0.96006619,ISYNA1,inositol-3-phosphate synthase 1,51477
75,76,204328_at,2.23e-05,3.18e-08,8.8846856,9.118226,1.7766398,TMC6,transmembrane channel like 6,11322
76,77,211163_s_at,2.23e-05,3.18e-08,8.884627,9.118129,1.26500554,TNFRSF10C,TNF receptor superfamily member 10c,8794
77,78,218847_at,2.29e-05,3.31e-08,8.8619707,9.080559,1.19603522,IGF2BP2,insulin like growth factor 2 mRNA binding protein 2,10644
78,79,202528_at,2.35e-05,3.44e-08,8.8403543,9.044645,2.34469641,GALE,UDP-galactose-4-epimerase,2582
79,80,230252_at,2.37e-05,3.54e-08,8.8235542,9.016687,2.7906281,LPAR5,lysophosphatidic acid receptor 5,57121
80,81,211343_s_at,2.37e-05,3.55e-08,8.8230549,9.015855,1.8788391,COL13A1,collagen type XIII alpha 1 chain,1305
81,82,91703_at,2.7e-05,4.11e-08,8.7405201,8.877917,0.92838436,EHBP1L1,EH domain binding protein 1 like 1,254102
82,83,224916_at,2.72e-05,4.18e-08,8.7308036,8.861614,1.43523275,TMEM173,transmembrane protein 173,340061
83,84,208002_s_at,2.73e-05,4.25e-08,8.7212577,8.845585,1.12845673,ACOT7,acyl-CoA thioesterase 7,11332
84,85,202286_s_at,2.78e-05,4.38e-08,8.7044255,8.817288,3.63028619,TACSTD2,tumor-associated calcium signal transducer 2,4070
85,86,218086_at,2.78e-05,4.42e-08,8.698729,8.807702,1.17695228,NPDC1,"neural proliferation, differentiation and control 1",56654
86,87,227240_at,2.97e-05,4.78e-08,8.6554084,8.734654,2.7801876,NGEF,neuronal guanine nucleotide exchange factor,25791
87,88,205485_at,3.19e-05,5.2e-08,8.6082826,8.654884,2.15072623,RYR1,ryanodine receptor 1,6261
88,89,222921_s_at,3.28e-05,5.39e-08,8.5875192,8.619636,1.07530763,HEY2,hes related family bHLH transcription factor with YRPW motif 2,23493
89,90,235534_at,3.34e-05,5.55e-08,8.5712446,8.591965,0.91655403,PHLDA3,pleckstrin homology like domain family A member 3,23612
91,92,38671_at,3.43e-05,5.83e-08,8.5437161,8.545073,0.84545923,PLXND1,plexin D1,23129
94,95,226899_at,3.55e-05,6.24e-08,8.5061442,8.480896,0.95331162,UNC5B,unc-5 netrin receptor B,219699
95,96,209270_at,3.58e-05,6.35e-08,8.496764,8.464842,2.47117131,LAMB3,laminin subunit beta 3,3914
96,97,209610_s_at,3.65e-05,6.55e-08,8.4797153,8.43563,0.70944971,SLC1A4,solute carrier family 1 member 4,6509
97,98,227677_at,3.68e-05,6.67e-08,8.4694406,8.418005,1.27275214,JAK3,Janus kinase 3,3718
98,99,37408_at,3.74e-05,6.85e-08,8.4549899,8.393191,1.4296996,MRC2,mannose receptor C type 2,9902
100,101,236561_at,3.75e-05,7e-08,8.4422853,8.37135,1.63620756,TGFBR1,transforming growth factor beta receptor 1,7046
101,102,211725_s_at,3.94e-05,7.43e-08,8.409985,8.315715,1.61447155,BID,BH3 interacting domain death agonist,637
102,103,218313_s_at,4.11e-05,7.81e-08,8.382075,8.267521,1.86283386,GALNT7,polypeptide N-acetylgalactosaminyltransferase 7,51809
104,105,201482_at,4.3e-05,8.33e-08,8.3470862,8.206943,0.93817349,QSOX1,quiescin sulfhydryl oxidase 1,5768
105,106,217733_s_at,4.58e-05,8.99e-08,8.3048617,8.133599,0.77422799,TMSB10,thymosin beta 10,9168
106,107,227134_at,4.58e-05,9.06e-08,8.300665,8.126295,1.88212614,SYTL1,synaptotagmin like 1,84958
107,108,226804_at,4.58e-05,9.22e-08,8.2915421,8.110409,2.63121612,FAM20A,family with sequence similarity 20 member A,54757
108,109,203349_s_at,4.58e-05,9.22e-08,8.2913542,8.110082,1.60847862,ETV5,ETS variant 5,2119
110,111,226814_at,4.73e-05,9.85e-08,8.2550139,8.046679,2.13469318,ADAMTS9,ADAM metallopeptidase with thrombospondin type 1 motif 9,56999
111,112,205481_at,4.73e-05,9.87e-08,8.2544142,8.045631,1.70277249,ADORA1,adenosine A1 receptor,134
112,113,218424_s_at,4.73e-05,9.93e-08,8.2509137,8.039514,0.84947936,STEAP3,STEAP3 metalloreductase,55240
113,114,203716_s_at,4.73e-05,9.95e-08,8.2499163,8.03777,2.19234353,DPP4,dipeptidyl peptidase 4,1803
114,115,242093_at,4.97e-05,1.06e-07,8.2136443,7.974267,2.92238239,SYTL5,synaptotagmin like 5,94122
115,116,212235_at,4.97e-05,1.06e-07,8.2135524,7.974106,0.82253784,PLXND1,plexin D1,23129
118,119,33323_r_at,5.48e-05,1.2e-07,8.1463871,7.856006,1.59865243,SFN,stratifin,2810
119,120,203413_at,6e-05,1.33e-07,8.0934926,7.762533,1.8780893,NELL2,neural EGFL like 2,4753
120,121,242344_at,6.12e-05,1.37e-07,8.0757294,7.73105,4.78671295,GABRB2,gamma-aminobutyric acid type A receptor beta2 subunit,2561
121,122,206906_at,6.12e-05,1.38e-07,8.0730178,7.72624,1.02754571,ICAM5,intercellular adhesion molecule 5,7087
122,123,226638_at,6.12e-05,1.39e-07,8.0693141,7.719668,0.96837233,ARHGAP23,Rho GTPase activating protein 23,57636
124,125,227088_at,6.2e-05,1.43e-07,8.0539834,7.692445,2.06939369,PDE5A,phosphodiesterase 5A,8654
125,126,221073_s_at,6.3e-05,1.46e-07,8.0409885,7.669342,1.67736034,NOD1,nucleotide binding oligomerization domain containing 1,10392
126,127,222294_s_at,6.69e-05,1.57e-07,8.0048358,7.604937,1.73275014,RAB27A,"RAB27A, member RAS oncogene family",5873
128,129,219700_at,6.8e-05,1.62e-07,7.9877944,7.574512,0.89885458,PLXDC1,plexin domain containing 1,57125
129,130,227221_at,6.83e-05,1.64e-07,7.9794392,7.559579,1.50475318,ZMAT3,zinc finger matrin-type 3,64393
130,131,221577_x_at,6.83e-05,1.65e-07,7.976189,7.553767,3.49207632,GDF15,growth differentiation factor 15,9518
131,132,210605_s_at,6.83e-05,1.66e-07,7.9729066,7.547896,1.76571676,MFGE8,milk fat globule-EGF factor 8 protein,4240
133,134,229372_at,6.91e-05,1.71e-07,7.9591101,7.523203,1.60053508,GOLT1A,golgi transport 1A,127845
136,137,203786_s_at,7.43e-05,1.88e-07,7.9086226,7.432597,1.32099995,TPD52L1,tumor protein D52-like 1,7164
137,138,225646_at,7.54e-05,1.92e-07,7.8971357,7.41193,1.97953304,CTSC,cathepsin C,1075
138,139,215380_s_at,7.69e-05,1.97e-07,7.8829972,7.386465,1.61589868,GGCT,gamma-glutamylcyclotransferase,79017
139,140,222450_at,7.71e-05,1.99e-07,7.8778075,7.37711,0.95100073,PMEPA1,"prostate transmembrane protein, androgen induced 1",56937
141,142,219743_at,7.82e-05,2.05e-07,7.8623614,7.349245,1.52185021,HEY2,hes related family bHLH transcription factor with YRPW motif 2,23493
142,143,204015_s_at,8e-05,2.12e-07,7.8427091,7.31374,1.4538947,DUSP4,dual specificity phosphatase 4,1846
143,144,212573_at,8e-05,2.13e-07,7.8400849,7.308995,1.35264703,ENDOD1,endonuclease domain containing 1,23052
144,145,222871_at,8e-05,2.17e-07,7.8317481,7.293912,1.10578949,KLHDC8A,kelch domain containing 8A,55220
148,149,229860_x_at,8e-05,2.21e-07,7.8228302,7.277767,2.06268655,C4orf48,chromosome 4 open reading frame 48,401115
150,151,215111_s_at,8.21e-05,2.28e-07,7.8049201,7.245307,1.01208637,TSC22D1,TSC22 domain family member 1,8848
151,152,208758_at,8.43e-05,2.38e-07,7.7830872,7.205673,1.03074471,ATIC,5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase,471
152,153,200859_x_at,8.43e-05,2.39e-07,7.7810075,7.201894,0.94977791,FLNA,filamin A,2316
155,156,212992_at,8.43e-05,2.43e-07,7.7717352,7.185037,2.94567198,AHNAK2,AHNAK nucleoprotein 2,113146
156,157,229770_at,8.43e-05,2.47e-07,7.7629533,7.16906,1.0899234,GLT1D1,glycosyltransferase 1 domain containing 1,144423
157,158,227143_s_at,8.43e-05,2.48e-07,7.7616409,7.166672,1.50941562,BID,BH3 interacting domain death agonist,637
158,159,203510_at,8.43e-05,2.48e-07,7.7602195,7.164084,1.99899451,MET,"MET proto-oncogene, receptor tyrosine kinase",4233
159,160,33322_i_at,8.43e-05,2.49e-07,7.7580168,7.160074,1.72087407,SFN,stratifin,2810
160,161,215346_at,8.43e-05,2.5e-07,7.7572395,7.158659,0.61035814,CD40,CD40 molecule,958
162,163,227410_at,9.12e-05,2.74e-07,7.7091952,7.071009,1.96407062,FAM43A,family with sequence similarity 43 member A,131583
165,166,229893_at,9.32e-05,2.85e-07,7.6877661,7.031804,1.79175328,FRMD3,FERM domain containing 3,257019
166,167,202826_at,9.32e-05,2.86e-07,7.6853932,7.027458,1.37716493,SPINT1,"serine peptidase inhibitor, Kunitz type 1",6692
167,168,219725_at,9.39e-05,2.9e-07,7.6784313,7.014704,0.91121837,TREM2,triggering receptor expressed on myeloid cells 2,54209
169,170,225979_at,9.47e-05,2.96e-07,7.6676879,6.995008,0.65374056,PLEKHG2,pleckstrin homology and RhoGEF domain containing G2,64857
174,175,209514_s_at,0.000103,3.33e-07,7.6062492,6.882042,1.30123009,RAB27A,"RAB27A, member RAS oncogene family",5873
177,178,206595_at,0.000104,3.39e-07,7.5975249,6.865956,2.90962344,CST6,cystatin E/M,1474
179,180,209228_x_at,0.000105,3.49e-07,7.5818279,6.836983,2.2797617,TUSC3,tumor suppressor candidate 3,7991
186,187,212242_at,0.000112,3.88e-07,7.5278412,6.73706,1.22505163,TUBA4A,tubulin alpha 4a,7277
188,189,224252_s_at,0.000112,3.89e-07,7.5263406,6.734276,1.57074029,FXYD5,FXYD domain containing ion transport regulator 5,53827
189,190,236640_at,0.000113,3.95e-07,7.5175607,6.717982,1.32107733,LOC100507165,uncharacterized LOC100507165,100507165
190,191,225996_at,0.000114,4e-07,7.5111647,6.706106,1.94671972,LONRF2,LON peptidase N-terminal domain and ring finger 2,164832
192,193,217875_s_at,0.000116,4.12e-07,7.49609,6.678089,0.6920599,PMEPA1,"prostate transmembrane protein, androgen induced 1",56937
193,194,203332_s_at,0.00012,4.29e-07,7.4757212,6.64018,0.90143886,INPP5D,inositol polyphosphate-5-phosphatase D,3635
194,195,227212_s_at,0.000122,4.37e-07,7.4658431,6.621773,0.81914779,PHF19,PHD finger protein 19,26147
195,196,201749_at,0.000122,4.41e-07,7.4607707,6.612315,0.93131988,ECE1,endothelin converting enzyme 1,1889
196,197,205479_s_at,0.000123,4.45e-07,7.4567559,6.604827,2.23551398,PLAU,"plasminogen activator, urokinase",5328
197,198,230526_at,0.000129,4.68e-07,7.4304843,6.555766,1.69445735,TNRC6C-AS1,TNRC6C antisense RNA 1,100131096
198,199,204446_s_at,0.000129,4.73e-07,7.4251305,6.545755,3.02252076,ALOX5,arachidonate 5-lipoxygenase,240
200,201,227353_at,0.000131,4.83e-07,7.4142901,6.525473,1.46252293,TMC8,transmembrane channel like 8,147138
201,202,226279_at,0.000131,4.85e-07,7.4124322,6.521995,1.52613355,PRSS23,"protease, serine 23",11098
202,203,222877_at,0.000134,5e-07,7.3962546,6.49169,1.80865388,NRP2,neuropilin 2,8828
203,204,210105_s_at,0.000136,5.12e-07,7.3845138,6.469671,0.93656363,FYN,"FYN proto-oncogene, Src family tyrosine kinase",2534
204,205,216442_x_at,0.000136,5.14e-07,7.3826473,6.466169,2.66109035,FN1,fibronectin 1,2335
209,210,239576_at,0.000136,5.26e-07,7.3708016,6.44393,1.13894111,MTUS1,microtubule associated tumor suppressor 1,57509
210,211,222173_s_at,0.000138,5.38e-07,7.3592057,6.42214,1.42519989,TBC1D2,TBC1 domain family member 2,55357
211,212,200788_s_at,0.000138,5.38e-07,7.3586369,6.42107,0.612407,PEA15,phosphoprotein enriched in astrocytes 15,8682
213,214,218084_x_at,0.000143,5.62e-07,7.3368382,6.380051,1.62477242,FXYD5,FXYD domain containing ion transport regulator 5,53827
215,216,210495_x_at,0.000147,5.84e-07,7.3174294,6.34347,2.6427978,FN1,fibronectin 1,2335
216,217,225868_at,0.000147,5.86e-07,7.3154958,6.339823,1.08747592,TRIM47,tripartite motif containing 47,91107
218,219,203148_s_at,0.000147,5.94e-07,7.3081624,6.325984,1.25111176,TRIM14,tripartite motif containing 14,9830
222,223,211719_x_at,0.000148,6.05e-07,7.2990426,6.308764,2.50333913,FN1,fibronectin 1,2335
223,224,209695_at,0.000148,6.08e-07,7.2968016,6.30453,1.26607818,PTP4A3,"protein tyrosine phosphatase type IVA, member 3",11156
225,226,213100_at,0.000156,6.49e-07,7.2634817,6.241497,0.76594821,UNC5B,unc-5 netrin receptor B,219699
228,229,241898_at,0.000157,6.63e-07,7.2522091,6.220135,2.18383495,LIPH,lipase H,200879
230,231,228715_at,0.000157,6.68e-07,7.2488926,6.213846,3.83433028,ZCCHC12,zinc finger CCHC-type containing 12,170261
231,232,204663_at,0.000157,6.7e-07,7.2469016,6.21007,0.76151821,ME3,malic enzyme 3,10873
232,233,218843_at,0.000159,6.83e-07,7.2375552,6.192337,0.84607579,FNDC4,fibronectin type III domain containing 4,64838
233,234,224710_at,0.000159,6.88e-07,7.2337887,6.185186,0.7568704,NARR///RAB34,"nine-amino acid residue-repeats///RAB34, member RAS oncogene family",100861437///83871
235,236,212464_s_at,0.000159,6.91e-07,7.2316603,6.181145,2.63362869,FN1,fibronectin 1,2335
236,237,204401_at,0.000159,6.99e-07,7.2254449,6.169339,1.88587819,KCNN4,potassium calcium-activated channel subfamily N member 4,3783
237,238,209286_at,0.000159,7e-07,7.2246261,6.167784,1.40831117,CDC42EP3,CDC42 effector protein 3,10602
239,240,205640_at,0.000159,7.05e-07,7.2216206,6.162072,1.12864677,ALDH3B1,aldehyde dehydrogenase 3 family member B1,221
243,244,212791_at,0.00016,7.17e-07,7.2125838,6.144893,1.01823932,C1orf216,chromosome 1 open reading frame 216,127703
244,245,214129_at,0.00016,7.21e-07,7.2101096,6.140187,0.69336934,LOC101930416///LOC101929792///LOC100996724///PDE4DIP,myomegalin-like///uncharacterized LOC101929792///phosphodiesterase 4D interacting protein-like///phosphodiesterase 4D interacting protein,101930416///101929792///100996724///9659
246,247,229866_at,0.000163,7.41e-07,7.1960412,6.113412,1.83170249,STK32A,serine/threonine kinase 32A,202374
247,248,205016_at,0.000163,7.44e-07,7.1938414,6.109222,2.0170808,TGFA,transforming growth factor alpha,7039
248,249,214752_x_at,0.000165,7.58e-07,7.1846669,6.091743,0.99906533,FLNA,filamin A,2316
250,251,229441_at,0.000165,7.62e-07,7.1820668,6.086787,0.8523992,PRSS23,"protease, serine 23",11098
253,254,222108_at,0.000165,7.69e-07,7.1772283,6.077561,1.79155957,AMIGO2,adhesion molecule with Ig like domain 2,347902
254,255,231788_at,0.000165,7.78e-07,7.1715163,6.066666,1.20217738,LPAR5,lysophosphatidic acid receptor 5,57121
257,258,202701_at,0.000166,7.84e-07,7.167489,6.058981,0.72745531,BMP1,bone morphogenetic protein 1,649
259,260,200660_at,0.000166,7.93e-07,7.1617745,6.048073,1.2460018,S100A11,S100 calcium binding protein A11,6282
260,261,218634_at,0.000166,7.95e-07,7.1603884,6.045426,0.94788303,PHLDA3,pleckstrin homology like domain family A member 3,23612
261,262,206574_s_at,0.000168,8.07e-07,7.1531476,6.031596,1.36750149,PTP4A3,"protein tyrosine phosphatase type IVA, member 3",11156
262,263,218530_at,0.000168,8.09e-07,7.1516469,6.028729,1.33099254,FHOD1,formin homology 2 domain containing 1,29109
263,264,201487_at,0.000169,8.19e-07,7.1456949,6.017353,1.65148093,CTSC,cathepsin C,1075
264,265,203854_at,0.000169,8.2e-07,7.1449752,6.015977,1.79381709,CFI,complement factor I,3426
265,266,200618_at,0.000169,8.31e-07,7.1379702,6.002581,0.64707885,LASP1,LIM and SH3 protein 1,3927
266,267,228964_at,0.000169,8.32e-07,7.1378848,6.002418,1.39898732,PRDM1,PR/SET domain 1,639
267,268,225566_at,0.000169,8.33e-07,7.1369596,6.000648,1.20746159,NRP2,neuropilin 2,8828
268,269,225725_at,0.000169,8.34e-07,7.1362745,5.999337,1.55099926,ZMAT3,zinc finger matrin-type 3,64393
269,270,203780_at,0.000169,8.38e-07,7.1340689,5.995117,1.88480649,MPZL2,myelin protein zero like 2,10205
270,271,224374_s_at,0.000171,8.5e-07,7.1271426,5.981861,1.52841864,EMILIN2,elastin microfibril interfacer 2,84034
272,273,225867_at,0.000173,8.65e-07,7.1180458,5.96444,1.20203269,VASN,vasorin,114990
278,279,226364_at,0.000181,9.26e-07,7.0835834,5.898329,0.86550276,HIP1,huntingtin interacting protein 1,3092
280,281,227609_at,0.000186,9.61e-07,7.0651798,5.862953,0.75123491,EPSTI1,epithelial stromal interaction 1 (breast),94240
281,282,203382_s_at,0.000189,9.82e-07,7.0543361,5.842085,2.17783518,APOE,apolipoprotein E,348
287,288,209435_s_at,0.000198,1.04e-06,7.0233518,5.782364,0.70603599,ARHGEF2,Rho/Rac guanine nucleotide exchange factor 2,9181
288,289,213040_s_at,0.0002,1.06e-06,7.0148936,5.766036,1.22111038,NPTXR,neuronal pentraxin receptor,23467
289,290,220584_at,0.0002,1.06e-06,7.013878,5.764075,1.01839044,PRR36,proline rich 36,80164
290,291,217728_at,0.000205,1.09e-06,7.0009424,5.739082,0.72805402,S100A6,S100 calcium binding protein A6,6277
291,293,235766_x_at,0.000212,1.14e-06,6.9803487,5.699242,1.56740824,RAB27A,"RAB27A, member RAS oncogene family",5873
292,294,201288_at,0.000214,1.16e-06,6.9717058,5.682503,0.94882188,ARHGDIB,Rho GDP dissociation inhibitor beta,397
294,296,220512_at,0.000214,1.17e-06,6.9684323,5.67616,0.98487661,DLC1,DLC1 Rho GTPase activating protein,10395
295,297,204490_s_at,0.000214,1.17e-06,6.9680409,5.675401,0.83760239,CD44,CD44 molecule (Indian blood group),960
297,299,214632_at,0.000216,1.19e-06,6.9603589,5.66051,0.94905402,NRP2,neuropilin 2,8828
299,301,212024_x_at,0.000219,1.21e-06,6.951032,5.642418,0.62587509,FLII,"FLII, actin remodeling protein",2314
300,302,222449_at,0.000219,1.22e-06,6.9475498,5.635661,1.11239846,PMEPA1,"prostate transmembrane protein, androgen induced 1",56937
301,303,212665_at,0.000221,1.23e-06,6.9430584,5.626942,1.49043931,TIPARP,TCDD inducible poly(ADP-ribose) polymerase,25976
305,307,203623_at,0.000221,1.25e-06,6.9349102,5.611116,0.90167428,PLXNA3,plexin A3,55558
309,311,210951_x_at,0.000231,1.32e-06,6.9084602,5.559679,1.35902099,RAB27A,"RAB27A, member RAS oncogene family",5873
311,313,209784_s_at,0.000231,1.33e-06,6.9026774,5.548419,0.76207953,JAG2,jagged 2,3714
315,317,223454_at,0.000231,1.35e-06,6.8973595,5.538061,0.96622886,CXCL16,C-X-C motif chemokine ligand 16,58191
316,318,219278_at,0.000232,1.36e-06,6.8934826,5.530506,1.02530233,MAP3K6,mitogen-activated protein kinase kinase kinase 6,9064
319,321,203370_s_at,0.000237,1.4e-06,6.8782978,5.500896,0.80741047,PDLIM7,PDZ and LIM domain 7,9260
320,322,46665_at,0.000237,1.4e-06,6.8782168,5.500739,0.88807743,SEMA4C,semaphorin 4C,54910
323,325,204489_s_at,0.000243,1.45e-06,6.8600636,5.465296,0.83894222,CD44,CD44 molecule (Indian blood group),960
324,327,32137_at,0.000249,1.5e-06,6.8443401,5.434558,0.81644795,JAG2,jagged 2,3714
