,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
266,266,11_19_2,0.00911,0.000195,4.9288699,0.80976,0.9392346,COX7A2L,cytochrome c oxidase subunit VIIa polypeptide 2 like,9167
268,268,45_4_5,0.00917,0.000198,4.9214264,0.79569,1.7960006,CCND1,cyclin D1,595
274,274,14_25_7,0.00928,0.000204,4.9038851,0.7625,2.366972,DUSP6,dual specificity phosphatase 6,1848
276,276,41_12_1,0.00948,0.00021,4.8890586,0.73442,1.5575007,NT5E,"5'-nucleotidase, ecto (CD73)",4907
278,278,26_7_3,0.00976,0.000218,4.8696466,0.69762,2.1744759,DUSP6,dual specificity phosphatase 6,1848
280,280,60_19_7,0.00983,0.000221,4.8626378,0.68432,1.020007,HES2,hairy and enhancer of split 2 (Drosophila),54626
281,281,20_6_2,0.00983,0.000223,4.8595609,0.67848,3.6090062,KCNN4,"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4",3783
282,282,46_23_2,0.00983,0.000224,4.8555729,0.67091,2.7013004,QPCT,glutaminyl-peptide cyclotransferase (glutaminyl cyclase),25797
284,284,13_21_1,0.00983,0.000226,4.8524679,0.66502,0.7760032,IGF2R,insulin-like growth factor 2 receptor,3482
285,285,23_8_2,0.00983,0.000226,4.8522694,0.66464,2.0310315,KBTBD2///PLAG1,kelch repeat and BTB (POZ) domain containing 2///pleiomorphic adenoma gene 1,25948///5324
286,286,54_28_7,0.00983,0.000226,4.8514605,0.6631,1.2005929,UPP1,uridine phosphorylase 1,7378
287,287,56_17_4,0.00994,0.000229,4.8442465,0.6494,1.2639732,TK1,"thymidine kinase 1, soluble",7083
290,290,28_13_5,0.0101,0.000234,4.8328416,0.62773,3.6046918,ACP6,"acid phosphatase 6, lysophosphatidic",51205
291,291,28_21_1,0.0101,0.000235,4.8305397,0.62335,1.0844648,CTNNB1,"catenin (cadherin-associated protein), beta 1, 88kDa",1499
293,293,15_8_7,0.0101,0.000237,4.8262075,0.61511,0.8433416,VSNL1,visinin-like 1,7447
295,295,8_22_7,0.0101,0.00024,4.8213791,0.60593,1.4843407,FYB,FYN binding protein (FYB-120/130),2533
296,296,14_14_6,0.0101,0.00024,4.81955,0.60245,0.7269571,DHX36,DEAH (Asp-Glu-Ala-His) box polypeptide 36,170506
299,299,2_21_2,0.0104,0.00025,4.7990264,0.56338,1.0369726,PON2,paraoxonase 2,5445
300,300,28_3_7,0.0105,0.000252,4.7944886,0.55473,0.9643895,GINS2,GINS complex subunit 2 (Psf2 homolog),51659
301,301,51_24_2,0.0105,0.000253,4.7926523,0.55123,0.7680817,DGKZ,"diacylglycerol kinase, zeta 104kDa",8525
306,306,57_4_4,0.0107,0.000264,4.7703943,0.50879,1.3511163,SPINT1,"serine peptidase inhibitor, Kunitz type 1",6692
308,308,46_9_3,0.0109,0.000269,4.7620866,0.49294,2.3099649,IL1RAP,interleukin 1 receptor accessory protein,3556
313,313,39_21_7,0.0111,0.000281,4.7399224,0.45061,1.9047078,ANXA1,annexin A1,301
320,320,15_26_5,0.0114,0.000295,4.714407,0.40181,1.1031001,KIAA0101,KIAA0101,9768
322,322,58_13_1,0.0114,0.000296,4.7127275,0.39859,1.5743174,PSG11,pregnancy specific beta-1-glycoprotein 11,5680
323,323,23_15_7,0.0114,0.000297,4.7098058,0.393,0.6851572,TRIM13,tripartite motif-containing 13,10206
325,325,23_27_1,0.0114,0.0003,4.705546,0.38484,1.9970412,IL1B,"interleukin 1, beta",3553
328,328,8_15_4,0.0115,0.000303,4.700647,0.37546,1.5572144,CKAP5,cytoskeleton associated protein 5,9793
331,331,25_21_1,0.0117,0.000312,4.6848633,0.34522,1.6531212,MST1R,macrophage stimulating 1 receptor (c-met-related tyrosine kinase),4486
335,335,7_7_5,0.0118,0.000318,4.6760566,0.32833,1.2982191,C4orf6,chromosome 4 open reading frame 6,10141
339,339,26_20_1,0.0121,0.00033,4.6563827,0.29058,2.3421188,CYBB,"cytochrome b-245, beta polypeptide (chronic granulomatous disease)",1536
342,342,27_6_5,0.0122,0.000337,4.6463576,0.27133,4.7986523,CLDN16,claudin 16,10686
346,346,2_31_2,0.0125,0.000349,4.6283656,0.23675,1.5018376,GRB7,growth factor receptor-bound protein 7,2886
350,350,58_16_4,0.0128,0.000361,4.6101939,0.2018,1.9324974,MALL,"mal, T-cell differentiation protein-like",7851
353,353,14_25_2,0.013,0.00037,4.5978243,0.17799,0.7159444,BLVRA,biliverdin reductase A,644
354,354,35_13_7,0.0132,0.000375,4.5909226,0.16469,1.3593341,CDH13,"cadherin 13, H-cadherin (heart)",1012
356,356,26_10_1,0.0133,0.000381,4.5827385,0.14893,2.4640358,MET,met proto-oncogene (hepatocyte growth factor receptor),4233
357,357,2_3_4,0.0133,0.000381,4.5824248,0.14832,1.2264945,MAP4K4,mitogen-activated protein kinase kinase kinase kinase 4,9448
361,361,38_15_1,0.0133,0.000385,4.5768973,0.13767,0.9928311,ABR,active BCR-related gene,29
362,362,7_7_7,0.0134,0.000389,4.5718318,0.1279,1.5449289,AMIGO2,adhesion molecule with Ig-like domain 2,347902
363,363,47_12_7,0.0134,0.000392,4.5678581,0.12024,3.8678524,DPP4,"dipeptidyl-peptidase 4 (CD26, adenosine deaminase complexing protein 2)",1803
365,365,17_3_8,0.0135,0.000396,4.5631377,0.11113,0.8692163,BAI3,brain-specific angiogenesis inhibitor 3,577
369,369,25_18_4,0.0138,0.000408,4.5472452,0.08047,0.7711603,NAT6///HYAL3,N-acetyltransferase 6///hyaluronoglucosaminidase 3,24142///8372
370,370,38_25_2,0.0143,0.000425,4.5271431,0.04164,0.8954978,TNFRSF10B,"tumor necrosis factor receptor superfamily, member 10b",8795
371,371,19_28_1,0.0144,0.000429,4.5224142,0.0325,2.1248783,hCG_2015138///PGAM1,phosphoglycerate mutase 1 pseudogene///phosphoglycerate mutase 1 (brain),642969///5223
373,373,30_18_1,0.0144,0.000431,4.5197839,0.02742,1.0939497,ALOX5,arachidonate 5-lipoxygenase,240
374,374,27_17_1,0.0144,0.000432,4.5183598,0.02467,0.6064558,GSK3B,glycogen synthase kinase 3 beta,2932
377,377,30_24_5,0.0144,0.000437,4.5131302,0.01456,0.8239681,DNMT1,DNA (cytosine-5-)-methyltransferase 1,1786
378,378,38_21_1,0.0144,0.000437,4.5127929,0.0139,2.3858269,AK1,adenylate kinase 1,203
379,379,8_4_4,0.0144,0.000438,4.5113227,0.01106,1.804588,CDH16,"cadherin 16, KSP-cadherin",1014
384,384,30_19_2,0.0151,0.000465,4.480923,-0.04777,1.0533546,TMSB10,"thymosin, beta 10",9168
385,385,27_14_3,0.0152,0.00047,4.4758541,-0.05758,0.6445668,PIGB,"phosphatidylinositol glycan anchor biosynthesis, class B",9488
386,386,16_18_4,0.0152,0.00047,4.4753938,-0.05847,0.8288268,POLR1C,"polymerase (RNA) I polypeptide C, 30kDa",9533
388,388,50_16_5,0.0156,0.000485,4.4598612,-0.08857,2.2367018,MPZL2,myelin protein zero-like 2,10205
389,389,14_16_5,0.0156,0.000488,4.4568461,-0.09442,1.3242838,ATP11A,"ATPase, class VI, type 11A",23250
390,390,3_31_5,0.0156,0.000488,4.4565041,-0.09508,0.8002119,C21orf30///CAMK2G,chromosome 21 open reading frame 30///calcium/calmodulin-dependent protein kinase (CaM kinase) II gamma,54083///818
391,391,13_9_7,0.0156,0.000489,4.4556085,-0.09681,0.8097661,VASP,vasodilator-stimulated phosphoprotein,7408
395,395,40_31_7,0.0156,0.000496,4.4480421,-0.11149,1.0161488,LOC731301,similar to zinc finger protein 611,731301
398,398,15_4_5,0.0159,0.000509,4.4356905,-0.13545,1.2770104,TNFSF4,"tumor necrosis factor (ligand) superfamily, member 4 (tax-transcriptionally activated glycoprotein 1, 34kDa)",7292
400,400,9_29_3,0.0159,0.000512,4.4321076,-0.1424,1.0582135,ESPL1,extra spindle pole bodies homolog 1 (S. cerevisiae),9700
403,403,6_14_2,0.0162,0.000524,4.4210351,-0.16389,1.1945334,IER3,immediate early response 3,8870
404,404,26_8_5,0.0162,0.000524,4.4205261,-0.16488,0.7594156,SLC40A1,"solute carrier family 40 (iron-regulated transporter), member 1",30061
405,405,58_12_7,0.0162,0.000527,4.4180046,-0.16978,0.7525848,HMGN3,high mobility group nucleosomal binding domain 3,9324
407,407,15_16_6,0.0163,0.000532,4.4127575,-0.17997,0.6584874,C14orf119,chromosome 14 open reading frame 119,55017
408,408,25_7_4,0.0163,0.000534,4.4113019,-0.18279,1.088201,CORO2A,"coronin, actin binding protein, 2A",7464
410,410,36_23_1,0.0163,0.000537,4.4084786,-0.18828,1.0054887,UBE1L,ubiquitin-activating enzyme E1-like,7318
411,411,14_28_7,0.0163,0.000539,4.4060328,-0.19303,1.4288416,CSF2,colony stimulating factor 2 (granulocyte-macrophage),1437
412,412,24_3_8,0.0164,0.000543,4.402148,-0.20058,0.6555604,PKIA,"protein kinase (cAMP-dependent, catalytic) inhibitor alpha",5569
415,415,20_31_1,0.0165,0.000552,4.3944525,-0.21553,1.1243418,SRP68,signal recognition particle 68kDa,6730
422,422,28_15_1,0.0169,0.000573,4.3754693,-0.25245,1.5562095,SERPINA6,"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 6",866
429,429,18_5_2,0.0176,0.000607,4.3459133,-0.30998,0.8458058,LOC729345///SPRY1,"hypothetical protein LOC729345///sprouty homolog 1, antagonist of FGF signaling (Drosophila)",729345///10252
434,434,28_19_3,0.0181,0.000631,4.3269593,-0.3469,1.7955167,ADAMTS1,"ADAM metallopeptidase with thrombospondin type 1 motif, 1",9510
435,435,26_9_2,0.0181,0.000633,4.3252419,-0.35025,1.008169,ITPR2,"inositol 1,4,5-triphosphate receptor, type 2",3709
437,437,45_5_8,0.0181,0.000636,4.322338,-0.35591,2.3589687,QPCT,glutaminyl-peptide cyclotransferase (glutaminyl cyclase),25797
442,442,33_5_5,0.0183,0.000651,4.3109266,-0.37816,0.6721444,TEX28P2,testis expressed 28 pseudogene 2,653363
446,446,40_13_1,0.0186,0.000668,4.2978978,-0.40358,2.103112,ITGA2,"integrin, alpha 2 (CD49B, alpha 2 subunit of VLA-2 receptor)",3673
450,450,23_6_4,0.0193,0.000699,4.2753891,-0.44751,0.8167527,VAMP8,vesicle-associated membrane protein 8 (endobrevin),8673
451,451,38_14_6,0.0194,0.000702,4.2732393,-0.45171,0.6237247,UPF2,UPF2 regulator of nonsense transcripts homolog (yeast),26019
453,453,3_7_3,0.0195,0.00071,4.2675022,-0.46292,1.588384,KYNU,kynureninase (L-kynurenine hydrolase),8942
454,454,20_17_7,0.0197,0.000717,4.2620408,-0.47358,0.6582234,CLIP2,CAP-GLY domain containing linker protein 2,7461
459,459,5_3_4,0.02,0.000738,4.2475943,-0.50182,1.3040459,SH2D2A,SH2 domain protein 2A,9047
462,462,9_13_2,0.0202,0.00075,4.2395949,-0.51745,1.2629721,KLRK1///KLRC4,"killer cell lectin-like receptor subfamily K, member 1///killer cell lectin-like receptor subfamily C, member 4",22914///8302
466,466,39_9_4,0.0203,0.000761,4.232203,-0.53191,1.6808102,GRIA3,"glutamate receptor, ionotrophic, AMPA 3",2892
467,467,27_9_3,0.0208,0.000778,4.2210801,-0.55367,1.4806681,ALOX5AP,arachidonate 5-lipoxygenase-activating protein,241
470,470,17_7_5,0.0209,0.000788,4.2152039,-0.56516,1.3403236,MBL1P1,"mannose-binding lectin (protein A) 1, pseudogene 1",8512
476,476,51_4_2,0.0214,0.00082,4.1952043,-0.60431,3.2289335,ARID3A,AT rich interactive domain 3A (BRIGHT-like),1820
478,478,35_26_1,0.0219,0.000841,4.1819593,-0.63025,1.0386834,PRKD1,protein kinase D1,5587
479,479,52_6_2,0.022,0.000846,4.1792216,-0.63561,1.7411054,UPP1,uridine phosphorylase 1,7378
480,480,28_31_5,0.0222,0.000861,4.1706874,-0.65234,0.6023414,EFR3A,EFR3 homolog A (S. cerevisiae),23167
482,482,5_6_6,0.0222,0.000864,4.1688803,-0.65588,1.1032245,DPY19L1,dpy-19-like 1 (C. elegans),23333
484,484,4_11_2,0.0222,0.000866,4.1678098,-0.65798,1.484604,DST,dystonin,667
487,487,18_31_3,0.0222,0.000869,4.1660547,-0.66141,1.1036881,CDC42EP3,CDC42 effector protein (Rho GTPase binding) 3,10602
489,489,50_10_1,0.0223,0.000874,4.1631904,-0.66703,0.7440986,MAP3K10,mitogen-activated protein kinase kinase kinase 10,4294
491,491,1_14_4,0.0226,0.000893,4.1523284,-0.68832,1.9847635,TREH,trehalase (brush-border membrane glycoprotein),11181
495,495,15_10_2,0.0231,0.000919,4.1379183,-0.71658,1.3146406,ACVRL1,activin A receptor type II-like 1,94
497,497,49_13_2,0.0231,0.000922,4.1363577,-0.71964,2.0817753,PLP2,proteolipid protein 2 (colonic epithelium-enriched),5355
499,499,13_4_3,0.0231,0.000926,4.1338642,-0.72453,1.6881408,TLR2,toll-like receptor 2,7097
500,500,26_24_1,0.0235,0.000945,4.1236455,-0.74458,0.9683622,FYN,"FYN oncogene related to SRC, FGR, YES",2534
502,502,41_15_5,0.0235,0.000947,4.1229534,-0.74594,0.9771579,CMTM1///CKLF,CKLF-like MARVEL transmembrane domain containing 1///chemokine-like factor,113540///51192
504,504,23_4_5,0.0236,0.000954,4.1190115,-0.75368,1.4620493,ZNF41,zinc finger protein 41,7592
505,505,3_23_1,0.0236,0.000956,4.1178549,-0.75595,2.1713167,HCK,hemopoietic cell kinase,3055
508,508,29_3_5,0.0241,0.000984,4.1037204,-0.78369,1.1237402,HIST1H2AM,"histone cluster 1, H2am",8336
509,509,4_30_2,0.0241,0.000987,4.1020796,-0.78691,1.5447094,TMSB4X,"thymosin, beta 4, X-linked",7114
510,510,34_4_4,0.0241,0.000987,4.1019318,-0.7872,0.7690541,CYP2S1,"cytochrome P450, family 2, subfamily S, polypeptide 1",29785
511,511,1_26_5,0.0242,0.000993,4.099291,-0.79239,1.3182588,C6orf32,chromosome 6 open reading frame 32,9750
512,512,16_17_5,0.0242,0.000995,4.0980246,-0.79487,1.5503996,WHSC1,Wolf-Hirschhorn syndrome candidate 1,7468
513,513,57_30_4,0.0242,0.000998,4.0963552,-0.79815,2.2007235,AGR2,anterior gradient homolog 2 (Xenopus laevis),10551
514,514,34_12_4,0.0242,0.001,4.0957631,-0.79931,1.0446986,LOC645645///GNG4,"hypothetical protein LOC645645///guanine nucleotide binding protein (G protein), gamma 4",645645///2786
515,515,4_22_2,0.0243,0.001,4.0941248,-0.80253,1.9848626,CTSH,cathepsin H,1512
518,518,31_18_3,0.0244,0.00102,4.087479,-0.81558,1.3658248,HAPLN1,hyaluronan and proteoglycan link protein 1,1404
520,520,2_27_2,0.0245,0.00102,4.0848989,-0.82065,0.9394166,CDC42EP1,CDC42 effector protein (Rho GTPase binding) 1,11135
521,521,6_11_7,0.0245,0.00102,4.0842016,-0.82202,0.7749014,ERF,Ets2 repressor factor,2077
522,522,8_11_1,0.0245,0.00103,4.0823864,-0.82559,1.071969,MSN,moesin,4478
526,526,43_8_6,0.0247,0.00104,4.07406,-0.84195,0.7857286,MFN1,mitofusin 1,55669
528,528,29_29_7,0.0252,0.00107,4.0630335,-0.86361,1.6503226,CTSH,cathepsin H,1512
531,531,48_26_2,0.0256,0.00109,4.0516114,-0.88607,2.3755112,ABCC3,"ATP-binding cassette, sub-family C (CFTR/MRP), member 3",8714
532,532,10_3_2,0.0256,0.00109,4.0509017,-0.88746,1.3572544,JAG2,jagged 2,3714
533,533,14_20_2,0.0257,0.0011,4.0488799,-0.89144,1.1093028,TPBG,trophoblast glycoprotein,7162
535,535,10_16_7,0.0257,0.00111,4.0456414,-0.8978,1.532461,KIAA0746,KIAA0746 protein,23231
537,537,29_8_4,0.0257,0.00111,4.0437834,-0.90146,0.6366945,PHLDA3,"pleckstrin homology-like domain, family A, member 3",23612
546,546,49_19_4,0.0258,0.00113,4.0339645,-0.92076,1.8007348,RAB27A,"RAB27A, member RAS oncogene family",5873
547,547,56_15_5,0.0258,0.00113,4.0328502,-0.92296,0.713188,CDC42SE1,CDC42 small effector 1,56882
548,548,9_12_4,0.0258,0.00113,4.0324936,-0.92366,1.1344282,NRBP2,nuclear receptor binding protein 2,340371
551,551,7_29_3,0.026,0.00115,4.0261178,-0.9362,1.2666724,ETV2,ets variant gene 2,2116
