,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
211,211,5_28_2,0.0067,0.000115,-5.2071778,1.3311,-1.5569862,DNALI1,"dynein, axonemal, light intermediate chain 1",7802
212,212,46_22_3,0.0067,0.000115,-5.2071188,1.33099,-1.7435404,NUPR1,nuclear protein 1,26471
214,214,35_29_4,0.00678,0.000117,-5.1965587,1.31138,-0.8754138,ZNF22,zinc finger protein 22 (KOX 15),7570
215,215,31_16_1,0.00678,0.000118,-5.1949696,1.30843,-2.3417725,METAP2,methionyl aminopeptidase 2,10988
216,216,46_27_2,0.00678,0.000118,-5.1934431,1.3056,-1.6011154,CITED2,"Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2",10370
217,217,51_12_5,0.0068,0.000119,-5.1890612,1.29745,-1.2813158,CCL28,chemokine (C-C motif) ligand 28,56477
219,219,58_23_2,0.00682,0.00012,-5.1821878,1.28468,-0.7950636,SMAD4,SMAD family member 4,4089
220,220,39_2_5,0.00682,0.000121,-5.1809095,1.2823,-1.9087112,HCN4,hyperpolarization activated cyclic nucleotide-gated potassium channel 4,10021
222,222,50_25_2,0.0069,0.000123,-5.1693651,1.26083,-0.9916797,TRAF4,TNF receptor-associated factor 4,9618
223,223,58_18_3,0.00702,0.000126,-5.1567106,1.23728,-1.110378,ADCY9,adenylate cyclase 9,115
224,224,56_31_2,0.00702,0.000126,-5.1559737,1.2359,-1.4540204,FXYD1,FXYD domain containing ion transport regulator 1 (phospholemman),5348
225,225,38_10_3,0.00702,0.000127,-5.1531568,1.23066,-1.41036,MID1,midline 1 (Opitz/BBB syndrome),4281
226,226,51_16_6,0.00702,0.000128,-5.149488,1.22382,-0.757449,C11orf51,chromosome 11 open reading frame 51,25906
229,229,45_9_5,0.00722,0.000133,-5.1295591,1.18667,-1.5136279,PLLP,plasma membrane proteolipid (plasmolipin),51090
230,230,44_11_6,0.00731,0.000136,-5.1184158,1.16587,-1.2382099,KLHDC8B,kelch domain containing 8B,200942
231,231,44_6_4,0.00731,0.000136,-5.1176068,1.16436,-0.9996107,TPCN2,two pore segment channel 2,219931
232,232,46_27_4,0.00731,0.000137,-5.1155744,1.16056,-0.9629785,IAPP,islet amyloid polypeptide,3375
233,233,58_30_3,0.00736,0.000138,-5.1096801,1.14955,-1.0083425,CPNE3,copine III,8895
236,236,13_25_7,0.00755,0.000144,-5.0870212,1.10719,-1.0293388,PTPN21///RNASET2,"protein tyrosine phosphatase, non-receptor type 21///ribonuclease T2",11099///8635
237,237,30_7_8,0.00755,0.000144,-5.0858976,1.10509,-1.1561772,BBS1,Bardet-Biedl syndrome 1,582
238,238,57_26_5,0.00755,0.000145,-5.0850764,1.10355,-1.0373801,ANKS1A,ankyrin repeat and sterile alpha motif domain containing 1A,23294
240,240,37_31_5,0.00777,0.000151,-5.063996,1.06408,-1.0821529,SNF1LK2,SNF1-like kinase 2,23235
241,241,42_14_1,0.00777,0.000151,-5.0636462,1.06342,-0.7088511,ACADM,"acyl-Coenzyme A dehydrogenase, C-4 to C-12 straight chain",34
243,243,2_20_2,0.00794,0.000155,-5.0470383,1.03228,-1.0671281,RNASET2,ribonuclease T2,8635
244,244,54_29_5,0.00794,0.000156,-5.045671,1.02972,-1.655138,LRIG1,leucine-rich repeats and immunoglobulin-like domains 1,26018
247,247,21_16_7,0.00801,0.00016,-5.033178,1.00627,-0.9861195,HOMER2,homer homolog 2 (Drosophila),9455
249,249,33_12_8,0.0081,0.000162,-5.0246028,0.99016,-2.2820836,ARL4D,ADP-ribosylation factor-like 4D,379
252,252,48_18_1,0.00832,0.000169,-5.0043722,0.95213,-1.1205031,SNURF///SNRPN,SNRPN upstream reading frame///small nuclear ribonucleoprotein polypeptide N,8926///6638
253,253,38_8_3,0.00834,0.000171,-4.9978607,0.93988,-1.2363242,TSPAN5,tetraspanin 5,10098
255,255,58_18_5,0.00834,0.000171,-4.9969084,0.93809,-0.8916627,ACAD8,"acyl-Coenzyme A dehydrogenase family, member 8",27034
256,256,11_20_4,0.00861,0.000178,-4.9762514,0.89918,-0.9524479,SNX15///ARL2,sorting nexin 15///ADP-ribosylation factor-like 2,29907///402
257,257,45_11_7,0.00861,0.000179,-4.974518,0.89592,-1.0646655,SLC25A6,"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 6",293
258,258,25_7_5,0.00861,0.000179,-4.9744182,0.89573,-1.8945773,SLC7A9,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 9",11136
259,259,7_13_7,0.00872,0.000182,-4.9639506,0.87599,-1.867086,LOC144571///A2M,hypothetical protein LOC144571///alpha-2-macroglobulin,144571///2
264,264,32_27_6,0.00885,0.000188,-4.9481769,0.84623,-1.0323061,GOPC,golgi associated PDZ and coiled-coil motif containing,57120
265,265,49_7_2,0.00908,0.000194,-4.9322852,0.81622,-1.4629656,REG1B,"regenerating islet-derived 1 beta (pancreatic stone protein, pancreatic thread protein)",5968
267,267,45_12_7,0.00911,0.000196,-4.9268541,0.80595,-2.3944814,DPP6,dipeptidyl-peptidase 6,1804
269,269,30_23_4,0.00918,0.000199,-4.9188093,0.79074,-2.0400521,IL7,interleukin 7,3574
270,270,48_4_4,0.00927,0.000202,-4.9108204,0.77563,-0.8488674,C11orf46,chromosome 11 open reading frame 46,120534
271,271,29_7_2,0.00927,0.000203,-4.908799,0.7718,-0.9897966,MYL9,"myosin, light chain 9, regulatory",10398
272,272,57_11_3,0.00927,0.000203,-4.9083922,0.77103,-1.1504573,SLC25A6,"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 6",293
273,273,2_9_7,0.00928,0.000204,-4.9051042,0.76481,-0.8134471,PRKCZ,"protein kinase C, zeta",5590
275,275,36_5_2,0.00932,0.000206,-4.8998938,0.75494,-0.8730562,NUCB2,nucleobindin 2,4925
277,277,47_30_4,0.00956,0.000213,-4.8826702,0.72232,-1.4601893,PAMCI,peptidylglycine alpha-amidating monooxygenase COOH-terminal interactor,9182
279,279,23_7_7,0.00976,0.000219,-4.8682316,0.69494,-1.0116961,IFT172,intraflagellar transport 172 homolog (Chlamydomonas),26160
283,283,33_12_7,0.00983,0.000224,-4.8553753,0.67054,-1.7876124,ARL4D,ADP-ribosylation factor-like 4D,379
288,288,45_28_4,0.00996,0.000231,-4.8405031,0.64229,-0.9646394,BAT2,HLA-B associated transcript 2,7916
289,289,36_19_5,0.00996,0.000231,-4.8396159,0.6406,-0.5760198,CMPK,cytidylate kinase,51727
292,292,48_9_5,0.0101,0.000236,-4.8292195,0.62084,-1.3824111,MPP6,"membrane protein, palmitoylated 6 (MAGUK p55 subfamily member 6)",51678
294,294,20_18_6,0.0101,0.000238,-4.8240742,0.61106,-1.102444,AP1G1,"adaptor-related protein complex 1, gamma 1 subunit",164
298,298,60_3_3,0.0103,0.000247,-4.8061269,0.5769,-1.664997,GRB14,growth factor receptor-bound protein 14,2888
302,302,40_8_6,0.0105,0.000254,-4.7914894,0.54902,-0.9284452,KIAA1546,KIAA1546,54790
303,303,59_3_5,0.0106,0.000258,-4.7838105,0.53438,-0.8515707,KRT86,keratin 86,3892
304,304,28_6_5,0.0106,0.000258,-4.7832447,0.5333,-2.713662,HBA2,"hemoglobin, alpha 2",3040
305,305,36_13_5,0.0107,0.000262,-4.7753966,0.51834,-0.5785374,C1orf119,chromosome 1 open reading frame 119,56900
307,307,34_2_8,0.0107,0.000265,-4.7690481,0.50623,-0.7737798,SCCPDH,saccharopine dehydrogenase (putative),51097
309,309,2_27_3,0.0109,0.00027,-4.7594159,0.48784,-3.7436299,LYVE1,lymphatic vessel endothelial hyaluronan receptor 1,10894
310,310,14_21_3,0.0109,0.000272,-4.7551078,0.47962,-0.7126084,GRHPR,glyoxylate reductase/hydroxypyruvate reductase,9380
311,311,35_7_2,0.011,0.000274,-4.7520587,0.47379,-1.2085439,CTF1,cardiotrophin 1,1489
314,314,5_16_3,0.0111,0.000281,-4.7386717,0.44822,-0.913545,APPBP2,amyloid beta precursor protein (cytoplasmic tail) binding protein 2,10513
315,315,57_23_2,0.0112,0.000285,-4.7322582,0.43596,-1.3635626,PLEKHH1,"pleckstrin homology domain containing, family H (with MyTH4 domain) member 1",57475
316,316,25_25_6,0.0114,0.000289,-4.7237346,0.41965,-0.555626,UCK1,uridine-cytidine kinase 1,83549
317,317,57_24_4,0.0114,0.000293,-4.7181359,0.40894,-0.6108338,KPNA1,karyopherin alpha 1 (importin alpha 5),3836
319,319,4_20_6,0.0114,0.000295,-4.7144226,0.40184,-0.9789604,SHPRH///SNX12,SNF2 histone linker PHD RING helicase///sorting nexin 12,257218///29934
321,321,10_8_1,0.0114,0.000295,-4.7143927,0.40178,-1.1468065,TGFBR3,"transforming growth factor, beta receptor III",7049
324,324,46_21_1,0.0114,0.000297,-4.7097613,0.39291,-1.0208772,LATS2,"LATS, large tumor suppressor, homolog 2 (Drosophila)",26524
326,326,43_22_5,0.0114,0.0003,-4.704847,0.38351,-1.5270042,EBF1,early B-cell factor 1,1879
327,327,58_17_3,0.0114,0.000301,-4.7044955,0.38283,-0.6620135,CAPN7,calpain 7,23473
329,329,8_3_6,0.0115,0.000305,-4.6966386,0.36778,-1.0417903,POGZ,pogo transposable element with ZNF domain,23126
330,330,50_10_6,0.0115,0.000306,-4.6960226,0.3666,-0.6679467,C6orf89,chromosome 6 open reading frame 89,221477
332,332,18_28_2,0.0117,0.000313,-4.6838969,0.34337,-5.1310724,TFF3,trefoil factor 3 (intestinal),7033
333,333,44_28_5,0.0117,0.000314,-4.6825342,0.34075,-0.8243987,RALGPS1,Ral GEF with PH domain and SH3 binding motif 1,9649
