,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
45,45,235766_x_at,1.33e-17,1.12e-20,13.592808,36.68341,1.93344114,RAB27A,"RAB27A, member RAS oncogene family",5873
46,46,1438_at,1.54e-17,1.32e-20,13.545643,36.51899,0.8094596,EPHB3,EPH receptor B3,2049
47,47,236640_at,1.56e-17,1.37e-20,13.53494,36.48163,1.85773013,LOC100507165,uncharacterized LOC100507165,100507165
48,48,202677_at,1.6e-17,1.43e-20,13.522151,36.43698,1.06056726,RASA1,RAS p21 protein activator 1,5921
50,50,218309_at,2.03e-17,1.9e-20,13.443748,36.16274,2.97809723,CAMK2N1,calcium/calmodulin dependent protein kinase II inhibitor 1,55450
51,51,212372_at,2.03e-17,1.93e-20,13.43912,36.14653,1.48377523,MYH10,"myosin, heavy chain 10, non-muscle",4628
52,52,222240_s_at,2.12e-17,2.06e-20,13.421009,36.08305,1.09115147,ISYNA1,inositol-3-phosphate synthase 1,51477
53,53,1557122_s_at,2.15e-17,2.12e-20,13.412312,36.05256,4.04849632,GABRB2,gamma-aminobutyric acid type A receptor beta2 subunit,2561
54,54,211603_s_at,2.44e-17,2.45e-20,13.372308,35.91214,1.06959319,ETV4,ETS variant 4,2118
55,55,204105_s_at,2.72e-17,2.79e-20,13.336505,35.7863,2.4421403,NRCAM,neuronal cell adhesion molecule,4897
56,56,209154_at,2.74e-17,2.85e-20,13.330004,35.76342,0.8123442,P2RX5-TAX1BP3///TAX1BP3,P2RX5-TAX1BP3 readthrough (NMD candidate)///Tax1 binding protein 3,100533970///30851
57,57,222154_s_at,3.45e-17,3.66e-20,13.260775,35.51953,0.92261342,SPATS2L,spermatogenesis associated serine rich 2 like,26010
58,58,204015_s_at,3.48e-17,3.75e-20,13.253953,35.49547,1.87924627,DUSP4,dual specificity phosphatase 4,1846
59,59,201749_at,3.97e-17,4.37e-20,13.211685,35.34621,0.92325965,ECE1,endothelin converting enzyme 1,1889
61,61,227221_at,5.96e-17,6.78e-20,13.090114,34.91556,1.47157048,ZMAT3,zinc finger matrin-type 3,64393
62,62,217728_at,5.96e-17,6.95e-20,13.083531,34.89219,1.07493765,S100A6,S100 calcium binding protein A6,6277
63,63,213040_s_at,5.96e-17,7.01e-20,13.081186,34.88386,1.43835684,NPTXR,neuronal pentraxin receptor,23467
64,64,205076_s_at,5.96e-17,7.08e-20,13.078177,34.87318,1.44202865,MTMR11,myotubularin related protein 11,10903
65,65,224859_at,6.17e-17,7.45e-20,13.064292,34.82384,0.68566529,CD276,CD276 molecule,80381
66,66,206765_at,8.71e-17,1.07e-19,12.965273,34.47129,3.42611093,KCNJ2,potassium voltage-gated channel subfamily J member 2,3759
68,68,225991_at,9.48e-17,1.2e-19,12.933968,34.35956,0.84689084,TMEM41A,transmembrane protein 41A,90407
69,69,214175_x_at,9.85e-17,1.27e-19,12.918108,34.3029,2.84231192,PDLIM4,PDZ and LIM domain 4,8572
70,70,234971_x_at,9.85e-17,1.29e-19,12.913734,34.28727,1.21901361,PLCD3,phospholipase C delta 3,113026
71,71,211429_s_at,9.85e-17,1.3e-19,12.910237,34.27477,3.83323808,SERPINA1,serpin family A member 1,5265
72,72,227177_at,9.85e-17,1.31e-19,12.908025,34.26687,1.78211686,CORO2A,coronin 2A,7464
73,73,212850_s_at,1.02e-16,1.39e-19,12.893458,34.21478,3.99519192,LRP4,LDL receptor related protein 4,4038
74,74,209515_s_at,1.12e-16,1.53e-19,12.865722,34.11552,1.90658226,RAB27A,"RAB27A, member RAS oncogene family",5873
75,75,235037_at,1.2e-16,1.67e-19,12.842814,34.03348,0.8099447,TMEM41A,transmembrane protein 41A,90407
78,78,205088_at,1.58e-16,2.29e-19,12.756826,33.72486,1.70759228,MAMLD1,mastermind like domain containing 1,10046
80,80,210058_at,1.63e-16,2.43e-19,12.740424,33.66588,0.9610236,MAPK13,mitogen-activated protein kinase 13,5603
81,81,224190_x_at,1.63e-16,2.45e-19,12.738223,33.65797,2.05166815,NOD1,nucleotide binding oligomerization domain containing 1,10392
83,83,224952_at,1.66e-16,2.56e-19,12.725685,33.61285,0.94880048,TANC2,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2",26115
84,84,219157_at,1.66e-16,2.58e-19,12.723894,33.60641,1.09539905,KLHL2,kelch like family member 2,11275
85,85,202833_s_at,1.67e-16,2.62e-19,12.719615,33.59101,4.15676458,SERPINA1,serpin family A member 1,5265
86,86,222294_s_at,1.68e-16,2.67e-19,12.714064,33.57102,1.86407013,RAB27A,"RAB27A, member RAS oncogene family",5873
88,88,202071_at,1.86e-16,3.04e-19,12.679468,33.44639,2.4144778,SDC4,syndecan 4,6385
90,90,203921_at,2.16e-16,3.6e-19,12.633069,33.27898,1.92590933,CHST2,carbohydrate sulfotransferase 2,9435
92,92,200660_at,2.64e-16,4.51e-19,12.571962,33.05807,1.32296605,S100A11,S100 calcium binding protein A11,6282
94,94,215464_s_at,2.64e-16,4.58e-19,12.567607,33.04231,0.79667002,P2RX5-TAX1BP3///TAX1BP3///P2RX5,P2RX5-TAX1BP3 readthrough (NMD candidate)///Tax1 binding protein 3///purinergic receptor P2X 5,100533970///30851///5026
95,95,201417_at,2.89e-16,5.08e-19,12.539682,32.94118,1.59884137,SOX4,SRY-box 4,6659
96,96,201666_at,2.99e-16,5.3e-19,12.528271,32.89983,2.26025095,TIMP1,TIMP metallopeptidase inhibitor 1,7076
97,97,226899_at,3.12e-16,5.62e-19,12.512151,32.84138,1.37327589,UNC5B,unc-5 netrin receptor B,219699
98,98,229005_at,3.12e-16,5.65e-19,12.510712,32.83616,1.09677542,MCTP2,multiple C2 and transmembrane domain containing 2,55784
99,99,205728_at,3.18e-16,5.87e-19,12.500696,32.79983,3.84581265,TENM1,teneurin transmembrane protein 1,10178
102,102,205227_at,3.35e-16,6.3e-19,12.48134,32.72957,1.63510025,IL1RAP,interleukin 1 receptor accessory protein,3556
103,103,222871_at,3.75e-16,7.13e-19,12.448199,32.60916,2.53636139,KLHDC8A,kelch domain containing 8A,55220
104,104,205174_s_at,4.1e-16,7.88e-19,12.420957,32.51008,3.1615754,QPCT,glutaminyl-peptide cyclotransferase,25797
105,105,202826_at,4.27e-16,8.28e-19,12.407762,32.46206,1.58218379,SPINT1,"serine peptidase inhibitor, Kunitz type 1",6692
106,106,229866_at,4.64e-16,9.07e-19,12.383024,32.37195,2.11607945,STK32A,serine/threonine kinase 32A,202374
107,107,205328_at,4.75e-16,9.38e-19,12.373976,32.33898,3.26972095,CLDN10,claudin 10,9071
108,108,214702_at,4.75e-16,9.46e-19,12.371727,32.33078,3.58402536,FN1,fibronectin 1,2335
109,109,213497_at,5.83e-16,1.17e-18,12.314065,32.12038,1.06729262,ABTB2,ankyrin repeat and BTB domain containing 2,25841
110,110,226552_at,6.06e-16,1.23e-18,12.30105,32.07282,1.35390725,IER5L,immediate early response 5 like,389792
111,111,218826_at,6.24e-16,1.28e-18,12.291002,32.0361,1.18507545,SLC35F2,solute carrier family 35 member F2,54733
112,112,203349_s_at,6.99e-16,1.45e-18,12.25785,31.91483,1.5149376,ETV5,ETS variant 5,2119
116,116,229014_at,7.51e-16,1.61e-18,12.229531,31.81113,1.71102605,NR2F1-AS1,NR2F1 antisense RNA 1,441094
117,117,206906_at,8.61e-16,1.86e-18,12.190644,31.66856,0.77152619,ICAM5,intercellular adhesion molecule 5,7087
119,119,212786_at,8.94e-16,1.96e-18,12.176121,31.61527,0.69369202,CLEC16A,C-type lectin domain family 16 member A,23274
120,120,203717_at,9.08e-16,2.01e-18,12.169653,31.59152,3.40757569,DPP4,dipeptidyl peptidase 4,1803
121,121,226034_at,9.29e-16,2.07e-18,12.161175,31.56039,2.20327039,DUSP4,dual specificity phosphatase 4,1846
123,123,203716_s_at,9.37e-16,2.12e-18,12.154687,31.53656,2.97578066,DPP4,dipeptidyl peptidase 4,1803
124,124,202180_s_at,9.37e-16,2.14e-18,12.15243,31.52827,1.27788455,MVP,major vault protein,9961
127,127,216959_x_at,1.04e-15,2.43e-18,12.118493,31.40353,1.25357451,NRCAM,neuronal cell adhesion molecule,4897
128,128,36936_at,1.08e-15,2.56e-18,12.105282,31.35493,0.73809052,TSTA3,tissue specific transplantation antigen P35B,7264
129,129,219743_at,1.08e-15,2.57e-18,12.104353,31.35151,2.27760783,HEY2,hes related family bHLH transcription factor with YRPW motif 2,23493
132,132,232478_at,1.11e-15,2.7e-18,12.090528,31.30062,1.55837371,MIR181A2HG,MIR181A2 host gene,100379345
133,133,211564_s_at,1.17e-15,2.86e-18,12.07547,31.24517,3.03377229,PDLIM4,PDZ and LIM domain 4,8572
134,134,211478_s_at,1.2e-15,2.96e-18,12.065891,31.20988,3.70170481,DPP4,dipeptidyl peptidase 4,1803
137,137,216641_s_at,1.3e-15,3.27e-18,12.039708,31.11336,0.95743606,LAD1,ladinin 1,3898
138,138,1552476_s_at,1.32e-15,3.37e-18,12.032013,31.08498,1.31276627,PLCD3,phospholipase C delta 3,113026
139,139,214701_s_at,1.37e-15,3.51e-18,12.02065,31.04305,3.49116576,FN1,fibronectin 1,2335
140,140,212093_s_at,1.37e-15,3.53e-18,12.019501,31.03881,1.30709246,MTUS1,microtubule associated tumor suppressor 1,57509
141,141,226804_at,1.45e-15,3.77e-18,12.001927,30.97393,2.52943121,FAM20A,family with sequence similarity 20 member A,54757
142,142,244825_at,1.58e-15,4.14e-18,11.977027,30.88194,1.50108054,SHROOM4,shroom family member 4,57477
143,143,37408_at,1.59e-15,4.18e-18,11.974516,30.87266,1.69961191,MRC2,mannose receptor C type 2,9902
144,144,205538_at,1.67e-15,4.42e-18,11.959224,30.81612,1.28865392,CORO2A,coronin 2A,7464
146,146,224762_at,1.73e-15,4.64e-18,11.946536,30.76919,1.34943439,SERINC2,serine incorporator 2,347735
147,147,222921_s_at,1.79e-15,4.85e-18,11.934914,30.72617,1.97004947,HEY2,hes related family bHLH transcription factor with YRPW motif 2,23493
148,148,213807_x_at,1.85e-15,5.06e-18,11.923546,30.68409,2.24537128,MET,"MET proto-oncogene, receptor tyrosine kinase",4233
151,151,209035_at,2.05e-15,5.69e-18,11.892508,30.5691,1.93331315,MDK,midkine (neurite growth-promoting factor 2),4192
152,152,219628_at,2.19e-15,6.13e-18,11.872909,30.49643,1.60283452,ZMAT3,zinc finger matrin-type 3,64393
153,153,212573_at,2.29e-15,6.44e-18,11.859761,30.44765,1.36275385,ENDOD1,endonuclease domain containing 1,23052
154,154,204934_s_at,2.29e-15,6.49e-18,11.85749,30.43922,1.64192375,HPN,hepsin,3249
155,155,1554256_a_at,2.34e-15,6.68e-18,11.850093,30.41177,1.13642202,PCNX2,pecanex homolog 2 (Drosophila),80003
157,157,242945_at,2.62e-15,7.58e-18,11.816484,30.28693,2.3534534,FAM20A,family with sequence similarity 20 member A,54757
158,158,232404_at,2.74e-15,7.96e-18,11.803621,30.23912,1.42819983,SHROOM4,shroom family member 4,57477
161,161,227618_at,2.84e-15,8.41e-18,11.789031,30.18486,1.7864706,NHSL2,NHS like 2,340527
162,162,201416_at,2.89e-15,8.63e-18,11.782348,30.16,2.05500218,SOX4,SRY-box 4,6659
166,166,208161_s_at,3.05e-15,9.32e-18,11.761997,30.08426,2.44724797,ABCC3,ATP binding cassette subfamily C member 3,8714
169,169,228072_at,3.26e-15,1.01e-17,11.739522,30.00055,2.3448856,SYT12,synaptotagmin 12,91683
170,170,46323_at,3.36e-15,1.05e-17,11.730652,29.96749,0.57694986,CANT1,calcium activated nucleotidase 1,124583
171,171,225725_at,3.61e-15,1.14e-17,11.709754,29.88958,1.438562,ZMAT3,zinc finger matrin-type 3,64393
172,172,209641_s_at,3.64e-15,1.15e-17,11.706246,29.87649,1.83551701,ABCC3,ATP binding cassette subfamily C member 3,8714
175,175,216442_x_at,3.84e-15,1.24e-17,11.687208,29.80546,3.296749,FN1,fibronectin 1,2335
176,176,205490_x_at,4.03e-15,1.3e-17,11.673332,29.75365,1.57799562,GJB3,gap junction protein beta 3,2707
177,177,227850_x_at,4.04e-15,1.31e-17,11.671338,29.74621,1.61797334,CDC42EP5,CDC42 effector protein 5,148170
179,179,210495_x_at,4.42e-15,1.46e-17,11.6446,29.64631,3.23978932,FN1,fibronectin 1,2335
181,181,201644_at,5.07e-15,1.69e-17,11.605419,29.49977,0.67214445,TSTA3,tissue specific transplantation antigen P35B,7264
182,182,205640_at,5.13e-15,1.72e-17,11.601089,29.48356,1.16518383,ALDH3B1,aldehyde dehydrogenase 3 family member B1,221
183,183,241981_at,5.13e-15,1.73e-17,11.599571,29.47788,2.87308435,FAM20A,family with sequence similarity 20 member A,54757
184,184,228302_x_at,5.2e-15,1.76e-17,11.594791,29.45999,2.54453665,CAMK2N1,calcium/calmodulin dependent protein kinase II inhibitor 1,55450
185,185,218634_at,5.29e-15,1.8e-17,11.588853,29.43775,0.94342058,PHLDA3,pleckstrin homology like domain family A member 3,23612
186,186,213237_at,5.3e-15,1.82e-17,11.585889,29.42665,0.68371108,KNOP1,lysine rich nucleolar protein 1,400506
187,187,226559_at,5.3e-15,1.82e-17,11.585595,29.42555,1.04600374,IER5L,immediate early response 5 like,389792
188,188,208758_at,5.73e-15,1.98e-17,11.56381,29.34394,0.95153829,ATIC,5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase,471
193,193,222173_s_at,7.08e-15,2.51e-17,11.501472,29.11008,1.41684606,TBC1D2,TBC1 domain family member 2,55357
194,194,204119_s_at,7.5e-15,2.7e-17,11.482551,29.039,1.00106688,ADK,adenosine kinase,132
196,196,203779_s_at,7.5e-15,2.7e-17,11.481958,29.03677,2.65647927,MPZL2,myelin protein zero like 2,10205
199,199,232116_at,7.64e-15,2.81e-17,11.472251,29.00029,1.17862969,GRHL3,grainyhead like transcription factor 3,57822
200,200,222581_at,7.64e-15,2.81e-17,11.472244,29.00026,1.53124763,XPR1,xenotropic and polytropic retrovirus receptor 1,9213
204,204,204922_at,8.23e-15,3.09e-17,11.447547,28.90739,1.15565579,C11orf80,chromosome 11 open reading frame 80,79703
205,205,212096_s_at,8.65e-15,3.26e-17,11.433144,28.8532,1.3425677,MTUS1,microtubule associated tumor suppressor 1,57509
208,209,218182_s_at,1.15e-14,4.43e-17,11.353432,28.55281,3.19978427,CLDN1,claudin 1,9076
209,210,211599_x_at,1.15e-14,4.43e-17,11.353028,28.55128,2.008747,MET,"MET proto-oncogene, receptor tyrosine kinase",4233
210,211,211828_s_at,1.15e-14,4.48e-17,11.35034,28.54114,1.70681521,TNIK,TRAF2 and NCK interacting kinase,23043
212,213,204124_at,1.25e-14,4.87e-17,11.328265,28.45781,4.18854423,SLC34A2,solute carrier family 34 member 2,10568
213,214,203355_s_at,1.28e-14,5.02e-17,11.320664,28.4291,2.23242861,PSD3,pleckstrin and Sec7 domain containing 3,23362
215,216,210059_s_at,1.33e-14,5.26e-17,11.308452,28.38296,0.91917429,MAPK13,mitogen-activated protein kinase 13,5603
216,217,210605_s_at,1.33e-14,5.31e-17,11.305871,28.37321,1.601875,MFGE8,milk fat globule-EGF factor 8 protein,4240
217,218,225867_at,1.33e-14,5.35e-17,11.304239,28.36704,1.0959909,VASN,vasorin,114990
218,219,1553938_a_at,1.45e-14,5.84e-17,11.281252,28.28014,1.38105926,STK32A,serine/threonine kinase 32A,202374
219,220,202609_at,1.48e-14,5.97e-17,11.275313,28.25768,1.68577918,EPS8,epidermal growth factor receptor pathway substrate 8,2059
220,221,227176_at,1.52e-14,6.16e-17,11.267492,28.22809,1.38281346,SLC2A13,solute carrier family 2 member 13,114134
221,222,1555963_x_at,1.58e-14,6.45e-17,11.255207,28.1816,1.2500336,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",93010
223,224,222108_at,1.68e-14,6.92e-17,11.236943,28.11245,2.32225838,AMIGO2,adhesion molecule with Ig like domain 2,347902
225,226,229584_at,1.73e-14,7.19e-17,11.227225,28.07565,3.57131247,LRRK2,leucine rich repeat kinase 2,120892
226,227,222771_s_at,1.76e-14,7.36e-17,11.221058,28.05228,1.72285734,MYEF2,myelin expression factor 2,50804
227,228,232676_x_at,1.76e-14,7.37e-17,11.220602,28.05055,1.41288931,MYEF2,myelin expression factor 2,50804
228,229,211719_x_at,1.77e-14,7.45e-17,11.217949,28.0405,3.15181395,FN1,fibronectin 1,2335
230,231,235801_at,1.78e-14,7.54e-17,11.214829,28.02868,2.10487446,TUSC3,tumor suppressor candidate 3,7991
231,232,235534_at,1.78e-14,7.59e-17,11.213025,28.02184,1.06245732,PHLDA3,pleckstrin homology like domain family A member 3,23612
232,233,201223_s_at,1.83e-14,7.82e-17,11.205492,27.99329,0.98050341,RAD23B,"RAD23 homolog B, nucleotide excision repair protein",5887
234,235,212464_s_at,1.86e-14,8.03e-17,11.198455,27.9666,3.17774123,FN1,fibronectin 1,2335
235,236,203417_at,1.91e-14,8.29e-17,11.190319,27.93575,1.7397668,MFAP2,microfibrillar associated protein 2,4237
236,237,212611_at,1.91e-14,8.34e-17,11.188652,27.92943,2.35721578,DTX4,deltex E3 ubiquitin ligase 4,23220
237,238,225843_at,1.91e-14,8.35e-17,11.188428,27.92858,0.69447773,ZFYVE19,zinc finger FYVE-type containing 19,84936
238,239,212895_s_at,1.93e-14,8.46e-17,11.184812,27.91486,0.95123882,ABR,active BCR-related,29
241,242,227134_at,2e-14,8.9e-17,11.171948,27.86606,1.71372653,SYTL1,synaptotagmin like 1,84958
242,243,213816_s_at,2.01e-14,8.99e-17,11.169071,27.85514,2.26332957,MET,"MET proto-oncogene, receptor tyrosine kinase",4233
243,244,229464_at,2.01e-14,9.01e-17,11.168732,27.85385,1.21916284,MYEF2,myelin expression factor 2,50804
247,248,208891_at,2.23e-14,1.02e-16,11.137341,27.73466,1.77678664,DUSP6,dual specificity phosphatase 6,1848
250,251,239217_x_at,2.67e-14,1.23e-16,11.087487,27.54512,0.60959711,ABCC3,ATP binding cassette subfamily C member 3,8714
253,254,232765_x_at,2.86e-14,1.33e-16,11.067076,27.46744,0.96893683,SLC22A31,solute carrier family 22 member 31,146429
255,256,209792_s_at,3.07e-14,1.44e-16,11.047031,27.39111,3.56349339,KLK10,kallikrein related peptidase 10,5655
256,257,224374_s_at,3.09e-14,1.46e-16,11.044048,27.37974,1.44117404,EMILIN2,elastin microfibril interfacer 2,84034
258,259,219749_at,3.12e-14,1.48e-16,11.039933,27.36407,1.19702039,SH2D4A,SH2 domain containing 4A,63898
260,261,205279_s_at,3.13e-14,1.5e-16,11.037156,27.35349,1.27698662,GLRB,glycine receptor beta,2743
262,263,223276_at,3.14e-14,1.52e-16,11.033912,27.34112,0.7796782,SMIM3,small integral membrane protein 3,85027
263,264,208949_s_at,3.21e-14,1.55e-16,11.027578,27.31698,1.74294762,LGALS3,"lectin, galactoside binding soluble 3",3958
264,265,231008_at,3.24e-14,1.58e-16,11.023648,27.302,1.1834398,UNC5CL,unc-5 family C-terminal like,222643
265,266,214587_at,3.25e-14,1.59e-16,11.021921,27.29542,2.20690994,COL8A1,collagen type VIII alpha 1 chain,1295
267,268,201418_s_at,3.34e-14,1.64e-16,11.013288,27.2625,1.14619238,SOX4,SRY-box 4,6659
268,269,233587_s_at,3.47e-14,1.71e-16,11.002304,27.22061,1.36866679,SIPA1L2,signal induced proliferation associated 1 like 2,57568
270,271,231788_at,3.89e-14,1.94e-16,10.970875,27.10067,1.68543571,LPAR5,lysophosphatidic acid receptor 5,57121
272,273,229021_at,4.07e-14,2.04e-16,10.957344,27.04899,0.96646833,MCTP2,multiple C2 and transmembrane domain containing 2,55784
273,274,212803_at,4.13e-14,2.08e-16,10.952743,27.03142,1.55069195,NAB2,NGFI-A binding protein 2,4665
275,276,226261_at,4.44e-14,2.25e-16,10.932383,26.95361,1.03862732,ZNRF2,"zinc and ring finger 2, E3 ubiquitin protein ligase",223082
278,279,209695_at,4.7e-14,2.41e-16,10.914615,26.88568,1.21765454,PTP4A3,"protein tyrosine phosphatase type IVA, member 3",11156
279,280,230318_at,4.76e-14,2.45e-16,10.910364,26.86942,1.86784149,SERPINA1,serpin family A member 1,5265
280,281,218086_at,4.76e-14,2.45e-16,10.910034,26.86816,0.95880215,NPDC1,"neural proliferation, differentiation and control 1",56654
281,282,217226_s_at,4.78e-14,2.47e-16,10.907928,26.8601,0.87338676,SFXN3,sideroflexin 3,81855
282,283,203632_s_at,4.85e-14,2.52e-16,10.903212,26.84206,1.28440341,GPRC5B,G protein-coupled receptor class C group 5 member B,51704
283,284,224900_at,4.88e-14,2.54e-16,10.900911,26.83326,0.52684414,ANKFY1,ankyrin repeat and FYVE domain containing 1,51479
284,285,203859_s_at,4.89e-14,2.56e-16,10.899121,26.82641,0.90924172,PALM,paralemmin,5064
286,287,206072_at,5.32e-14,2.8e-16,10.875847,26.73733,0.77580857,UCN,urocortin,7349
287,288,226255_at,5.32e-14,2.81e-16,10.87504,26.73424,0.74608254,ZBTB33,zinc finger and BTB domain containing 33,10009
289,290,212830_at,6.02e-14,3.2e-16,10.841427,26.60547,1.3596637,MEGF9,multiple EGF like domains 9,1955
290,291,206574_s_at,6.05e-14,3.23e-16,10.83936,26.59755,1.23235146,PTP4A3,"protein tyrosine phosphatase type IVA, member 3",11156
291,292,220974_x_at,6.06e-14,3.25e-16,10.837745,26.59136,0.86257051,SFXN3,sideroflexin 3,81855
292,293,203217_s_at,6.07e-14,3.26e-16,10.836738,26.5875,1.30331736,ST3GAL5,"ST3 beta-galactoside alpha-2,3-sialyltransferase 5",8869
294,295,1554097_a_at,6.38e-14,3.45e-16,10.822071,26.53126,2.19351065,MIR31HG,MIR31 host gene,554202
295,296,205455_at,6.95e-14,3.77e-16,10.799409,26.44432,0.77140377,MST1R,macrophage stimulating 1 receptor,4486
296,297,1553033_at,7.45e-14,4.06e-16,10.780488,26.37169,1.63946167,SYTL5,synaptotagmin like 5,94122
297,298,203230_at,7.52e-14,4.11e-16,10.777306,26.35948,0.89155555,DVL1,dishevelled segment polarity protein 1,1855
299,300,227088_at,7.59e-14,4.18e-16,10.77326,26.34394,2.42087233,PDE5A,phosphodiesterase 5A,8654
